"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"JJ McCarthy","QB","MIN","CHI","19.8","19.5","20.8","18.2","18.2","18.2","30.6","30.5","Main"
"Rashee Rice","WR","KC","@DEN","19.7","16.0","18.9","11.7","15.3","18.8","33.7","28.7","Main"
"Trey McBride","TE","ARI","SF","19.6","15.9","22.3","11.4","15.0","18.7","32.8","27.5","Main"
"Javonte Williams","RB","DAL","@LV","19.4","17.9","18.5","15.6","17.0","18.4","33.3","31.5","Monday"
"Lamar Jackson","QB","BAL","@CLE","19.2","19.0","20.5","18.2","18.2","18.2","29.8","29.7","Main"
"TreVeyon Henderson","RB","NE","NYJ","19.2","17.5","18.4","15.1","16.7","18.2","32.8","30.7","Thursday"
"Ashton Jeanty","RB","LV","DAL","19.0","17.2","18.3","14.7","16.4","18.1","32.1","29.8","Monday"
"Jaylen Warren","RB","PIT","CIN","18.8","17.5","17.9","15.4","16.6","17.8","32.5","31.0","Main"
"Caleb Williams","QB","CHI","@MIN","18.4","18.1","19.5","17.0","17.0","17.0","28.6","28.6","Main"
"Aaron Rodgers","QB","PIT","CIN","18.4","18.2","19.5","16.9","16.9","16.9","28.6","28.5","Main"
"Rico Dowdle","RB","CAR","@ATL","18.2","16.7","17.2","14.3","15.7","17.0","30.3","28.4","Main"
"Chase Brown","RB","CIN","@PIT","17.8","15.9","17.1","13.5","15.3","17.0","30.6","28.2","Main"
"Geno Smith","QB","LV","DAL","17.8","17.5","18.8","16.2","16.2","16.2","27.6","27.6","Monday"
"Justin Jefferson","WR","MIN","CHI","17.7","15.0","16.9","11.5","14.2","16.9","31.9","27.9","Main"
"Jacoby Brissett","QB","ARI","SF","17.6","17.3","18.8","16.1","16.1","16.1","27.5","27.5","Main"
"Brock Bowers","TE","LV","DAL","17.6","14.3","20.2","10.4","13.7","16.9","30.3","25.4","Monday"
"Jordan Love","QB","GB","@NYG","17.3","17.1","18.5","16.0","16.0","16.0","27.1","27.1","Main"
"Jaylen Waddle","WR","MIA","WAS","17.3","14.6","16.5","11.1","13.8","16.4","31.4","27.4","Other"
"Drake London","WR","ATL","CAR","17.2","14.3","16.4","10.7","13.5","16.4","30.7","26.5","Main"
"Saquon Barkley","RB","PHI","DET","17.2","15.8","16.4","13.7","15.0","16.3","30.1","28.4","Sunday"
"Marcus Mariota","QB","WAS","MIA","17.2","17.0","18.3","16.0","16.0","16.0","27.0","26.9","Other"
"Bo Nix","QB","DEN","KC","17.1","17.0","18.2","15.8","15.8","15.8","26.7","26.7","Main"
"Sam Darnold","QB","SEA","@LA","17.1","16.9","18.2","15.5","15.5","15.5","26.9","26.9","Main"
"Joe Flacco","QB","CIN","@PIT","17.0","16.8","17.9","15.1","15.1","15.1","27.0","27.0","Main"
"James Cook","RB","BUF","TB","16.5","15.5","15.8","13.8","14.7","15.7","28.9","27.6","Main"
"Jahmyr Gibbs","RB","DET","@PHI","16.5","14.7","15.9","12.5","14.2","15.8","29.1","26.8","Sunday"
"Aaron Jones","RB","MIN","CHI","16.3","14.7","15.7","12.7","14.2","15.6","28.9","26.8","Main"
"Kimani Vidal","RB","LAC","@JAX","16.2","14.9","15.5","13.0","14.2","15.4","28.3","26.7","Main"
"Tua Tagovailoa","QB","MIA","WAS","16.2","16.0","17.3","14.8","14.8","14.8","25.7","25.7","Other"
"George Pickens","WR","DAL","@LV","16.0","13.5","15.4","10.4","12.9","15.4","29.6","25.8","Monday"
"Jared Goff","QB","DET","@PHI","16.0","15.8","17.1","14.5","14.5","14.5","25.4","25.3","Sunday"
"Trevor Lawrence","QB","JAX","LAC","15.9","15.7","17.0","14.6","14.6","14.6","25.4","25.3","Main"
"Derrick Henry","RB","BAL","@CLE","15.7","14.8","14.9","13.2","14.0","14.8","27.9","26.8","Main"
"Ladd McConkey","WR","LAC","@JAX","15.7","12.8","15.0","9.3","12.2","15.0","28.4","24.2","Main"
"Travis Etienne","RB","JAX","LAC","15.6","14.0","15.2","12.0","13.5","15.1","27.6","25.5","Main"
"Davis Mills","QB","HOU","@TEN","15.5","15.2","16.6","14.1","14.1","14.1","24.8","24.7","Main"
"Nico Collins","WR","HOU","@TEN","15.5","12.8","14.8","9.6","12.2","14.8","28.4","24.4","Main"
"Michael Penix","QB","ATL","CAR","15.3","15.2","16.5","14.1","14.1","14.1","24.6","24.5","Main"
"Davante Adams","WR","LA","SEA","15.2","12.8","14.7","9.9","12.3","14.6","28.4","24.8","Main"
"Emeka Egbuka","WR","TB","@BUF","15.1","12.6","14.6","9.6","12.1","14.5","28.0","24.3","Main"
"Baker Mayfield","QB","TB","@BUF","15.0","14.8","16.1","13.8","13.8","13.8","24.0","23.9","Main"
"D'Andre Swift","RB","CHI","@MIN","14.6","13.1","14.2","11.4","12.8","14.2","26.2","24.3","Main"
"Kyren Williams","RB","LA","SEA","14.6","13.3","14.3","11.7","13.0","14.2","26.7","24.9","Main"
"Stefon Diggs","WR","NE","NYJ","14.6","12.0","14.1","9.0","11.6","14.1","27.1","23.2","Thursday"
"Wan'Dale Robinson","WR","NYG","GB","14.6","11.6","14.1","8.1","11.1","14.0","26.2","21.9","Main"
"DeVonta Smith","WR","PHI","DET","14.6","12.0","14.0","8.9","11.4","14.0","27.2","23.4","Sunday"
"RJ Harvey","RB","DEN","KC","14.5","12.9","14.1","11.1","12.5","14.0","25.6","23.5","Main"
"AJ Brown","WR","PHI","DET","14.5","12.1","13.9","9.1","11.5","13.9","27.2","23.6","Sunday"
"Jameis Winston","QB","NYG","GB","14.4","14.1","15.2","12.7","12.7","12.7","23.2","23.1","Main"
"Justin Fields","QB","NYJ","@NE","14.4","14.1","15.3","13.4","13.4","13.4","23.0","22.9","Thursday"
"Breece Hall","RB","NYJ","@NE","14.4","13.3","13.8","11.6","12.7","13.7","25.9","24.4","Thursday"
"Zay Flowers","WR","BAL","@CLE","13.8","11.3","13.3","8.4","10.8","13.3","25.7","22.0","Main"
"Tetairoa McMillan","WR","CAR","@ATL","13.5","11.2","13.0","8.4","10.7","13.0","25.6","22.1","Main"
"Tyrone Tracy","RB","NYG","GB","13.5","11.7","13.2","9.8","11.4","13.1","23.7","21.3","Main"
"DK Metcalf","WR","PIT","CIN","13.5","11.4","13.0","8.8","10.9","13.0","26.1","22.9","Main"
"George Kittle","TE","SF","@ARI","13.5","11.2","15.4","8.5","10.8","13.1","24.9","21.3","Main"
"Woody Marks","RB","HOU","@TEN","13.4","12.1","13.0","10.6","11.8","12.9","24.3","22.6","Main"
"Bryce Young","QB","CAR","@ATL","13.2","13.0","14.2","12.1","12.1","12.1","21.3","21.2","Main"
"Parker Washington","WR","JAX","LAC","13.2","10.8","12.8","8.1","10.4","12.8","24.5","21.0","Main"
"Khalil Shakir","WR","BUF","TB","13.1","10.3","12.8","7.2","10.0","12.7","24.0","20.0","Main"
"Oronde Gadsden","TE","LAC","@JAX","13.0","10.5","15.1","7.7","10.2","12.6","23.5","19.8","Main"
"Tee Higgins","WR","CIN","@PIT","12.6","10.4","12.2","7.8","10.0","12.1","24.2","20.9","Main"
"Jameson Williams","WR","DET","@PHI","12.6","10.6","12.2","8.1","10.1","12.1","24.3","21.2","Sunday"
"Rome Odunze","WR","CHI","@MIN","12.5","10.6","12.1","8.2","10.2","12.1","24.4","21.3","Main"
"Romeo Doubs","WR","GB","@NYG","12.5","10.5","12.2","8.1","10.1","12.2","24.3","21.1","Main"
"Jauan Jennings","WR","SF","@ARI","12.5","10.3","12.1","7.7","9.9","12.1","24.1","20.8","Main"
"Rachaad White","RB","TB","@BUF","12.4","10.8","12.2","9.1","10.6","12.2","22.5","20.4","Main"
"Deebo Samuel","WR","WAS","MIA","12.3","9.8","12.1","7.0","9.5","12.0","22.4","18.7","Other"
"Dillon Gabriel","QB","CLE","BAL","12.0","11.7","12.9","10.8","10.8","10.8","19.6","19.5","Main"
"Quinshon Judkins","RB","CLE","BAL","12.0","11.1","11.4","9.8","10.6","11.3","22.0","20.8","Main"
"Jordan Addison","WR","MIN","CHI","12.0","10.2","11.6","8.1","9.8","11.6","23.8","21.0","Main"
"Bam Knight","RB","ARI","SF","11.9","10.9","11.7","9.8","10.7","11.6","22.3","21.0","Main"
"Xavier Worthy","WR","KC","@DEN","11.8","9.8","11.5","7.6","9.6","11.5","22.7","19.7","Main"
"Troy Franklin","WR","DEN","KC","11.7","9.6","11.4","7.2","9.3","11.4","22.4","19.2","Main"
"Keenan Allen","WR","LAC","@JAX","11.5","9.3","11.3","6.9","9.1","11.3","22.0","18.7","Main"
"Tre Tucker","WR","LV","DAL","11.4","9.4","11.1","7.3","9.2","11.1","22.3","19.3","Monday"
"Hunter Henry","TE","NE","NYJ","11.4","9.5","13.2","7.5","9.4","11.3","21.5","18.5","Thursday"
"Zach Ertz","TE","WAS","MIA","11.4","9.1","13.5","6.8","9.0","11.2","20.7","17.3","Other"
"Jake Ferguson","TE","DAL","@LV","11.3","8.7","13.7","6.1","8.7","11.2","20.0","16.3","Monday"
"Theo Johnson","TE","NYG","GB","11.2","8.8","13.3","6.3","8.7","11.0","20.2","16.5","Main"
"Cameron Ward","QB","TEN","HOU","11.2","10.9","12.1","9.9","9.9","9.9","18.8","18.7","Main"
"Kyle Pitts","TE","ATL","CAR","11.1","8.8","13.1","6.4","8.6","10.9","20.4","16.9","Main"
"Michael Wilson","WR","ARI","SF","11.0","9.0","10.7","6.7","8.7","10.7","21.4","18.4","Main"
"Courtland Sutton","WR","DEN","KC","11.0","9.1","10.7","6.9","8.8","10.7","21.7","18.7","Main"
"Kareem Hunt","RB","KC","@DEN","10.8","10.0","10.7","9.1","9.8","10.6","20.9","19.8","Main"
"Travis Kelce","TE","KC","@DEN","10.8","8.7","12.8","6.5","8.6","10.7","20.3","17.0","Main"
"David Montgomery","RB","DET","@PHI","10.7","9.8","10.5","8.7","9.6","10.5","20.6","19.2","Sunday"
"Jakobi Meyers","WR","JAX","LAC","10.7","8.7","10.4","6.4","8.4","10.4","20.5","17.4","Main"
"Dallas Goedert","TE","PHI","DET","10.7","8.5","12.7","6.2","8.4","10.5","19.7","16.3","Sunday"
"Mack Hollins","WR","NE","NYJ","10.4","8.8","10.2","6.9","8.5","10.1","21.1","18.5","Thursday"
"Cade Otton","TE","TB","@BUF","10.4","8.0","12.7","5.6","8.0","10.3","18.7","15.2","Main"
"Quentin Johnston","WR","LAC","@JAX","10.3","8.5","10.1","6.4","8.2","10.1","20.5","17.6","Main"
"Kenneth Walker","RB","SEA","@LA","10.2","9.4","9.9","8.5","9.2","9.8","19.9","18.9","Main"
"Tony Pollard","RB","TEN","HOU","10.2","9.1","10.0","7.9","8.9","9.9","19.6","18.1","Main"
"HOU DST","DST","HOU","@TEN","10.2","10.2","11.2","10.2","10.2","10.2","18.1","18.1","Main"
"Brandon Aubrey","K","DAL","@LV","9.8","9.8","10.6","9.8","9.8","9.8","16.3","16.3","Monday"
"Andy Borregales","K","NE","NYJ","9.8","9.8","10.5","9.8","9.8","9.8","16.3","16.3","Thursday"
"Harold Fannin","TE","CLE","BAL","9.7","7.4","11.8","5.1","7.3","9.6","17.2","13.7","Main"
"Tez Johnson","WR","TB","@BUF","9.6","7.8","9.4","5.9","7.6","9.4","19.2","16.4","Main"
"DJ Moore","WR","CHI","@MIN","9.5","7.8","9.3","6.0","7.6","9.3","18.8","16.1","Main"
"Ricky Pearsall","WR","SF","@ARI","9.5","7.9","9.2","6.2","7.7","9.2","19.7","17.3","Main"
"Zach Charbonnet","RB","SEA","@LA","9.5","8.7","9.3","7.9","8.6","9.3","18.6","17.6","Main"
"Tyjae Spears","RB","TEN","HOU","9.5","8.1","9.5","6.7","8.1","9.4","18.0","16.0","Main"
"Dalton Schultz","TE","HOU","@TEN","9.4","7.3","11.4","5.2","7.3","9.3","17.4","14.2","Main"
"BAL DST","DST","BAL","@CLE","9.4","9.4","10.4","9.4","9.4","9.4","17.0","17.0","Main"
"Malik Washington","WR","MIA","WAS","9.3","7.4","9.2","5.5","7.4","9.2","18.1","15.3","Other"
"Harrison Mevis","K","LA","SEA","9.3","9.3","9.9","9.3","9.3","9.3","15.5","15.5","Main"
"NE DST","DST","NE","NYJ","9.3","9.3","10.4","9.3","9.3","9.3","16.6","16.6","Thursday"
"Darnell Mooney","WR","ATL","CAR","9.2","7.7","9.0","5.9","7.5","9.0","19.0","16.5","Main"
"Calvin Austin","WR","PIT","CIN","9.2","7.7","9.1","6.0","7.5","9.0","19.2","16.7","Main"
"Lucas Havrisik","K","GB","@NYG","9.2","9.2","9.9","9.2","9.2","9.2","15.7","15.7","Main"
"Chris Boswell","K","PIT","CIN","9.2","9.2","9.9","9.2","9.2","9.2","15.5","15.5","Main"
"Jerry Jeudy","WR","CLE","BAL","9.1","7.3","9.0","5.3","7.1","9.0","17.8","15.0","Main"
"Matt Prater","K","BUF","TB","9.1","9.1","9.8","9.1","9.1","9.1","15.6","15.6","Main"
"Joshua Palmer","WR","BUF","TB","9.0","7.5","8.7","5.8","7.3","8.7","18.7","16.3","Main"
"Harrison Butker","K","KC","@DEN","9.0","9.0","9.7","9.0","9.0","9.0","15.5","15.5","Main"
"GB DST","DST","GB","@NYG","9.0","9.0","9.9","9.0","9.0","9.0","16.7","16.7","Main"
"Mark Andrews","TE","BAL","@CLE","8.9","7.3","10.5","5.7","7.3","8.9","17.4","14.8","Main"
"Christian Watson","WR","GB","@NYG","8.9","7.6","8.7","6.1","7.4","8.6","18.9","16.7","Main"
"Zane Gonzalez","K","ATL","CAR","8.9","8.9","9.6","8.9","8.9","8.9","15.3","15.3","Main"
"Matthew Wright","K","HOU","@TEN","8.9","8.9","9.6","8.9","8.9","8.9","15.5","15.5","Main"
"Cameron Dicker","K","LAC","@JAX","8.9","8.9","9.6","8.9","8.9","8.9","15.4","15.4","Main"
"Eddy Pineiro","K","SF","@ARI","8.9","8.9","9.6","8.9","8.9","8.9","15.1","15.1","Main"
"Tyler Loop","K","BAL","@CLE","8.7","8.7","9.4","8.7","8.7","8.7","15.3","15.3","Main"
"Will Reichard","K","MIN","CHI","8.7","8.7","9.3","8.7","8.7","8.7","14.9","14.9","Main"
"Mason Taylor","TE","NYJ","@NE","8.6","6.6","10.5","4.6","6.6","8.5","15.4","12.3","Thursday"
"Jake Elliott","K","PHI","DET","8.6","8.6","9.2","8.6","8.6","8.6","14.9","14.9","Sunday"
"Greg Dortch","WR","ARI","SF","8.5","6.7","8.5","4.8","6.6","8.4","16.7","13.9","Main"
"Evan Engram","TE","DEN","KC","8.5","6.5","10.4","4.6","6.5","8.4","15.8","12.7","Main"
"Chad Ryland","K","ARI","SF","8.5","8.5","9.2","8.5","8.5","8.5","14.6","14.6","Main"
"Cairo Santos","K","CHI","@MIN","8.5","8.5","9.2","8.5","8.5","8.5","15.0","15.0","Main"
"Daniel Carlson","K","LV","DAL","8.5","8.5","9.1","8.5","8.5","8.5","14.8","14.8","Monday"
"Olamide Zaccheaus","WR","CHI","@MIN","8.4","6.8","8.3","5.1","6.7","8.3","17.2","14.6","Main"
"Evan McPherson","K","CIN","@PIT","8.4","8.4","9.0","8.4","8.4","8.4","14.6","14.6","Main"
"Jake Bates","K","DET","@PHI","8.4","8.4","9.0","8.4","8.4","8.4","14.6","14.6","Sunday"
"Pat Freiermuth","TE","PIT","CIN","8.3","6.7","9.9","5.1","6.7","8.3","16.7","14.1","Main"
"Jonnu Smith","TE","PIT","CIN","8.3","6.6","9.9","5.0","6.6","8.2","16.3","13.7","Main"
"Rashid Shaheed","WR","SEA","@LA","8.3","7.0","8.1","5.4","6.8","8.1","17.7","15.5","Main"
"Sean Tucker","RB","TB","@BUF","8.2","7.7","8.0","7.1","7.5","8.0","16.6","15.9","Main"
"Chris Rodriguez","RB","WAS","MIA","8.1","7.8","7.9","7.3","7.6","7.9","17.1","16.7","Other"
"Cam Little","K","JAX","LAC","8.1","8.1","8.8","8.1","8.1","8.1","14.5","14.5","Main"
"Jason Myers","K","SEA","@LA","8.1","8.1","8.7","8.1","8.1","8.1","14.2","14.2","Main"
"Kyle Monangai","RB","CHI","@MIN","8.0","7.3","7.9","6.6","7.2","7.8","16.5","15.5","Main"
"Elic Ayomanor","WR","TEN","HOU","8.0","6.6","7.9","5.0","6.5","7.9","16.6","14.2","Main"
"Riley Patterson","K","MIA","WAS","8.0","8.0","8.6","8.0","8.0","8.0","14.1","14.1","Other"
"Chase McLaughlin","K","TB","@BUF","8.0","8.0","8.7","8.0","8.0","8.0","14.3","14.3","Main"
"Cooper Kupp","WR","SEA","@LA","7.9","6.4","7.8","4.7","6.3","7.8","16.3","13.7","Main"
"Tyler Allgeier","RB","ATL","CAR","7.8","7.5","7.6","7.0","7.3","7.6","16.7","16.2","Main"
"Ryan Fitzgerald","K","CAR","@ATL","7.7","7.7","8.4","7.7","7.7","7.7","14.0","14.0","Main"
"Wil Lutz","K","DEN","KC","7.7","7.7","8.4","7.7","7.7","7.7","13.9","13.9","Main"
"Tyler Lockett","WR","LV","DAL","7.6","6.2","7.5","4.7","6.1","7.5","16.0","13.6","Monday"
"Demario Douglas","WR","NE","NYJ","7.6","6.4","7.6","5.1","6.3","7.5","16.3","14.3","Thursday"
"Younghoe Koo","K","NYG","GB","7.6","7.6","8.2","7.6","7.6","7.6","13.9","13.9","Main"
"Matt Gay","K","WAS","MIA","7.6","7.6","8.2","7.6","7.6","7.6","13.7","13.7","Other"
"Colston Loveland","TE","CHI","@MIN","7.4","6.0","8.6","4.6","6.0","7.3","15.1","12.9","Main"
"Joey Slye","K","TEN","HOU","7.4","7.4","8.0","7.4","7.4","7.4","13.7","13.7","Main"
"ATL DST","DST","ATL","CAR","7.4","7.4","8.3","7.4","7.4","7.4","14.6","14.6","Main"
"Emari Demercado","RB","ARI","SF","7.3","6.4","7.2","5.5","6.3","7.2","15.0","13.6","Main"
"Andre Szmyt","K","CLE","BAL","7.3","7.3","8.0","7.3","7.3","7.3","13.7","13.7","Main"
"Isaiah Likely","TE","BAL","@CLE","7.2","5.8","8.6","4.4","5.8","7.2","14.9","12.6","Main"
"Luke Musgrave","TE","GB","@NYG","7.2","5.6","8.8","4.0","5.6","7.2","14.2","11.6","Main"
"Robbie Chosen","WR","WAS","MIA","7.2","6.0","7.1","4.7","5.9","7.1","15.7","13.7","Other"
"LAC DST","DST","LAC","@JAX","7.2","7.2","8.1","7.2","7.2","7.2","14.4","14.4","Main"
"Calvin Ridley","WR","TEN","HOU","7.1","5.9","7.0","4.5","5.8","7.0","15.3","13.2","Main"
"Nick Folk","K","NYJ","@NE","7.1","7.1","7.7","7.1","7.1","7.1","13.4","13.4","Thursday"
"SF DST","DST","SF","@ARI","7.1","7.1","7.9","7.1","7.1","7.1","14.3","14.3","Main"
"Matthew Golden","WR","GB","@NYG","7.0","5.8","6.9","4.6","5.8","6.9","15.2","13.2","Main"
"Michael Mayer","TE","LV","DAL","7.0","5.5","8.5","4.0","5.5","7.0","14.2","11.7","Monday"
"Devin Singletary","RB","NYG","GB","7.0","6.2","7.0","5.3","6.1","6.9","14.2","12.9","Main"
"PIT DST","DST","PIT","CIN","7.0","7.0","7.8","7.0","7.0","7.0","14.4","14.4","Main"
"Tyler Higbee","TE","LA","SEA","6.9","5.5","8.3","4.1","5.5","6.9","14.4","12.1","Main"
"Kenneth Gainwell","RB","PIT","CIN","6.9","5.7","6.9","4.5","5.7","6.9","14.6","12.7","Main"
"BUF DST","DST","BUF","TB","6.9","6.9","7.7","6.9","6.9","6.9","13.9","13.9","Main"
"Dawson Knox","TE","BUF","TB","6.8","5.5","8.1","4.1","5.4","6.7","14.1","11.9","Main"
"Noah Fant","TE","CIN","@PIT","6.8","5.3","8.3","3.8","5.3","6.8","13.5","11.1","Main"
"DAL DST","DST","DAL","@LV","6.8","6.8","7.6","6.8","6.8","6.8","14.0","14.0","Monday"
"TEN DST","DST","TEN","HOU","6.8","6.8","7.6","6.8","6.8","6.8","14.0","14.0","Main"
"David Njoku","TE","CLE","BAL","6.7","5.2","8.2","3.7","5.2","6.7","13.2","10.7","Main"
"TJ Hockenson","TE","MIN","CHI","6.7","5.3","8.2","3.8","5.3","6.7","13.7","11.4","Main"
"Blake Corum","RB","LA","SEA","6.6","6.3","6.5","5.9","6.2","6.5","14.4","13.9","Main"
"AJ Barner","TE","SEA","@LA","6.6","5.2","7.9","3.9","5.2","6.6","13.2","11.0","Main"
"CHI DST","DST","CHI","@MIN","6.6","6.6","7.4","6.6","6.6","6.6","14.0","14.0","Main"
"Andrei Iosivas","WR","CIN","@PIT","6.5","5.3","6.4","4.0","5.2","6.4","14.1","12.1","Main"
"Jordan Mason","RB","MIN","CHI","6.5","6.0","6.5","5.5","6.0","6.4","14.4","13.6","Main"
"Sterling Shepard","WR","TB","@BUF","6.5","5.2","6.4","3.9","5.1","6.4","13.8","11.6","Main"
"MIA DST","DST","MIA","WAS","6.5","6.5","7.3","6.5","6.5","6.5","13.5","13.5","Other"
"JAX DST","DST","JAX","LAC","6.4","6.4","7.2","6.4","6.4","6.4","13.5","13.5","Main"
"KC DST","DST","KC","@DEN","6.4","6.4","7.3","6.4","6.4","6.4","13.5","13.5","Main"
"Nick Chubb","RB","HOU","@TEN","6.2","5.8","6.2","5.4","5.8","6.1","13.3","12.7","Main"
"Jalen Nailor","WR","MIN","CHI","6.2","5.2","6.1","4.1","5.1","6.1","14.2","12.5","Main"
"Chimere Dike","WR","TEN","HOU","6.2","4.9","6.1","3.6","4.9","6.1","12.9","10.7","Main"
"DET DST","DST","DET","@PHI","6.2","6.2","7.0","6.2","6.2","6.2","13.1","13.1","Sunday"
"Jalen Coker","WR","CAR","@ATL","6.1","4.9","6.1","3.6","4.9","6.1","13.2","11.1","Main"
"Greg Dulcich","TE","MIA","WAS","6.1","4.8","7.3","3.6","4.8","6.1","12.7","10.6","Other"
"Isaiah Davis","RB","NYJ","@NE","6.1","4.9","6.1","3.8","4.9","6.1","12.7","10.8","Thursday"
"Chig Okonkwo","TE","TEN","HOU","6.1","4.7","7.4","3.3","4.7","6.0","12.2","9.9","Main"
"PHI DST","DST","PHI","DET","6.1","6.1","6.8","6.1","6.1","6.1","12.9","12.9","Sunday"
"DeAndre Hopkins","WR","BAL","@CLE","6.0","5.0","5.9","3.9","4.9","5.9","13.7","11.9","Main"
"Marquise Brown","WR","KC","@DEN","6.0","4.9","5.9","3.8","4.8","5.9","13.6","11.7","Main"
"Marvin Mims","WR","DEN","KC","5.9","4.7","5.8","3.6","4.7","5.8","12.7","10.8","Main"
"MIN DST","DST","MIN","CHI","5.9","5.9","6.7","5.9","5.9","5.9","12.9","12.9","Main"
"Xavier Legette","WR","CAR","@ATL","5.8","4.8","5.8","3.6","4.7","5.8","13.0","11.2","Main"
"Jacory Croskey-Merritt","RB","WAS","MIA","5.8","5.6","5.7","5.4","5.5","5.7","13.4","13.1","Other"
"Jeremy McNichols","RB","WAS","MIA","5.8","4.8","5.8","3.7","4.7","5.8","12.7","11.0","Other"
"LA DST","DST","LA","SEA","5.8","5.8","6.5","5.8","5.8","5.8","12.6","12.6","Main"
"Jayden Higgins","WR","HOU","@TEN","5.7","4.6","5.6","3.5","4.6","5.6","12.8","11.0","Main"
"Brashard Smith","RB","KC","@DEN","5.7","4.8","5.7","3.9","4.8","5.6","12.2","10.7","Main"
"Darnell Washington","TE","PIT","CIN","5.7","4.6","6.8","3.4","4.5","5.7","12.4","10.5","Main"
"DEN DST","DST","DEN","KC","5.7","5.7","6.4","5.7","5.7","5.7","12.6","12.6","Main"
"Gabe Davis","WR","BUF","TB","5.6","4.7","5.5","3.8","4.6","5.5","13.3","11.7","Main"
"Jaylin Lane","WR","WAS","MIA","5.6","4.7","5.5","3.7","4.6","5.5","13.1","11.5","Other"
"Cedric Tillman","WR","CLE","BAL","5.5","4.4","5.5","3.2","4.3","5.5","12.2","10.2","Main"
"Emanuel Wilson","RB","GB","@NYG","5.5","4.9","5.5","4.3","4.9","5.5","12.3","11.4","Main"
"CLE DST","DST","CLE","BAL","5.5","5.5","6.3","5.5","5.5","5.5","11.9","11.9","Main"
"WAS DST","DST","WAS","MIA","5.5","5.5","6.2","5.5","5.5","5.5","12.3","12.3","Other"
"Terrance Ferguson","TE","LA","SEA","5.3","4.4","6.2","3.4","4.3","5.3","12.1","10.5","Main"
"Kyle Williams","WR","NE","NYJ","5.3","4.5","5.3","3.8","4.5","5.3","12.9","11.5","Thursday"
"Brian Robinson","RB","SF","@ARI","5.3","5.0","5.2","4.7","5.0","5.2","12.2","11.8","Main"
"CAR DST","DST","CAR","@ATL","5.3","5.3","6.1","5.3","5.3","5.3","11.9","11.9","Main"
"NYJ DST","DST","NYJ","@NE","5.3","5.3","6.1","5.3","5.3","5.3","12.2","12.2","Thursday"
"Keaton Mitchell","RB","BAL","@CLE","5.2","4.6","5.2","4.0","4.6","5.2","11.9","10.9","Main"
"Kalif Raymond","WR","DET","@PHI","5.2","4.2","5.2","3.1","4.1","5.2","11.7","9.9","Sunday"
"Nick Westbrook-Ikhine","WR","MIA","WAS","5.2","4.3","5.2","3.4","4.3","5.2","12.5","10.9","Other"
"Brock Wright","TE","DET","@PHI","5.1","4.0","6.2","2.9","4.0","5.1","11.1","9.2","Sunday"
"Dontayvion Wicks","WR","GB","@NYG","5.1","4.2","5.0","3.2","4.1","5.0","12.1","10.4","Main"
"Elijah Higgins","TE","ARI","SF","5.0","4.0","6.0","2.9","4.0","5.0","11.0","9.1","Main"
"Tim Patrick","WR","JAX","LAC","5.0","4.0","4.9","3.1","4.0","4.9","11.6","10.0","Main"
