"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"CJ Stroud","QB","HOU","LV","18.7","18.5","20.0","17.4","17.4","17.4","29.3","29.3","Main"
"Trey McBride","TE","ARI","ATL","18.5","14.9","21.2","10.6","14.1","17.7","31.4","26.2","Main"
"Trevor Lawrence","QB","JAX","@DEN","18.4","18.1","19.4","16.7","16.7","16.7","28.6","28.5","Main"
"CeeDee Lamb","WR","DAL","LAC","18.3","15.2","17.4","11.1","14.2","17.3","32.4","27.9","Main"
"Baker Mayfield","QB","TB","@CAR","18.1","17.9","19.2","16.8","16.8","16.8","28.1","28.1","Main"
"Javonte Williams","RB","DAL","LAC","17.4","16.2","16.6","14.4","15.4","16.4","30.6","29.2","Main"
"Bucky Irving","RB","TB","@CAR","17.2","15.7","16.4","13.6","14.9","16.3","30.1","28.3","Main"
"Jordan Love","QB","GB","@CHI","17.1","16.9","18.2","15.7","15.7","15.7","26.7","26.6","Saturday"
"Chris Olave","WR","NO","NYJ","17.1","14.1","16.4","10.5","13.4","16.4","30.5","26.2","Main"
"Caleb Williams","QB","CHI","GB","16.9","16.7","18.0","15.8","15.8","15.8","26.5","26.5","Saturday"
"George Pickens","WR","DAL","LAC","16.9","14.2","16.1","10.8","13.5","16.1","30.7","26.7","Main"
"George Kittle","TE","SF","@IND","16.9","14.0","19.1","10.4","13.3","16.2","29.9","25.5","Monday"
"Aaron Rodgers","QB","PIT","@DET","16.8","16.6","17.9","15.3","15.3","15.3","26.8","26.8","Main"
"Derrick Henry","RB","BAL","NE","16.6","16.0","15.7","14.5","15.1","15.6","29.8","29.0","Sunday"
"Jameson Williams","WR","DET","PIT","16.6","14.2","15.8","11.0","13.4","15.8","30.7","27.1","Main"
"Kirk Cousins","QB","ATL","@ARI","16.3","16.1","17.4","14.9","14.9","14.9","26.0","26.0","Main"
"Nico Collins","WR","HOU","LV","16.3","13.8","15.6","10.7","13.1","15.6","29.7","26.0","Main"
"Jaxson Dart","QB","NYG","MIN","16.3","16.0","17.3","15.1","15.1","15.1","25.8","25.7","Main"
"AJ Brown","WR","PHI","@WAS","16.2","13.5","15.4","10.1","12.8","15.4","29.5","25.5","Saturday"
"Marcus Mariota","QB","WAS","PHI","16.2","15.9","17.1","14.8","14.8","14.8","26.0","25.9","Saturday"
"DK Metcalf","WR","PIT","@DET","16.1","13.6","15.4","10.4","12.9","15.4","29.2","25.4","Main"
"Drake London","WR","ATL","@ARI","16.0","13.3","15.3","10.0","12.7","15.3","29.0","25.0","Main"
"Travis Etienne","RB","JAX","@DEN","16.0","14.7","15.4","13.0","14.1","15.3","28.5","26.9","Main"
"Bryce Young","QB","CAR","TB","15.9","15.7","17.0","14.6","14.6","14.6","25.3","25.3","Main"
"Chase Brown","RB","CIN","@MIA","15.9","13.8","15.6","11.5","13.5","15.5","28.1","25.4","Main"
"RJ Harvey","RB","DEN","JAX","15.9","14.3","15.5","12.4","13.9","15.4","28.3","26.3","Main"
"Josh Jacobs","RB","GB","@CHI","15.6","14.5","15.0","12.8","13.8","14.9","27.7","26.2","Saturday"
"Gardner Minshew","QB","KC","@TEN","15.6","15.4","16.8","14.3","14.3","14.3","24.7","24.6","Main"
"JJ McCarthy","QB","MIN","@NYG","15.6","15.3","16.4","14.2","14.2","14.2","25.1","25.0","Main"
"Michael Carter","RB","ARI","ATL","15.3","13.4","15.0","11.3","13.1","14.9","26.5","24.0","Main"
"Sam Darnold","QB","SEA","LA","15.3","15.1","16.4","13.9","13.9","13.9","24.7","24.7","Thursday"
"Matthew Stafford","QB","LA","@SEA","15.1","15.0","16.4","13.8","13.8","13.8","24.1","24.1","Thursday"
"Mike Evans","WR","TB","@CAR","14.9","12.6","14.3","9.7","12.0","14.3","27.9","24.4","Main"
"Courtland Sutton","WR","DEN","JAX","14.8","12.4","14.3","9.4","11.8","14.2","27.8","24.1","Main"
"Quinshon Judkins","RB","CLE","BUF","14.7","13.3","14.1","11.5","12.7","14.0","25.5","23.8","Main"
"Aaron Jones","RB","MIN","@NYG","14.5","13.1","14.0","11.3","12.6","13.9","26.1","24.2","Main"
"Justin Jefferson","WR","MIN","@NYG","14.5","12.1","14.0","9.1","11.6","14.0","27.0","23.3","Main"
"Harold Fannin","TE","CLE","BUF","14.4","11.4","17.0","8.0","11.0","14.0","24.9","20.5","Main"
"Woody Marks","RB","HOU","LV","14.4","13.5","13.8","12.1","12.9","13.7","26.2","25.2","Main"
"Breece Hall","RB","NYJ","@NO","14.4","13.3","13.8","11.7","12.7","13.6","25.7","24.3","Main"
"Tetairoa McMillan","WR","CAR","TB","14.3","12.1","13.8","9.3","11.5","13.8","26.8","23.4","Main"
"Ashton Jeanty","RB","LV","@HOU","14.3","12.0","14.1","9.7","11.8","14.0","24.0","21.0","Main"
"Zay Flowers","WR","BAL","NE","14.1","11.8","13.7","8.9","11.3","13.6","26.2","22.6","Sunday"
"Tee Higgins","WR","CIN","@MIA","14.1","11.8","13.6","9.1","11.3","13.6","26.8","23.4","Main"
"Jauan Jennings","WR","SF","@IND","14.0","11.6","13.6","8.8","11.2","13.5","26.3","22.7","Monday"
"Jakobi Meyers","WR","JAX","@DEN","13.9","11.4","13.5","8.5","11.0","13.5","25.6","21.8","Main"
"Quinn Ewers","QB","MIA","CIN","13.9","13.7","14.8","12.6","12.6","12.6","22.5","22.4","Main"
"DeVonta Smith","WR","PHI","@WAS","13.9","11.6","13.4","8.7","11.0","13.4","26.4","22.8","Saturday"
"Rico Dowdle","RB","CAR","TB","13.8","12.5","13.4","10.9","12.1","13.3","25.0","23.3","Main"
"Brock Bowers","TE","LV","@HOU","13.6","10.8","15.9","7.6","10.4","13.1","23.8","19.6","Main"
"Travis Kelce","TE","KC","@TEN","13.5","10.8","15.8","7.7","10.4","13.1","24.2","20.1","Main"
"Kyle Pitts","TE","ATL","@ARI","13.4","10.8","15.6","7.9","10.5","13.0","24.5","20.6","Main"
"Michael Wilson","WR","ARI","ATL","13.3","10.9","12.9","8.1","10.5","12.9","25.0","21.4","Main"
"Jaylen Waddle","WR","MIA","CIN","13.2","11.0","12.8","8.5","10.6","12.7","25.1","21.8","Main"
"D'Andre Swift","RB","CHI","GB","13.1","11.8","12.9","10.3","11.5","12.8","24.2","22.4","Saturday"
"Tyrone Tracy","RB","NYG","MIN","13.1","12.0","12.8","10.6","11.6","12.6","24.2","22.8","Main"
"Wan'Dale Robinson","WR","NYG","MIN","13.1","10.4","12.8","7.6","10.2","12.7","23.8","20.0","Main"
"Terry McLaurin","WR","WAS","PHI","13.0","10.9","12.5","8.3","10.4","12.5","25.2","21.9","Saturday"
"Omarion Hampton","RB","LAC","@DAL","12.9","11.8","12.6","10.4","11.4","12.5","24.1","22.6","Main"
"Kenneth Gainwell","RB","PIT","@DET","12.9","10.8","12.8","8.7","10.7","12.8","23.4","20.4","Main"
"TreVeyon Henderson","RB","NE","@BAL","12.5","11.2","12.2","9.6","10.9","12.1","23.0","21.1","Sunday"
"Ladd McConkey","WR","LAC","@DAL","12.4","10.2","12.0","7.7","9.9","12.0","23.9","20.6","Main"
"Kyren Williams","RB","LA","@SEA","12.4","11.3","12.1","9.9","11.0","12.0","22.8","21.3","Thursday"
"Shedeur Sanders","QB","CLE","BUF","12.1","11.8","12.8","10.6","10.6","10.6","20.3","20.2","Main"
"Xavier Worthy","WR","KC","@TEN","12.1","9.9","11.8","7.6","9.7","11.8","22.5","19.3","Main"
"Brady Cook","QB","NYJ","@NO","12.0","11.7","12.5","10.6","10.6","10.6","19.8","19.7","Main"
"Cameron Ward","QB","TEN","KC","12.0","11.7","12.9","10.8","10.8","10.8","19.8","19.8","Main"
"Marvin Harrison","WR","ARI","ATL","11.9","9.9","11.5","7.5","9.5","11.5","23.1","20.1","Main"
"Jaylen Warren","RB","PIT","@DET","11.9","10.8","11.7","9.5","10.6","11.7","22.4","20.8","Main"
"Brian Thomas","WR","JAX","@DEN","11.8","9.9","11.4","7.8","9.6","11.4","23.0","20.1","Main"
"HOU DST","DST","HOU","LV","11.8","11.8","12.9","11.8","11.8","11.8","20.0","20.0","Main"
"Christian Watson","WR","GB","@CHI","11.7","10.0","11.3","7.9","9.6","11.3","23.6","21.0","Saturday"
"Tony Pollard","RB","TEN","KC","11.6","10.8","11.3","9.6","10.4","11.1","21.5","20.4","Main"
"Dalton Schultz","TE","HOU","LV","11.5","9.3","13.6","6.9","9.1","11.4","21.5","18.1","Main"
"Geno Smith","QB","LV","@HOU","11.4","11.1","12.3","10.0","10.0","10.0","18.9","18.8","Main"
"Colston Loveland","TE","CHI","GB","11.3","9.3","13.1","7.1","9.1","11.1","21.6","18.5","Saturday"
"Deebo Samuel","WR","WAS","PHI","11.3","8.9","11.1","6.4","8.7","11.0","20.6","17.1","Saturday"
"DJ Moore","WR","CHI","GB","11.2","9.3","11.0","7.1","9.0","10.9","22.0","19.0","Saturday"
"Juwan Johnson","TE","NO","NYJ","11.2","8.9","13.3","6.5","8.8","11.0","20.7","17.2","Main"
"Keenan Allen","WR","LAC","@DAL","11.0","8.9","10.8","6.7","8.7","10.8","21.1","18.0","Main"
"Adonai Mitchell","WR","NYJ","@NO","11.0","9.2","10.7","7.1","8.9","10.7","21.3","18.4","Main"
"Hunter Henry","TE","NE","@BAL","10.9","8.8","12.7","6.7","8.7","10.7","20.6","17.4","Sunday"
"Stefon Diggs","WR","NE","@BAL","10.8","8.7","10.6","6.4","8.5","10.6","20.7","17.5","Sunday"
"Tyler Warren","TE","IND","SF","10.7","8.6","12.7","6.4","8.5","10.6","19.6","16.3","Monday"
"Philip Rivers","QB","IND","SF","10.6","10.4","11.5","9.6","9.6","9.6","18.0","18.0","Monday"
"Colby Parkinson","TE","LA","@SEA","10.6","8.4","12.8","6.0","8.3","10.5","19.5","16.1","Thursday"
"Kenneth Walker","RB","SEA","LA","10.6","9.5","10.4","8.4","9.3","10.3","20.3","18.8","Thursday"
"Dallas Goedert","TE","PHI","@WAS","10.5","8.5","12.5","6.3","8.3","10.4","19.9","16.6","Saturday"
"Audric Estime","RB","NO","NYJ","10.3","9.3","10.2","8.1","9.1","10.1","19.8","18.3","Main"
"BUF DST","DST","BUF","@CLE","10.2","10.2","11.3","10.2","10.2","10.2","18.5","18.5","Main"
"David Montgomery","RB","DET","PIT","10.1","9.3","10.0","8.4","9.2","10.0","20.2","19.0","Main"
"Jordan Addison","WR","MIN","@NYG","10.1","8.5","9.8","6.7","8.2","9.8","20.7","18.2","Main"
"Oronde Gadsden","TE","LAC","@DAL","10.0","8.1","11.7","6.1","8.0","9.8","19.6","16.6","Main"
"Jake Bates","K","DET","PIT","9.9","9.9","10.6","9.9","9.9","9.9","16.2","16.2","Main"
"Kyle Monangai","RB","CHI","GB","9.8","9.2","9.6","8.4","9.0","9.5","19.6","18.6","Saturday"
"Rhamondre Stevenson","RB","NE","@BAL","9.8","8.5","9.7","7.3","8.5","9.7","18.7","16.9","Sunday"
"Chuba Hubbard","RB","CAR","TB","9.7","8.5","9.6","7.2","8.4","9.5","18.8","17.0","Main"
"Mack Hollins","WR","NE","@BAL","9.7","8.1","9.5","6.3","7.9","9.5","19.6","17.0","Sunday"
"Michael Badgley","K","BUF","@CLE","9.7","9.7","10.4","9.7","9.7","9.7","16.4","16.4","Main"
"Ka'imi Fairbairn","K","HOU","LV","9.7","9.7","10.4","9.7","9.7","9.7","16.3","16.3","Main"
"Khalil Shakir","WR","BUF","@CLE","9.6","7.6","9.4","5.4","7.4","9.4","18.6","15.5","Main"
"Dalton Kincaid","TE","BUF","@CLE","9.6","7.9","11.2","6.1","7.8","9.5","18.9","16.2","Main"
"Jayden Reed","WR","GB","@CHI","9.6","7.9","9.5","6.1","7.8","9.5","19.0","16.4","Saturday"
"Brenton Strange","TE","JAX","@DEN","9.6","7.6","11.4","5.6","7.5","9.4","18.3","15.2","Main"
"Brandon Aubrey","K","DAL","LAC","9.6","9.6","10.3","9.6","9.6","9.6","16.1","16.1","Main"
"Marquise Brown","WR","KC","@TEN","9.5","7.7","9.3","5.8","7.6","9.3","18.7","15.9","Main"
"Chris Godwin","WR","TB","@CAR","9.5","7.6","9.4","5.6","7.5","9.4","18.5","15.5","Main"
"Darren Waller","TE","MIA","CIN","9.4","7.7","10.9","5.9","7.6","9.2","18.1","15.4","Main"
"Rashid Shaheed","WR","SEA","LA","9.4","8.0","9.2","6.3","7.7","9.2","19.5","17.1","Thursday"
"Charlie Smyth","K","NO","NYJ","9.4","9.4","10.2","9.4","9.4","9.4","16.1","16.1","Main"
"NO DST","DST","NO","NYJ","9.4","9.4","10.4","9.4","9.4","9.4","17.6","17.6","Main"
"Jalen Coker","WR","CAR","TB","9.3","7.5","9.1","5.7","7.4","9.1","18.4","15.7","Main"
"Michael Pittman","WR","IND","SF","9.3","7.3","9.2","5.3","7.2","9.2","17.7","14.7","Monday"
"Cameron Dicker","K","LAC","@DAL","9.3","9.3","10.0","9.3","9.3","9.3","15.7","15.7","Main"
"Jayden Higgins","WR","HOU","LV","9.2","7.6","9.1","5.9","7.5","9.1","18.6","16.1","Main"
"Darius Slayton","WR","NYG","MIN","9.2","7.6","9.0","5.8","7.4","8.9","18.5","15.9","Main"
"Mark Andrews","TE","BAL","NE","9.1","7.5","10.7","5.9","7.5","9.1","17.8","15.2","Sunday"
"Emeka Egbuka","WR","TB","@CAR","9.1","7.5","8.9","5.9","7.4","8.9","18.8","16.4","Main"
"Evan McPherson","K","CIN","@MIA","9.1","9.1","9.8","9.1","9.1","9.1","15.5","15.5","Main"
"Wil Lutz","K","DEN","JAX","9.1","9.1","9.8","9.1","9.1","9.1","15.5","15.5","Main"
"AJ Barner","TE","SEA","LA","9.0","7.1","10.9","5.1","7.1","9.0","16.9","13.9","Thursday"
"KC DST","DST","KC","@TEN","9.0","9.0","10.0","9.0","9.0","9.0","16.7","16.7","Main"
"Jake Ferguson","TE","DAL","LAC","8.9","6.9","10.8","4.9","6.9","8.8","17.0","13.9","Main"
"Theo Johnson","TE","NYG","MIN","8.9","7.1","10.6","5.2","7.0","8.8","17.3","14.4","Main"
"Harrison Mevis","K","LA","@SEA","8.9","8.9","9.6","8.9","8.9","8.9","15.4","15.4","Thursday"
"Zane Gonzalez","K","ATL","@ARI","8.8","8.8","9.5","8.8","8.8","8.8","15.1","15.1","Main"
"Chase McLaughlin","K","TB","@CAR","8.8","8.8","9.5","8.8","8.8","8.8","15.2","15.2","Main"
"John Metchie","WR","NYJ","@NO","8.7","6.8","8.6","4.9","6.8","8.6","16.6","13.7","Main"
"Eddy Pineiro","K","SF","@IND","8.7","8.7","9.4","8.7","8.7","8.7","15.1","15.1","Monday"
"Jason Myers","K","SEA","LA","8.6","8.6","9.3","8.6","8.6","8.6","15.1","15.1","Thursday"
"Kareem Hunt","RB","KC","@TEN","8.5","7.6","8.4","6.8","7.6","8.4","16.9","15.6","Main"
"Tyler Loop","K","BAL","NE","8.5","8.5","9.1","8.5","8.5","8.5","14.7","14.7","Sunday"
"Cam Little","K","JAX","@DEN","8.5","8.5","9.2","8.5","8.5","8.5","14.9","14.9","Main"
"Harrison Butker","K","KC","@TEN","8.5","8.5","9.2","8.5","8.5","8.5","15.1","15.1","Main"
"Ben Sauls","K","NYG","MIN","8.5","8.5","9.2","8.5","8.5","8.5","14.9","14.9","Main"
"Isiah Pacheco","RB","KC","@TEN","8.4","7.7","8.2","7.0","7.6","8.1","16.9","16.0","Main"
"Quentin Johnston","WR","LAC","@DAL","8.4","6.9","8.3","5.3","6.8","8.3","17.6","15.2","Main"
"Chris Rodriguez","RB","WAS","PHI","8.4","8.1","8.1","7.6","7.8","8.0","17.2","16.8","Saturday"
"Jake Elliott","K","PHI","@WAS","8.4","8.4","9.0","8.4","8.4","8.4","14.5","14.5","Saturday"
"Kimani Vidal","RB","LAC","@DAL","8.3","7.5","8.2","6.6","7.4","8.1","16.6","15.5","Main"
"Tyler Allgeier","RB","ATL","@ARI","8.2","7.7","8.0","7.2","7.6","8.0","17.1","16.4","Main"
"Romeo Doubs","WR","GB","@CHI","8.2","6.7","8.1","5.2","6.6","8.0","16.8","14.5","Saturday"
"Parker Washington","WR","JAX","@DEN","8.2","6.7","8.1","5.1","6.6","8.1","16.5","14.1","Main"
"Jordan Mason","RB","MIN","@NYG","8.2","8.0","8.0","7.6","7.7","7.9","17.5","17.2","Main"
"Zach Charbonnet","RB","SEA","LA","8.2","7.6","8.1","6.9","7.5","8.0","16.6","15.8","Thursday"
"Chimere Dike","WR","TEN","KC","8.2","6.5","8.2","4.7","6.4","8.2","15.9","13.1","Main"
"Chad Ryland","K","ARI","ATL","8.2","8.2","8.9","8.2","8.2","8.2","14.5","14.5","Main"
"Cairo Santos","K","CHI","GB","8.2","8.2","8.8","8.2","8.2","8.2","14.3","14.3","Saturday"
"Andy Borregales","K","NE","@BAL","8.2","8.2","8.9","8.2","8.2","8.2","14.4","14.4","Sunday"
"Pat Bryant","WR","DEN","JAX","8.1","6.6","8.0","5.0","6.5","8.0","16.7","14.2","Main"
"Ryan Fitzgerald","K","CAR","TB","8.1","8.1","8.7","8.1","8.1","8.1","14.4","14.4","Main"
"PHI DST","DST","PHI","@WAS","8.1","8.1","9.1","8.1","8.1","8.1","15.6","15.6","Saturday"
"Evan Engram","TE","DEN","JAX","8.0","6.2","9.7","4.5","6.2","7.9","15.6","12.9","Main"
"Cooper Kupp","WR","SEA","LA","8.0","6.4","7.9","4.8","6.3","7.9","16.1","13.6","Thursday"
"Will Reichard","K","MIN","@NYG","8.0","8.0","8.7","8.0","8.0","8.0","14.3","14.3","Main"
"Chris Boswell","K","PIT","@DET","8.0","8.0","8.6","8.0","8.0","8.0","14.0","14.0","Main"
"Olamide Zaccheaus","WR","CHI","GB","7.9","6.4","7.9","4.8","6.3","7.8","16.1","13.7","Saturday"
"Brandon McManus","K","GB","@CHI","7.9","7.9","8.5","7.9","7.9","7.9","13.9","13.9","Saturday"
"Darnell Mooney","WR","ATL","@ARI","7.8","6.6","7.7","5.2","6.5","7.7","16.9","14.8","Main"
"Samaje Perine","RB","CIN","@MIA","7.6","7.1","7.5","6.5","7.0","7.4","15.9","15.2","Main"
"TJ Hockenson","TE","MIN","@NYG","7.6","6.0","9.3","4.3","5.9","7.6","15.1","12.4","Main"
"Riley Patterson","K","MIA","CIN","7.6","7.6","8.2","7.6","7.6","7.6","13.7","13.7","Main"
"ATL DST","DST","ATL","@ARI","7.6","7.6","8.4","7.6","7.6","7.6","15.3","15.3","Main"
"Mike Gesicki","TE","CIN","@MIA","7.5","6.0","8.9","4.5","6.0","7.4","15.3","12.9","Main"
"Troy Franklin","WR","DEN","JAX","7.4","6.1","7.3","4.8","6.1","7.3","16.0","13.9","Main"
"Josh Downs","WR","IND","SF","7.4","5.7","7.3","4.1","5.7","7.3","14.7","12.1","Monday"
"Kayshon Boutte","WR","NE","@BAL","7.4","6.2","7.3","4.9","6.1","7.3","16.2","14.2","Sunday"
"Tyjae Spears","RB","TEN","KC","7.4","6.0","7.4","4.5","6.0","7.4","14.7","12.4","Main"
"Isaiah Likely","TE","BAL","NE","7.3","5.9","8.6","4.5","5.9","7.3","15.2","12.9","Sunday"
"MIN DST","DST","MIN","@NYG","7.3","7.3","8.2","7.3","7.3","7.3","14.7","14.7","Main"
"NYG DST","DST","NYG","MIN","7.3","7.3","8.1","7.3","7.3","7.3","15.0","15.0","Main"
"Jerry Jeudy","WR","CLE","BUF","7.2","5.9","7.1","4.5","5.8","7.1","15.2","13.0","Main"
"Ryan Flournoy","WR","DAL","LAC","7.2","5.9","7.2","4.4","5.8","7.2","15.2","13.0","Main"
"Nick Folk","K","NYJ","@NO","7.2","7.2","7.8","7.2","7.2","7.2","13.4","13.4","Main"
"Tre Tucker","WR","LV","@HOU","7.1","5.7","7.0","4.3","5.6","7.0","14.7","12.4","Main"
"Blake Grupe","K","IND","SF","7.1","7.1","7.7","7.1","7.1","7.1","13.1","13.1","Monday"
"Joey Slye","K","TEN","KC","7.1","7.1","7.7","7.1","7.1","7.1","13.2","13.2","Main"
"BAL DST","DST","BAL","NE","7.1","7.1","7.8","7.1","7.1","7.1","14.4","14.4","Sunday"
"CIN DST","DST","CIN","@MIA","7.1","7.1","7.9","7.1","7.1","7.1","14.5","14.5","Main"
"TEN DST","DST","TEN","KC","7.0","7.0","7.8","7.0","7.0","7.0","14.0","14.0","Main"
"DEN DST","DST","DEN","JAX","6.9","6.9","7.7","6.9","6.9","6.9","14.3","14.3","Main"
"Evan Hull","RB","NO","NYJ","6.8","6.2","6.8","5.5","6.1","6.7","14.5","13.5","Main"
"Emari Demercado","RB","ARI","ATL","6.7","5.6","6.7","4.6","5.6","6.6","14.1","12.4","Main"
"Blake Corum","RB","LA","@SEA","6.7","6.3","6.6","5.8","6.2","6.6","14.4","13.8","Thursday"
"Jake Moody","K","WAS","PHI","6.7","6.7","7.3","6.7","6.7","6.7","12.6","12.6","Saturday"
"TB DST","DST","TB","@CAR","6.7","6.7","7.5","6.7","6.7","6.7","13.9","13.9","Main"
"Kendrick Bourne","WR","SF","@IND","6.6","5.4","6.6","4.2","5.4","6.6","14.4","12.4","Monday"
"Elic Ayomanor","WR","TEN","KC","6.5","5.3","6.4","4.1","5.2","6.4","13.9","11.9","Main"
"Chig Okonkwo","TE","TEN","KC","6.5","5.1","8.0","3.6","5.1","6.5","13.2","10.7","Main"
"Gunnar Helm","TE","TEN","KC","6.5","5.0","8.0","3.6","5.0","6.5","13.2","10.8","Main"
"SF DST","DST","SF","@IND","6.5","6.5","7.4","6.5","6.5","6.5","13.5","13.5","Monday"
"Xavier Legette","WR","CAR","TB","6.4","5.3","6.4","4.1","5.2","6.4","14.1","12.2","Main"
"Devin Singletary","RB","NYG","MIN","6.4","5.9","6.3","5.5","5.9","6.2","13.8","13.2","Main"
"Pat Freiermuth","TE","PIT","@DET","6.4","5.1","7.6","3.9","5.1","6.3","13.7","11.6","Main"
"Andre Szmyt","K","CLE","BUF","6.4","6.4","6.9","6.4","6.4","6.4","12.3","12.3","Main"
"NYJ DST","DST","NYJ","@NO","6.4","6.4","7.2","6.4","6.4","6.4","13.8","13.8","Main"
"DAL DST","DST","DAL","LAC","6.2","6.2","7.0","6.2","6.2","6.2","13.3","13.3","Main"
"LA DST","DST","LA","@SEA","6.2","6.2","7.1","6.2","6.2","6.2","13.3","13.3","Thursday"
"Ty Johnson","RB","BUF","@CLE","6.0","5.1","6.0","4.2","5.1","6.0","13.6","12.0","Main"
"Cole Kmet","TE","CHI","GB","6.0","4.8","7.1","3.7","4.8","5.9","12.9","11.0","Saturday"
"Malik Washington","WR","MIA","CIN","6.0","4.7","6.0","3.4","4.7","6.0","12.4","10.3","Main"
"Mason Tipton","WR","NO","NYJ","6.0","4.9","5.9","3.8","4.9","5.9","13.1","11.3","Main"
"Darnell Washington","TE","PIT","@DET","6.0","4.8","7.2","3.5","4.8","6.0","12.8","10.7","Main"
"DET DST","DST","DET","PIT","6.0","6.0","6.8","6.0","6.0","6.0","12.9","12.9","Main"
"SEA DST","DST","SEA","LA","5.9","5.9","6.7","5.9","5.9","5.9","12.6","12.6","Thursday"
"JuJu Smith-Schuster","WR","KC","@TEN","5.8","4.6","5.8","3.4","4.6","5.8","12.7","10.6","Main"
"Daniel Carlson","K","LV","@HOU","5.8","5.8","6.3","5.8","5.8","5.8","11.6","11.6","Main"
"Cade Otton","TE","TB","@CAR","5.7","4.5","6.9","3.2","4.5","5.7","12.2","10.0","Main"
"Van Jefferson","WR","TEN","KC","5.7","4.6","5.7","3.5","4.6","5.7","12.7","10.8","Main"
"GB DST","DST","GB","@CHI","5.7","5.7","6.4","5.7","5.7","5.7","12.6","12.6","Saturday"
"Noah Gray","TE","KC","@TEN","5.5","4.3","6.6","3.1","4.3","5.4","11.7","9.7","Main"
"Isaiah Williams","WR","NYJ","@NO","5.5","4.4","5.5","3.2","4.4","5.5","12.0","10.1","Main"
"Keaton Mitchell","RB","BAL","NE","5.4","4.9","5.4","4.3","4.8","5.3","12.6","11.8","Sunday"
"Rashod Bateman","WR","BAL","NE","5.4","4.5","5.3","3.5","4.4","5.3","12.7","11.1","Sunday"
"Alec Pierce","WR","IND","SF","5.4","4.6","5.4","3.7","4.5","5.4","13.0","11.5","Monday"
"CHI DST","DST","CHI","GB","5.4","5.4","6.1","5.4","5.4","5.4","12.0","12.0","Saturday"
"Keon Coleman","WR","BUF","@CLE","5.3","4.4","5.2","3.5","4.3","5.2","12.5","11.0","Main"
"Kevin Austin","WR","NO","NYJ","5.3","4.3","5.3","3.3","4.3","5.3","12.1","10.4","Main"
"MIA DST","DST","MIA","CIN","5.3","5.3","6.0","5.3","5.3","5.3","12.2","12.2","Main"
"Jack Bech","WR","LV","@HOU","5.2","4.0","5.1","2.9","4.0","5.1","11.3","9.3","Main"
"Jalen Nailor","WR","MIN","@NYG","5.2","4.3","5.2","3.4","4.3","5.2","12.2","10.7","Main"
