"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"George Kittle","TE","SF","TEN","15.4","12.8","17.3","9.7","12.2","14.8","28.2","24.3","Main"
"Justin Jefferson","WR","MIN","@DAL","15.3","12.7","14.8","9.5","12.1","14.7","28.0","24.1","Sunday"
"Tyler Shough","QB","NO","CAR","15.3","15.1","16.3","14.0","14.0","14.0","24.9","24.8","Main"
"Kenneth Walker","RB","SEA","IND","15.3","14.0","14.8","12.3","13.5","14.7","27.8","26.1","Main"
"Kyren Williams","RB","LA","DET","15.2","14.2","14.7","12.8","13.7","14.6","28.0","26.7","Main"
"Wan'Dale Robinson","WR","NYG","WAS","15.2","12.4","14.8","9.0","11.9","14.7","27.4","23.2","Main"
"Justin Herbert","QB","LAC","@KC","15.1","14.8","16.2","13.9","13.9","13.9","24.0","24.0","Main"
"AJ Brown","WR","PHI","LV","15.1","12.5","14.5","9.3","11.9","14.5","28.0","24.0","Main"
"Zay Flowers","WR","BAL","@CIN","15.0","12.4","14.4","9.4","11.9","14.4","27.5","23.7","Main"
"Chase Brown","RB","CIN","BAL","15.0","13.1","14.8","11.0","12.9","14.7","26.5","24.0","Main"
"Tetairoa McMillan","WR","CAR","@NO","14.8","12.4","14.2","9.6","11.9","14.2","27.5","24.0","Main"
"RJ Harvey","RB","DEN","GB","14.8","13.0","14.4","11.0","12.6","14.3","25.9","23.6","Main"
"Ashton Jeanty","RB","LV","@PHI","14.8","12.9","14.3","10.8","12.5","14.2","24.6","22.1","Main"
"DK Metcalf","WR","PIT","MIA","14.8","12.3","14.3","9.4","11.8","14.2","27.2","23.6","Monday"
"Jameson Williams","WR","DET","@LA","14.6","12.3","14.0","9.5","11.7","14.0","27.5","24.0","Main"
"Josh Jacobs","RB","GB","@DEN","14.3","13.1","13.8","11.6","12.7","13.7","25.8","24.3","Main"
"Aaron Jones","RB","MIN","@DAL","14.3","12.7","14.0","10.8","12.3","13.9","25.5","23.3","Sunday"
"Jakobi Meyers","WR","JAX","NYJ","13.9","11.6","13.6","8.9","11.2","13.5","25.9","22.4","Main"
"Breece Hall","RB","NYJ","@JAX","13.9","12.6","13.4","11.0","12.1","13.3","24.7","23.0","Main"
"Tyrone Tracy","RB","NYG","WAS","13.8","12.7","13.4","11.2","12.3","13.3","25.3","23.8","Main"
"Devin Neal","RB","NO","CAR","13.7","12.2","13.3","10.3","11.8","13.2","24.2","22.2","Main"
"Chris Olave","WR","NO","CAR","13.7","11.2","13.3","8.2","10.8","13.3","25.2","21.4","Main"
"Rico Dowdle","RB","CAR","@NO","13.6","12.4","13.2","10.8","12.0","13.1","24.6","23.0","Main"
"Jaylen Warren","RB","PIT","MIA","13.5","12.1","13.1","10.6","11.8","13.1","24.5","22.6","Monday"
"Kyle Pitts","TE","ATL","@TB","13.2","10.3","15.7","7.2","10.0","12.9","23.2","19.0","Thursday"
"Jauan Jennings","WR","SF","TEN","13.2","11.0","12.9","8.4","10.6","12.8","25.3","21.9","Main"
"Harold Fannin","TE","CLE","@CHI","13.1","10.4","15.5","7.4","10.1","12.8","23.3","19.2","Main"
"Tua Tagovailoa","QB","MIA","@PIT","13.1","13.0","14.2","11.9","11.9","11.9","21.4","21.3","Monday"
"Cameron Ward","QB","TEN","@SF","13.1","12.8","14.0","11.7","11.7","11.7","21.3","21.2","Main"
"Terry McLaurin","WR","WAS","@NYG","13.1","11.0","12.6","8.4","10.5","12.6","25.3","22.0","Main"
"Christian Watson","WR","GB","@DEN","12.9","11.0","12.4","8.6","10.5","12.4","25.3","22.3","Main"
"Emeka Egbuka","WR","TB","ATL","12.8","10.7","12.4","8.2","10.3","12.4","24.7","21.5","Thursday"
"Kirk Cousins","QB","ATL","@TB","12.5","12.3","13.6","11.3","11.3","11.3","20.5","20.5","Thursday"
"Stefon Diggs","WR","NE","BUF","12.4","10.1","12.1","7.5","9.8","12.0","23.5","20.0","Main"
"DeVonta Smith","WR","PHI","LV","12.4","10.1","12.0","7.5","9.7","12.0","23.7","20.3","Main"
"Jacory Croskey-Merritt","RB","WAS","@NYG","12.4","12.0","11.7","11.0","11.3","11.6","23.7","23.1","Main"
"D'Andre Swift","RB","CHI","CLE","12.2","11.1","11.9","9.8","10.8","11.8","22.8","21.3","Main"
"Shedeur Sanders","QB","CLE","@CHI","12.0","11.8","12.9","10.8","10.8","10.8","20.0","19.9","Main"
"Jordan Addison","WR","MIN","@DAL","12.0","10.0","11.6","7.7","9.7","11.6","23.6","20.6","Sunday"
"Ladd McConkey","WR","LAC","@KC","11.9","9.6","11.6","7.1","9.3","11.6","22.5","19.1","Main"
"TreVeyon Henderson","RB","NE","BUF","11.9","10.6","11.7","9.1","10.4","11.6","22.4","20.5","Main"
"Travis Kelce","TE","KC","LAC","11.8","9.4","13.9","6.9","9.2","11.6","21.8","18.3","Main"
"Courtland Sutton","WR","DEN","GB","11.7","9.6","11.4","7.3","9.3","11.3","22.4","19.3","Main"
"Brock Bowers","TE","LV","@PHI","11.7","9.3","13.9","6.6","9.0","11.5","21.0","17.2","Main"
"Kenneth Gainwell","RB","PIT","MIA","11.5","9.5","11.4","7.6","9.5","11.4","21.5","18.7","Monday"
"Chuba Hubbard","RB","CAR","@NO","11.2","10.0","11.0","8.7","9.8","10.9","21.1","19.5","Main"
"Brian Thomas","WR","JAX","NYJ","11.2","9.5","10.9","7.6","9.2","10.9","22.1","19.5","Main"
"Mark Andrews","TE","BAL","@CIN","11.1","9.2","12.8","7.2","9.1","10.9","21.1","18.2","Main"
"Kenny Pickett","QB","LV","@PHI","11.1","10.8","12.1","10.0","10.0","10.0","18.4","18.3","Main"
"Omarion Hampton","RB","LAC","@KC","11.0","9.8","10.8","8.4","9.6","10.7","20.7","19.0","Main"
"Deebo Samuel","WR","WAS","@NYG","11.0","8.7","10.8","6.4","8.6","10.8","20.1","16.9","Main"
"Brenton Strange","TE","JAX","NYJ","10.8","8.8","12.5","6.6","8.6","10.6","20.7","17.6","Main"
"Rhamondre Stevenson","RB","NE","BUF","10.8","9.8","10.6","8.7","9.6","10.5","20.3","18.9","Main"
"Theo Johnson","TE","NYG","WAS","10.8","8.7","12.6","6.5","8.6","10.6","20.2","17.1","Main"
"Bam Knight","RB","ARI","@HOU","10.7","9.4","10.6","8.0","9.2","10.5","19.8","18.0","Main"
"JAX DST","DST","JAX","NYJ","10.7","10.7","11.9","10.7","10.7","10.7","19.0","19.0","Main"
"Khalil Shakir","WR","BUF","@NE","10.6","8.4","10.4","5.9","8.2","10.4","20.2","16.8","Main"
"Kyle Monangai","RB","CHI","CLE","10.6","10.1","10.2","9.3","9.7","10.2","20.7","20.0","Main"
"Dalton Schultz","TE","HOU","ARI","10.6","8.4","12.6","6.2","8.3","10.5","20.0","16.7","Main"
"Dalton Kincaid","TE","BUF","@NE","10.5","8.5","12.2","6.5","8.4","10.3","20.3","17.3","Main"
"Tyler Warren","TE","IND","@SEA","10.5","8.3","12.6","5.9","8.2","10.4","18.7","15.3","Main"
"Tony Pollard","RB","TEN","@SF","10.5","9.5","10.3","8.4","9.3","10.2","19.6","18.3","Main"
"Hunter Henry","TE","NE","BUF","10.4","8.5","12.1","6.5","8.3","10.2","19.8","16.8","Main"
"PHI DST","DST","PHI","LV","10.4","10.4","11.5","10.4","10.4","10.4","18.1","18.1","Main"
"Chris Godwin","WR","TB","ATL","10.3","8.3","10.2","6.1","8.1","10.2","19.8","16.6","Thursday"
"SEA DST","DST","SEA","IND","10.3","10.3","11.4","10.3","10.3","10.3","18.7","18.7","Main"
"Brady Cook","QB","NYJ","@JAX","10.2","10.0","10.9","8.9","8.9","8.9","17.3","17.3","Main"
"Adonai Mitchell","WR","NYJ","@JAX","10.2","8.4","9.9","6.4","8.1","9.9","20.1","17.3","Main"
"Juwan Johnson","TE","NO","CAR","10.1","8.0","12.1","5.7","7.8","10.0","18.7","15.4","Main"
"Mike Evans","WR","TB","ATL","10.1","8.5","9.9","6.7","8.3","9.9","20.4","17.9","Thursday"
"Cam Little","K","JAX","NYJ","10.1","10.1","10.8","10.1","10.1","10.1","16.8","16.8","Main"
"Jayden Reed","WR","GB","@DEN","10.0","8.2","9.8","6.2","8.0","9.8","19.7","16.9","Main"
"Brandon Aubrey","K","DAL","MIN","10.0","10.0","10.8","10.0","10.0","10.0","16.6","16.6","Sunday"
"Luther Burden","WR","CHI","CLE","9.9","8.1","9.8","6.2","8.0","9.7","16.8","14.5","Main"
"Kareem Hunt","RB","KC","LAC","9.9","9.2","9.8","8.3","9.0","9.7","19.4","18.3","Main"
"John Metchie","WR","NYJ","@JAX","9.8","7.7","9.7","5.5","7.6","9.7","18.1","14.8","Main"
"HOU DST","DST","HOU","ARI","9.8","9.8","10.8","9.8","9.8","9.8","17.7","17.7","Main"
"SF DST","DST","SF","TEN","9.8","9.8","10.8","9.8","9.8","9.8","17.6","17.6","Main"
"Mike Gesicki","TE","CIN","BAL","9.7","7.7","11.6","5.6","7.6","9.6","18.4","15.3","Main"
"Zach Charbonnet","RB","SEA","IND","9.7","9.2","9.6","8.7","9.1","9.5","19.3","18.7","Main"
"Jason Myers","K","SEA","IND","9.7","9.7","10.4","9.7","9.7","9.7","16.2","16.2","Main"
"Isaiah Likely","TE","BAL","@CIN","9.6","7.9","11.2","6.0","7.8","9.5","19.0","16.3","Main"
"Jake Ferguson","TE","DAL","MIN","9.6","7.5","11.8","5.3","7.4","9.6","17.9","14.7","Sunday"
"Xavier Worthy","WR","KC","LAC","9.6","7.9","9.4","6.2","7.8","9.4","19.2","16.5","Main"
"Oronde Gadsden","TE","LAC","@KC","9.6","7.6","11.5","5.5","7.5","9.5","18.2","15.0","Main"
"Harrison Mevis","K","LA","DET","9.6","9.6","10.2","9.6","9.6","9.6","15.6","15.6","Main"
"Eddy Pineiro","K","SF","TEN","9.6","9.6","10.3","9.6","9.6","9.6","16.0","16.0","Main"
"Troy Franklin","WR","DEN","GB","9.5","7.8","9.3","5.9","7.6","9.3","18.9","16.3","Main"
"Devin Singletary","RB","NYG","WAS","9.5","9.0","9.3","8.3","8.8","9.2","19.1","18.4","Main"
"Jayden Higgins","WR","HOU","ARI","9.4","7.8","9.3","6.0","7.7","9.3","19.1","16.5","Main"
"Keenan Allen","WR","LAC","@KC","9.4","7.4","9.3","5.4","7.4","9.3","18.0","15.0","Main"
"AJ Barner","TE","SEA","IND","9.4","7.6","11.2","5.7","7.5","9.3","17.9","15.0","Main"
"Ka'imi Fairbairn","K","HOU","ARI","9.4","9.4","10.1","9.4","9.4","9.4","15.9","15.9","Main"
"Philip Rivers","QB","IND","@SEA","9.3","8.9","10.1","8.0","8.0","8.0","16.2","16.1","Main"
"Ricky Pearsall","WR","SF","TEN","9.2","7.7","9.0","6.1","7.5","9.0","19.1","16.7","Main"
"Tyjae Spears","RB","TEN","@SF","9.2","7.2","9.1","5.2","7.2","9.1","17.2","14.2","Main"
"Tyler Loop","K","BAL","@CIN","9.2","9.2","9.8","9.2","9.2","9.2","15.5","15.5","Main"
"Chase McLaughlin","K","TB","ATL","9.2","9.2","9.9","9.2","9.2","9.2","15.7","15.7","Thursday"
"CHI DST","DST","CHI","CLE","9.2","9.2","10.2","9.2","9.2","9.2","17.1","17.1","Main"
"Colston Loveland","TE","CHI","CLE","9.1","7.5","10.5","5.8","7.4","8.9","17.3","14.8","Main"
"Rashid Shaheed","WR","SEA","IND","9.0","7.8","8.9","6.3","7.6","8.8","19.2","17.1","Main"
"Cairo Santos","K","CHI","CLE","9.0","9.0","9.7","9.0","9.0","9.0","15.6","15.6","Main"
"Michael Pittman","WR","IND","@SEA","8.9","6.9","8.8","4.9","6.8","8.8","16.9","13.7","Main"
"Dallas Goedert","TE","PHI","LV","8.9","7.0","10.6","5.1","6.9","8.8","17.3","14.4","Main"
"Harrison Butker","K","KC","LAC","8.9","8.9","9.6","8.9","8.9","8.9","15.4","15.4","Main"
"Jake Elliott","K","PHI","LV","8.9","8.9","9.6","8.9","8.9","8.9","15.4","15.4","Main"
"David Montgomery","RB","DET","@LA","8.8","7.9","8.7","6.9","7.8","8.7","17.8","16.4","Main"
"Romeo Doubs","WR","GB","@DEN","8.8","7.2","8.7","5.5","7.1","8.6","17.9","15.4","Main"
"Colby Parkinson","TE","LA","DET","8.8","7.0","10.4","5.3","7.0","8.7","17.2","14.6","Main"
"Devaughn Vele","WR","NO","CAR","8.7","7.0","8.6","5.1","6.9","8.6","17.1","14.3","Main"
"Matt Prater","K","BUF","@NE","8.7","8.7","9.4","8.7","8.7","8.7","14.9","14.9","Main"
"Evan McPherson","K","CIN","BAL","8.6","8.6","9.2","8.6","8.6","8.6","14.7","14.7","Main"
"Jake Bates","K","DET","@LA","8.6","8.6","9.3","8.6","8.6","8.6","14.6","14.6","Main"
"DJ Moore","WR","CHI","CLE","8.5","7.0","8.4","5.5","6.9","8.4","15.1","13.0","Main"
"Brandon McManus","K","GB","@DEN","8.5","8.5","9.1","8.5","8.5","8.5","14.8","14.8","Main"
"Chris Boswell","K","PIT","MIA","8.5","8.5","9.2","8.5","8.5","8.5","14.9","14.9","Monday"
"DAL DST","DST","DAL","MIN","8.5","8.5","9.4","8.5","8.5","8.5","16.3","16.3","Sunday"
"Jalen Coker","WR","CAR","@NO","8.4","6.8","8.3","5.1","6.7","8.2","16.9","14.3","Main"
"Ryan Fitzgerald","K","CAR","@NO","8.4","8.4","9.0","8.4","8.4","8.4","14.7","14.7","Main"
"Jerry Jeudy","WR","CLE","@CHI","8.3","6.8","8.2","5.2","6.7","8.2","16.9","14.4","Main"
"Darius Slayton","WR","NYG","WAS","8.3","6.9","8.1","5.4","6.7","8.1","17.5","15.2","Main"
"Cooper Kupp","WR","SEA","IND","8.3","6.7","8.2","5.1","6.6","8.1","17.0","14.5","Main"
"Younghoe Koo","K","NYG","WAS","8.3","8.3","8.9","8.3","8.3","8.3","14.5","14.5","Main"
"Darnell Mooney","WR","ATL","@TB","8.2","6.8","8.1","5.3","6.7","8.0","16.9","14.6","Thursday"
"Mitchell Tinsley","WR","CIN","BAL","8.2","6.8","8.0","5.3","6.7","8.0","17.4","15.2","Main"
"Darren Waller","TE","MIA","@PIT","8.2","6.6","9.6","5.0","6.6","8.1","16.4","13.9","Monday"
"Riley Patterson","K","MIA","@PIT","8.2","8.2","8.8","8.2","8.2","8.2","14.5","14.5","Monday"
"Andy Borregales","K","NE","BUF","8.2","8.2","8.8","8.2","8.2","8.2","14.2","14.2","Main"
"KC DST","DST","KC","LAC","8.2","8.2","9.1","8.2","8.2","8.2","15.6","15.6","Main"
"Evan Engram","TE","DEN","GB","8.1","6.2","9.9","4.3","6.2","8.1","15.5","12.6","Main"
"Chimere Dike","WR","TEN","@SF","8.1","6.3","8.0","4.5","6.2","8.0","15.5","12.8","Main"
"Zane Gonzalez","K","ATL","@TB","8.1","8.1","8.8","8.1","8.1","8.1","14.4","14.4","Thursday"
"Wil Lutz","K","DEN","GB","8.0","8.0","8.6","8.0","8.0","8.0","14.2","14.2","Main"
"Will Reichard","K","MIN","@DAL","7.9","7.9","8.5","7.9","7.9","7.9","14.2","14.2","Sunday"
"Charlie Smyth","K","NO","CAR","7.9","7.9","8.5","7.9","7.9","7.9","14.1","14.1","Main"
"Tyler Allgeier","RB","ATL","@TB","7.8","7.0","7.7","6.3","7.0","7.6","16.0","14.9","Thursday"
"Tre Tucker","WR","LV","@PHI","7.8","6.3","7.6","4.7","6.1","7.6","15.9","13.5","Main"
"Malik Washington","WR","MIA","@PIT","7.8","6.0","7.7","4.3","6.0","7.7","15.0","12.3","Monday"
"Elic Ayomanor","WR","TEN","@SF","7.8","6.3","7.7","4.8","6.3","7.7","15.9","13.5","Main"
"Blake Corum","RB","LA","DET","7.6","7.3","7.5","6.8","7.1","7.5","16.5","16.0","Main"
"Jeremy McNichols","RB","WAS","@NYG","7.6","6.6","7.5","5.7","6.6","7.5","15.7","14.3","Main"
"Cameron Dicker","K","LAC","@KC","7.6","7.6","8.3","7.6","7.6","7.6","14.0","14.0","Main"
"CAR DST","DST","CAR","@NO","7.6","7.6","8.5","7.6","7.6","7.6","15.1","15.1","Main"
"Isiah Pacheco","RB","KC","LAC","7.5","6.9","7.4","6.2","6.8","7.3","15.4","14.6","Main"
"Gunnar Helm","TE","TEN","@SF","7.5","5.8","9.2","4.0","5.8","7.5","14.5","11.7","Main"
"Jake Moody","K","WAS","@NYG","7.5","7.5","8.1","7.5","7.5","7.5","13.6","13.6","Main"
"Parker Washington","WR","JAX","NYJ","7.4","6.2","7.4","4.8","6.1","7.4","15.8","13.7","Main"
"Chad Ryland","K","ARI","@HOU","7.4","7.4","8.0","7.4","7.4","7.4","13.6","13.6","Main"
"TJ Hockenson","TE","MIN","@DAL","7.3","5.6","9.0","3.9","5.6","7.3","14.4","11.6","Sunday"
"Mack Hollins","WR","NE","BUF","7.3","6.1","7.3","4.9","6.0","7.2","15.8","13.7","Main"
"Andrei Iosivas","WR","CIN","BAL","7.2","5.9","7.1","4.6","5.8","7.1","15.4","13.3","Main"
"Kimani Vidal","RB","LAC","@KC","7.2","6.5","7.1","5.8","6.4","7.0","14.7","13.7","Main"
"Alec Pierce","WR","IND","@SEA","7.1","5.9","7.0","4.6","5.8","7.0","15.3","13.3","Main"
"Kayshon Boutte","WR","NE","BUF","7.0","5.9","6.9","4.8","5.8","6.9","15.8","13.9","Main"
"TB DST","DST","TB","ATL","7.0","7.0","7.9","7.0","7.0","7.0","14.2","14.2","Thursday"
"Joey Slye","K","TEN","@SF","6.9","6.9","7.5","6.9","6.9","6.9","12.9","12.9","Main"
"Andre Szmyt","K","CLE","@CHI","6.8","6.8","7.4","6.8","6.8","6.8","13.0","13.0","Main"
"BUF DST","DST","BUF","@NE","6.8","6.8","7.6","6.8","6.8","6.8","14.0","14.0","Main"
"Jordan Mason","RB","MIN","@DAL","6.7","6.4","6.6","6.1","6.3","6.6","14.7","14.3","Sunday"
"Tre' Harris","WR","LAC","@KC","6.6","5.2","6.5","3.8","5.2","6.5","13.6","11.4","Main"
"NYG DST","DST","NYG","WAS","6.6","6.6","7.4","6.6","6.6","6.6","13.6","13.6","Main"
"PIT DST","DST","PIT","MIA","6.6","6.6","7.5","6.6","6.6","6.6","13.7","13.7","Monday"
"WAS DST","DST","WAS","@NYG","6.6","6.6","7.3","6.6","6.6","6.6","13.7","13.7","Main"
"Dylan Drummond","WR","ATL","@TB","6.5","5.2","6.4","3.9","5.2","6.4","13.9","11.8","Thursday"
"Keon Coleman","WR","BUF","@NE","6.5","5.4","6.4","4.2","5.3","6.4","14.5","12.6","Main"
"Olamide Zaccheaus","WR","CHI","CLE","6.5","5.2","6.5","3.9","5.2","6.5","6.4","5.3","Main"
"Rachaad White","RB","TB","ATL","6.5","5.5","6.5","4.6","5.5","6.4","13.9","12.4","Thursday"
"Chig Okonkwo","TE","TEN","@SF","6.5","5.1","7.9","3.6","5.0","6.5","13.1","10.6","Main"
"GB DST","DST","GB","@DEN","6.5","6.5","7.4","6.5","6.5","6.5","13.8","13.8","Main"
"David Sills V","WR","ATL","@TB","6.4","5.2","6.3","3.9","5.1","6.3","13.6","11.6","Thursday"
"DeAndre Hopkins","WR","BAL","@CIN","6.4","5.4","6.4","4.3","5.3","6.4","14.5","12.6","Main"
"Josh Downs","WR","IND","@SEA","6.4","4.9","6.4","3.4","4.9","6.4","12.7","10.2","Main"
"Jeremy Ruckert","TE","NYJ","@JAX","6.3","4.7","7.9","3.1","4.7","6.3","12.3","9.6","Main"
"Samaje Perine","RB","CIN","BAL","6.2","5.8","6.2","5.3","5.7","6.1","13.6","12.9","Main"
"Brian Robinson","RB","SF","TEN","6.2","5.9","6.1","5.6","5.8","6.1","13.7","13.3","Main"
"Blake Grupe","K","IND","@SEA","6.2","6.2","6.7","6.2","6.2","6.2","12.1","12.1","Main"
"Nick Folk","K","NYJ","@JAX","6.2","6.2","6.8","6.2","6.2","6.2","12.3","12.3","Main"
"NO DST","DST","NO","CAR","6.2","6.2","7.0","6.2","6.2","6.2","13.2","13.2","Main"
"Xavier Legette","WR","CAR","@NO","6.1","5.0","6.1","3.9","5.0","6.1","13.5","11.6","Main"
"Darnell Washington","TE","PIT","MIA","6.1","4.9","7.4","3.6","4.9","6.1","13.0","10.8","Monday"
"BAL DST","DST","BAL","@CIN","6.1","6.1","6.9","6.1","6.1","6.1","13.3","13.3","Main"
"LAC DST","DST","LAC","@KC","6.0","6.0","6.7","6.0","6.0","6.0","13.1","13.1","Main"
"Ty Johnson","RB","BUF","@NE","5.9","4.9","5.9","3.9","4.9","5.9","13.3","11.5","Main"
"Noah Brown","WR","WAS","@NYG","5.9","4.9","5.9","3.7","4.8","5.9","13.2","11.3","Main"
"Daniel Carlson","K","LV","@PHI","5.9","5.9","6.4","5.9","5.9","5.9","11.7","11.7","Main"
"DEN DST","DST","DEN","GB","5.9","5.9","6.7","5.9","5.9","5.9","12.8","12.8","Main"
"MIA DST","DST","MIA","@PIT","5.9","5.9","6.7","5.9","5.9","5.9","12.8","12.8","Monday"
"Van Jefferson","WR","TEN","@SF","5.8","4.7","5.8","3.5","4.6","5.8","12.7","10.7","Main"
"CLE DST","DST","CLE","@CHI","5.8","5.8","6.6","5.8","5.8","5.8","12.9","12.9","Main"
"Bhayshul Tuten","RB","JAX","NYJ","5.7","5.4","5.7","5.1","5.3","5.6","13.3","12.9","Main"
"Keaton Mitchell","RB","BAL","@CIN","5.6","5.0","5.5","4.4","4.9","5.5","12.8","12.0","Main"
"Joshua Palmer","WR","BUF","@NE","5.5","4.6","5.5","3.6","4.5","5.5","12.7","11.1","Main"
"Emari Demercado","RB","ARI","@HOU","5.4","4.4","5.4","3.4","4.4","5.4","11.7","10.0","Main"
"ATL DST","DST","ATL","@TB","5.4","5.4","6.2","5.4","5.4","5.4","12.3","12.3","Thursday"
"Isaiah Hodgins","WR","NYG","WAS","5.3","4.3","5.2","3.3","4.3","5.2","11.9","10.2","Main"
"LA DST","DST","LA","DET","5.3","5.3","6.1","5.3","5.3","5.3","12.1","12.1","Main"
"LV DST","DST","LV","@PHI","5.3","5.3","6.0","5.3","5.3","5.3","11.9","11.9","Main"
