"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Romeo Doubs","WR","GB","@ARI","12.4","10.3","12","7.9","10","12","24.2","21","Main"
"Stefon Diggs","WR","NE","@TEN","12.3","10","12","7.3","9.6","12","23.4","19.9","Main"
"Kendrick Bourne","WR","SF","ATL","12.3","10","12","7.3","9.6","12","23.3","19.8","Sunday"
"Dillon Gabriel","QB","CLE","MIA","12.2","12","13.3","11.2","11.2","11.2","20","19.9","Main"
"Cameron Ward","QB","TEN","NE","12.2","11.9","13.2","11","11","11","20","19.9","Main"
"Isiah Pacheco","RB","KC","LV","12.1","10.9","11.9","9.6","10.7","11.8","23.3","21.6","Main"
"Michael Mayer","TE","LV","@KC","12.1","9.3","14.6","6.4","9.1","11.9","21.1","17","Main"
"Rhamondre Stevenson","RB","NE","@TEN","12.1","10.8","12","9.4","10.7","11.9","22.4","20.7","Main"
"Wan'Dale Robinson","WR","NYG","@DEN","12.1","9.5","11.8","6.7","9.3","11.8","22.2","18.4","Main"
"Tee Higgins","WR","CIN","PIT","12","9.9","11.7","7.5","9.6","11.7","23","19.9","Thursday"
"David Montgomery","RB","DET","TB","11.8","10.9","11.6","9.9","10.7","11.5","22.7","21.4","Monday"
"Tua Tagovailoa","QB","MIA","@CLE","11.8","11.6","12.9","10.7","10.7","10.7","19.3","19.3","Main"
"Zach Ertz","TE","WAS","@DAL","11.8","9.6","13.9","7.3","9.5","11.7","22.3","18.9","Main"
"Tucker Kraft","TE","GB","@ARI","11.6","9.6","13.4","7.3","9.3","11.3","22","18.8","Main"
"Jordan Addison","WR","MIN","PHI","11.5","9.5","11.2","7.2","9.2","11.2","22.3","19.2","Main"
"DeVonta Smith","WR","PHI","@MIN","11.5","9.2","11.2","6.6","8.9","11.1","21.9","18.5","Main"
"Marvin Harrison","WR","ARI","GB","11.3","9.4","11","7.2","9.1","11","22.1","19.2","Main"
"Michael Carter","RB","ARI","GB","11.2","9.4","11.1","7.7","9.3","11","20.2","17.7","Main"
"Jake Ferguson","TE","DAL","WAS","11.1","8.5","13.5","5.9","8.4","10.9","20","16.2","Main"
"Matthew Golden","WR","GB","@ARI","11.1","9.4","10.8","7.5","9.1","10.8","22.4","19.8","Main"
"Dallas Goedert","TE","PHI","@MIN","10.9","8.6","12.9","6.3","8.5","10.7","20.3","16.9","Main"
"Harold Fannin","TE","CLE","MIA","10.6","8.2","12.8","5.8","8.1","10.4","19.2","15.6","Main"
"Travis Kelce","TE","KC","LV","10.6","8.6","12.4","6.5","8.4","10.4","20.4","17.3","Main"
"Kenneth Walker","RB","SEA","HOU","10.6","9.9","10.3","9","9.6","10.2","20.5","19.5","Monday"
"Jerry Jeudy","WR","CLE","MIA","10.5","8.6","10.3","6.5","8.4","10.3","20.4","17.4","Main"
"Jordan Whittington","WR","LA","JAX","10.4","8.5","10.2","6.3","8.3","10.2","20.2","17.2","Other"
"TreVeyon Henderson","RB","NE","@TEN","10.3","8.9","10.2","7.6","8.8","10.1","20","18","Main"
"Kenneth Gainwell","RB","PIT","@CIN","10.3","8.7","10.2","7.2","8.7","10.1","20.1","17.8","Thursday"
"Mason Taylor","TE","NYJ","CAR","10.2","8","12.3","5.7","7.9","10.1","18.8","15.4","Main"
"Zach Charbonnet","RB","SEA","HOU","10.2","9.5","9.9","8.6","9.2","9.8","20.1","19.1","Monday"
"Tony Pollard","RB","TEN","NE","10.2","9.3","10","8.4","9.2","9.9","19.5","18.4","Main"
"Hunter Henry","TE","NE","@TEN","10.1","8.3","11.8","6.4","8.2","10","19.8","16.9","Main"
"Kyle Pitts","TE","ATL","@SF","10","8","11.8","5.8","7.8","9.8","18.8","15.7","Sunday"
"Jauan Jennings","WR","SF","ATL","10","8.1","9.8","6","7.9","9.8","19.8","16.8","Sunday"
"Dalton Schultz","TE","HOU","@SEA","9.9","7.7","11.9","5.5","7.7","9.8","18.3","15","Monday"
"Travis Hunter","WR","JAX","LA","9.9","7.9","9.7","5.7","7.7","9.7","19.4","16.3","Other"
"Sterling Shepard","WR","TB","@DET","9.9","8.1","9.7","6.2","8","9.7","19.6","16.9","Monday"
"Tutu Atwell","WR","LA","JAX","9.8","8.2","9.5","6.4","7.9","9.5","20.2","17.6","Other"
"Rashid Shaheed","WR","NO","@CHI","9.8","8.1","9.6","6.2","7.9","9.6","19.6","16.8","Main"
"Jake Bates","K","DET","TB","9.8","9.8","10.5","9.8","9.8","9.8","16","16","Monday"
"DJ Moore","WR","CHI","NO","9.7","8","9.6","6.2","7.9","9.6","19.2","16.6","Main"
"Jaylin Lane","WR","WAS","@DAL","9.7","8.2","9.5","6.5","8","9.5","20","17.6","Main"
"Cooper Kupp","WR","SEA","HOU","9.6","7.7","9.5","5.6","7.5","9.5","19","16","Monday"
"Cade Otton","TE","TB","@DET","9.6","7.6","11.6","5.5","7.5","9.5","18.4","15.2","Monday"
"Brandon Aubrey","K","DAL","WAS","9.6","9.6","10.2","9.6","9.6","9.6","15.9","15.9","Main"
"Tez Johnson","WR","TB","@DET","9.5","8","9.3","6.3","7.8","9.3","19.5","17","Monday"
"NE DST","DST","NE","@TEN","9.5","9.5","10.5","9.5","9.5","9.5","17.3","17.3","Main"
"Wil Lutz","K","DEN","NYG","9.4","9.4","10.2","9.4","9.4","9.4","16","16","Main"
"Cameron Dicker","K","LAC","IND","9.4","9.4","10.1","9.4","9.4","9.4","16","16","Main"
"Matt Gay","K","WAS","@DAL","9.4","9.4","10.1","9.4","9.4","9.4","15.9","15.9","Main"
"DEN DST","DST","DEN","NYG","9.4","9.4","10.3","9.4","9.4","9.4","17.2","17.2","Main"
"KC DST","DST","KC","LV","9.4","9.4","10.4","9.4","9.4","9.4","17","17","Main"
"Bam Knight","RB","ARI","GB","9.3","8.4","9.2","7.5","8.3","9.1","18","16.8","Main"
"Woody Marks","RB","HOU","@SEA","9.3","8","9.3","6.8","8","9.2","17.6","15.7","Monday"
"Jonnu Smith","TE","PIT","@CIN","9.3","7.4","11.2","5.5","7.4","9.3","18","15","Thursday"
"Luke McCaffrey","WR","WAS","@DAL","9.3","7.7","9.1","5.9","7.5","9.1","19.1","16.6","Main"
"Chris Moore","WR","WAS","@DAL","9.3","7.8","9.1","6.1","7.6","9.1","19.6","17.2","Main"
"Chris Boswell","K","PIT","@CIN","9.3","9.3","10","9.3","9.3","9.3","15.7","15.7","Thursday"
"Ryan Fitzgerald","K","CAR","@NYJ","9.2","9.2","10","9.2","9.2","9.2","16","16","Main"
"Lucas Havrisik","K","GB","@ARI","9.2","9.2","9.9","9.2","9.2","9.2","15.6","15.6","Main"
"Harrison Butker","K","KC","LV","9.2","9.2","9.8","9.2","9.2","9.2","15.6","15.6","Main"
"Joshua Karty","K","LA","JAX","9.2","9.2","9.9","9.2","9.2","9.2","15.7","15.7","Other"
"Jake Elliott","K","PHI","@MIN","9.2","9.2","9.9","9.2","9.2","9.2","15.7","15.7","Main"
"Alec Pierce","WR","IND","@LAC","9.1","7.6","8.8","6","7.4","8.8","19.1","16.8","Main"
"Nick Chubb","RB","HOU","@SEA","9","8","8.9","7.1","7.9","8.8","17.1","15.8","Monday"
"Evan Engram","TE","DEN","NYG","8.9","7.1","10.7","5.2","7","8.8","17.1","14.3","Main"
"Elic Ayomanor","WR","TEN","NE","8.9","7.3","8.7","5.5","7.1","8.7","17.9","15.4","Main"
"Michael Badgley","K","IND","@LAC","8.9","8.9","9.6","8.9","8.9","8.9","15.5","15.5","Main"
"Theo Johnson","TE","NYG","@DEN","8.8","6.9","10.6","4.9","6.8","8.7","16.7","13.7","Main"
"Andy Borregales","K","NE","@TEN","8.8","8.8","9.5","8.8","8.8","8.8","15.3","15.3","Main"
"Darnell Mooney","WR","ATL","@SF","8.7","7.2","8.5","5.5","7","8.5","18.1","15.7","Sunday"
"Parker Romo","K","ATL","@SF","8.7","8.7","9.3","8.7","8.7","8.7","15.1","15.1","Sunday"
"Chase McLaughlin","K","TB","@DET","8.7","8.7","9.3","8.7","8.7","8.7","15","15","Monday"
"Darren Waller","TE","MIA","@CLE","8.6","6.8","10.2","5","6.7","8.5","16.6","13.8","Main"
"Nick Folk","K","NYJ","CAR","8.6","8.6","9.3","8.6","8.6","8.6","15.4","15.4","Main"
"Troy Franklin","WR","DEN","NYG","8.5","6.9","8.4","5.2","6.8","8.4","17.5","14.9","Main"
"Will Reichard","K","MIN","PHI","8.5","8.5","9.1","8.5","8.5","8.5","14.9","14.9","Main"
"Jason Myers","K","SEA","HOU","8.5","8.5","9.2","8.5","8.5","8.5","14.9","14.9","Monday"
"Chuba Hubbard","RB","CAR","@NYJ","8.4","7.7","8.3","6.9","7.6","8.2","17.4","16.3","Main"
"Cam Little","K","JAX","LA","8.4","8.4","9.1","8.4","8.4","8.4","14.9","14.9","Other"
"Eddy Piu00f1eiro","K","SF","ATL","8.4","8.4","9.1","8.4","8.4","8.4","14.8","14.8","Sunday"
"SEA DST","DST","SEA","HOU","8.3","8.3","9.1","8.3","8.3","8.3","15.7","15.7","Monday"
"Olamide Zaccheaus","WR","CHI","NO","8.2","6.7","8.1","5.2","6.6","8.1","16.9","14.6","Main"
"TJ Hockenson","TE","MIN","PHI","8.2","6.3","9.9","4.5","6.3","8.1","15.7","12.8","Main"
"Andre Szmyt","K","CLE","MIA","8.2","8.2","8.9","8.2","8.2","8.2","14.9","14.9","Main"
"Ka'imi Fairbairn","K","HOU","@SEA","8.2","8.2","8.9","8.2","8.2","8.2","14.8","14.8","Monday"
"Dontayvion Wicks","WR","GB","@ARI","8.1","6.6","7.9","5.1","6.5","7.9","17.1","14.8","Main"
"Evan McPherson","K","CIN","PIT","8.1","8.1","8.8","8.1","8.1","8.1","14.4","14.4","Thursday"
"CLE DST","DST","CLE","MIA","8.1","8.1","9.1","8.1","8.1","8.1","15.6","15.6","Main"
"GB DST","DST","GB","@ARI","8.1","8.1","9","8.1","8.1","8.1","15.5","15.5","Main"
"Tyler Allgeier","RB","ATL","@SF","8","7.6","7.9","7","7.4","7.8","16.8","16.2","Sunday"
"Lil'Jordan Humphrey","WR","NYG","@DEN","8","6.3","7.9","4.6","6.2","7.9","15.9","13.3","Main"
"Jake Moody","K","CHI","NO","8","8","8.6","8","8","8","14.3","14.3","Main"
"Tyler Higbee","TE","LA","JAX","7.9","6.2","9.5","4.5","6.1","7.8","15.6","12.9","Other"
"Isaiah Bond","WR","CLE","MIA","7.8","6.3","7.7","4.7","6.2","7.7","15.9","13.5","Main"
"RJ Harvey","RB","DEN","NYG","7.8","6.7","7.8","5.5","6.6","7.7","16.1","14.3","Main"
"Dyami Brown","WR","JAX","LA","7.8","6.3","7.7","4.8","6.3","7.7","15.9","13.6","Other"
"Chad Ryland","K","ARI","GB","7.8","7.8","8.4","7.8","7.8","7.8","14","14","Main"
"Blake Grupe","K","NO","@CHI","7.8","7.8","8.4","7.8","7.8","7.8","14.1","14.1","Main"
"Kayshon Boutte","WR","NE","@TEN","7.7","6.5","7.5","5.2","6.3","7.5","16.9","14.8","Main"
"Chig Okonkwo","TE","TEN","NE","7.7","5.9","9.4","4.1","5.9","7.6","14.7","11.8","Main"
"Jude McAtamney","K","NYG","@DEN","7.7","7.7","8.4","7.7","7.7","7.7","14.2","14.2","Main"
"PIT DST","DST","PIT","@CIN","7.7","7.7","8.5","7.7","7.7","7.7","15.1","15.1","Thursday"
"Noah Fant","TE","CIN","PIT","7.6","5.8","9.3","4","5.8","7.5","14.6","11.8","Thursday"
"Josh Reynolds","WR","NYJ","CAR","7.6","6.2","7.5","4.7","6.1","7.5","15.9","13.6","Main"
"Juwan Johnson","TE","NO","@CHI","7.5","5.9","9.2","4.2","5.8","7.5","14.9","12.2","Main"
"Darnell Washington","TE","PIT","@CIN","7.5","6.1","9","4.5","6","7.5","15.2","12.8","Thursday"
"CAR DST","DST","CAR","@NYJ","7.5","7.5","8.4","7.5","7.5","7.5","14.6","14.6","Main"
"Riley Patterson","K","MIA","@CLE","7.4","7.4","8","7.4","7.4","7.4","13.7","13.7","Main"
"Matthew Wright","K","TEN","NE","7.4","7.4","8","7.4","7.4","7.4","13.6","13.6","Main"
"MIA DST","DST","MIA","@CLE","7.4","7.4","8.4","7.4","7.4","7.4","14.6","14.6","Main"
"Oronde Gadsden","TE","LAC","IND","7.3","5.8","8.8","4.2","5.7","7.3","14.6","12.1","Main"
"Marvin Mims","WR","DEN","NYG","7.2","5.9","7.1","4.5","5.8","7.1","15.3","13.1","Main"
"PHI DST","DST","PHI","@MIN","7.2","7.2","8","7.2","7.2","7.2","14.4","14.4","Main"
"Malik Washington","WR","MIA","@CLE","7","5.6","7","4.1","5.5","7","14.1","11.8","Main"
"Tyjae Spears","RB","TEN","NE","7","5.9","7","4.8","5.8","6.9","14.1","12.4","Main"
"LA DST","DST","LA","JAX","7","7","7.8","7","7","7","14.2","14.2","Other"
"Daniel Carlson","K","LV","@KC","6.9","6.9","7.5","6.9","6.9","6.9","13","13","Main"
"CHI DST","DST","CHI","NO","6.9","6.9","7.8","6.9","6.9","6.9","14.1","14.1","Main"
"AJ Barner","TE","SEA","HOU","6.8","5.4","8.1","4","5.4","6.8","13.9","11.6","Monday"
"Kavontae Turpin","WR","DAL","WAS","6.6","5.5","6.6","4.4","5.5","6.5","14.6","12.9","Main"
"Kareem Hunt","RB","KC","LV","6.5","6.1","6.5","5.6","6","6.4","14.9","14.1","Main"
"Marquise Brown","WR","KC","LV","6.5","5.3","6.4","4.2","5.3","6.4","14.8","12.9","Main"
"Jack Bech","WR","LV","@KC","6.5","5.2","6.4","3.8","5.1","6.4","13.6","11.4","Main"
"Samaje Perine","RB","CIN","PIT","6.4","5.5","6.3","4.7","5.5","6.3","13.2","11.9","Thursday"
"Jayden Higgins","WR","HOU","@SEA","6.4","5.2","6.4","3.9","5.1","6.4","13.8","11.7","Monday"
"ATL DST","DST","ATL","@SF","6.4","6.4","7.1","6.4","6.4","6.4","13.6","13.6","Sunday"
"NYJ DST","DST","NYJ","CAR","6.4","6.4","7.2","6.4","6.4","6.4","13.5","13.5","Main"
"Michael Wilson","WR","ARI","GB","6.2","5","6.1","3.8","4.9","6.1","13.3","11.3","Main"
"Adonai Mitchell","WR","IND","@LAC","6.2","5.1","6.1","3.9","5","6.1","13.8","11.8","Main"
"Kendre Miller","RB","NO","@CHI","6.2","5.8","6.1","5.4","5.7","6.1","13.6","13","Main"
"TEN DST","DST","TEN","NE","6.2","6.2","7","6.2","6.2","6.2","13.2","13.2","Main"
"Xavier Hutchinson","WR","HOU","@SEA","6.1","4.9","6.1","3.7","4.9","6.1","13.4","11.4","Monday"
"Jeremy McNichols","RB","WAS","@DAL","6.1","4.9","6.1","3.7","4.9","6.1","13.4","11.4","Main"
"MIN DST","DST","MIN","PHI","6.1","6.1","6.9","6.1","6.1","6.1","13","13","Main"
"Van Jefferson","WR","TEN","NE","6","4.9","6","3.8","4.9","5.9","13.4","11.5","Main"
"Xavier Legette","WR","CAR","@NYJ","5.9","4.8","5.9","3.7","4.8","5.9","13.3","11.4","Main"
"DET DST","DST","DET","TB","5.8","5.8","6.5","5.8","5.8","5.8","12.7","12.7","Monday"
"HOU DST","DST","HOU","@SEA","5.8","5.8","6.6","5.8","5.8","5.8","12.7","12.7","Monday"
"IND DST","DST","IND","@LAC","5.8","5.8","6.5","5.8","5.8","5.8","12.7","12.7","Main"
"Sean Tucker","RB","TB","@DET","5.7","4.9","5.7","4.2","4.9","5.6","12.6","11.4","Monday"
"NO DST","DST","NO","@CHI","5.7","5.7","6.5","5.7","5.7","5.7","12.6","12.6","Main"
"Jalen Coker","WR","CAR","@NYJ","5.6","4.5","5.5","3.4","4.5","5.5","12.4","10.5","Main"
"Andrei Iosivas","WR","CIN","PIT","5.6","4.5","5.6","3.4","4.5","5.6","12.6","10.8","Thursday"
"Hunter Long","TE","JAX","LA","5.6","4.4","6.8","3.2","4.4","5.6","12","9.9","Other"
"SF DST","DST","SF","ATL","5.6","5.6","6.3","5.6","5.6","5.6","12.2","12.2","Sunday"
"Luther Burden","WR","CHI","NO","5.5","4.4","5.4","3.4","4.4","5.4","12.7","10.9","Main"
"Emanuel Wilson","RB","GB","@ARI","5.5","5","5.5","4.5","5","5.4","12.5","11.7","Main"
"Blake Corum","RB","LA","JAX","5.5","5","5.4","4.5","5","5.4","12.2","11.5","Other"
"Demario Douglas","WR","NE","@TEN","5.5","4.4","5.5","3.3","4.4","5.5","12.5","10.7","Main"
"Tory Horton","WR","SEA","HOU","5.5","4.6","5.5","3.6","4.5","5.5","12.9","11.3","Monday"
"Chimere Dike","WR","TEN","NE","5.5","4.4","5.5","3.3","4.4","5.5","11.8","9.9","Main"
"Ja'Tavion Sanders","TE","CAR","@NYJ","5.4","4.2","6.5","3","4.2","5.3","11.4","9.4","Main"
"Jerome Ford","RB","CLE","MIA","5.4","4.2","5.3","3","4.2","5.3","11.8","9.8","Main"
"Jalen Nailor","WR","MIN","PHI","5.4","4.4","5.4","3.4","4.4","5.3","12.5","10.8","Main"
"Jalin Hyatt","WR","NYG","@DEN","5.4","4.5","5.4","3.6","4.5","5.4","12.5","10.9","Main"
"Hassan Haskins","RB","LAC","IND","5.3","4.8","5.3","4.3","4.7","5.2","12.3","11.4","Main"
"Dont'e Thornton","WR","LV","@KC","5.2","4.3","5.2","3.3","4.2","5.2","12","10.3","Main"
"Colston Loveland","TE","CHI","NO","5.1","4.1","6.1","3.1","4.1","5.1","11.7","9.9","Main"
"Allen Lazard","WR","NYJ","CAR","5.1","4.1","5","3.2","4.1","5","11.8","10.2","Main"
"JAX DST","DST","JAX","LA","5.1","5.1","5.8","5.1","5.1","5.1","11.7","11.7","Other"
"Parker Washington","WR","JAX","LA","5","4","4.9","3","4","4.9","11.5","9.8","Other"
"Zavier Scott","RB","MIN","PHI","5","4.5","5","4","4.4","4.9","11.3","10.4","Main"
"LAC DST","DST","LAC","IND","5","5","5.8","5","5","5","11.6","11.6","Main"
"NYG DST","DST","NYG","@DEN","5","5","5.8","5","5","5","11.8","11.8","Main"
"DAL DST","DST","DAL","WAS","4.9","4.9","5.6","4.9","4.9","4.9","11.5","11.5","Main"
"Kyle Monangai","RB","CHI","NO","4.8","4.4","4.8","4","4.4","4.8","11.3","10.6","Main"
"Tyler Lockett","WR","TEN","NE","4.8","3.8","4.8","2.8","3.8","4.7","10.9","9.2","Main"
"CIN DST","DST","CIN","PIT","4.8","4.8","5.5","4.8","4.8","4.8","11.4","11.4","Thursday"
"Gunnar Helm","TE","TEN","NE","4.7","3.6","5.7","2.6","3.6","4.6","10.2","8.3","Main"
"Tommy Tremble","TE","CAR","@NYJ","4.6","3.6","5.6","2.7","3.6","4.6","10.3","8.6","Main"
