Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1077335,23044,Stones,John,MCI,injured,defender,5.3
1077335,23059,Coleman,Seamus,EVE,unexpected,defender,5.8
1077335,23117,Milner,James,BHA,unexpected,midfielder,8.7
1077335,23120,Gomez,Joe,LIV,unexpected,defender,6.3
1077335,23238,van Dijk,Virgil,LIV,expected,defender,6.7
1077335,23260,Walker,Kyle,BUR,expected,defender,7
1077335,23287,Tarkowski,James,EVE,expected,defender,6.3
1077335,23326,Iwobi,Alex,FUL,expected,midfielder,9.2
1077335,23331,Welbeck,Danny,BHA,expected,forward,10.7
1077335,23346,Ake,Nathan,MCI,unexpected,defender,5.5
1077335,23404,Ward-Prowse,James,BUR,possible,midfielder,6.4
1077335,23433,Pickford,Jordan,EVE,expected,goalkeeper,6.7
1077335,24087,Pope,Nick,NEW,expected,goalkeeper,8.9
1077335,32948,Wan-Bissaka,Aaron,WHU,expected,defender,8.8
1077335,32973,Rice,Declan,ARS,expected,midfielder,14
1077335,32986,Jesus,Gabriel,ARS,possible,forward,13.4
1077335,45008,Dunk,Lewis,BHA,expected,defender,9
1077335,45018,March,Solly,BHA,injured,midfielder,8.8
1077335,45036,Hughes,Will,CRY,expected,midfielder,5.8
1077335,45039,Barnes,Harvey,NEW,expected,midfielder,11.2
1077335,45072,Lascelles,Jamaal,NEW,injured,defender,7.9
1077335,45081,Silva,Bernardo,MCI,expected,midfielder,8.9
1077335,45106,Salah,Mohamed,LIV,expected,midfielder,10.8
1077335,45120,Robertson,Andrew,LIV,unexpected,defender,6.2
1077335,46637,Walker-Peters,Kyle,WHU,unexpected,defender,8.7
1077335,55898,Foden,Phil,MCI,possible,midfielder,10
1077335,76982,Nketiah,Eddie,CRY,injured,forward,6.6
1077335,77164,Nelson,Reiss,BRE,unexpected,midfielder,4.7
1077335,77662,Dubravka,Martin,BUR,expected,goalkeeper,7.4
1077335,84632,Willock,Joe,NEW,expected,midfielder,7.8
1077335,88449,Diop,Issa,FUL,unexpected,defender,8.6
1077335,88472,Leno,Bernd,FUL,expected,goalkeeper,9.4
1077335,88528,Jimenez,Raul,FUL,expected,forward,9.5
1077335,90826,Alisson,Becker,LIV,expected,goalkeeper,7.1
1077335,91161,Schar,Fabian,NEW,injured,defender,8.2
1077335,91483,Digne,Lucas,AV,unexpected,defender,7.2
1077335,92389,Kovacic,Mateo,MCI,injured,midfielder,5.4
1077335,92390,Arrizabalaga,Kepa,ARS,unexpected,goalkeeper,12.4
1077335,92423,Burn,Dan,NEW,expected,defender,8.5
1077335,96761,McNeil,Dwight,EVE,possible,midfielder,5.9
1077335,106430,Saka,Bukayo,ARS,possible,midfielder,14.7
1077335,106466,Kilman,Max,WHU,expected,defender,8.5
1077335,110910,Tielemans,Youri,AV,injured,midfielder,9.2
1077335,131313,Martinez,Emiliano,AV,expected,goalkeeper,7.5
1077335,131314,Mings,Tyrone,AV,unexpected,defender,6.6
1077335,131333,McGinn,John,AV,injured,midfielder,9.5
1077335,131338,Grealish,Jack,EVE,injured,midfielder,7
1077335,132424,Trossard,Leandro,ARS,expected,midfielder,14.5
1077335,132974,Rodri,Rodri,MCI,expected,midfielder,5.6
1077335,134708,Konsa,Ezri,AV,expected,defender,7
1077335,137599,Joelinton,Joelinton,NEW,injured,midfielder,9.7
1077335,137863,Henderson,Dean,CRY,expected,goalkeeper,6.2
1077335,139207,Neto,Pedro,CHE,expected,midfielder,12.2
1077335,139208,Webster,Adam,BHA,injured,defender,8.6
1077335,139838,Krafth,Emil,NEW,injured,defender,7.8
1077335,140008,Martinelli,Gabriel,ARS,unexpected,midfielder,13.5
1077335,140028,Kelleher,Caoimhin,BRE,expected,goalkeeper,5.7
1077335,140080,Ramsdale,Aaron,NEW,unexpected,goalkeeper,8.8
1077335,148332,James,Reece,CHE,expected,defender,10.5
1077335,154682,Jones,Curtis,LIV,possible,midfielder,8.6
1077335,160700,Soucek,Tomas,WHU,expected,midfielder,9.1
1077335,161049,Bowen,Jarrod,WHU,expected,midfielder,10.3
1077335,163914,Mac Allister,Alexis,LIV,expected,midfielder,8.8
1077335,164449,Pedro,Joao,CHE,expected,forward,12.7
1077335,174861,Mitchell,Tyrick,CRY,expected,defender,5.7
1077335,176641,White,Ben,ARS,unexpected,defender,11.7
1077335,177020,Veltman,Joel,BHA,unexpected,defender,8.9
1077335,180321,Eze,Eberechi,ARS,possible,midfielder,14.4
1077335,181081,Magalhaes,Gabriel,ARS,expected,defender,12.2
1077335,181873,Cash,Matty,AV,expected,defender,7.4
1077335,182119,Castagne,Timothy,FUL,expected,defender,8.7
1077335,182529,Havertz,Kai,ARS,expected,forward,13.2
1077335,183114,Watkins,Ollie,AV,unexpected,forward,10.1
1077335,183126,Areola,Alphonse,WHU,expected,goalkeeper,9.2
1077335,185623,Murphy,Jacob,NEW,possible,midfielder,11
1077335,186002,Ramsey,Jacob,NEW,expected,midfielder,7.9
1077335,186737,Dias,Ruben,MCI,unexpected,defender,5.9
1077335,186823,Fofana,Wesley,CHE,expected,defender,9.8
1077335,187323,Ait Nouri,Rayan,MCI,possible,defender,5.6
1077335,187804,Andersen,Joachim,FUL,expected,defender,9.2
1077335,189201,Clyne,Nathaniel,CRY,unexpected,defender,5.3
1077335,192195,Henry,Rico,BRE,expected,defender,4.8
1077335,192197,Pinnock,Ethan,BRE,unexpected,defender,4.6
1077335,192201,Norgaard,Christian,ARS,unexpected,midfielder,11.2
1077335,192208,Raya,David,ARS,expected,goalkeeper,12.5
1077335,192210,Jensen,Mathias,BRE,expected,midfielder,6.9
1077335,192211,Janelt,Vitaly,BRE,expected,midfielder,6.8
1077335,192735,Buendia,Emiliano,AV,expected,midfielder,9.7
1077335,192955,Williams,Rhys,LIV,unexpected,defender,6
1077335,192988,Sánchez,Robert,CHE,expected,goalkeeper,10.7
1077335,197282,Steele,Jason,BHA,unexpected,goalkeeper,9.4
1077335,197966,Smith Rowe,Emile,FUL,expected,midfielder,9.1
1077335,201968,Mateta,Jean-Philippe,CRY,expected,forward,7.6
1077335,201990,Odegaard,Martin,ARS,possible,midfielder,12.8
1077335,203010,Caicedo,Moises,CHE,expected,midfielder,11.3
1077335,219749,Elanga,Anthony,NEW,possible,midfielder,10.4
1077335,225319,Konate,Ibrahima,LIV,expected,defender,6.6
1077335,228177,Sancho,Jadon,AV,expected,midfielder,8.7
1077335,230737,Travers,Mark,EVE,unexpected,goalkeeper,6.5
1077335,230742,Smith,Adam,BOU,expected,defender,5.9
1077335,230744,Lerma,Jefferson,CRY,expected,midfielder,5.9
1077335,230747,Cook,Lewis,BOU,expected,midfielder,5.8
1077335,230752,Brooks,David,BOU,unexpected,midfielder,8.2
1077335,230755,Anthony,Jaidon,BUR,expected,midfielder,7.7
1077335,230975,Worrall,Joe,BUR,unexpected,defender,6.3
1077335,230991,Johnson,Brennan,CRY,expected,midfielder,7
1077335,231147,Adarabioyo,Tosin,CHE,injured,defender,9.6
1077335,231153,Robinson,Antonee,FUL,expected,defender,8.9
1077335,231155,Tete,Kenny,FUL,unexpected,defender,9.1
1077335,231160,Reed,Harrison,FUL,unexpected,midfielder,7.9
