Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1070860,23044,Stones,John,MCI,injured,defender,11.1
1070860,23059,Coleman,Seamus,EVE,unexpected,defender,8.2
1070860,23076,Maguire,Harry,MUN,unexpected,defender,4.5
1070860,23117,Milner,James,BHA,unexpected,midfielder,6.9
1070860,23120,Gomez,Joe,LIV,unexpected,defender,7.4
1070860,23148,Zinchenko,Oleksandr,NTG,unexpected,defender,5.7
1070860,23188,Shaw,Luke,MUN,expected,defender,4.6
1070860,23238,van Dijk,Virgil,LIV,expected,defender,7.8
1070860,23260,Walker,Kyle,BUR,expected,defender,6.5
1070860,23287,Tarkowski,James,EVE,expected,defender,8.8
1070860,23326,Iwobi,Alex,FUL,possible,midfielder,8.9
1070860,23331,Welbeck,Danny,BHA,possible,forward,9
1070860,23346,Ake,Nathan,MCI,expected,defender,11.2
1070860,23433,Pickford,Jordan,EVE,expected,goalkeeper,9.2
1070860,23490,Davies,Ben,TOT,unexpected,defender,9.1
1070860,24087,Pope,Nick,NEW,expected,goalkeeper,8.6
1070860,32973,Rice,Declan,ARS,expected,midfielder,12.4
1070860,32986,Jesus,Gabriel,ARS,possible,forward,10.9
1070860,45008,Dunk,Lewis,BHA,expected,defender,7
1070860,45018,March,Solly,BHA,injured,midfielder,7.1
1070860,45036,Hughes,Will,CRY,expected,midfielder,5.3
1070860,45039,Barnes,Harvey,NEW,expected,midfielder,11.5
1070860,45072,Lascelles,Jamaal,NEW,injured,defender,7.5
1070860,45081,Silva,Bernardo,MCI,expected,midfielder,13.6
1070860,45106,Salah,Mohamed,LIV,possible,midfielder,12.6
1070860,45120,Robertson,Andrew,LIV,possible,defender,7.3
1070860,45474,Richarlison,Richarlison,TOT,injured,forward,10.8
1070860,55898,Foden,Phil,MCI,expected,midfielder,15.3
1070860,57345,Wood,Chris,NTG,injured,forward,6.9
1070860,69539,Hudson-Odoi,Callum,NTG,expected,midfielder,7.3
1070860,76982,Nketiah,Eddie,CRY,injured,forward,7.1
1070860,77164,Nelson,Reiss,BRE,unexpected,midfielder,8.4
1070860,77662,Dubravka,Martin,BUR,expected,goalkeeper,6.9
1070860,84632,Willock,Joe,NEW,unexpected,midfielder,7.4
1070860,88449,Diop,Issa,FUL,expected,defender,6.9
1070860,88472,Leno,Bernd,FUL,expected,goalkeeper,7.8
1070860,88492,Maddison,James,TOT,injured,midfielder,9.6
1070860,88528,Jimenez,Raul,FUL,expected,forward,9.2
1070860,88531,Gibbs-White,Morgan,NTG,expected,midfielder,7.7
1070860,88556,Boly,Willy,NTG,unexpected,defender,5.4
1070860,90433,Bissouma,Yves,TOT,possible,midfielder,8.6
1070860,90826,Alisson,Becker,LIV,expected,goalkeeper,8.2
1070860,91161,Schar,Fabian,NEW,injured,defender,7.8
1070860,91483,Digne,Lucas,AV,possible,defender,5.7
1070860,92389,Kovacic,Mateo,MCI,injured,midfielder,11.2
1070860,92390,Arrizabalaga,Kepa,ARS,unexpected,goalkeeper,10.7
1070860,92423,Burn,Dan,NEW,injured,defender,8.1
1070860,95817,Longstaff,Sean,LEE,unexpected,midfielder,6.7
1070860,96761,McNeil,Dwight,EVE,expected,midfielder,8.4
1070860,106430,Saka,Bukayo,ARS,expected,midfielder,13.2
1070860,110910,Tielemans,Youri,AV,expected,midfielder,7.2
1070860,131313,Martinez,Emiliano,AV,expected,goalkeeper,6.1
1070860,131314,Mings,Tyrone,AV,unexpected,defender,5.1
1070860,131333,McGinn,John,AV,expected,midfielder,7.5
1070860,131338,Grealish,Jack,EVE,expected,midfielder,9.5
1070860,132424,Trossard,Leandro,ARS,expected,midfielder,13
1070860,132974,Rodri,Rodri,MCI,possible,midfielder,11.5
1070860,134708,Konsa,Ezri,AV,expected,defender,5.5
1070860,137292,Justin,James,LEE,expected,defender,6.6
1070860,137599,Joelinton,Joelinton,NEW,expected,midfielder,10
1070860,137863,Henderson,Dean,CRY,expected,goalkeeper,6.3
1070860,139207,Neto,Pedro,CHE,expected,midfielder,11.5
1070860,139208,Webster,Adam,BHA,injured,defender,6.6
1070860,139802,Mount,Mason,MUN,unexpected,midfielder,5.8
1070860,139838,Krafth,Emil,NEW,injured,defender,7.4
1070860,140008,Martinelli,Gabriel,ARS,unexpected,midfielder,11.9
1070860,140028,Kelleher,Caoimhin,BRE,expected,goalkeeper,9.6
1070860,140080,Ramsdale,Aaron,NEW,unexpected,goalkeeper,8.5
1070860,148332,James,Reece,CHE,possible,defender,8.7
1070860,154682,Jones,Curtis,LIV,expected,midfielder,10.6
1070860,156926,Williams,Neco,NTG,expected,defender,6.4
1070860,160701,Fernandes,Bruno,MUN,expected,midfielder,6.7
1070860,163914,Mac Allister,Alexis,LIV,expected,midfielder,10.8
1070860,164449,Pedro,Joao,CHE,possible,forward,11.8
1070860,174861,Mitchell,Tyrick,CRY,expected,defender,5.7
1070860,176641,White,Ben,ARS,unexpected,defender,10
1070860,176648,Phillips,Kalvin,MCI,unexpected,midfielder,10.8
1070860,176811,Heaton,Tom,MUN,unexpected,goalkeeper,5.1
1070860,177020,Veltman,Joel,BHA,unexpected,defender,6.9
1070860,180321,Eze,Eberechi,ARS,possible,midfielder,12.9
1070860,181081,Magalhaes,Gabriel,ARS,expected,defender,10.5
1070860,181873,Cash,Matty,AV,expected,defender,5.9
1070860,182119,Castagne,Timothy,FUL,expected,defender,7
1070860,182529,Havertz,Kai,ARS,unexpected,forward,11.7
1070860,183114,Watkins,Ollie,AV,expected,forward,8.1
1070860,185623,Murphy,Jacob,NEW,injured,midfielder,11.3
1070860,186002,Ramsey,Jacob,NEW,possible,midfielder,7.5
1070860,186737,Dias,Ruben,MCI,injured,defender,11.7
1070860,186823,Fofana,Wesley,CHE,possible,defender,7.9
1070860,187323,Ait Nouri,Rayan,MCI,possible,defender,11.3
1070860,187804,Andersen,Joachim,FUL,expected,defender,7.3
1070860,189201,Clyne,Nathaniel,CRY,unexpected,defender,5.3
1070860,192195,Henry,Rico,BRE,expected,defender,8.8
1070860,192197,Pinnock,Ethan,BRE,unexpected,defender,8.6
1070860,192201,Norgaard,Christian,ARS,unexpected,midfielder,9.6
1070860,192208,Raya,David,ARS,expected,goalkeeper,10.8
1070860,192210,Jensen,Mathias,BRE,expected,midfielder,9.2
1070860,192211,Janelt,Vitaly,BRE,expected,midfielder,9.1
1070860,192214,Mbeumo,Bryan,MUN,possible,midfielder,6.5
1070860,192735,Buendia,Emiliano,AV,expected,midfielder,7.6
1070860,192955,Williams,Rhys,LIV,unexpected,defender,7.1
1070860,192988,Sánchez,Robert,CHE,expected,goalkeeper,8.8
1070860,197282,Steele,Jason,BHA,unexpected,goalkeeper,7.6
1070860,197966,Smith Rowe,Emile,FUL,expected,midfielder,8.7
1070860,198784,Diallo,Amad,MUN,possible,midfielder,6.1
1070860,200376,Anderson,Elliot,NTG,expected,midfielder,7
1070860,201968,Mateta,Jean-Philippe,CRY,expected,forward,8
1070860,201990,Odegaard,Martin,ARS,expected,midfielder,11.2
1070860,203010,Caicedo,Moises,CHE,expected,midfielder,10.8
1070860,219749,Elanga,Anthony,NEW,unexpected,midfielder,10.8
1070860,225319,Konate,Ibrahima,LIV,expected,defender,7.7
1070860,228177,Sancho,Jadon,AV,expected,midfielder,6.6
1070860,230737,Travers,Mark,EVE,unexpected,goalkeeper,9.1
1070860,230742,Smith,Adam,BOU,unexpected,defender,4.9
1070860,230744,Lerma,Jefferson,CRY,unexpected,midfielder,5.4
1070860,230747,Cook,Lewis,BOU,expected,midfielder,4.8
1070860,230752,Brooks,David,BOU,possible,midfielder,7.2
1070860,230753,Solanke,Dominic,TOT,possible,forward,9.7
1070860,230755,Anthony,Jaidon,BUR,possible,midfielder,7.2
1070860,230938,Spence,Djed,TOT,expected,defender,9.5
1070860,230975,Worrall,Joe,BUR,injured,defender,5.7
1070860,230985,Yates,Ryan,NTG,unexpected,midfielder,5.8
1070860,230991,Johnson,Brennan,CRY,expected,midfielder,7.4
1070860,231147,Adarabioyo,Tosin,CHE,expected,defender,7.7
1070860,231153,Robinson,Antonee,FUL,expected,defender,7.2
1070860,231155,Tete,Kenny,FUL,injured,defender,7.5
1070860,231160,Reed,Harrison,FUL,possible,midfielder,6.8
1070860,231167,Carvalho,Fabio,BRE,injured,midfielder,8.8
1070860,231959,Sa,Jose,WOL,expected,goalkeeper,3.8
1070860,231961,Guehi,Marc,MCI,expected,defender,6
1070860,233401,Onyeka,Frank,BRE,unexpected,midfielder,8.7
1070860,234793,Wilson,Harry,FUL,expected,midfielder,9.5
1070860,234799,Ajer,Kristoffer,BRE,expected,defender,9.1
1070860,234803,Collins,Nathan,BRE,expected,defender,9.3
1070860,237976,Livramento,Valentino,NEW,injured,defender,8
1070860,237977,Bettinelli,Marcus,MCI,unexpected,goalkeeper,11.7
1070860,241952,Romero,Cristian,TOT,expected,defender,9.8
1070860,241953,Elliott,Harvey,AV,unexpected,midfielder,6.5
1070860,242869,Broja,Armando,BUR,expected,forward,6.4
1070860,242870,Gordon,Anthony,NEW,expected,midfielder,11.6
1070860,242875,Branthwaite,Jarrad,EVE,injured,defender,8.4
1070860,242878,Dewsbury-Hall,Kiernan,EVE,unexpected,midfielder,9.3
1070860,242906,Palmer,Cole,CHE,expected,midfielder,11.4
1070860,242908,Dalot,Diogo,MUN,expected,defender,4.8
1070860,242911,Wissa,Yoane,NEW,possible,forward,11
1070860,242981,Chalobah,Trevoh,CHE,expected,defender,8.5
1070860,255546,Garner,James,EVE,expected,midfielder,9.1
1070860,257178,Hwang,Hee-chan,WOL,expected,midfielder,5.1
1070860,257179,Cucurella,Marc,CHE,expected,defender,8.2
1070860,258290,Christie,Ryan,BOU,unexpected,midfielder,7.8
1070860,274827,Mykolenko,Vitaliy,EVE,expected,defender,8.6
1070860,274923,Patterson,Nathan,EVE,expected,defender,8.3
1070860,278659,Trippier,Kieran,NEW,possible,defender,7.7
1070860,280711,Gomes,Toti,WOL,injured,defender,2.7
1070860,280848,Hill,James,BOU,expected,defender,4.8
1070860,283020,Guimaraes,Bruno,NEW,expected,midfielder,12.2
1070860,291491,Kulusevski,Dejan,TOT,injured,midfielder,9.5
1070860,291492,Bentancur,Rodrigo,TOT,injured,midfielder,9.2
1070860,495578,Iroegbunam,Timothy,EVE,injured,midfielder,8
1070860,1214404,Garnacho,Alejandro,CHE,expected,midfielder,10.6
1070860,1677493,Saliba,William,ARS,expected,defender,10.1
1070860,1677501,Haaland,Erling,MCI,expected,forward,16
1070860,1677507,Austin,Brandon,TOT,unexpected,goalkeeper,9.8
1070860,1697059,Kamara,Boubacar,AV,injured,midfielder,6
1070860,1727417,Awoniyi,Taiwo,NTG,possible,forward,6.5
1070860,1727421,Botman,Sven,NEW,expected,defender,7.6
1070860,1758327,Ortega,Stefan,MCI,unexpected,goalkeeper,11.8
1070860,1758328,Johnstone,Sam,WOL,unexpected,goalkeeper,3.9
1070860,1777193,Malacia,Tyrell,MUN,unexpected,defender,3.8
1070860,1783652,Mitoma,Kaoru,BHA,expected,midfielder,8.4
1070860,1783661,Lavia,Romeo,CHE,injured,midfielder,7.4
1070860,1783664,Sarr,Pape,TOT,unexpected,midfielder,9.3
1070860,1783669,Adams,Tyler,BOU,injured,midfielder,7.4
1070860,1803646,Hickey,Aaron,BRE,possible,defender,8.7
1070860,1814996,Lewis-Potter,Keane,BRE,expected,defender,9.4
1070860,1818085,Martinez,Lisandro,MUN,expected,defender,4.2
1070860,1908560,Richards,Chris,CRY,possible,defender,5.5
1070860,1954998,Tavernier,Marcus,BOU,expected,midfielder,8.5
1070860,2018115,Senesi,Marcos,BOU,expected,defender,5.4
1070860,2018116,Onana,Amadou,AV,injured,midfielder,5.8
1070860,2024700,Colwill,Levi,CHE,injured,defender,7.4
1070860,2064482,Damsgaard,Mikkel,BRE,possible,midfielder,9.7
1070860,2087563,Lewis,Rico,MCI,unexpected,defender,11.4
1070860,2139824,Nunes,Matheus,MCI,expected,defender,11.9
1070860,2170280,Casemiro,Casemiro,MUN,expected,midfielder,6
1070860,2200000,Isak,Alexander,LIV,injured,forward,11.7
1070860,2209114,van Hecke,Jan Paul,BHA,expected,defender,7.4
1070860,2268238,Gueye,Idrissa,EVE,unexpected,midfielder,8.5
1070860,2584318,Bueno,Hugo,WOL,expected,defender,3.2
1070860,2624511,Yarmoliuk,Yegor,BRE,expected,midfielder,9.5
1070860,2707125,Hall,Lewis,NEW,expected,defender,7.9
1070860,2818755,Gakpo,Cody,LIV,expected,midfielder,12.3
1070860,2818757,Buonanotte,Facundo,LEE,unexpected,midfielder,6.5
1070860,2833740,Schade,Kevin,BRE,expected,midfielder,10.3
1070860,2840078,Badiashile,Benoit,CHE,unexpected,defender,7.5
1070860,2840080,Santos,Andrey,CHE,possible,midfielder,7.8
1070860,2853885,Alcaraz,Carlos,EVE,injured,midfielder,7.8
1070860,2882402,Ouattara,Dango,BRE,unexpected,midfielder,10.1
1070860,2882403,Madueke,Noni,ARS,possible,midfielder,10.2
1070860,2911676,Bentley,Daniel,WOL,unexpected,goalkeeper,3.7
1070860,2930166,Semenyo,Antoine,MCI,unexpected,midfielder,15.5
1070860,2930169,Ayari,Yasin,BHA,expected,midfielder,7.6
1070860,2930170,Gomes,Joao,WOL,expected,midfielder,4.3
1070860,2930172,Lukic,Sasa,FUL,unexpected,midfielder,8.2
1070860,2930177,Porro,Pedro,TOT,expected,defender,9.6
1070860,2930183,Fernandez,Enzo,CHE,expected,midfielder,11.7
1070860,3556528,Gusto,Malo,CHE,expected,defender,8.4
1070860,3556529,Udogie,Destiny,TOT,unexpected,defender,9.3
1070860,3556539,Muniz,Rodrigo,FUL,injured,forward,8.3
1070860,3584337,Cullen,Josh,BUR,injured,midfielder,6.8
1070860,3584351,Ekdal,Hjalmar,BUR,unexpected,defender,6.4
1070860,3584353,Berge,Sander,FUL,expected,midfielder,7.6
1070860,3584363,Foster,Lyle,BUR,unexpected,forward,6.6
1070860,3584389,Osula,William,NEW,injured,forward,10.5
1070860,3584408,Kluivert,Justin,BOU,injured,midfielder,8
1070860,3584409,Vicario,Guglielmo,TOT,expected,goalkeeper,10.1
1070860,3590555,Szoboszlai,Dominik,LIV,expected,midfielder,11.1
1070860,3591232,Tonali,Sandro,NEW,expected,midfielder,9.7
1070860,3591888,Verbruggen,Bart,BHA,expected,goalkeeper,7.7
1070860,3627793,Cunha,Matheus,MUN,expected,forward,6.2
1070860,3627877,Torres,Pau,AV,possible,defender,5.4
1070860,3627958,Timber,Jurrien,ARS,expected,defender,10.6
1070860,3628155,Kerkez,Milos,LIV,expected,defender,7.6
1070860,3628161,Amdouni,Zeki,BUR,unexpected,forward,6
1070860,3628567,Trafford,James,MCI,unexpected,goalkeeper,12
1070860,3628568,Doherty,Matt,WOL,unexpected,defender,2.6
1070860,3628750,Aina,Ola,NTG,expected,defender,5.9
1070860,3629422,Maatsen,Ian,AV,expected,defender,5.3
1070860,3629982,Bassey,Calvin,FUL,unexpected,defender,7.4
1070860,3631216,Ugochukwu,Lesley,BUR,expected,midfielder,6.7
1070860,3634178,Disasi,Axel,CHE,unexpected,defender,7.3
1070860,3634364,Gvardiol,Josko,MCI,injured,defender,11.8
1070860,3638005,van de Ven,Micky,TOT,expected,defender,9.9
1070860,3638248,Barkley,Ross,AV,injured,midfielder,6.8
1070860,3638526,Scott,Alex,BOU,expected,midfielder,7.3
1070860,3638859,McAtee,James,NTG,possible,midfielder,6.3
1070860,3638871,Odobert,Wilson,TOT,unexpected,midfielder,8.9
1070860,3639047,Traore,Adama,FUL,unexpected,midfielder,7.9
1070860,3639127,Doak,Ben,BOU,injured,midfielder,7.5
1070860,3643150,Endo,Wataru,LIV,injured,midfielder,7.3
1070860,3647914,Doku,Jeremy,MCI,expected,midfielder,15
1070860,3648390,Petrovic,Djordje,BOU,expected,goalkeeper,5.8
1070860,3649502,Kudus,Mohammed,TOT,injured,midfielder,10.6
1070860,3650885,Beto,Beto,EVE,possible,forward,8.6
1070860,3651385,Baleba,Carlos,BHA,unexpected,midfielder,6.8
1070860,3651663,Bueno,Santiago,WOL,expected,defender,3.3
1070860,3651901,Murillo,Murillo,NTG,expected,defender,6.2
1070860,3651913,Bayindir,Altay,MUN,unexpected,goalkeeper,5.2
1070860,3652110,Dominguez,Nicolas,NTG,expected,midfielder,6
1070860,3652436,Gravenberch,Ryan,LIV,expected,midfielder,11.5
1070860,3652439,Tresor,Mike,BUR,injured,midfielder,5.6
1070860,3652440,Bellegarde,Jeanricner,WOL,injured,midfielder,4.5
1070860,3652441,Sangare,Ibrahim,NTG,unexpected,midfielder,6.7
1070860,3652667,Bobb,Oscar,MCI,injured,midfielder,13.1
1070860,3663310,Mejbri,Hannibal,BUR,expected,midfielder,6.1
1070860,3674479,Hinshelwood,Jack,BHA,expected,midfielder,8.1
1070860,3709125,Miley,Lewis,NEW,expected,midfielder,10.1
1070860,3715024,Mainoo,Kobbie,MUN,unexpected,midfielder,4
1070860,3737495,Mosquera,Yerson,WOL,expected,defender,2.9
