Tournament,PlayerID,Name,FName,Club,Lineup,Position,Price
1062621,23044,Stones,John,MCI,refuted,defender,9.5
1062621,23059,Coleman,Seamus,EVE,refuted,defender,10.6
1062621,23076,Maguire,Harry,MUN,injured,defender,9.3
1062621,23117,Milner,James,BHA,bench,midfielder,4.5
1062621,23120,Gomez,Joe,LIV,unexpected,defender,4.4
1062621,23188,Shaw,Luke,MUN,expected,defender,9.2
1062621,23238,van Dijk,Virgil,LIV,expected,defender,4.8
1062621,23260,Walker,Kyle,BUR,expected,defender,5.1
1062621,23287,Tarkowski,James,EVE,confirmed,defender,11.3
1062621,23326,Iwobi,Alex,FUL,refuted,midfielder,8.5
1062621,23331,Welbeck,Danny,BHA,bench,forward,6.8
1062621,23346,Ake,Nathan,MCI,confirmed,defender,9.6
1062621,23433,Pickford,Jordan,EVE,confirmed,goalkeeper,11.6
1062621,23490,Davies,Ben,TOT,bench,defender,5.2
1062621,24087,Pope,Nick,NEW,confirmed,goalkeeper,11.3
1062621,32973,Rice,Declan,ARS,expected,midfielder,12
1062621,32986,Jesus,Gabriel,ARS,unexpected,forward,11
1062621,45008,Dunk,Lewis,BHA,confirmed,defender,4
1062621,45018,March,Solly,BHA,refuted,midfielder,5.4
1062621,45036,Hughes,Will,CRY,confirmed,midfielder,6.8
1062621,45039,Barnes,Harvey,NEW,confirmed,midfielder,11.8
1062621,45072,Lascelles,Jamaal,NEW,refuted,defender,10.4
1062621,45081,Silva,Bernardo,MCI,confirmed,midfielder,12.9
1062621,45106,Salah,Mohamed,LIV,suspended,midfielder,6.7
1062621,45120,Robertson,Andrew,LIV,unexpected,defender,4.3
1062621,45474,Richarlison,Richarlison,TOT,bench,forward,9.1
1062621,55898,Foden,Phil,MCI,confirmed,midfielder,14.4
1062621,76982,Nketiah,Eddie,CRY,refuted,forward,8.9
1062621,77164,Nelson,Reiss,BRE,bench,midfielder,9
1062621,77662,Dubravka,Martin,BUR,expected,goalkeeper,5.6
1062621,84632,Willock,Joe,NEW,bench,midfielder,10
1062621,88449,Diop,Issa,FUL,confirmed,defender,5.9
1062621,88472,Leno,Bernd,FUL,confirmed,goalkeeper,6.9
1062621,88492,Maddison,James,TOT,refuted,midfielder,7.9
1062621,88528,Jimenez,Raul,FUL,confirmed,forward,8.7
1062621,90433,Bissouma,Yves,TOT,refuted,midfielder,4.9
1062621,90826,Alisson,Becker,LIV,expected,goalkeeper,5.3
1062621,91161,Schar,Fabian,NEW,confirmed,defender,10.8
1062621,91483,Digne,Lucas,AV,confirmed,defender,7.1
1062621,92389,Kovacic,Mateo,MCI,refuted,midfielder,9.9
1062621,92390,Arrizabalaga,Kepa,ARS,unexpected,goalkeeper,10.7
1062621,92423,Burn,Dan,NEW,refuted,defender,11.1
1062621,95817,Longstaff,Sean,LEE,refuted,midfielder,5.5
1062621,96761,McNeil,Dwight,EVE,confirmed,midfielder,10.6
1062621,106430,Saka,Bukayo,ARS,expected,midfielder,13.2
