"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Carlton Morris","9","eng ENG","FW","29-313","89","1","0","0","0","3","1","1","0","45","1","0","2","1.0","1.0","0.0","2","0","19","28","67.9","2","22","2","2","0","/en/players/2da834f1/Carlton-Morris","Derby County","1","4","22","19","5","45","0.0","1","50.0","81","23","1","1","2","3","31","4","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Lars-Jørgen Salvesen","15","no NOR","FW","29-248","1","0","0","0","0","0","0","0","0","2","1","0","0","0.0","0.0","0.0","0","0","1","1","100.0","0","1","0","0","0","/en/players/4736039a/Lars-Jorgen-Salvesen","Derby County","0","0","1","1","0","2","","0","","0","0","0","0","1","0","2","0","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Patrick Agyemang","7","us USA","AM","24-352","71","0","0","0","0","2","1","0","0","28","0","1","0","0.1","0.1","0.0","0","0","9","14","64.3","2","12","2","2","0","/en/players/d987142b/Patrick-Agyemang","Derby County","2","4","10","14","4","28","0.0","2","100.0","72","47","2","2","1","6","19","4","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Rhian Brewster","10","eng ENG","AM","25-207","19","0","0","0","0","0","0","0","0","5","0","0","0","0.0","0.0","0.0","1","0","2","3","66.7","0","4","0","0","0","/en/players/30e81a88/Rhian-Brewster","Derby County","0","1","1","3","0","5","","0","","6","0","0","0","1","1","3","1","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Ben Brereton","25","cl CHI","AM","26-190","71","0","0","0","0","3","1","0","0","25","0","0","1","0.2","0.2","0.1","2","0","10","15","66.7","1","13","1","1","0","/en/players/57827369/Ben-Brereton","Derby County","1","3","9","13","2","25","0.0","1","100.0","80","41","1","0","2","0","14","2","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Kayden Jackson","19","eng ENG","AM","31-245","19","0","0","0","0","1","0","0","0","14","0","0","0","0.1","0.1","0.0","0","0","4","6","66.7","0","8","1","2","0","/en/players/4cb3b5a7/Kayden-Jackson","Derby County","2","5","3","6","0","14","0.0","2","100.0","45","31","0","0","1","2","7","3","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"David Ozoh","18","eng ENG","CM","20-147","90","0","0","0","0","0","0","1","0","41","4","1","2","0.0","0.0","0.0","1","0","20","26","76.9","2","16","1","8","3","/en/players/d00d45ab/David-Ozoh","Derby County","1","12","26","6","0","41","37.5","5","62.5","81","50","0","0","2","1","14","1","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Bobby Clark","42","eng ENG","CM","20-260","90","0","0","0","0","0","0","0","0","41","4","1","3","0.0","0.0","0.1","4","0","24","32","75.0","3","28","4","2","1","/en/players/73341ace/Bobby-Clark","Derby County","1","11","22","9","0","41","50.0","1","50.0","212","135","2","0","0","1","23","3","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Callum Elder","20","au AUS","WB","30-271","90","0","0","0","0","0","0","0","0","62","2","0","4","0.0","0.0","0.0","4","0","25","48","52.1","6","27","1","0","0","/en/players/6d53d427/Callum-Elder","Derby County","4","9","27","26","0","62","","0","","104","51","0","0","3","1","27","3","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Max Johnston","22","sct SCO","WB","21-303","87","0","0","0","0","1","0","0","0","35","0","1","2","0.0","0.0","0.3","3","0","15","27","55.6","2","13","0","0","0","/en/players/827651b8/Max-Johnston","Derby County","2","8","8","19","0","35","","0","","52","19","0","0","0","0","13","3","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
"Ryan Nyambe","24","na NAM","WB","27-325","3","0","0","0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/bb89bef7/Ryan-Nyambe","Derby County","0","1","0","0","0","1","","0","","0","0","0","0","0","0","0","0","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12","Pride Park Stadium"
