"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"32","Nemanja Matić","Sassuolo","0.03","0.05","Saved","23","Left Foot","","Armand Lauriente","Pass (Live)","Domenico Berardi","Pass (Live)","Sassuolo","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"39","Nicolás Paz","Como","0.06","0.21","Saved","17","Left Foot","Volley","Jesus Rodríguez","Pass (Live)","Anastasios Douvikas","Pass (Live)","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"49","Armand Lauriente","Sassuolo","0.03","0.01","Saved","19","Right Foot","","Nemanja Matić","Pass (Live)","","","Sassuolo","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"53","Alberto Moreno","Como","0.35","0.44","Goal","15","Head","","Nicolás Paz","Pass (Live)","Jacobo Ramón","Pass (Live)","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"57","Anastasios Douvikas","Como","0.05","0.25","Saved","8","Left Foot","","Nicolás Paz","Pass (Live)","Maxence Caqueret","Pass (Live)","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"62","Nicolás Paz","Como","0.02","0.00","Off Target","31","Right Foot","","Diego Carlos","Pass (Live)","","","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"66","Andrea Pinamonti","Sassuolo","0.03","0.28","Saved","17","Right Foot","","Kristian Thorstvedt","Fouled","Nemanja Matić","Pass (Live)","Sassuolo","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"68","Nicolás Paz","Como","0.09","0.05","Saved","10","Head","","Máximo Perrone","Pass (Live)","Jayden Addai","Pass (Live)","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"75","Tarik Muharemovic","Sassuolo","0.09","0.00","Off Target","11","Head","","Cristian Volpato","Pass (Dead)","Cristian Volpato","Pass (Dead)","Sassuolo","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"77","Luca Moro","Sassuolo","0.18","0.00","Off Target","9","Right Foot","","Josh Doig","Pass (Live)","Kristian Thorstvedt","Pass (Live)","Sassuolo","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"77","Cristian Volpato","Sassuolo","0.48","0.00","Off Target","10","Left Foot","","Luca Moro","Shot","","","Sassuolo","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"79","Máximo Perrone","Como","0.29","0.16","Saved","7","Left Foot","","Jayden Addai","Pass (Live)","Máximo Perrone","Pass (Live)","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"80","Lucas Da Cunha","Como","0.04","0.14","Saved","26","Left Foot","","Lucas Da Cunha","Take-On","Alberto Moreno","Pass (Live)","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"88","Nicolas-Gerrit Kühn","Como","0.05","0.03","Saved","14","Right Foot","","Stefan Posch","Pass (Live)","Jacobo Ramón","Pass (Live)","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"90+5","Tarik Muharemovic","Sassuolo","0.02","0.00","Blocked","15","Left Foot","Volley","Nemanja Matić","Pass (Live)","Cristian Volpato","Pass (Live)","Sassuolo","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"90+7","Nicolás Paz","Como","0.04","0.01","Saved","35","Left Foot","Free kick","Anastasios Douvikas","Fouled","Jean Butez","Pass (Live)","Como","Serie-A","2025-2026","Friday November 28, 2025, 20:45 (venue time) 19:45 (local time)","Como","Sassuolo","https://fbref.com/en/matches/d845e989/Como-Sassuolo-November-28-2025-Serie-A","13"
"3","Nicolò Zaniolo","Udinese","0.02","0.00","Off Target","33","Left Foot","","Jesper Karlström","Pass (Live)","","","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"11","Nicolò Zaniolo","Udinese","0.11","0.92","Goal","17","Left Foot","","Nicolò Bertola","Pass (Live)","Christian Kabasele","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"18","Jakub Piotrowski","Udinese","0.02","0.00","Off Target","33","Left Foot","","Nicolò Bertola","Pass (Live)","Arthur Atta","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"22","Emanuele Valeri","Parma","0.06","0.00","Off Target","30","Left Foot","Volley","","","","","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"23","Sascha Britschgi","Parma","0.04","0.00","Blocked","18","Left Foot","","Adrian Bernabe","Pass (Live)","Lautaro Valenti","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"25","Emanuele Valeri","Parma","0.01","0.00","Blocked","30","Right Foot","Volley","Sascha Britschgi","Shot","","","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"28","Patrick Cutrone","Parma","0.02","0.00","Blocked","23","Right Foot","","Mateo Pellegrino","Pass (Live)","Patrick Cutrone","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"29","Mandela Keita","Parma","0.02","0.00","Off Target","29","Right Foot","","Mandela Keita","Take-On","Mateo Pellegrino","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"37","Arthur Atta","Udinese","0.03","0.00","Off Target","30","Right Foot","","Keinan Davis","Pass (Live)","Oumar Solet","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"38","Mateo Pellegrino","Parma","0.01","0.02","Saved","25","Left Foot","","Patrick Cutrone","Fouled","Emanuele Valeri","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"42","Oumar Solet","Udinese","0.04","0.08","Saved","12","Head","","Nicolò Bertola","Pass (Live)","Jordan Zemura","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"45+1","Emanuele Valeri","Parma","0.01","0.00","Blocked","35","Left Foot","","Adrian Bernabe","Pass (Dead)","Emanuele Valeri","Fouled","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"45+3","Jakub Piotrowski","Udinese","0.10","0.00","Off Target","8","Head","","Arthur Atta","Pass (Dead)","Nicolò Zaniolo","Pass (Dead)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"49","Jacob Ondrejka","Parma","0.16","0.15","Saved","14","Left Foot","","Jacob Ondrejka","Take-On","Sascha Britschgi","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"54","Sascha Britschgi","Parma","0.07","0.00","Blocked","21","Right Foot","","Sascha Britschgi","Pass (Live)","","","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"59","Jacob Ondrejka","Parma","0.06","0.00","Off Target","11","Head","","Adrian Bernabe","Pass (Live)","Mateo Pellegrino","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"60","Keinan Davis","Udinese","0.11","0.17","Saved","14","Left Foot","","Keinan Davis","Take-On","Nicolò Zaniolo","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"65","Keinan Davis (pen)","Udinese","0.79","0.99","Goal","13","Left Foot","","Keinan Davis","Fouled","Keinan Davis","Take-On","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"70","Mateo Pellegrino","Parma","0.02","0.00","Blocked","14","Left Foot","Volley","Adrian Bernabe","Fouled","Adrian Bernabe","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"71","Nahuel Estévez","Parma","0.01","0.00","Blocked","23","Right Foot","Volley","Mateo Pellegrino","Shot","","","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"72","Adam Buksa","Udinese","0.03","0.00","Blocked","15","Head","","Alessandro Zanoli","Pass (Live)","Jesper Karlström","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"73","Nicolò Zaniolo","Udinese","0.02","0.00","Off Target","27","Left Foot","","Adam Buksa","Pass (Live)","Jakub Piotrowski","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"75","Adam Buksa","Udinese","0.22","0.65","Saved","17","Left Foot","","Oumar Solet","Pass (Live)","Jurgen Ekkelenkamp","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"76","Jesper Karlström","Udinese","0.03","0.00","Off Target","8","Head","","Jurgen Ekkelenkamp","Pass (Dead)","Adam Buksa","Shot","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"76","Jakub Piotrowski","Udinese","0.04","0.00","Blocked","8","Head","","Jurgen Ekkelenkamp","Pass (Dead)","Jesper Karlström","Shot","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"78","Adam Buksa","Udinese","0.03","0.00","Blocked","10","Left Foot","","Nicolò Zaniolo","Pass (Live)","Jurgen Ekkelenkamp","Pass (Live)","Udinese","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"81","Adrian Benedyczak","Parma","0.06","0.00","Off Target","12","Head","","Jacob Ondrejka","Pass (Live)","Hernani","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"81","Nahuel Estévez","Parma","0.37","0.00","Off Target","4","Right Foot","","Adrian Benedyczak","Shot","","","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"85","Jacob Ondrejka","Parma","0.02","0.00","Blocked","20","Right Foot","","Adrian Benedyczak","Pass (Live)","Nahuel Estévez","Pass (Dead)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"87","Mathias Løvik","Parma","0.01","0.00","Off Target","34","Left Foot","","Adrian Benedyczak","Pass (Live)","Sascha Britschgi","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"90+4","Nahuel Estévez","Parma","0.02","0.00","Blocked","15","Right Foot","Volley","Adrian Benedyczak","Pass (Live)","Jacob Ondrejka","Pass (Live)","Parma","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Parma","Udinese","https://fbref.com/en/matches/ed9302ea/Parma-Udinese-November-29-2025-Serie-A","13"
"9","Rafik Belghali","Hellas Verona","0.26","0.00","Blocked","12","Left Foot","","Rafik Belghali","Take-On","Giovane","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"11","Domagoj Bradarić","Hellas Verona","0.04","0.31","Saved","17","Right Foot","","Cheikh Niasse","Pass (Live)","Roberto Gagliardini","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"13","Mikael Ellertsson","Genoa","0.03","0.00","Off Target","24","Left Foot","","Morten Frendrup","Pass (Live)","Ruslan Malinovskyi","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"16","Giovane","Hellas Verona","0.05","0.00","Off Target","26","Left Foot","Free kick","Cheikh Niasse","Pass (Dead)","Giovane","Fouled","Hellas Verona","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"21","Daniel Mosquera","Hellas Verona","0.05","0.17","Saved","9","Left Foot","","Daniel Mosquera","Tackle","","","Hellas Verona","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"21","Rafik Belghali","Hellas Verona","0.35","0.88","Goal","4","Right Foot","","Daniel Mosquera","Shot","","","Hellas Verona","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"23","Vitinha","Genoa","0.07","0.00","Blocked","13","Left Foot","","Vitinha","Take-On","Lorenzo Colombo","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"24","Morten Thorsby","Genoa","0.01","0.00","Off Target","13","Head","","Aarón Martín","Pass (Dead)","Vitinha","Shot","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"40","Lorenzo Colombo","Genoa","0.74","0.62","Goal","10","Left Foot","","Vitinha","Pass (Live)","Aarón Martín","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"41","Daniel Mosquera","Hellas Verona","0.04","0.00","Blocked","12","Right Foot","Volley","Roberto Gagliardini","Pass (Live)","Giovane","Pass (Dead)","Hellas Verona","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"46","Ruslan Malinovskyi","Genoa","0.07","0.00","Off Target","21","Right Foot","","Morten Thorsby","Pass (Live)","Morten Frendrup","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"53","Morten Thorsby","Genoa","0.16","0.00","Off Target","8","Head","","Aarón Martín","Pass (Dead)","Mikael Ellertsson","Fouled","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"62","Leo Skiri Østigård","Genoa","0.21","0.00","Woodwork","9","Head","","Aarón Martín","Pass (Dead)","Mikael Ellertsson","Fouled","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"62","Morten Thorsby","Genoa","0.39","0.88","Goal","3","Head","","Mikael Ellertsson","Pass (Live)","Lorenzo Colombo","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"65","Mikael Ellertsson","Genoa","0.02","0.03","Saved","19","Left Foot","","Morten Thorsby","Pass (Live)","","","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
"67","Morten Thorsby","Genoa","0.07","0.00","Blocked","16","Right Foot","","Ruslan Malinovskyi","Pass (Live)","Aarón Martín","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday November 29, 2025, 15:00 (venue time) 14:00 (local time)","Genoa","Hellas Verona","https://fbref.com/en/matches/81cc9094/Genoa-Hellas-Verona-November-29-2025-Serie-A","13"
