"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Chema","30","es ESP","DM,CM","20-163","90","75","2","19","47","9","0","75","0","0","","0","","42","219","104","3","0","0","1","0","49","2","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Atakan Karazor","16","tr TUR","DM","28-357","56","48","0","4","35","10","0","48","0","0","","0","","30","128","72","2","4","0","2","0","39","3","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Angelo Stiller","6","de GER","DM,CM","24-184","34","38","0","5","23","11","0","38","0","0","","0","","28","159","122","3","1","0","0","0","33","1","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Maximilian Mittelstädt","7","de GER","LB,WB","28-201","90","83","1","16","42","25","1","83","0","0","","0","","44","209","109","2","1","0","0","3","48","6","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Julian Chabot","24","de GER","CB","27-235","90","124","11","33","85","7","0","124","1","1","100.0","0","0.0","91","439","303","4","5","0","1","0","91","0","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Luca Jaquez","14","ch SUI","CB","22-125","55","72","2","14","54","4","0","72","0","0","","0","","57","282","184","1","2","0","0","0","57","3","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Ameen Al-Dakhil","2","be BEL","CB","23-213","35","32","1","12","17","3","0","32","0","0","","0","","17","86","29","0","0","0","0","0","17","1","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Lorenz Assignon","22","tg TOG","RB,WB","25-105","90","58","2","11","19","28","3","58","1","1","100.0","0","0.0","25","97","39","1","4","1","2","2","29","9","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Alexander Nübel","33","de GER","GK","29-005","90","44","32","42","2","0","0","44","0","0","","0","","25","89","57","0","0","0","0","0","25","0","Stuttgart","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Mikkel Kaufmann","29","dk DEN","FW","24-275","88","26","0","1","15","11","3","26","0","0","","0","","12","79","23","1","1","0","1","4","22","6","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Tobias Weigel","37","de GER","FW","18-162","2","2","0","1","0","1","0","2","0","0","","0","","0","0","0","0","0","0","0","0","2","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Arijon Ibrahimović","22","de GER","LM,CM","19-298","88","48","1","14","22","13","1","48","1","0","0.0","1","100.0","20","92","53","2","2","0","3","1","29","2","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Adam Kölle","28","de GER","CM","19-160","2","4","0","0","1","3","0","4","0","0","","0","","1","3","1","0","0","0","0","0","2","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Niklas Dorsch","30","de GER","CM","27-263","73","28","1","9","15","5","0","28","3","1","33.3","2","66.7","13","118","18","0","0","0","1","1","16","2","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Stefan Schimmer","9","de GER","FW","31-160","17","4","0","0","3","1","1","4","0","0","","0","","1","2","2","0","0","0","0","0","3","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Jan Schöppner","3","de GER","CM","26-115","90","29","5","8","12","9","1","29","2","1","50.0","1","50.0","11","82","25","0","0","0","2","1","18","2","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Luca Kerber","20","de GER","RM","23-209","79","17","2","7","7","3","0","17","1","0","0.0","1","100.0","9","44","22","1","0","0","1","1","10","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Marnon Busch","2","de GER","RB","30-301","11","12","1","8","3","1","0","12","0","0","","0","","2","3","1","0","0","0","0","0","3","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Julian Niehues","16","de GER","DM,CM","24-171","79","32","2","14","15","3","0","32","0","0","","0","","11","41","5","0","0","0","0","0","17","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Yannik Wagner","38","de GER","LM","18-149","11","3","0","0","1","2","0","3","0","0","","0","","1","8","8","0","0","0","0","0","1","1","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Jonas Föhrenbach","19","de GER","LB","29-252","90","56","10","34","16","6","0","56","0","0","","0","","20","102","62","0","0","0","0","0","23","1","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Tim Siersleben","4","de GER","CB","25-210","90","58","14","38","19","1","0","58","0","0","","0","","20","89","66","0","0","0","0","0","33","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Patrick Mainka","6","de GER","CB","30-333","90","45","7","29","14","3","1","45","0","0","","0","","15","98","72","0","0","0","0","0","21","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Omar Traoré","23","de GER","RB,RM","27-243","90","44","1","15","18","12","1","44","1","0","0.0","1","100.0","16","124","70","3","1","0","0","1","20","2","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Diant Ramaj","41","de GER","GK","24-016","90","76","58","75","1","0","0","76","0","0","","0","","44","313","216","0","0","0","0","0","42","0","Heidenheim","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"Ransford Königsdörffer","11","gh GHA","FW","24-022","66","17","0","4","5","8","2","17","0","0","","0","","8","105","45","1","2","0","2","0","10","2","Hamburger SV","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"Robert Glatzel","9","de GER","FW","31-270","24","13","1","2","8","3","0","13","1","1","100.0","0","0.0","10","47","14","0","0","0","1","1","10","0","Hamburger SV","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"Jean-Luc Dompé","7","fr FRA","LW","30-054","67","23","0","1","12","10","3","23","3","1","33.3","2","66.7","13","96","57","3","0","2","2","0","16","5","Hamburger SV","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"Fabio Baldé","45","pt POR","LW","20-077","23","10","0","1","1","9","0","10","2","1","50.0","1","50.0","6","67","8","0","1","0","2","1","5","3","Hamburger SV","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"Rayan Philippe","14","fr FRA","RW","24-347","81","29","1","6","10","15","6","29","1","1","100.0","0","0.0","19","120","44","2","3","2","5","0","18","2","Hamburger SV","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
