"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"78","M'Bala Nzola","Pisa","0.16","0.00","Off Target","9","Head","","Mattéo Tramoni","Pass (Live)","Marius Marin","Pass (Live)","Pisa","Serie-A","2025-2026","Friday November 7, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Cremonese","https://fbref.com/en/matches/8b8c12ba/Pisa-Cremonese-November-7-2025-Serie-A","11"
"79","Simone Canestrelli","Pisa","0.14","0.00","Off Target","6","Right Foot","Volley","Idrissa Touré","Pass (Live)","Mehdi Léris","Pass (Dead)","Pisa","Serie-A","2025-2026","Friday November 7, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Cremonese","https://fbref.com/en/matches/8b8c12ba/Pisa-Cremonese-November-7-2025-Serie-A","11"
"87","Tommaso Barbieri","Cremonese","0.08","0.00","Blocked","15","Right Foot","Deflected","Jari Vandeputte","Pass (Live)","Romano Floriani","Pass (Dead)","Cremonese","Serie-A","2025-2026","Friday November 7, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Cremonese","https://fbref.com/en/matches/8b8c12ba/Pisa-Cremonese-November-7-2025-Serie-A","11"
"6","Lameck Banda","Lecce","0.08","0.05","Saved","12","Right Foot","","Antonino Gallo","Pass (Live)","Tete Morente","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"10","Medon Berisha","Lecce","0.04","0.00","Blocked","26","Right Foot","","","","","","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"14","Medon Berisha","Lecce","0.04","0.00","Off Target","13","Right Foot","","Danilo Veiga","Pass (Live)","Tete Morente","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"15","Tete Morente","Lecce","0.07","0.00","Blocked","12","Right Foot","","Medon Berisha","Pass (Live)","Nikola Štulić","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"17","Abdou Harroui","Hellas Verona","0.04","0.00","Blocked","28","Left Foot","Volley","","","","","Hellas Verona","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"20","Rafik Belghali","Hellas Verona","0.09","0.00","Off Target","9","Right Foot","","Rafik Belghali","Take-On","Gift Orban","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"24","Lameck Banda","Lecce","0.05","0.10","Saved","22","Right Foot","","Antonino Gallo","Pass (Live)","Ylber Ramadani","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"28","Gift Orban","Hellas Verona","0.04","0.05","Saved","10","Right Foot","","Rafik Belghali","Pass (Live)","Giovane","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"41","Medon Berisha","Lecce","0.01","0.05","Saved","53","Left Foot","","Antonino Gallo","Tackle","","","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"65","Nikola Štulić","Lecce","0.04","0.07","Saved","22","Left Foot","Deflected, Volley","Antonino Gallo","Pass (Live)","Nikola Štulić","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"68","Rafik Belghali","Hellas Verona","0.34","0.74","Saved","8","Left Foot","","Gift Orban","Pass (Live)","Giovane","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"73","Tiago Gabriel","Lecce","0.05","0.00","Blocked","11","Head","","Medon Berisha","Pass (Dead)","Tiago Gabriel","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"76","Martin Frese","Hellas Verona","0.12","0.00","Off Target","8","Head","","Rafik Belghali","Pass (Live)","Amin Sarr","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"83","Francesco Camarda","Lecce","0.04","0.02","Saved","25","Left Foot","","Danilo Veiga","Pass (Live)","Danilo Veiga","Take-On","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"84","Riccardo Sottil","Lecce","0.03","0.06","Saved","23","Right Foot","","Riccardo Sottil","Pass (Live)","Medon Berisha","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"84","Francesco Camarda","Lecce","0.06","0.00","Blocked","13","Right Foot","","Riccardo Sottil","Shot","","","Lecce","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Lecce","Hellas Verona","https://fbref.com/en/matches/39665a43/Lecce-Hellas-Verona-November-8-2025-Serie-A","11"
"14","Mattia Felici","Cagliari","0.12","0.00","Off Target","11","Head","","Marco Palestra","Pass (Live)","Matteo Prati","Pass (Live)","Cagliari","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"32","Jayden Addai","Como","0.02","0.11","Saved","27","Left Foot","","Jayden Addai","Take-On","Nicolás Paz","Pass (Live)","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"38","Nicolás Paz","Como","0.02","0.12","Saved","28","Left Foot","Volley","Assane Diao","Pass (Live)","Álex Valle","Pass (Live)","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"39","Jacobo Ramón","Como","0.05","0.00","Off Target","11","Head","","Jayden Addai","Pass (Dead)","Nicolás Paz","Shot","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"39","Mattia Felici","Cagliari","0.05","0.29","Saved","14","Right Foot","","","","","","Cagliari","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"40","Álex Valle","Como","0.07","0.00","Blocked","11","Right Foot","","Jayden Addai","Pass (Live)","Ivan Smolčić","Pass (Live)","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"45+2","Michael Folorunsho","Cagliari","0.40","0.00","Off Target","8","Right Foot","Volley","Gianluca Gaetano","Pass (Live)","Mattia Felici","Pass (Live)","Cagliari","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"45+3","Nicolás Paz","Como","0.04","0.00","Blocked","29","Right Foot","","Álvaro Morata","Pass (Live)","Nicolás Paz","Pass (Live)","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"47","Nicolás Paz","Como","0.02","0.16","Saved","28","Left Foot","","Maxence Caqueret","Pass (Live)","Máximo Perrone","Pass (Live)","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"54","Ivan Smolčić","Como","0.01","0.00","Off Target","11","Head","","Maxence Caqueret","Pass (Dead)","","","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"54","Álvaro Morata","Como","0.79","0.58","Saved","4","Right Foot","","Ivan Smolčić","Shot","","","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"58","Nicolás Paz","Como","0.01","0.28","Saved","35","Right Foot","","Diego Carlos","Pass (Live)","","","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"58","Jesus Rodríguez","Como","0.03","0.13","Saved","14","Left Foot","","Jesus Rodríguez","Take-On","Nicolás Paz","Shot","Como","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"87","Zito Luvumbo","Cagliari","0.06","0.20","Saved","10","Left Foot","","Riyad Idrissi","Pass (Live)","Riyad Idrissi","Take-On","Cagliari","Serie-A","2025-2026","Saturday November 8, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cagliari","https://fbref.com/en/matches/78d4af3f/Como-Cagliari-November-8-2025-Serie-A","11"
"1","Manuel Locatelli","Juventus","0.05","0.00","Blocked","23","Right Foot","","Kenan Yıldız","Pass (Live)","Khéphren Thuram","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"7","Francisco Conceição","Juventus","0.04","0.00","Blocked","14","Left Foot","","Francisco Conceição","Take-On","Manuel Locatelli","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"7","Manuel Locatelli","Juventus","0.01","0.00","Off Target","26","Right Foot","Volley","Francisco Conceição","Shot","","","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"24","Saúl Coco","Torino","0.10","0.09","Saved","10","Left Foot","Volley","Cesare Casadei","Pass (Live)","Cyril Ngonge","Pass (Dead)","Torino","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"26","Dušan Vlahović","Juventus","0.10","0.00","Blocked","10","Right Foot","","Francisco Conceição","Pass (Live)","Manuel Locatelli","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"30","Khéphren Thuram","Juventus","0.08","0.04","Saved","25","Right Foot","","Andrea Cambiaso","Pass (Live)","Teun Koopmeiners","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"38","Weston McKennie","Juventus","0.02","0.00","Blocked","17","Head","","Khéphren Thuram","Pass (Live)","Teun Koopmeiners","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"38","Dušan Vlahović","Juventus","0.03","0.00","Off Target","22","Left Foot","","Kenan Yıldız","Pass (Live)","Weston McKennie","Shot","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"41","Francisco Conceição","Juventus","0.02","0.00","Off Target","19","Left Foot","","Khéphren Thuram","Pass (Live)","Manuel Locatelli","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"45","Dušan Vlahović","Juventus","0.11","0.53","Saved","11","Head","","Kenan Yıldız","Pass (Live)","Andrea Cambiaso","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"50","Kenan Yıldız","Juventus","0.05","0.00","Blocked","14","Left Foot","","Khéphren Thuram","Pass (Live)","Dušan Vlahović","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"50","Che Adams","Torino","0.02","0.00","Off Target","62","Right Foot","","Saúl Coco","Pass (Live)","","","Torino","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"57","Giovanni Simeone","Torino","0.04","0.00","Blocked","16","Left Foot","","Giovanni Simeone","Take-On","Marcus Pedersen","Tackle","Torino","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"57","Che Adams","Torino","0.16","0.00","Off Target","5","Head","","Giovanni Simeone","Shot","","","Torino","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"60","Giovanni Simeone","Torino","0.02","0.01","Saved","16","Head","","Valentino Lazaro","Pass (Live)","Nikola Vlašić","Pass (Live)","Torino","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"62","Che Adams","Torino","0.27","0.27","Saved","17","Right Foot","","","","","","Torino","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"65","Edon Zhegrova","Juventus","0.03","0.00","Blocked","16","Left Foot","","Weston McKennie","Pass (Live)","Jonathan David","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"67","Jonathan David","Juventus","0.19","0.26","Saved","4","Left Foot","","","","","","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"68","Weston McKennie","Juventus","0.13","0.10","Saved","11","Head","","Edon Zhegrova","Pass (Live)","Manuel Locatelli","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"71","Kristjan Asllani","Torino","0.11","0.00","Off Target","17","Right Foot","","Giovanni Simeone","Pass (Live)","Marcus Pedersen","Pass (Live)","Torino","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
"73","Kenan Yıldız","Juventus","0.03","0.01","Saved","19","Right Foot","","Khéphren Thuram","Pass (Live)","Andrea Cambiaso","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday November 8, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Torino","https://fbref.com/en/matches/0d208329/Juventus-Torino-November-8-2025-Serie-A","11"
