"league","season","match_date","gameweek","home_team","away_team","team","player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","match_url","venue"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Marvin Pieringer","18","de GER","FW,CM","26-049","82","0","0","0","0","2","0","0","0","30","1","0","1","0.1","0.1","0.0","2","0","11","19","57.9","1","14","1","1","0","/en/players/11407d95/Marvin-Pieringer","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Thomas Keller","27","de GER","DM","26-109","8","0","0","0","0","0","0","0","0","16","0","0","0","0.0","0.0","0.0","0","0","14","16","87.5","2","15","0","0","0","/en/players/285c7011/Thomas-Keller","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Mathias Honsak","17","at AUT","LM","28-337","61","0","0","0","0","0","0","0","0","14","0","0","1","0.0","0.0","0.0","0","0","4","5","80.0","0","6","1","3","0","/en/players/3dbdbb6a/Mathias-Honsak","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Budu Zivzivadze","11","ge GEO","LM","31-257","29","0","0","0","0","0","0","0","0","9","0","1","1","0.0","0.0","0.0","0","0","4","5","80.0","0","5","1","0","0","/en/players/e3a72b89/Budu-Zivzivadze","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Adrian Beck","21","de GER","CM,RM","28-166","90","0","0","0","0","1","1","0","0","52","2","0","1","0.1","0.1","0.1","2","0","42","42","100.0","3","40","4","6","3","/en/players/616c09f5/Adrian-Beck","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Jan Schöppner","3","de GER","CM","26-163","90","0","0","0","0","1","0","0","0","44","0","3","1","0.1","0.1","0.1","1","0","29","35","82.9","2","28","1","2","2","/en/players/932bfcac/Jan-Schoppner","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Arijon Ibrahimović","22","de GER","RM","19-346","61","0","0","0","0","1","0","0","0","35","1","0","2","0.1","0.1","0.2","4","0","20","27","74.1","2","20","0","0","0","/en/players/f5c4fd91/Arijon-Ibrahimovic","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Stefan Schimmer","9","de GER","FW","31-208","29","0","0","0","0","0","0","0","0","15","1","0","0","0.0","0.0","0.0","1","0","10","14","71.4","0","6","0","0","0","/en/players/395bbb60/Stefan-Schimmer","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Niklas Dorsch","30","de GER","DM","27-311","82","0","0","0","0","0","0","0","0","70","2","0","1","0.0","0.0","0.0","2","0","61","66","92.4","8","46","2","1","1","/en/players/7f73bdf4/Niklas-Dorsch","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Luca Kerber","20","de GER","CM","23-257","8","0","0","0","0","0","0","0","0","5","1","1","0","0.0","0.0","0.0","0","0","2","3","66.7","0","2","0","0","0","/en/players/c107935c/Luca-Kerber","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Jonas Föhrenbach","19","de GER","LB","29-300","90","0","0","0","0","0","0","0","0","61","0","0","4","0.0","0.0","0.0","0","0","37","51","72.5","4","35","3","3","0","/en/players/1b4be8eb/Jonas-Fohrenbach","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Tim Siersleben","4","de GER","CB","25-258","90","0","0","0","0","0","0","0","0","89","3","4","0","0.0","0.0","0.0","0","0","68","73","93.2","4","55","1","0","0","/en/players/f761c901/Tim-Siersleben","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Patrick Mainka","6","de GER","CB","31-016","90","0","0","0","0","2","1","1","0","90","1","1","2","0.0","0.0","0.0","1","0","70","78","89.7","6","69","1","0","0","/en/players/dd9caa07/Patrick-Mainka","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Omar Traoré","23","de GER","RB","27-291","61","0","0","0","0","0","0","1","0","43","0","0","0","0.0","0.0","0.0","1","0","31","39","79.5","11","34","1","2","2","/en/players/f44e8a73/Omar-Traore","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Marnon Busch","2","de GER","RB","30-349","29","0","0","0","0","0","0","0","0","31","0","0","0","0.0","0.0","0.0","0","0","21","30","70.0","2","21","3","0","0","/en/players/c38767ab/Marnon-Busch","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Heidenheim","Diant Ramaj","41","de GER","GK","24-064","90","0","0","0","0","0","0","0","0","40","0","0","0","0.0","0.0","0.0","0","0","33","39","84.6","0","26","0","0","0","/en/players/b90c4a43/Diant-Ramaj","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Haris Tabakovic","15","ba BIH","FW","31-155","71","1","0","0","0","2","1","0","0","36","0","0","0","0.4","0.4","0.0","3","0","18","25","72.0","1","14","0","1","0","/en/players/723b19c7/Haris-Tabakovic","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Shuto Machino","18","jp JPN","FW,WB","26-053","19","1","0","0","0","1","1","0","0","20","0","0","0","0.4","0.4","0.0","2","0","16","17","94.1","3","13","1","0","0","/en/players/964dde35/Shuto-Machino","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Franck Honorat","9","fr FRA","FW","29-103","81","0","1","0","0","1","0","0","0","42","0","0","0","0.0","0.0","0.6","7","2","27","35","77.1","3","18","2","4","3","/en/players/db7849ca/Franck-Honorat","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Robin Hack","25","de GER","FW","27-087","9","0","0","0","0","0","0","0","0","5","0","0","0","0.0","0.0","0.0","0","0","4","5","80.0","0","2","0","0","0","/en/players/0174ba21/Robin-Hack","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Rocco Reitz","27","de GER","AM,CM","23-177","90","0","1","0","0","2","0","0","0","68","3","1","0","0.1","0.1","0.2","5","2","43","55","78.2","2","45","0","3","0","/en/players/cc971106/Rocco-Reitz","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Florian Neuhaus","10","de GER","LM","28-251","71","0","0","0","0","3","0","0","0","59","2","0","1","0.1","0.1","0.0","0","0","38","51","74.5","7","38","6","1","0","/en/players/36a59ba4/Florian-Neuhaus","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Gio Reyna","13","us USA","CM,LM","23-009","19","0","0","0","0","0","0","0","0","24","1","0","0","0.0","0.0","0.1","3","0","21","22","95.5","4","14","1","1","0","/en/players/7fa4e703/Gio-Reyna","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Castrop Jens","17","kr KOR","RM,WB","22-116","89","0","0","0","0","1","0","0","0","48","4","0","2","0.0","0.0","0.2","3","1","30","36","83.3","7","22","3","2","0","/en/players/03fee7de/Castrop-Jens","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Tim Kleindienst","11","de GER","FW","30-083","1","0","0","0","0","0","0","0","0","3","1","1","0","0.0","0.0","0.0","0","0","1","2","50.0","0","1","0","0","0","/en/players/258a6f4d/Tim-Kleindienst","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Yannik Engelhardt","6","de GER","DM","24-288","81","0","0","0","0","1","0","0","0","50","1","0","0","0.1","0.1","0.0","0","0","39","43","90.7","3","26","0","1","1","/en/players/fac66db3/Yannik-Engelhardt","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
"Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","11","Heidenheim","Mönchengladbach","Mönchengladbach","Kevin Stöger","7","at AUT","CM","32-087","9","0","0","0","0","0","0","0","0","12","1","0","0","0.0","0.0","0.0","0","0","11","11","100.0","2","6","0","0","0","/en/players/e5649a78/Kevin-Stoger","https://fbref.com/en/matches/75601473/Heidenheim-Monchengladbach-November-22-2025-Bundesliga","Voith-Arena"
