"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Alex Cochrane","20","eng ENG","LB","25-109","90","0","0","0","0","1","0","0","0","77","2","0","0","0.0","0.0","0.0","3","0","45","69","65.2","5","36","0","0","0","/en/players/8a08585e/Alex-Cochrane","Birmingham City","4","36","32","10","0","77","","0","","106","41","1","0","0","0","47","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Christoph Klarer","4","at AUT","CB","25-055","90","0","0","0","0","0","0","0","0","73","1","2","0","0.0","0.0","0.0","0","0","56","62","90.3","2","35","0","0","0","/en/players/144e8717/Christoph-Klarer","Birmingham City","15","38","35","1","0","73","","0","","179","131","1","0","0","0","47","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Phil Neumann","5","de GER","CB","28-031","90","0","0","0","0","0","0","0","0","36","1","0","1","0.0","0.0","0.0","0","0","21","27","77.8","1","14","0","0","0","/en/players/3e589eef/Phil-Neumann","Birmingham City","3","17","19","0","0","36","","0","","42","22","0","0","0","0","20","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Bright Osayi-Samuel","26","ng NGA","RB,CB","27-220","90","0","0","0","0","0","0","1","0","49","0","1","0","0.0","0.0","0.1","2","0","27","42","64.3","2","21","1","0","0","/en/players/03b6afa9/Bright-Osayi-Samuel","Birmingham City","2","14","25","10","2","49","","0","","116","46","2","0","1","0","25","4","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Ryan Allsop","21","eng ENG","GK","33-052","90","0","0","0","0","0","0","0","0","42","0","0","0","0.0","0.0","0.0","0","0","20","40","50.0","0","19","0","0","0","/en/players/af615123/Ryan-Allsop","Birmingham City","27","41","1","0","0","42","","0","","96","27","0","0","0","0","27","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"George Hirst","9","sct SCO","FW","26-174","90","1","0","1","1","1","0","0","0","21","0","0","0","0.9","0.1","0.0","0","0","8","14","57.1","0","12","1","1","0","/en/players/78e87179/George-Hirst","Ipswich Town","0","0","9","12","4","20","0.0","1","100.0","36","17","0","0","3","0","18","5","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Sammie Szmodics","23","ie IRL","FW","29-318","67","0","0","0","0","2","0","0","0","32","0","1","1","0.1","0.1","0.0","2","0","14","22","63.6","2","14","1","3","2","/en/players/39944392/Sammie-Szmodics","Ipswich Town","1","2","20","10","1","32","66.7","1","33.3","67","21","0","1","0","0","20","3","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Conor Chaplin","10","eng ENG","FW","28-173","23","0","0","0","0","0","0","1","0","16","0","0","0","0.0","0.0","0.0","0","0","12","14","85.7","1","8","1","0","0","/en/players/4ec55b87/Conor-Chaplin","Ipswich Town","0","2","8","6","0","16","","0","","23","14","2","0","1","0","14","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Jack Clarke","47","eng ENG","LM,RM","24-258","78","0","0","0","0","0","0","0","0","17","0","0","1","0.0","0.0","0.0","0","0","4","7","57.1","1","12","0","1","0","/en/players/e16932d8/Jack-Clarke","Ipswich Town","0","3","5","9","4","17","0.0","1","100.0","55","11","0","1","5","2","12","2","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Ali Al Hamadi","16","iq IRQ","RM","23-160","12","0","0","0","0","0","0","0","0","9","0","0","0","0.0","0.0","0.0","1","0","5","7","71.4","0","7","1","3","1","/en/players/8450467d/Ali-Al-Hamadi","Ipswich Town","0","1","4","4","1","9","33.3","2","66.7","58","31","0","0","0","1","9","2","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Jack Taylor","14","ie IRL","CM","27-046","90","0","0","0","0","1","0","1","0","42","1","3","0","0.1","0.1","0.0","1","0","25","33","75.8","1","17","0","1","0","/en/players/48eed8d5/Jack-Taylor","Ipswich Town","3","11","24","9","1","42","0.0","0","0.0","50","14","1","0","2","0","25","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Azor Matusiwa","5","nl NED","CM","27-102","84","0","0","0","0","0","0","1","0","38","1","2","1","0.0","0.0","0.0","0","0","24","29","82.8","4","20","0","0","0","/en/players/a17a94d6/Azor-Matusiwa","Ipswich Town","2","10","27","1","0","38","","0","","63","28","0","0","2","2","20","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Cameron Humphreys","30","eng ENG","CM","21-282","6","0","0","0","0","0","0","0","0","8","0","0","0","0.0","0.0","0.0","0","0","6","8","75.0","0","5","1","0","0","/en/players/6068431b/Cameron-Humphreys","Ipswich Town","0","0","4","4","0","8","","0","","47","33","1","0","0","0","5","1","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Chiedozie Ogbene","21","ie IRL","RM","28-099","67","0","0","0","0","0","0","0","0","23","0","1","0","0.0","0.0","0.0","1","0","15","17","88.2","0","19","1","2","1","/en/players/788c0277/Chiedozie-Ogbene","Ipswich Town","1","2","14","7","0","23","50.0","1","50.0","116","30","0","0","2","0","19","4","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Nathan Broadhead","33","wls WAL","LM","27-125","23","0","0","0","0","0","0","0","0","11","0","0","1","0.0","0.0","0.0","0","0","3","8","37.5","1","8","0","1","0","/en/players/43309491/Nathan-Broadhead","Ipswich Town","0","2","6","3","0","11","0.0","1","100.0","39","13","1","0","1","1","9","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Leif Davis","3","eng ENG","LB","25-208","90","0","0","0","0","1","0","0","0","48","0","1","0","0.1","0.1","0.0","1","0","23","36","63.9","2","19","2","1","0","/en/players/8574c61f/Leif-Davis","Ipswich Town","1","19","11","18","1","48","0.0","0","0.0","93","47","1","1","4","0","21","6","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Jacob Greaves","24","eng ENG","CB","24-330","90","0","0","0","0","0","0","0","0","67","0","0","2","0.0","0.0","0.0","1","0","42","52","80.8","4","20","0","1","1","/en/players/1f169636/Jacob-Greaves","Ipswich Town","15","30","31","6","5","67","100.0","0","0.0","85","50","0","0","1","0","29","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Dara O'Shea","26","ie IRL","CB","26-157","90","0","0","0","0","1","0","0","0","65","0","0","0","0.0","0.0","0.1","1","0","46","53","86.8","5","35","0","0","0","/en/players/1d042188/Dara-OShea","Ipswich Town","9","35","29","1","1","65","","0","","117","70","0","0","1","0","38","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Ben Johnson","18","eng ENG","RB","25-196","67","0","0","0","0","0","0","0","0","51","0","1","0","0.0","0.0","0.1","1","0","30","44","68.2","2","23","1","1","0","/en/players/9319781b/Ben-Johnson","Ipswich Town","4","19","26","7","0","51","0.0","1","100.0","68","16","0","0","1","2","26","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Ashley Young","15","eng ENG","RB","40-030","23","0","0","0","0","0","0","0","0","24","1","0","0","0.0","0.0","0.1","2","1","20","23","87.0","1","14","0","0","0","/en/players/be927d03/Ashley-Young","Ipswich Town","0","7","12","5","0","24","","0","","30","11","1","0","0","0","17","1","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Alex Palmer","1","eng ENG","GK","28-363","90","0","0","0","0","0","0","0","0","25","0","0","0","0.0","0.0","0.0","0","0","20","25","80.0","0","13","0","0","0","/en/players/6ea97fd5/Alex-Palmer","Ipswich Town","23","25","0","0","0","25","","0","","61","27","0","0","0","0","11","0","Championship","2025-2026","Friday August 8, 2025, 20:00 (venue time)","Birmingham City","Ipswich Town","https://fbref.com/en/matches/62ec73bf/Birmingham-City-Ipswich-Town-August-8-2025-Championship","1","St Andrew's @ Knighthead Park"
"Brandon Thomas-Asante","23","gh GHA","FW,LW","26-223","80","0","0","0","0","1","0","0","0","19","1","1","0","0.0","0.0","0.0","1","0","6","7","85.7","1","13","0","1","0","/en/players/fb152f96/Brandon-Thomas-Asante","Coventry City","0","0","12","7","4","19","0.0","1","100.0","56","3","1","0","7","2","14","3","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Brau","33","es ESP","LW","23-225","10","0","0","0","0","0","0","0","0","4","0","0","0","0.0","0.0","0.0","0","0","1","4","25.0","0","3","1","0","0","/en/players/3e707ad4/Brau","Coventry City","0","1","2","1","1","4","","0","","18","10","0","1","0","0","3","0","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Ephron Mason-Clark","10","eng ENG","LW","25-349","66","0","0","0","0","0","0","0","0","26","1","0","0","0.0","0.0","0.1","2","0","14","21","66.7","3","17","4","3","1","/en/players/0d5a541f/Ephron-Mason-Clark","Coventry City","0","0","11","15","4","26","33.3","2","66.7","155","83","0","1","2","1","23","6","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Haji Wright","11","us USA","FW","27-135","24","0","0","0","0","2","0","0","0","7","0","0","0","0.1","0.1","0.1","1","0","2","2","100.0","0","5","0","1","0","/en/players/91cd37b7/Haji-Wright","Coventry City","0","0","0","7","3","7","0.0","1","100.0","26","3","0","0","1","2","6","1","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Tatsuhiro Sakamoto","7","jp JPN","RW","28-291","90","0","0","0","0","4","0","0","0","43","0","0","1","0.8","0.8","0.0","1","0","26","31","83.9","2","31","1","1","0","/en/players/5e67ea3a/Tatsuhiro-Sakamoto","Coventry City","1","3","14","27","4","43","0.0","1","100.0","150","72","2","0","0","2","32","9","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Jack Rudoni","5","eng ENG","AM","25-075","90","0","0","0","0","5","1","0","0","47","2","0","1","0.4","0.4","0.0","3","0","22","28","78.6","5","31","2","3","0","/en/players/4d395e2b/Jack-Rudoni","Coventry City","0","4","17","27","7","47","0.0","3","100.0","178","78","4","1","4","3","37","9","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Matt Grimes","6","eng ENG","DM","30-025","90","0","0","0","0","2","0","0","0","67","1","2","0","0.0","0.0","0.1","7","0","55","61","90.2","8","33","2","0","0","/en/players/81a487b9/Matt-Grimes","Coventry City","0","8","44","15","0","67","","0","","176","118","1","0","0","0","45","1","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Victor Torp","29","dk DEN","DM","26-010","80","0","0","0","0","0","0","0","0","37","0","0","1","0.0","0.0","0.1","5","0","22","33","66.7","4","17","0","1","1","/en/players/e8cc2cbb/Victor-Torp","Coventry City","0","1","19","17","1","37","100.0","0","0.0","62","24","2","0","0","1","22","1","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Ben Sheaf","14","eng ENG","DM","27-185","7","0","0","0","0","0","0","0","0","4","0","0","0","0.0","0.0","0.0","1","0","4","4","100.0","0","1","0","0","0","/en/players/7b4a62af/Ben-Sheaf","Coventry City","0","1","2","1","0","4","","0","","0","0","0","0","0","0","2","1","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Jamie Allen","8","eng ENG","DM","30-192","3","0","0","0","0","0","0","0","0","7","0","0","0","0.0","0.0","0.0","0","0","5","7","71.4","0","2","0","0","0","/en/players/2c183a79/Jamie-Allen","Coventry City","0","0","5","2","1","7","","0","","15","11","0","0","0","0","5","1","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Jay Dasilva","3","wls WAL","LB","27-109","90","0","0","0","0","0","0","1","0","58","2","1","2","0.0","0.0","0.2","3","0","40","49","81.6","5","27","1","2","1","/en/players/2a158ded/Jay-Dasilva","Coventry City","0","12","26","20","1","58","50.0","1","50.0","105","61","1","0","3","2","28","5","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Liam Kitching","15","eng ENG","CB","25-312","90","0","0","0","0","1","1","0","0","56","1","0","2","0.0","0.0","0.1","1","0","41","47","87.2","4","30","0","1","1","/en/players/23aa33e2/Liam-Kitching","Coventry City","3","20","31","6","2","56","100.0","0","0.0","234","138","0","0","0","0","33","1","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Bobby Thomas","4","eng ENG","CB","24-191","90","0","0","0","0","1","1","0","0","72","1","1","0","0.0","0.0","0.1","3","0","49","63","77.8","8","47","2","0","0","/en/players/6a471ee8/Bobby-Thomas","Coventry City","3","25","39","9","4","72","","0","","261","149","0","0","1","0","52","3","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Milan van Ewijk","27","nl NED","RB","24-335","90","0","0","0","0","2","0","1","0","69","1","1","0","0.1","0.1","0.1","3","0","38","58","65.5","5","23","0","1","0","/en/players/58448fbb/Milan-van-Ewijk","Coventry City","1","10","30","29","1","69","0.0","1","100.0","58","14","1","0","3","0","27","3","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Carl Rushworth","19","eng ENG","GK","24-038","90","0","0","0","0","0","0","1","0","40","0","0","0","0.0","0.0","0.0","0","0","27","40","67.5","0","27","0","0","0","/en/players/810912d5/Carl-Rushworth","Coventry City","23","39","1","0","0","40","","0","","138","77","0","0","0","0","20","0","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Kyle Joseph","22","sct SCO","FW","23-333","70","0","0","0","0","0","0","0","0","14","1","0","0","0.0","0.0","0.0","0","0","3","7","42.9","0","7","0","1","0","/en/players/e9d29bb8/Kyle-Joseph","Hull City","1","4","10","1","0","14","0.0","1","100.0","30","13","0","0","3","0","10","1","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Oliver McBurnie","9","sct SCO","FW,LW","29-066","20","0","0","0","0","0","0","1","0","8","0","1","0","0.0","0.0","0.0","1","0","3","5","60.0","1","2","0","0","0","/en/players/78b8ac63/Oliver-McBurnie","Hull City","2","3","5","0","0","8","","0","","12","0","0","0","1","0","2","0","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Joel Ndala","19","eng ENG","LW,FW","19-070","88","0","0","0","0","0","0","0","0","17","2","0","0","0.0","0.0","0.0","1","0","5","7","71.4","1","8","0","1","0","/en/players/e0767642/Joel-Ndala","Hull City","0","6","9","2","0","17","0.0","0","0.0","34","4","2","0","1","3","7","3","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Nathan Tinsdale","47","","LM","","2","0","0","0","0","0","0","0","0","4","0","0","0","0.0","0.0","0.0","0","0","1","1","100.0","0","0","0","0","0","/en/players/4575b888/Nathan-Tinsdale","Hull City","2","3","1","0","0","4","","0","","0","0","0","0","0","0","0","0","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
"Abu Kamara","17","eng ENG","RW","22-019","79","0","0","0","0","1","1","0","0","28","1","0","0","0.1","0.1","0.0","1","0","11","13","84.6","1","9","1","3","0","/en/players/a6fbfa77/Abu-Kamara","Hull City","4","7","9","12","1","28","0.0","3","100.0","51","19","0","0","0","0","14","5","Championship","2025-2026","Saturday August 9, 2025, 12:30 (venue time)","Coventry City","Hull City","https://fbref.com/en/matches/6ce6113f/Coventry-City-Hull-City-August-9-2025-Championship","1","Coventry Building Society Arena"
