"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"86","Kayden Jackson","Derby County","0.05","0.00","Blocked","23","Right Foot","","Bobby Clark","Pass (Live)","Rhian Brewster","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12"
"90+1","Ilias Chair","QPR","0.01","0.04","Saved","31","Right Foot","","Sam Field","Pass (Live)","Ilias Chair","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Derby County","Queens Park Rangers","https://fbref.com/en/matches/c5619b30/Derby-County-Queens-Park-Rangers-October-25-2025-Championship","12"
"6","Ryan Longman","Wrexham","0.02","0.38","Saved","24","Right Foot","","George Thomason","Pass (Live)","George Dobson","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"7","Josh Windass","Wrexham","0.02","0.18","Goal","30","Right Foot","Deflected","George Thomason","Pass (Live)","Matty James","Pass (Dead)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"14","Hayden Hackney","Middlesbrough","0.05","0.00","Off Target","25","Right Foot","Free kick","Delano Burgzorg","Fouled","Matt Targett","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"26","Aidan Morris","Middlesbrough","0.02","0.00","Off Target","30","Right Foot","","Hayden Hackney","Pass (Live)","Matt Targett","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"30","Josh Windass","Wrexham","0.06","0.00","Blocked","15","Right Foot","","George Thomason","Pass (Live)","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"34","Delano Burgzorg","Middlesbrough","0.06","0.00","Blocked","18","Right Foot","","Matt Targett","Pass (Live)","Morgan Whittaker","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"45+5","Hayden Hackney","Middlesbrough","0.01","0.00","Off Target","28","Left Foot","Volley","Delano Burgzorg","Fouled","Hayden Hackney","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"45+5","Morgan Whittaker","Middlesbrough","0.05","0.00","Off Target","10","Head","","Hayden Hackney","Shot","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"60","Mamadou Kaly Sene","Middlesbrough","0.17","0.00","Off Target","7","Head","","Hayden Hackney","Pass (Live)","Tommy Conway","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"61","Tommy Conway","Middlesbrough","0.05","0.04","Saved","16","Left Foot","","Hayden Hackney","Pass (Live)","Aidan Morris","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"68","Kieffer Moore","Wrexham","0.47","0.00","Woodwork","6","Head","","Lewis O'Brien","Pass (Live)","Liberato Cacace","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"75","Callum Brittain","Middlesbrough","0.03","0.00","Blocked","16","Right Foot","","Sam Silvera","Pass (Live)","Tommy Conway","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"78","Nathan Broadhead","Wrexham","0.07","0.00","Blocked","24","Right Foot","","Max Cleworth","Pass (Live)","Matty James","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"80","Callum Brittain","Middlesbrough","0.02","0.00","Blocked","29","Right Foot","","Alan Browne","Pass (Live)","Hayden Hackney","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"80","Hayden Hackney","Middlesbrough","0.03","0.00","Blocked","31","Right Foot","","Aidan Morris","Pass (Live)","Callum Brittain","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"80","Hayden Hackney","Middlesbrough","0.17","0.46","Goal","7","Head","","Callum Brittain","Pass (Live)","Alan Browne","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"83","Hayden Hackney","Middlesbrough","0.05","0.06","Saved","22","Right Foot","Free kick","Tommy Conway","Fouled","Aidan Morris","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"83","Issa Kaboré","Wrexham","0.02","0.00","Off Target","18","Right Foot","","Issa Kaboré","Take-On","George Dobson","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"87","Hayden Hackney","Middlesbrough","0.02","0.00","Blocked","27","Right Foot","","Aidan Morris","Pass (Live)","Dávid Strelec","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"89","Luke Ayling","Middlesbrough","0.02","0.02","Saved","18","Left Foot","","Tommy Conway","Pass (Live)","Hayden Hackney","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Middlesbrough","Wrexham","https://fbref.com/en/matches/31ea7edc/Middlesbrough-Wrexham-October-25-2025-Championship","12"
"3","Tyreece Campbell","Charlton Ath","0.26","0.60","Saved","5","Left Foot","Volley","Kayne Ramsey","Pass (Live)","Lloyd Jones","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"4","Tyreece Campbell","Charlton Ath","0.25","0.00","Off Target","7","Left Foot","Volley","Robert Apter","Pass (Live)","Sonny Carey","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"14","Regan Slater","Hull City","0.03","0.00","Blocked","30","Right Foot","","Regan Slater","Interception","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"15","Ryan Giles","Hull City","0.01","0.00","Blocked","32","Left Foot","","Regan Slater","Pass (Live)","Regan Slater","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"16","Matt Crooks","Hull City","0.03","0.00","Blocked","15","Right Foot","","Amir Hadžiahmetović","Pass (Live)","Semi Ajayi","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"17","Ryan Giles","Hull City","0.01","0.00","Off Target","28","Left Foot","Volley","Matt Crooks","Shot","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"17","Semi Ajayi","Hull City","0.28","0.88","Saved","11","Right Foot","","Ryan Giles","Shot","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"26","Semi Ajayi","Hull City","0.18","0.12","Saved","4","Left Foot","","Kyle Joseph","Pass (Live)","Semi Ajayi","Fouled","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"30","Tyreece Campbell","Charlton Ath","0.05","0.00","Off Target","25","Left Foot","","Miles Leaburn","Pass (Live)","Robert Apter","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"38","Tyreece Campbell","Charlton Ath","0.26","0.19","Saved","23","Right Foot","","","","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"45+1","Matt Crooks","Hull City","0.07","0.00","Off Target","15","Right Foot","","Cody Drameh","Pass (Live)","Matt Crooks","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"46","Joe Gelhardt","Hull City","0.14","0.14","Goal","18","Left Foot","","Joe Gelhardt","Take-On","Matt Crooks","Tackle","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"51","Kyle Joseph","Hull City","0.07","0.00","Blocked","17","Left Foot","","Ryan Giles","Pass (Live)","Charlie Hughes","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"58","Regan Slater","Hull City","0.09","0.00","Blocked","18","Right Foot","","Kyle Joseph","Tackle","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"58","Joe Gelhardt","Hull City","0.03","0.00","Blocked","20","Left Foot","","Regan Slater","Pass (Live)","Kyle Joseph","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"58","Amir Hadžiahmetović","Hull City","0.02","0.00","Blocked","30","Right Foot","","Joe Gelhardt","Shot","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"61","Sonny Carey","Charlton Ath","0.03","0.03","Saved","31","Left Foot","","James Bree","Pass (Live)","James Bree","Take-On","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"62","Tyreece Campbell","Charlton Ath","0.03","0.00","Off Target","10","Head","","Conor Coventry","Pass (Live)","Kayne Ramsey","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"65","Joe Gelhardt","Hull City","0.06","0.08","Saved","22","Left Foot","","Amir Hadžiahmetović","Pass (Live)","Cody Drameh","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"67","Sonny Carey","Charlton Ath","0.03","0.06","Saved","32","Right Foot","","Tyreece Campbell","Pass (Live)","Greg Docherty","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"71","Conor Coventry","Charlton Ath","0.07","0.00","Off Target","23","Right Foot","","Luke Berry","Pass (Live)","Tyreece Campbell","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"77","Luke Berry","Charlton Ath","0.09","0.00","Blocked","20","Right Foot","","Charlie Kelman","Pass (Live)","Miles Leaburn","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"77","Liam Millar","Hull City","0.05","0.00","Blocked","24","Left Foot","","Joe Gelhardt","Pass (Live)","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"90","Luke Berry","Charlton Ath","0.08","0.00","Blocked","17","Left Foot","","James Bree","Pass (Live)","Conor Coventry","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"90+1","Luke Berry","Charlton Ath","0.91","1.00","Goal","2","Other","Volley","Luke Berry","Shot","","","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"90+4","Regan Slater","Hull City","0.05","0.00","Blocked","24","Right Foot","","Joe Gelhardt","Pass (Live)","Charlie Hughes","Pass (Live)","Championship","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Hull City","Charlton Athletic","https://fbref.com/en/matches/c6f0d91e/Hull-City-Charlton-Athletic-October-25-2025-Championship","12"
"7","Josh Windass","Wrexham","0.14","0.00","Off Target","17","Right Foot","","Lewis O'Brien","Pass (Live)","Liberato Cacace","Pass (Dead)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"8","Matt Grimes","Coventry City","0.02","0.09","Saved","50","Left Foot","","Liam Kitching","Pass (Live)","Liam Kitching","Tackle","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"9","Liam Kitching","Coventry City","0.07","0.00","Off Target","8","Head","","Matt Grimes","Pass (Dead)","","","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"15","Dominic Hyam","Wrexham","0.06","0.00","Blocked","12","Right Foot","","","","","","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"15","Max Cleworth","Wrexham","0.04","0.00","Blocked","7","Head","","Lewis O'Brien","Pass (Dead)","Dominic Hyam","Shot","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"20","Matt Grimes","Coventry City","0.05","0.00","Off Target","30","Left Foot","Free kick","Brandon Thomas-Asante","Fouled","Tatsuhiro Sakamoto","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"21","Lewis O'Brien","Wrexham","0.12","0.10","Saved","15","Right Foot","","Matty James","Pass (Live)","Issa Kaboré","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"21","Josh Windass","Wrexham","0.03","0.00","Blocked","22","Left Foot","","Lewis O'Brien","Pass (Live)","Liberato Cacace","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"22","Ephron Mason-Clark","Coventry City","0.48","0.77","Goal","13","Right Foot","Volley","Tatsuhiro Sakamoto","Pass (Live)","Luke Woolfenden","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"26","Luke Woolfenden","Coventry City","0.09","0.00","Off Target","9","Head","","Matt Grimes","Pass (Dead)","Matt Grimes","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"27","Luke Woolfenden","Coventry City","0.07","0.00","Blocked","8","Head","","Matt Grimes","Pass (Dead)","Luke Woolfenden","Shot","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"36","Liberato Cacace","Wrexham","0.03","0.00","Off Target","16","Left Foot","Volley","Ben Sheaf","Pass (Live)","Josh Windass","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"37","Matt Grimes","Coventry City","0.04","0.00","Blocked","22","Left Foot","","Matt Grimes","Take-On","Brandon Thomas-Asante","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"40","Lewis O'Brien","Wrexham","0.02","0.02","Saved","32","Left Foot","","Josh Windass","Pass (Live)","Matty James","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"42","Brandon Thomas-Asante","Coventry City","0.02","0.00","Off Target","70","Right Foot","","Brandon Thomas-Asante","Interception","","","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"44","Haji Wright","Coventry City","0.03","0.00","Blocked","29","Right Foot","Free kick","Ephron Mason-Clark","Fouled","","","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"45+2","Brandon Thomas-Asante","Coventry City","0.06","0.00","Off Target","30","Right Foot","Free kick","Tatsuhiro Sakamoto","Fouled","Ephron Mason-Clark","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"50","Max Cleworth","Wrexham","0.02","0.00","Off Target","24","Left Foot","","Issa Kaboré","Pass (Live)","Lewis O'Brien","Pass (Live)","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"52","Ephron Mason-Clark","Coventry City","0.14","0.00","Blocked","22","Right Foot","","Tatsuhiro Sakamoto","Pass (Live)","Tatsuhiro Sakamoto","Take-On","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
"57","Haji Wright","Coventry City","0.07","0.00","Off Target","17","Left Foot","","Ephron Mason-Clark","Pass (Live)","Ephron Mason-Clark","Tackle","Championship","2025-2026","Friday October 31, 2025, 20:00 (venue time)","Wrexham","Coventry City","https://fbref.com/en/matches/15255cf9/Wrexham-Coventry-City-October-31-2025-Championship","13"
