"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"49","Morgan Whittaker","Middlesbrough","0.03","0.00","Blocked","18","Left Foot","","Hayden Hackney","Pass (Live)","Alexander Gilbert","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"51","Morgan Whittaker","Middlesbrough","0.07","0.00","Blocked","17","Right Foot","","Tommy Conway","Pass (Live)","Matt Targett","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"51","Alexander Gilbert","Middlesbrough","0.02","0.09","Saved","32","Right Foot","","Callum Brittain","Pass (Live)","Alexander Gilbert","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"57","Morgan Whittaker","Middlesbrough","0.04","0.00","Blocked","12","Left Foot","","Morgan Whittaker","Take-On","Hayden Hackney","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"57","Sverre Nypan","Middlesbrough","0.04","0.00","Off Target","10","Head","","Hayden Hackney","Pass (Dead)","Morgan Whittaker","Shot","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"61","Sinclair Armstrong","Bristol City","0.03","0.05","Saved","22","Right Foot","","Emil Riis Jakobsen","Pass (Live)","Sinclair Armstrong","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"62","Robert Atkinson","Bristol City","0.33","0.68","Goal","6","Head","","Scott Twine","Pass (Dead)","Sinclair Armstrong","Shot","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"67","Tommy Conway","Middlesbrough","0.05","0.00","Blocked","9","Right Foot","Volley","Dávid Strelec","Pass (Live)","Morgan Whittaker","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"68","Matt Targett","Middlesbrough","0.02","0.00","Off Target","12","Head","","Hayden Hackney","Pass (Dead)","Tommy Conway","Shot","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"76","Jason Knight","Bristol City","0.02","0.02","Saved","29","Right Foot","","Sinclair Armstrong","Pass (Live)","Fally Mayulu","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"82","Mamadou Kaly Sene","Middlesbrough","0.11","0.00","Off Target","11","Left Foot","Volley","Dávid Strelec","Shot","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"82","Dávid Strelec","Middlesbrough","0.05","0.00","Off Target","14","Right Foot","Volley","Callum Brittain","Pass (Live)","Alexander Gilbert","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"82","Alexander Gilbert","Middlesbrough","0.06","0.00","Blocked","18","Right Foot","","Alexander Gilbert","Take-On","Alexander Gilbert","Take-On","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"83","Mamadou Kaly Sene","Middlesbrough","0.03","0.00","Off Target","12","Left Foot","","Hayden Hackney","Pass (Live)","Luke Ayling","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"86","Delano Burgzorg","Middlesbrough","0.15","0.00","Blocked","13","Right Foot","","Hayden Hackney","Pass (Live)","Callum Brittain","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"90+2","Morgan Whittaker","Middlesbrough","0.01","0.00","Blocked","25","Left Foot","","Callum Brittain","Pass (Live)","Morgan Whittaker","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"90+3","Delano Burgzorg","Middlesbrough","0.02","0.00","Off Target","26","Right Foot","","Alex Bangura","Pass (Live)","Delano Burgzorg","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"90+4","Callum Brittain","Middlesbrough","0.02","0.00","Blocked","27","Right Foot","","Hayden Hackney","Pass (Live)","Luke Ayling","Pass (Dead)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"90+5","Morgan Whittaker","Middlesbrough","0.39","0.00","Off Target","6","Head","","Alan Browne","Pass (Live)","Delano Burgzorg","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Bristol City","Middlesbrough","https://fbref.com/en/matches/cb63f306/Bristol-City-Middlesbrough-December-20-2025-Championship","22"
"2","Rhian Brewster","Derby County","0.02","0.07","Saved","32","Right Foot","Deflected","Ben Brereton","Pass (Live)","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"4","Bobby Clark","Derby County","0.03","0.04","Saved","14","Left Foot","","Patrick Agyemang","Pass (Live)","Callum Elder","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"5","Rhian Brewster","Derby County","0.26","0.00","Off Target","3","Right Foot","","Joe Ward","Pass (Dead)","Bobby Clark","Shot","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"6","Callum Lang","Portsmouth","0.10","0.56","Goal","13","Left Foot","","Callum Lang","Take-On","Josh Murphy","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"21","Matthew Clarke","Derby County","0.05","0.00","Off Target","11","Head","","Callum Elder","Pass (Dead)","Patrick Agyemang","Fouled","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"22","Bobby Clark","Derby County","0.05","0.00","Off Target","18","Right Foot","Volley","Bobby Clark","Pass (Live)","Sondre Langås","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"25","Rhian Brewster","Derby County","0.05","0.00","Blocked","17","Right Foot","Volley","","","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"29","Ben Brereton","Derby County","0.06","0.03","Saved","29","Right Foot","","Matthew Clarke","Pass (Live)","Jacob Widell Zetterström","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"","","","","","","","","","","","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"52","Josh Murphy","Portsmouth","0.01","0.00","Off Target","29","Left Foot","","Márk Kosznovszky","Pass (Live)","Andre Dozzell","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"55","Ben Brereton","Derby County","0.10","0.18","Saved","10","Right Foot","","Callum Elder","Pass (Live)","Patrick Agyemang","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"65","Andre Dozzell","Portsmouth","0.03","0.00","Off Target","22","Left Foot","Volley","Terry Devlin","Pass (Dead)","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"69","Marlon Pack","Portsmouth","0.01","0.00","Blocked","13","Head","","Adrian Segecic","Pass (Dead)","Colby Bishop","Fouled","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"81","Joe Ward","Derby County","0.02","0.00","Off Target","37","Right Foot","","","","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"90","Andreas Weimann","Derby County","0.04","0.05","Saved","22","Right Foot","Volley","Patrick Agyemang","Pass (Live)","Sondre Langås","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"90+2","Matthew Clarke","Derby County","0.03","0.00","Off Target","15","Head","","Sondre Langås","Pass (Live)","Joe Ward","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"90+3","Patrick Agyemang","Derby County","0.09","0.20","Saved","9","Head","","Joe Ward","Pass (Live)","Joe Ward","Take-On","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Derby County","Portsmouth","https://fbref.com/en/matches/de06c18d/Derby-County-Portsmouth-December-20-2025-Championship","22"
"6","Othmane Maamma","Watford","0.04","0.14","Saved","23","Right Foot","","Tom Ince","Pass (Live)","Jeremy Ngakia","Pass (Dead)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"10","Róbert Boženík","Stoke City","0.08","0.00","Blocked","6","Head","","Aaron Cresswell","Pass (Live)","Sorba Thomas","Pass (Dead)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"24","Luca Kjerrumgaard","Watford","0.18","0.00","Off Target","7","Left Foot","Volley","Imran Louza","Pass (Dead)","Matthew Pollock","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"26","Tom Ince","Watford","0.06","0.00","Off Target","13","Other","","Marc Bola","Pass (Live)","Tom Ince","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"30","Imran Louza","Watford","0.04","0.00","Off Target","30","Left Foot","","Othmane Maamma","Pass (Live)","Imran Louza","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"36","Róbert Boženík","Stoke City","0.01","0.00","Blocked","27","Right Foot","Volley","Sorba Thomas","Pass (Live)","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"38","Othmane Maamma","Watford","0.05","0.00","Blocked","15","Right Foot","","Giorgi Chakvetadze","Pass (Live)","Tom Ince","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"","","","","","","","","","","","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"46","Sorba Thomas","Stoke City","0.15","0.00","Blocked","11","Right Foot","","Mohammed Lawal","Pass (Live)","Mohammed Lawal","Take-On","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"55","Matthew Pollock","Watford","0.10","0.00","Off Target","10","Head","","Tom Ince","Pass (Dead)","Marc Bola","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"60","Tom Ince","Watford","0.27","0.83","Saved","15","Left Foot","Deflected","Othmane Maamma","Pass (Live)","Othmane Maamma","Take-On","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"61","Luca Kjerrumgaard","Watford","0.04","0.04","Saved","26","Left Foot","","","","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"64","Sorba Thomas","Stoke City","0.05","0.00","Off Target","17","Left Foot","Volley","","","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"74","Luca Kjerrumgaard","Watford","0.32","0.86","Goal","5","Right Foot","","Hector Kyprianou","Pass (Live)","Imran Louza","Pass (Dead)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"79","Divin Mubama","Stoke City","0.02","0.00","Off Target","30","Left Foot","","Sorba Thomas","Pass (Live)","Aaron Cresswell","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"90+3","Vivaldo Semedo","Watford","0.12","0.00","Blocked","18","Left Foot","","Nestory Irankunda","Pass (Live)","Nampalys Mendy","Pass (Live)","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"90+6","Sam Gallagher","Stoke City","0.07","0.00","Blocked","18","Right Foot","","Divin Mubama","Pass (Live)","Divin Mubama","Take-On","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
"90+6","Million Manhoef","Stoke City","0.17","0.28","Saved","8","Left Foot","","Sam Gallagher","Shot","","","Championship","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Watford","Stoke City","https://fbref.com/en/matches/1dc1fd1d/Watford-Stoke-City-December-20-2025-Championship","22"
