"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"William Mikelbrencis","2","fr FRA","RM","21-278","66","37","3","17","16","4","0","37","0","0","","0","","8","58","24","1","2","0","2","1","8","1","Hamburger SV","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Giorgi Gocholeishvili","16","ge GEO","RM","24-289","24","10","0","2","6","2","1","10","0","0","","0","","3","12","9","0","0","0","0","0","3","0","Hamburger SV","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Jordan Torunarigha","25","de GER","CB","28-115","90","43","15","27","13","3","1","43","0","0","","0","","15","81","48","0","1","0","0","0","15","1","Hamburger SV","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Luka Vušković","44","hr CRO","CB","18-279","90","47","16","33","12","2","2","47","0","0","","0","","26","89","41","0","0","0","0","1","29","0","Hamburger SV","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Nicolás Capaldo","24","ar ARG","CB","28-077","90","49","4","32","19","0","0","49","2","0","0.0","2","100.0","14","57","14","0","0","0","2","0","17","0","Hamburger SV","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Daniel Heuer Fernandes","1","pt POR","GK","33-017","90","57","41","57","0","0","0","57","0","0","","0","","41","228","104","0","0","0","0","0","41","0","Hamburger SV","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Bilal El Khannouss","11","ma MAR","AM,FW","21-204","90","77","1","8","30","39","2","77","2","1","50.0","1","50.0","44","229","81","2","3","0","1","3","59","8","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Chris Führich","10","de GER","AM","27-325","39","30","0","0","18","13","2","30","0","0","","0","","18","145","33","0","1","1","5","3","26","6","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Deniz Undav","26","de GER","FW","29-134","51","16","0","0","7","9","4","16","0","0","","0","","10","52","30","1","0","1","3","2","13","5","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Badredine Bouanani","27","dz ALG","AM","20-357","86","57","1","4","19","34","2","57","2","1","50.0","1","50.0","27","187","106","3","5","1","1","0","47","8","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Lazar Jovanović","45","rs SRB","AM","19-000","4","3","0","0","1","2","0","3","0","0","","0","","4","25","13","1","1","0","0","0","4","0","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Nikolas Nartey","28","dk DEN","CM","25-281","56","40","0","4","24","12","3","40","1","0","0.0","1","100.0","22","105","29","0","0","0","1","1","29","1","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Angelo Stiller","6","de GER","CM","24-240","34","30","0","1","13","16","6","30","1","0","0.0","1","100.0","17","118","45","1","0","0","0","0","17","1","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Chema","30","es ESP","CM","20-219","90","69","2","11","46","13","5","69","0","0","","0","","33","196","106","2","1","0","0","1","44","0","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Pascal Stenzel","15","de GER","WB","29-255","45","30","0","4","20","6","0","30","0","0","","0","","17","79","28","1","0","0","2","0","24","1","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Jamie Leweling","18","de GER","WB","24-277","45","31","1","5","5","21","1","31","3","0","0.0","2","66.7","16","167","49","2","0","1","2","0","22","7","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Josha Vagnoman","4","de GER","WB","24-354","90","45","2","5","22","18","4","45","1","1","100.0","0","0.0","19","121","36","2","0","1","3","1","28","6","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Ramon Hendriks","3","nl NED","CB","24-135","86","60","3","14","28","20","1","60","0","0","","0","","23","115","54","0","3","0","2","0","34","3","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Maximilian Mittelstädt","7","de GER","CB","28-257","4","14","0","1","5","8","0","14","0","0","","0","","8","81","54","1","1","0","0","1","11","4","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Julian Chabot","24","de GER","CB","27-291","90","96","5","23","70","5","0","96","0","0","","0","","61","466","273","2","4","0","1","0","68","0","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Ameen Al-Dakhil","2","be BEL","CB","23-269","90","85","2","19","58","9","0","85","1","0","0.0","1","100.0","50","256","122","2","2","0","1","3","56","1","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Alexander Nübel","33","de GER","GK","29-061","90","29","19","27","2","0","0","29","0","0","","0","","19","79","51","0","0","0","0","0","17","0","Stuttgart","Bundesliga","2025-2026","Sunday November 30, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Stuttgart","https://fbref.com/en/matches/ed319a92/Hamburger-SV-Stuttgart-November-30-2025-Bundesliga","12"
"Ansgar Knauff","7","de GER","FW,LW","23-324","81","30","0","1","9","20","6","30","1","0","0.0","1","100.0","14","85","27","1","0","1","3","2","20","8","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Jessic Ngankam","32","de GER","LW","25-133","9","0","0","0","0","0","0","0","0","0","","0","","1","2","0","0","0","0","0","0","1","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Jean Mattéo Bahoya","19","fr FRA","LW","20-207","61","27","0","5","9","14","5","27","2","1","50.0","1","50.0","14","119","69","3","3","2","0","1","18","3","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Nnamdi Collins","34","de GER","RB","21-324","29","26","0","7","14","5","0","26","0","0","","0","","15","50","31","0","0","0","0","0","14","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Ritsu Doan","20","jp JPN","RW,AM","27-167","90","60","0","2","23","35","5","60","6","4","66.7","1","16.7","35","150","99","5","0","4","0","2","44","8","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Mario Götze","27","de GER","AM","33-180","61","28","0","6","11","11","2","28","0","0","","0","","18","74","26","1","1","0","0","0","23","5","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Michy Batshuayi","30","be BEL","FW","32-059","29","11","0","0","7","4","2","10","0","0","","0","","5","3","1","0","0","0","0","0","6","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Ellyes Skhiri","15","tn TUN","DM","30-204","75","38","2","14","21","3","0","38","0","0","","0","","15","62","20","0","0","0","0","1","22","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Mahmoud Dahoud","18","de GER","DM","29-333","15","11","0","1","7","3","0","11","0","0","","0","","9","36","10","1","0","0","0","1","10","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Fares Chaïbi","8","dz ALG","DM","23-002","90","59","0","6","27","27","2","59","2","0","0.0","2","100.0","20","49","29","1","0","0","0","0","31","7","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Nathaniel Brown","21","de GER","LB","22-167","90","67","2","27","25","15","4","67","1","0","0.0","1","100.0","33","124","59","3","1","0","2","1","39","4","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Arthur Theate","3","be BEL","CB","25-189","90","88","15","44","35","10","2","88","1","1","100.0","0","0.0","58","257","178","1","1","1","0","0","59","1","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Robin Koch","4","de GER","CB","29-136","90","66","8","30","32","4","2","66","0","0","","0","","39","91","41","0","0","0","1","1","42","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Rasmus Kristensen","13","dk DEN","RB,RW","28-142","90","83","0","12","39","32","8","83","0","0","","0","","35","124","68","2","0","0","7","1","49","10","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Michael Zetterer","23","de GER","GK","30-141","90","59","41","55","4","0","0","59","0","0","","0","","43","257","110","0","0","0","0","0","35","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Mohamed Amoura","9","dz ALG","FW","25-205","70","29","0","3","7","19","7","29","2","0","0.0","2","100.0","14","108","49","2","1","1","2","2","20","7","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Dženan Pejčinović","17","de GER","FW","20-288","20","10","1","5","4","1","1","10","2","0","0.0","2","100.0","2","2","0","0","0","0","1","0","3","1","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Patrick Wimmer","39","at AUT","LW","24-184","70","34","0","5","15","14","3","34","2","0","0.0","2","100.0","21","96","60","2","1","2","2","2","23","3","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Mattias Svanberg","32","se SWE","LW,LM","26-329","20","9","1","3","3","3","0","9","0","0","","0","","3","12","8","1","0","0","0","0","4","1","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Christian Eriksen","24","dk DEN","RW","33-289","85","54","1","11","28","16","1","54","0","0","","0","","35","143","72","3","1","0","1","1","36","4","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Denis Vavro","3","sk SVK","CB","29-234","5","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Lovro Majer","10","hr CRO","AM,RM","27-317","89","45","2","10","17","18","1","45","0","0","","0","","27","97","20","0","1","0","1","0","29","3","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Pharell Hensel","37","de GER","RM","18-266","1","1","0","0","0","1","1","1","0","0","","0","","1","1","0","0","0","0","0","0","1","0","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Maximilian Arnold","27","de GER","DM,CM","31-187","90","38","6","12","21","5","0","38","0","0","","0","","19","44","12","0","0","0","0","0","21","1","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Yannick Gerhardt","31","de GER","DM","31-262","85","57","9","28","28","1","0","57","0","0","","0","","27","96","38","1","0","0","0","1","28","1","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Vinicius Souza","5","br BRA","CM","26-166","5","3","1","1","1","1","0","3","0","0","","0","","0","0","0","0","0","0","0","0","1","0","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Aaron Zehnter","25","de GER","LB","21-030","90","45","4","23","14","9","3","45","0","0","","0","","20","49","15","0","0","0","2","0","20","3","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Konstantinos Koulierakis","4","gr GRE","CB","22-002","90","81","23","56","23","2","2","81","0","0","","0","","37","181","101","0","0","0","1","1","47","0","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Jenson Seelt","14","nl NED","CB","22-191","90","70","15","48","22","1","1","70","0","0","","0","","39","197","39","0","0","0","0","0","43","0","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Sael Kumbedi","26","fr FRA","RB","20-249","90","65","4","25","23","17","1","65","4","2","50.0","2","50.0","36","141","75","1","1","0","2","2","40","3","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Kamil Grabara","1","pl POL","GK","26-326","90","55","50","55","0","0","0","55","0","0","","0","","32","140","88","0","0","0","0","0","30","0","Wolfsburg","Bundesliga","2025-2026","Sunday November 30, 2025, 17:30 (venue time) 16:30 (local time)","Eintracht Frankfurt","Wolfsburg","https://fbref.com/en/matches/a661ffbb/Eintracht-Frankfurt-Wolfsburg-November-30-2025-Bundesliga","12"
"Lucas Höler","9","de GER","FW","31-143","90","35","1","3","15","17","8","35","1","1","100.0","0","0.0","12","46","25","0","0","0","2","0","22","4","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Yuito Suzuki","14","jp JPN","FW","24-036","68","28","0","1","14","13","2","28","0","0","","0","","12","60","37","0","1","0","1","0","21","2","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Igor Matanovic","31","hr CRO","FW","22-244","22","9","0","0","4","5","2","9","0","0","","0","","3","7","2","0","0","0","2","0","8","2","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Vincenzo Grifo","32","it ITA","LM","32-237","90","80","0","2","49","29","3","80","1","1","100.0","0","0.0","40","226","118","4","2","1","2","0","61","5","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Johan Manzambi","44","ch SUI","CM","20-047","79","70","1","3","46","21","3","70","3","2","66.7","1","33.3","38","257","113","2","3","2","2","2","53","4","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
