"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"45","Benedict Hollerbach","Mainz 05","0.04","0.00","Off Target","14","Other","","Nadiem Amiri","Pass (Dead)","Silvan Widmer","Fouled","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"49","Fisnik Asllani","Hoffenheim","0.09","0.00","Off Target","12","Left Foot","","Bernardo","Pass (Live)","Oliver Baumann","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"55","Benedict Hollerbach","Mainz 05","0.05","0.00","Off Target","13","Left Foot","","Lee Jae-sung","Pass (Live)","Nadiem Amiri","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"57","Albian Hajdari","Hoffenheim","0.05","0.00","Blocked","13","Left Foot","","Grischa Prömel","Pass (Live)","Andrej Kramarić","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"58","Phillipp Mwene","Mainz 05","0.07","0.00","Off Target","14","Right Foot","","Paul Nebel","Pass (Live)","Paul Nebel","Take-On","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"60","Grischa Prömel","Hoffenheim","0.07","0.00","Blocked","16","Right Foot","","Tim Lemperle","Pass (Live)","Grischa Prömel","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"64","Tim Lemperle","Hoffenheim","0.09","0.00","Off Target","8","Right Foot","Volley","Bazoumana Touré","Pass (Live)","Fisnik Asllani","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"65","Vladimír Coufal","Hoffenheim","0.03","0.11","Saved","34","Right Foot","Free kick","Bazoumana Touré","Fouled","Wouter Burger","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"66","Paul Nebel","Mainz 05","0.44","0.00","Off Target","8","Head","","Benedict Hollerbach","Pass (Live)","Phillipp Mwene","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"66","Vladimír Coufal","Hoffenheim","0.06","0.00","Blocked","16","Right Foot","","Tim Lemperle","Pass (Live)","Wouter Burger","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"67","Tim Lemperle","Hoffenheim","0.25","0.33","Saved","11","Right Foot","Volley","Albian Hajdari","Pass (Live)","Robin Hranáč","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"67","Bazoumana Touré","Hoffenheim","0.04","0.00","Off Target","10","Left Foot","","Fisnik Asllani","Pass (Live)","Tim Lemperle","Shot","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"68","Tim Lemperle","Hoffenheim","0.14","0.00","Blocked","13","Right Foot","Deflected","Grischa Prömel","Pass (Live)","Fisnik Asllani","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"69","Benedict Hollerbach","Mainz 05","0.03","0.00","Blocked","14","Right Foot","","Benedict Hollerbach","Take-On","Nadiem Amiri","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"71","Benedict Hollerbach","Mainz 05","0.06","0.00","Blocked","18","Left Foot","","Benedict Hollerbach","Take-On","Paul Nebel","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"71","Andreas Hanche-Olsen","Mainz 05","0.06","0.00","Off Target","10","Head","","Nadiem Amiri","Pass (Dead)","Benedict Hollerbach","Shot","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"75","Danny da Costa","Mainz 05","0.34","0.00","Blocked","4","Head","","Dominik Kohr","Pass (Live)","Nadiem Amiri","Pass (Dead)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"76","Benedict Hollerbach","Mainz 05","0.07","0.00","Blocked","11","Right Foot","","Nadiem Amiri","Pass (Dead)","Danny da Costa","Shot","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"76","Danny da Costa","Mainz 05","0.21","0.77","Goal","7","Right Foot","","Benedict Hollerbach","Shot","","","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"80","Tim Lemperle","Hoffenheim","0.07","0.00","Blocked","15","Right Foot","","Fisnik Asllani","Pass (Live)","Vladimír Coufal","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"80","Wouter Burger","Hoffenheim","0.05","0.00","Off Target","25","Left Foot","","Tim Lemperle","Shot","","","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"82","Paul Nebel","Mainz 05","0.04","0.00","Blocked","21","Right Foot","","Phillipp Mwene","Pass (Live)","Benedict Hollerbach","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"86","Tim Lemperle","Hoffenheim","0.08","0.00","Blocked","15","Right Foot","","Fisnik Asllani","Pass (Live)","Max Moerstedt","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"90+3","Leon Avdullahu","Hoffenheim","0.06","0.02","Saved","22","Right Foot","Volley","Grischa Prömel","Pass (Live)","Bernardo","Pass (Live)","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"90+4","Kaishu Sano","Mainz 05","0.15","0.00","Blocked","16","Right Foot","","Paul Nebel","Take-On","","","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"90+5","Kaishu Sano","Mainz 05","0.08","0.00","Off Target","10","Head","","Nadiem Amiri","Pass (Dead)","Kaishu Sano","Shot","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"1","Jan-Niklas Beste","Freiburg","0.03","0.00","Off Target","14","Left Foot","","Lucas Höler","Pass (Live)","Yuito Suzuki","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"12","Yuito Suzuki","Freiburg","0.18","0.89","Goal","9","Right Foot","Volley","Matthias Ginter","Pass (Live)","Jan-Niklas Beste","Pass (Dead)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"17","Johan Manzambi","Freiburg","0.18","0.62","Goal","6","Head","","Jan-Niklas Beste","Pass (Dead)","Yuito Suzuki","Fouled","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"21","Lennart Karl","Bayern Munich","0.11","0.00","Off Target","12","Head","","Aleksandar Pavlovic","Pass (Live)","Harry Kane","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"22","Lennart Karl","Bayern Munich","0.43","0.95","Goal","11","Right Foot","","Michael Olise","Pass (Live)","Michael Olise","Take-On","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"35","Derry Scherhant","Freiburg","0.01","0.00","Blocked","26","Right Foot","","Lucas Höler","Pass (Live)","Max Rosenfelder","Pass (Dead)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"38","Yuito Suzuki","Freiburg","0.06","0.00","Off Target","25","Left Foot","","Johan Manzambi","Pass (Live)","Lucas Höler","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"42","Dayot Upamecano","Bayern Munich","0.02","0.00","Blocked","13","Head","","Michael Olise","Pass (Live)","Lennart Karl","Pass (Dead)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"45+1","Michael Olise","Bayern Munich","0.05","0.00","Blocked","20","Left Foot","","Luis Díaz","Pass (Live)","Harry Kane","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"45+2","Aleksandar Pavlovic","Bayern Munich","0.02","0.01","Saved","27","Right Foot","","Luis Díaz","Pass (Live)","Aleksandar Pavlovic","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"45+2","Michael Olise","Bayern Munich","0.10","0.12","Goal","16","Left Foot","","Lennart Karl","Pass (Live)","Michael Olise","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"45+3","Lennart Karl","Bayern Munich","0.05","0.00","Off Target","14","Left Foot","","Luis Díaz","Pass (Live)","Lennart Karl","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"48","Maximilian Eggestein","Freiburg","0.03","0.00","Blocked","27","Right Foot","","Derry Scherhant","Pass (Live)","Yuito Suzuki","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"50","Yuito Suzuki","Freiburg","0.04","0.00","Blocked","17","Right Foot","Volley","Jordy Makengo","Fouled","Derry Scherhant","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"54","Harry Kane","Bayern Munich","0.07","0.00","Blocked","13","Right Foot","","Lennart Karl","Pass (Live)","Aleksandar Pavlovic","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"55","Harry Kane","Bayern Munich","0.08","0.00","Blocked","16","Right Foot","","Aleksandar Pavlovic","Pass (Live)","Lennart Karl","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"55","Dayot Upamecano","Bayern Munich","0.56","0.97","Goal","4","Right Foot","Volley","Michael Olise","Pass (Dead)","Harry Kane","Shot","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"57","Michael Olise","Bayern Munich","0.04","0.05","Saved","15","Left Foot","","Aleksandar Pavlovic","Pass (Live)","Lennart Karl","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"60","Harry Kane","Bayern Munich","0.26","0.31","Goal","17","Left Foot","","Aleksandar Pavlovic","Pass (Live)","Lennart Karl","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"67","Michael Olise","Bayern Munich","0.04","0.00","Blocked","22","Left Foot","","Lennart Karl","Pass (Live)","Michael Olise","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"68","Luis Díaz","Bayern Munich","0.03","0.00","Off Target","16","Right Foot","","Konrad Laimer","Pass (Live)","Jonathan Tah","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"73","Michael Olise","Bayern Munich","0.08","0.00","Blocked","16","Left Foot","","Tom Bischof","Pass (Live)","","","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"74","Eren Dinkçi","Freiburg","0.13","0.00","Off Target","27","Right Foot","","Jan-Niklas Beste","Pass (Live)","Maximilian Eggestein","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"76","Michael Olise","Bayern Munich","0.04","0.00","Off Target","23","Left Foot","","Luis Díaz","Pass (Live)","Harry Kane","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"78","Nicolas Jackson","Bayern Munich","0.56","0.86","Goal","10","Right Foot","","Michael Olise","Pass (Live)","Michael Olise","Take-On","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"84","Michael Olise","Bayern Munich","0.04","0.65","Goal","21","Left Foot","","Hiroki Ito","Pass (Live)","Tom Bischof","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"89","Luis Díaz","Bayern Munich","0.15","0.00","Blocked","13","Right Foot","","Michael Olise","Pass (Live)","Konrad Laimer","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"90+1","Nicolas Jackson","Bayern Munich","0.15","0.00","Blocked","16","Right Foot","","Michael Olise","Pass (Live)","Kim Min-jae","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"90+3","Konrad Laimer","Bayern Munich","0.09","0.00","Off Target","20","Left Foot","","Konrad Laimer","Pass (Live)","","","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"90+5","Michael Olise","Bayern Munich","0.06","0.00","Off Target","20","Left Foot","","Konrad Laimer","Pass (Live)","Luis Díaz","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"2","Chrislain Matsima","Augsburg","0.03","0.00","Off Target","9","Right Foot","","Mert Kömür","Pass (Dead)","Alexis Claude-Maurice","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"5","Anton Kade","Augsburg","0.48","0.43","Saved","12","Right Foot","","","","","","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"6","Alexis Claude-Maurice","Augsburg","0.01","0.00","Off Target","28","Right Foot","Volley","Anton Kade","Shot","","","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"6","Robin Fellhauer","Augsburg","0.02","0.00","Off Target","28","Right Foot","","Dimitris Giannoulis","Pass (Live)","Robin Fellhauer","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"10","Nicolás Capaldo","Hamburger SV","0.04","0.00","Blocked","8","Right Foot","","Nicolás Capaldo","Pass (Live)","Miro Muheim","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"11","Miro Muheim","Hamburger SV","0.02","0.00","Off Target","27","Left Foot","","Fabio Vieira","Pass (Dead)","Giorgi Gocholeishvili","Fouled","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"20","Mert Kömür","Augsburg","0.07","0.00","Off Target","16","Right Foot","","Anton Kade","Pass (Live)","Fabian Rieder","Pass (Live)","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
