"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Unai Gómez","20","es ESP","LB","22-211","15","0","0","0","0","1","0","0","0","17","0","0","1","0.2","0.2","0.0","2","0","12","13","92.3","1","11","0","1","0","/en/players/37db6cae/Unai-Gomez","Athletic Club","0","6","7","5","1","17","0.0","0","0.0","38","19","0","0","0","0","10","1","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Aitor Paredes","4","es ESP","CB","25-237","90","0","0","0","0","0","0","0","0","78","1","2","0","0.0","0.0","0.0","2","0","58","66","87.9","11","57","1","0","0","/en/players/b906757a/Aitor-Paredes","Athletic Club","2","25","50","4","0","78","","0","","359","240","1","0","1","0","56","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Iñigo Lekue","15","es ESP","CB","32-232","90","0","0","0","0","0","0","1","0","78","1","1","0","0.0","0.0","0.0","0","0","56","65","86.2","3","52","2","1","1","/en/players/59b7d823/Inigo-Lekue","Athletic Club","4","26","51","1","0","78","100.0","0","0.0","329","212","0","0","1","2","48","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Andoni Gorosabel","2","es ESP","RB","29-140","75","0","0","0","0","1","1","1","0","58","0","1","3","0.2","0.2","0.0","2","0","42","50","84.0","5","39","3","1","1","/en/players/6f5f82c0/Andoni-Gorosabel","Athletic Club","2","7","33","18","3","58","100.0","0","0.0","148","88","0","0","1","1","40","6","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Jesús Areso","12","es ESP","RB","26-173","15","0","0","0","0","0","0","0","0","17","0","0","0","0.0","0.0","0.1","3","0","16","17","94.1","2","9","1","1","1","/en/players/94e01ec6/Jesus-Areso","Athletic Club","0","3","8","7","0","17","100.0","0","0.0","66","44","0","0","0","0","10","2","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Unai Simón","1","es ESP","GK","28-194","90","0","0","0","0","0","0","0","0","34","1","0","0","0.0","0.0","0.0","0","0","29","31","93.5","0","20","0","0","0","/en/players/5dcf3e90/Unai-Simon","Athletic Club","21","34","0","0","0","34","","0","","100","38","0","0","0","0","13","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Roberto Férnandez","9","es ESP","FW","23-172","90","0","0","0","0","3","0","0","0","35","2","0","2","0.1","0.1","0.0","3","1","10","18","55.6","3","13","2","1","0","/en/players/c981fc98/Roberto-Fernandez","Espanyol","3","5","17","14","3","35","0.0","1","100.0","71","49","1","0","4","0","17","1","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Pere Milla","11","es ESP","LW","33-090","56","1","0","0","0","1","1","0","0","27","1","1","0","0.5","0.5","0.0","0","0","10","20","50.0","2","19","1","0","0","/en/players/335039a2/Pere-Milla","Espanyol","2","5","13","10","1","27","","0","","74","31","2","0","1","2","22","5","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Jofre","17","es ESP","RM,RW","24-188","34","0","0","0","0","1","0","0","0","16","1","0","1","0.1","0.1","0.0","0","0","3","6","50.0","0","5","1","2","0","/en/players/030ef8d6/Jofre","Espanyol","0","3","5","8","1","16","0.0","1","50.0","33","10","0","1","1","0","6","2","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Tyrhys Dolan","24","eng ENG","RW,LW,LM","23-359","82","0","1","0","0","1","0","0","0","30","4","0","1","0.1","0.1","0.5","2","2","16","17","94.1","0","14","2","3","1","/en/players/ce967905/Tyrhys-Dolan","Espanyol","1","7","13","10","4","30","33.3","2","66.7","94","44","1","1","2","0","15","4","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"José Salinas","12","es ESP","LB","25-083","8","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/2c82c766/Jose-Salinas","Espanyol","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Edu Expósito","8","es ESP","AM,CM","29-143","83","0","0","0","0","1","1","0","0","44","1","2","0","0.0","0.0","0.2","5","0","19","31","61.3","1","17","0","1","1","/en/players/283c7121/Edu-Exposito","Espanyol","2","5","23","16","0","44","100.0","0","0.0","79","43","0","0","4","0","23","1","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Rubén","2","es ESP","LM","24-321","7","0","0","0","0","0","0","0","0","1","1","0","0","0.0","0.0","0.0","0","0","0","0","","0","1","0","0","0","/en/players/35d4f151/Ruben","Espanyol","0","0","1","0","0","1","","0","","16","0","0","0","1","0","0","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Pol Lozano","10","es ESP","DM","26-077","71","0","0","0","0","0","0","0","0","29","1","0","2","0.0","0.0","0.0","1","0","19","23","82.6","3","10","0","0","0","/en/players/ea610f00/Pol-Lozano","Espanyol","0","5","18","6","0","29","","0","","26","13","0","0","2","0","21","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Kiké","19","es ESP","FW","36-027","19","0","0","0","0","1","1","0","0","15","0","0","0","0.0","0.0","0.0","1","0","1","7","14.3","0","5","0","1","0","/en/players/e897d8ba/Kike","Espanyol","1","2","9","4","0","15","0.0","1","100.0","30","15","0","0","3","0","9","1","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Urko González","4","es ESP","DM,CM","24-277","90","0","0","0","0","0","0","1","0","39","5","1","2","0.0","0.0","0.0","2","0","17","24","70.8","4","10","0","1","0","/en/players/c4f5eb61/Urko-Gonzalez","Espanyol","4","13","26","1","0","39","0.0","1","100.0","27","13","1","1","3","2","15","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Carlos Romero","22","es ESP","LB","24-054","82","1","0","0","0","1","1","0","0","47","5","3","2","0.0","0.0","0.0","0","0","24","32","75.0","0","11","0","0","0","/en/players/23cbf863/Carlos-Romero","Espanyol","6","15","23","10","0","47","","0","","55","36","0","0","0","0","15","1","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Clemens Riedel","38","de GER","CM","22-156","8","0","0","0","0","0","0","1","0","0","0","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/77cfae67/Clemens-Riedel","Espanyol","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Leandro Cabrera","6","uy URU","CB","34-188","90","0","0","0","0","0","0","0","0","43","0","1","2","0.0","0.0","0.0","0","0","17","28","60.7","2","14","0","0","0","/en/players/69cbc8b6/Leandro-Cabrera","Espanyol","11","26","14","3","3","43","","0","","46","28","0","0","1","0","20","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Fernando Calero","5","es ESP","CB","30-099","90","0","0","0","0","1","1","0","0","39","2","1","2","0.0","0.0","0.0","1","1","22","25","88.0","0","15","0","1","1","/en/players/41b3069f/Fernando-Calero","Espanyol","12","31","7","1","1","39","100.0","0","0.0","67","18","0","0","1","0","18","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Omar El Hilali","23","ma MAR","RB","22-101","90","0","0","0","0","0","0","0","0","50","4","2","1","0.0","0.0","0.0","0","0","30","39","76.9","1","10","1","1","1","/en/players/139560df/Omar-El-Hilali","Espanyol","2","23","24","5","0","50","100.0","0","0.0","50","28","1","0","1","1","13","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
"Marko Dmitrović","13","rs SRB","GK","33-332","90","0","0","0","0","0","0","0","0","48","0","0","0","0.0","0.0","0.0","0","0","27","45","60.0","0","27","0","0","0","/en/players/ac295d9e/Marko-Dmitrovic","Espanyol","44","48","0","0","0","48","","0","","136","85","0","0","0","0","20","0","La-Liga","2025-2026","Monday December 22, 2025, 21:00 (venue time) 20:00 (local time)","Athletic Club","Espanyol","https://fbref.com/en/matches/78eae4db/Athletic-Club-Espanyol-December-22-2025-La-Liga","17","San Mamés"
