"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"55","Matteo Politano","Napoli","0.07","0.00","Blocked","16","Left Foot","","Scott McTominay","Pass (Live)","Stanislav Lobotka","Pass (Live)","Napoli","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"55","Lorenzo Lucca","Napoli","0.30","0.29","Saved","4","Right Foot","","Matteo Politano","Shot","","","Napoli","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"57","Kevin De Bruyne","Napoli","0.03","0.33","Goal","35","Right Foot","Free kick","Scott McTominay","Fouled","Mathías Olivera","Pass (Live)","Napoli","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"60","Lorenzo Lucca","Napoli","0.04","0.00","Blocked","22","Right Foot","","Kevin De Bruyne","Pass (Live)","Giovanni Di Lorenzo","Pass (Live)","Napoli","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"64","Matteo Politano","Napoli","0.03","0.00","Blocked","29","Left Foot","","Matteo Politano","Take-On","Kevin De Bruyne","Pass (Live)","Napoli","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"65","Tarik Muharemovic","Sassuolo","0.02","0.01","Saved","30","Left Foot","","Luca Lipani","Pass (Live)","Ismaël Koné","Pass (Live)","Sassuolo","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"72","Daniel Boloca","Sassuolo","0.01","0.00","Off Target","26","Right Foot","","Andrea Pinamonti","Pass (Live)","Luca Lipani","Pass (Live)","Sassuolo","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"84","Alieu Fadera","Sassuolo","0.04","0.00","Blocked","13","Left Foot","","Alieu Fadera","Take-On","Andrea Pinamonti","Pass (Live)","Sassuolo","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"88","Andrea Pinamonti","Sassuolo","0.04","0.00","Off Target","30","Right Foot","","Fali Candé","Pass (Live)","Domenico Berardi","Pass (Live)","Sassuolo","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"90+2","Andre-Frank Zambo Anguissa","Napoli","0.12","0.00","Off Target","17","Right Foot","","Leonardo Spinazzola","Pass (Live)","Billy Gilmour","Pass (Live)","Napoli","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"90+4","Daniel Boloca","Sassuolo","0.23","0.00","Off Target","18","Right Foot","","Nicholas Pierini","Pass (Live)","Alieu Fadera","Pass (Live)","Sassuolo","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Sassuolo","Napoli","https://fbref.com/en/matches/07e76b58/Sassuolo-Napoli-August-23-2025-Serie-A","1"
"1","Tete Morente","Lecce","0.02","0.00","Blocked","28","Right Foot","Volley","Medon Berisha","Pass (Live)","Tiago Gabriel","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"4","Tete Morente","Lecce","0.05","0.00","Blocked","13","Right Foot","Volley","Medon Berisha","Pass (Live)","Antonino Gallo","Pass (Dead)","Lecce","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"5","Danilo Veiga","Lecce","0.03","0.00","Blocked","8","Head","","Antonino Gallo","Pass (Dead)","Tete Morente","Shot","Lecce","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"28","Lameck Banda","Lecce","0.02","0.00","Blocked","25","Right Foot","","Lameck Banda","Take-On","Lassana Coulibaly","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"32","Nicolae Stanciu","Genoa","0.27","0.00","Off Target","12","Left Foot","","Albert Grønbaek","Pass (Live)","Albert Grønbaek","Take-On","Genoa","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"35","Antonino Gallo","Lecce","0.15","0.00","Off Target","10","Left Foot","","Lameck Banda","Pass (Live)","Antonino Gallo","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"42","Valentin Carboni","Genoa","0.13","0.66","Saved","18","Left Foot","","Morten Frendrup","Pass (Live)","Albert Grønbaek","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"46","Francesco Camarda","Lecce","0.04","0.00","Off Target","12","Head","","Antonino Gallo","Pass (Live)","Tete Morente","Pass (Live)","Lecce","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"52","Nicolae Stanciu","Genoa","0.02","0.00","Blocked","28","Left Foot","","Albert Grønbaek","Pass (Live)","Morten Frendrup","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"57","Tete Morente","Lecce","0.06","0.00","Off Target","11","Head","","Medon Berisha","Pass (Dead)","","","Lecce","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"65","Aarón Martín","Genoa","0.03","0.05","Saved","23","Left Foot","","Aarón Martín","Pass (Live)","Johan Vásquez","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"82","Nicolae Stanciu","Genoa","0.05","0.00","Off Target","23","Right Foot","Free kick","Jeff Ekhator","Fouled","Nicolae Stanciu","Pass (Live)","Genoa","Serie-A","2025-2026","Saturday August 23, 2025, 18:30 (venue time) 17:30 (local time)","Genoa","Lecce","https://fbref.com/en/matches/87b7c76e/Genoa-Lecce-August-23-2025-Serie-A","1"
"5","Evan Ferguson","Roma","0.05","0.13","Saved","10","Left Foot","","Evan Ferguson","Take-On","Obite N'Dicka","Pass (Live)","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"11","Evan Ferguson","Roma","0.13","0.18","Saved","21","Right Foot","","Matìas Soulé","Pass (Live)","Mario Hermoso","Pass (Live)","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"13","Matìas Soulé","Roma","0.01","0.00","Off Target","28","Head","","","","","","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"16","Evan Ferguson","Roma","0.03","0.00","Off Target","16","Head","","Angeliño","Pass (Live)","Manu Koné","Pass (Live)","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"23","Bryan Cristante","Roma","0.08","0.00","Woodwork","11","Head","","Matìas Soulé","Pass (Dead)","Matìas Soulé","Fouled","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"23","Stephan El Shaarawy","Roma","0.02","0.00","Off Target","17","Right Foot","","Evan Ferguson","Pass (Live)","Bryan Cristante","Shot","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"28","Jens Odgaard","Bologna","0.02","0.61","Saved","16","Left Foot","","Lorenzo De Silvestri","Pass (Dead)","Tommaso Pobega","Fouled","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"38","Wesley","Roma","0.02","0.00","Off Target","27","Left Foot","","Matìas Soulé","Pass (Live)","Manu Koné","Pass (Live)","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"44","Santiago Castro","Bologna","0.05","0.00","Off Target","23","Right Foot","","Nicolò Cambiaghi","Pass (Live)","","","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"47","Wesley","Roma","0.06","0.00","Off Target","23","Right Foot","","Matìas Soulé","Pass (Live)","","","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"48","Santiago Castro","Bologna","0.02","0.00","Woodwork","26","Right Foot","","Nicolò Cambiaghi","Pass (Live)","Riccardo Orsolini","Pass (Live)","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"53","Wesley","Roma","0.18","0.63","Goal","10","Right Foot","","","","","","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"56","Riccardo Orsolini","Bologna","0.02","0.02","Saved","19","Left Foot","","Lorenzo De Silvestri","Pass (Live)","Jhon Lucumí","Pass (Live)","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"57","Stephan El Shaarawy","Roma","0.04","0.00","Off Target","34","Right Foot","","","","","","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"63","Manu Koné","Roma","0.71","0.00","Off Target","11","Right Foot","","Evan Ferguson","Pass (Live)","Wesley","Pass (Live)","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"64","Santiago Castro","Bologna","0.04","0.00","Off Target","11","Head","","Lorenzo De Silvestri","Pass (Live)","Jens Odgaard","Pass (Live)","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"66","Matìas Soulé","Roma","0.06","0.00","Off Target","21","Left Foot","","Manu Koné","Pass (Live)","","","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"68","Tommaso Pobega","Bologna","0.01","0.00","Off Target","26","Left Foot","Volley","Charalampos Lykogiannis","Pass (Live)","Remo Freuler","Pass (Dead)","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"76","Paulo Dybala","Roma","0.04","0.25","Saved","19","Left Foot","","Wesley","Pass (Live)","Neil El Aynaoui","Pass (Live)","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"80","Federico Bernardeschi","Bologna","0.13","0.00","Blocked","17","Left Foot","","Riccardo Orsolini","Pass (Live)","Nadir Zortea","Pass (Live)","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"81","Riccardo Orsolini","Bologna","0.03","0.00","Off Target","16","Head","","Federico Bernardeschi","Pass (Dead)","Federico Bernardeschi","Shot","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"82","Riccardo Orsolini","Bologna","0.14","0.00","Off Target","23","Left Foot","","Federico Bernardeschi","Pass (Live)","Nadir Zortea","Interception","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"90+1","Santiago Castro","Bologna","0.11","0.00","Off Target","9","Head","","Charalampos Lykogiannis","Pass (Dead)","Nicolò Cambiaghi","Fouled","Bologna","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"90+2","Paulo Dybala","Roma","0.13","0.00","Blocked","14","Left Foot","","Neil El Aynaoui","Pass (Live)","Neil El Aynaoui","Interception","Roma","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Bologna","https://fbref.com/en/matches/1d23e909/Roma-Bologna-August-23-2025-Serie-A","1"
"4","Santiago Giménez","Milan","0.07","0.00","Blocked","14","Left Foot","","Youssouf Fofana","Pass (Live)","Ruben Loftus-Cheek","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"5","Matteo Gabbia","Milan","0.04","0.00","Off Target","9","Head","","Luka Modrić","Pass (Dead)","Santiago Giménez","Shot","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"15","Luka Modrić","Milan","0.02","0.00","Blocked","29","Right Foot","","Ruben Loftus-Cheek","Pass (Live)","Fikayo Tomori","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"16","Pervis Estupiñán","Milan","0.02","0.00","Off Target","33","Left Foot","","Ruben Loftus-Cheek","Pass (Live)","Matteo Gabbia","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"17","Ruben Loftus-Cheek","Milan","0.14","0.00","Blocked","12","Left Foot","","Alexis Saelemaekers","Pass (Live)","Ruben Loftus-Cheek","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"22","Youssouf Fofana","Milan","0.14","0.00","Blocked","21","Right Foot","","Christian Pulisic","Pass (Live)","Ruben Loftus-Cheek","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"23","Federico Bonazzoli","Cremonese","0.04","0.27","Saved","16","Left Foot","","Michele Collocolo","Pass (Live)","","","Cremonese","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"24","Giuseppe Pezzella","Cremonese","0.02","0.00","Off Target","16","Left Foot","Volley","Jari Vandeputte","Pass (Live)","Federico Bonazzoli","Pass (Live)","Cremonese","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"26","Ruben Loftus-Cheek","Milan","0.04","0.00","Off Target","13","Right Foot","Volley","Alexis Saelemaekers","Pass (Live)","Youssouf Fofana","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"28","Federico Baschirotto","Cremonese","0.05","0.32","Goal","11","Head","","Alessio Zerbin","Pass (Live)","Jari Vandeputte","Pass (Dead)","Cremonese","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"44","Santiago Giménez","Milan","0.08","0.00","Off Target","11","Left Foot","","Strahinja Pavlović","Pass (Live)","Pervis Estupiñán","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"45+1","Strahinja Pavlović","Milan","0.21","0.81","Goal","6","Head","","Pervis Estupiñán","Pass (Live)","Alexis Saelemaekers","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"47","Fikayo Tomori","Milan","0.08","0.18","Saved","13","Right Foot","","Ruben Loftus-Cheek","Pass (Live)","Alexis Saelemaekers","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"49","Santiago Giménez","Milan","0.05","0.00","Off Target","9","Right Foot","","Fikayo Tomori","Pass (Live)","Matteo Gabbia","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"51","Youssouf Fofana","Milan","0.03","0.00","Off Target","28","Right Foot","","Álex Jiménez","Pass (Live)","Luka Modrić","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"52","Luka Modrić","Milan","0.04","0.06","Saved","27","Right Foot","","Alexis Saelemaekers","Pass (Live)","Santiago Giménez","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"53","Christian Pulisic","Milan","0.05","0.07","Saved","20","Left Foot","Volley","Luka Modrić","Pass (Dead)","Luka Modrić","Shot","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"54","Youssouf Fofana","Milan","0.11","0.38","Saved","16","Right Foot","","Alexis Saelemaekers","Pass (Live)","Luka Modrić","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"54","Matteo Gabbia","Milan","0.03","0.00","Blocked","5","Other","","Christian Pulisic","Pass (Dead)","Youssouf Fofana","Shot","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
"56","Youssouf Fofana","Milan","0.06","0.00","Off Target","21","Right Foot","Volley","Youssouf Fofana","Take-On","Luka Modrić","Pass (Live)","Milan","Serie-A","2025-2026","Saturday August 23, 2025, 20:45 (venue time) 19:45 (local time)","Milan","Cremonese","https://fbref.com/en/matches/f12e0a33/Milan-Cremonese-August-23-2025-Serie-A","1"
