"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"40","Casemiro","Manchester Utd","0.03","0.00","Blocked","11","Head","","Luke Shaw","Pass (Dead)","Luke Shaw","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"40","Leny Yoro","Manchester Utd","0.31","0.20","Saved","4","Head","","Casemiro","Shot","","","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"41","Matheus Cunha","Manchester Utd","0.07","0.00","Off Target","12","Right Foot","Volley","Leny Yoro","Shot","","","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"42","Casemiro","Manchester Utd","0.02","0.00","Blocked","29","Right Foot","","Manuel Ugarte","Pass (Live)","Lisandro Martínez","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"45+1","Patrick Dorgu","Manchester Utd","0.06","0.00","Off Target","23","Left Foot","","Patrick Dorgu","Take-On","Matheus Cunha","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"51","Gabriel Gudmundsson","Leeds United","0.02","0.12","Saved","13","Left Foot","Volley","Gabriel Gudmundsson","Pass (Dead)","Ilia Gruev","Pass (Live)","Leeds United","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"52","Manuel Ugarte","Manchester Utd","0.09","0.00","Off Target","21","Left Foot","","Patrick Dorgu","Pass (Live)","Manuel Ugarte","Take-On","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"54","Benjamin Šeško","Manchester Utd","0.35","0.00","Off Target","8","Head","","Casemiro","Pass (Live)","Luke Shaw","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"62","Brenden Aaronson","Leeds United","0.30","0.68","Goal","14","Left Foot","","Pascal Struijk","Pass (Live)","","","Leeds United","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"65","Matheus Cunha","Manchester Utd","0.06","0.19","Goal","16","Right Foot","","Joshua Zirkzee","Pass (Live)","Benjamin Šeško","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"70","Noah Okafor","Leeds United","0.13","0.72","Saved","10","Right Foot","Volley","Jaka Bijol","Pass (Live)","Gabriel Gudmundsson","Pass (Dead)","Leeds United","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"74","Benjamin Šeško","Manchester Utd","0.33","0.00","Off Target","9","Right Foot","","Joshua Zirkzee","Pass (Live)","Matheus Cunha","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"81","Matheus Cunha","Manchester Utd","0.03","0.00","Woodwork","22","Right Foot","","Patrick Dorgu","Pass (Live)","Joshua Zirkzee","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"88","Joël Piroe","Leeds United","0.08","0.00","Off Target","18","Left Foot","","Anton Stach","Pass (Live)","Wilfried Gnonto","Pass (Live)","Leeds United","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"90+2","Joël Piroe","Leeds United","0.04","0.00","Blocked","19","Left Foot","","Lukas Nmecha","Pass (Live)","Anton Stach","Pass (Live)","Leeds United","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"90+4","Anton Stach","Leeds United","0.02","0.00","Off Target","29","Right Foot","Volley","","","","","Leeds United","Premier-League","2025-2026","Sunday January 4, 2026, 12:30 (venue time)","Leeds United","Manchester United","https://fbref.com/en/matches/7ecdefc0/Leeds-United-Manchester-United-January-4-2026-Premier-League","20"
"2","Mathys Tel","Tottenham","0.01","0.02","Saved","33","Right Foot","Deflected","","","","","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"9","Pedro Porro","Tottenham","0.02","0.00","Off Target","35","Right Foot","","Pedro Porro","Tackle","","","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"11","Richarlison","Tottenham","0.04","0.09","Saved","18","Left Foot","Deflected","Richarlison","Take-On","Wilson Odobert","Pass (Live)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"26","Mathys Tel","Tottenham","0.04","0.00","Off Target","21","Right Foot","","Wilson Odobert","Pass (Live)","Richarlison","Pass (Live)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"27","Richarlison","Tottenham","0.05","0.00","Blocked","13","Head","","Ben Davies","Pass (Live)","Rodrigo Bentancur","Pass (Live)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"30","Micky van de Ven","Tottenham","0.14","0.00","Blocked","9","Right Foot","","Cristian Romero","Pass (Live)","Mathys Tel","Pass (Dead)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"30","Ben Davies","Tottenham","0.46","0.94","Goal","4","Left Foot","","Micky van de Ven","Shot","","","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"36","Enzo Le Fée","Sunderland","0.03","0.00","Blocked","15","Right Foot","","Trai Hume","Pass (Live)","Lutsharel Geertruida","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"37","Trai Hume","Sunderland","0.02","0.00","Off Target","27","Right Foot","","Enzo Le Fée","Shot","","","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"43","Richarlison","Tottenham","0.13","0.00","Off Target","11","Right Foot","Volley","Randal Kolo Muani","Pass (Live)","Wilson Odobert","Pass (Live)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"49","Eliezer Mayenda","Sunderland","0.06","0.63","Saved","11","Head","","Nordi Mukiele","Pass (Live)","Nordi Mukiele","Pass (Dead)","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"52","Ben Davies","Tottenham","0.03","0.11","Saved","11","Head","","Pedro Porro","Pass (Dead)","Pedro Porro","Pass (Live)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"54","Brian Brobbey","Sunderland","0.03","0.00","Blocked","12","Right Foot","","Eliezer Mayenda","Pass (Live)","Brian Brobbey","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"58","Archie Gray","Tottenham","0.03","0.00","Off Target","15","Head","","Wilson Odobert","Pass (Live)","Randal Kolo Muani","Pass (Live)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"64","Simon Adingra","Sunderland","0.05","0.00","Off Target","18","Left Foot","","Trai Hume","Pass (Live)","Granit Xhaka","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"68","Brian Brobbey","Sunderland","0.01","0.00","Off Target","15","Head","","Lutsharel Geertruida","Pass (Live)","Enzo Le Fée","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"70","Randal Kolo Muani","Tottenham","0.14","0.00","Off Target","8","Right Foot","","Randal Kolo Muani","Take-On","Pedro Porro","Pass (Live)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"80","Enzo Le Fée","Sunderland","0.06","0.00","Woodwork","12","Head","","Nordi Mukiele","Pass (Live)","Granit Xhaka","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"80","Brian Brobbey","Sunderland","0.09","0.95","Goal","16","Left Foot","","Enzo Le Fée","Pass (Live)","Brian Brobbey","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"84","Trai Hume","Sunderland","0.02","0.05","Saved","18","Right Foot","","Brian Brobbey","Pass (Live)","Granit Xhaka","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"85","Omar Alderete","Sunderland","0.02","0.00","Blocked","15","Left Foot","","Omar Alderete","Take-On","Trai Hume","Shot","Sunderland","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"90+3","João Palhinha","Tottenham","0.06","0.00","Blocked","21","Right Foot","","Lucas Bergvall","Pass (Live)","Lucas Bergvall","Take-On","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"90+5","João Palhinha","Tottenham","0.03","0.00","Off Target","13","Head","","Pedro Porro","Pass (Live)","Rodrigo Bentancur","Pass (Live)","Tottenham","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Tottenham Hotspur","Sunderland","https://fbref.com/en/matches/06bb7d71/Tottenham-Hotspur-Sunderland-January-4-2026-Premier-League","20"
"4","Dwight McNeil","Everton","0.04","0.30","Saved","20","Left Foot","Deflected","Jack Grealish","Pass (Live)","Jack Grealish","Take-On","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"5","James Tarkowski","Everton","0.21","0.00","Blocked","4","Head","","Dwight McNeil","Pass (Dead)","Dwight McNeil","Shot","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"11","Thiago","Brentford","0.46","0.89","Goal","8","Right Foot","Volley","Vitaly Janelt","Pass (Live)","Vitaly Janelt","Interception","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"24","Tim Iroegbunam","Everton","0.10","0.00","Off Target","19","Left Foot","","Tim Iroegbunam","Interception","","","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"25","Thiago","Brentford","0.08","0.00","Blocked","10","Left Foot","","Thiago","Take-On","Mathias Jensen","Pass (Live)","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"30","Thierno Barry","Everton","0.02","0.02","Saved","16","Head","","Vitaliy Mykolenko","Pass (Live)","James Garner","Pass (Live)","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"32","Tyler Dibling","Everton","0.08","0.00","Blocked","11","Left Foot","","James Tarkowski","Pass (Live)","Michael Keane","Pass (Live)","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"37","Kevin Schade","Brentford","0.07","0.00","Blocked","12","Left Foot","","Mikkel Damsgaard","Pass (Live)","Michael Kayode","Pass (Live)","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"43","Kevin Schade","Brentford","0.19","0.17","Saved","13","Left Foot","Volley","Mikkel Damsgaard","Pass (Live)","","","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"45+2","Thiago","Brentford","0.36","0.42","Saved","11","Right Foot","","Mathias Jensen","Pass (Live)","Kristoffer Ajer","Pass (Live)","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"45+5","Michael Keane","Everton","0.05","0.00","Blocked","15","Right Foot","Volley","James Tarkowski","Pass (Live)","Jack Grealish","Take-On","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"50","Nathan Collins","Brentford","0.28","0.67","Goal","3","Head","","Vitaly Janelt","Pass (Dead)","Mikkel Damsgaard","Take-On","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"51","Thiago","Brentford","0.41","0.24","Goal","11","Left Foot","","Mathias Jensen","Pass (Live)","Mathias Jensen","Take-On","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"57","Mathias Jensen","Brentford","0.21","0.00","Off Target","67","Right Foot","","Yehor Yarmoliuk","Tackle","","","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"60","Merlin Röhl","Everton","0.03","0.00","Blocked","23","Right Foot","","James Garner","Pass (Live)","","","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"61","James Tarkowski","Everton","0.08","0.27","Saved","10","Head","","James Garner","Pass (Live)","Jake O'Brien","Pass (Live)","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"66","Vitaly Janelt","Brentford","0.01","0.00","Off Target","27","Left Foot","Volley","Jordan Henderson","Pass (Live)","Nathan Collins","Pass (Live)","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"66","Beto","Everton","0.05","0.39","Goal","11","Head","","Jack Grealish","Pass (Live)","Vitaliy Mykolenko","Pass (Live)","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"69","Thiago","Brentford","0.17","0.18","Saved","18","Right Foot","Deflected","Keane Lewis-Potter","Pass (Live)","Mikkel Damsgaard","Pass (Live)","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"82","Beto","Everton","0.01","0.00","Off Target","34","Right Foot","","Jack Grealish","Pass (Live)","Vitaliy Mykolenko","Interception","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"84","James Garner","Everton","0.04","0.00","Blocked","10","Right Foot","","Harrison Armstrong","Pass (Live)","Merlin Röhl","Pass (Live)","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"85","Michael Keane","Everton","0.03","0.00","Off Target","12","Head","","Merlin Röhl","Pass (Live)","Beto","Pass (Live)","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"88","Beto","Everton","0.06","0.00","Blocked","8","Right Foot","","Merlin Röhl","Pass (Live)","Harrison Armstrong","Pass (Live)","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"88","Thiago","Brentford","0.41","0.53","Goal","17","Right Foot","","Nathan Collins","Pass (Live)","","","Brentford","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"90+1","Thierno Barry","Everton","0.09","0.17","Goal","3","Head","","Jack Grealish","Pass (Live)","Jack Grealish","Take-On","Everton","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Everton","Brentford","https://fbref.com/en/matches/a67dd0e7/Everton-Brentford-January-4-2026-Premier-League","20"
"3","Yoane Wissa","Newcastle Utd","0.15","0.09","Saved","17","Left Foot","","Anthony Gordon","Pass (Live)","Joelinton","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Newcastle United","Crystal Palace","https://fbref.com/en/matches/b4262b3c/Newcastle-United-Crystal-Palace-January-4-2026-Premier-League","20"
"6","Will Hughes","Crystal Palace","0.04","0.00","Off Target","18","Left Foot","","Brennan Johnson","Pass (Live)","Brennan Johnson","Take-On","Crystal Palace","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Newcastle United","Crystal Palace","https://fbref.com/en/matches/b4262b3c/Newcastle-United-Crystal-Palace-January-4-2026-Premier-League","20"
"7","Will Hughes","Crystal Palace","0.04","0.00","Blocked","18","Right Foot","Volley","Will Hughes","Shot","","","Crystal Palace","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Newcastle United","Crystal Palace","https://fbref.com/en/matches/b4262b3c/Newcastle-United-Crystal-Palace-January-4-2026-Premier-League","20"
"17","Fabian Schär","Newcastle Utd","0.20","0.15","Saved","8","Head","","Lewis Hall","Pass (Live)","Yoane Wissa","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Sunday January 4, 2026, 15:00 (venue time)","Newcastle United","Crystal Palace","https://fbref.com/en/matches/b4262b3c/Newcastle-United-Crystal-Palace-January-4-2026-Premier-League","20"
