"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Ellyes Skhiri","15","tn TUN","CM","30-175","90","87","2","15","47","25","3","87","0","0","","0","","43","197","105","1","3","0","1","0","56","1","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Hugo Larsson","16","se SWE","CM","21-127","90","101","1","17","40","45","4","101","0","0","","0","","60","229","105","1","1","0","0","0","78","16","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Nathaniel Brown","21","de GER","WB","22-138","62","44","2","15","20","9","3","44","1","0","0.0","1","100.0","24","121","57","2","1","2","1","0","29","2","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Jonathan Burkardt","9","de GER","FW","25-113","28","15","0","0","6","9","4","15","1","1","100.0","0","0.0","9","63","50","1","1","0","0","0","12","3","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Ritsu Doan","20","jp JPN","WB","27-138","62","53","0","5","13","35","2","53","2","1","50.0","1","50.0","32","95","33","1","1","1","5","1","39","10","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Nnamdi Collins","34","de GER","CB","21-295","28","29","0","2","23","4","0","29","0","0","","0","","21","121","81","1","1","0","0","0","22","2","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Arthur Theate","3","be BEL","CB","25-160","90","118","3","27","78","14","4","118","0","0","","0","","72","395","258","5","4","2","2","0","89","3","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Robin Koch","4","de GER","CB","29-107","90","114","10","33","74","7","3","114","0","0","","0","","73","333","238","1","1","0","0","0","89","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Rasmus Kristensen","13","dk DEN","CB,WB","28-113","90","102","3","16","51","35","2","102","5","2","40.0","3","60.0","62","282","173","4","3","0","1","1","77","11","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Michael Zetterer","23","de GER","GK","30-112","90","39","27","36","3","0","0","39","0","0","","0","","29","169","101","0","0","0","0","0","18","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Eintracht Frankfurt","https://fbref.com/en/matches/334ac0b2/Heidenheim-Eintracht-Frankfurt-November-1-2025-Bundesliga","9"
"Rômulo","40","br BRA","FW","23-266","89","43","1","7","19","17","9","43","1","0","0.0","1","100.0","29","118","30","0","1","0","4","2","38","6","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Conrad Harder","11","dk DEN","FW","20-208","1","3","0","0","2","1","0","3","0","0","","0","","3","12","3","0","0","0","1","0","3","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Antonio Nusa","7","no NOR","LW","20-198","70","27","1","5","8","14","4","27","3","2","66.7","1","33.3","15","121","89","4","0","3","1","0","18","3","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Johan Bakayoko","9","be BEL","RW","22-195","20","11","0","2","5","4","1","11","2","1","50.0","1","50.0","4","16","3","0","0","0","0","0","6","1","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Yan Diomandé","49","ci CIV","RW,LW","18-352","90","41","1","11","18","13","6","41","5","5","100.0","0","0.0","21","257","175","4","3","1","4","0","28","6","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Christoph Baumgartner","14","at AUT","LM,RM","26-092","84","44","2","15","25","5","1","44","1","1","100.0","0","0.0","10","49","16","0","1","0","1","0","24","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Ezechiel Banzuzi","6","nl NED","RM","20-258","6","5","0","0","4","1","0","5","0","0","","0","","0","0","0","0","0","0","0","0","3","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Nicolas Seiwald","13","at AUT","CM","24-181","90","37","9","19","18","1","0","37","0","0","","0","","12","40","33","0","0","0","0","0","14","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Assan Ouedraogo","20","de GER","RM","19-176","70","27","2","6","14","7","3","27","1","0","0.0","1","100.0","15","139","108","4","0","2","2","1","22","3","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Xaver Schlager","24","at AUT","LM","28-034","20","13","0","0","10","3","1","13","0","0","","0","","5","18","5","0","0","0","0","0","7","1","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"David Raum","22","de GER","LB","27-193","90","59","3","23","19","17","1","59","2","1","50.0","1","50.0","26","130","92","3","2","1","1","1","38","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Castello Lukeba","23","fr FRA","CB","22-319","90","58","21","43","13","2","1","58","1","1","100.0","0","0.0","22","89","52","0","0","0","1","0","30","1","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Willi Orban","4","hu HUN","CB","32-363","90","58","9","31","28","0","0","58","0","0","","0","","24","69","8","0","0","0","0","1","30","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Ridle Baku","17","de GER","RB","27-207","89","83","3","38","28","18","5","83","0","0","","0","","41","151","85","1","1","1","1","0","52","5","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Lukas Klostermann","16","de GER","RB","29-151","1","4","0","2","2","0","0","4","0","0","","0","","1","3","0","0","0","0","0","0","2","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Péter Gulácsi","1","hu HUN","GK","35-179","90","45","34","43","2","0","0","45","0","0","","0","","26","83","47","0","0","0","0","0","29","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Chris Führich","10","de GER","FW","27-296","57","31","0","2","14","16","1","31","2","1","50.0","1","50.0","15","121","73","4","1","0","0","1","27","4","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Tiago Tomás","8","pt POR","FW","23-138","33","10","0","0","2","8","2","10","0","0","","0","","5","22","12","1","0","1","0","1","9","4","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Deniz Undav","26","de GER","FW","29-105","76","30","0","0","13","17","6","30","0","0","","0","","13","29","9","0","0","0","2","3","25","9","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Jamie Leweling","18","de GER","FW,WB","24-248","14","3","1","1","2","0","0","3","0","0","","0","","0","0","0","0","0","0","0","0","2","0","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Bilal El Khannouss","11","ma MAR","AM","21-175","90","61","1","4","26","32","2","61","0","0","","0","","23","193","82","3","1","0","3","2","46","6","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Angelo Stiller","6","de GER","CM","24-211","90","85","5","11","54","20","1","85","2","1","50.0","1","50.0","29","161","86","2","2","0","0","0","57","2","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Atakan Karazor","16","tr TUR","CM","29-019","87","50","2","6","34","10","1","50","1","1","100.0","0","0.0","16","50","21","0","1","0","1","1","34","2","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Badredine Bouanani","27","dz ALG","FW","20-328","3","2","0","0","1","1","0","2","0","0","","0","","1","0","0","0","0","0","1","0","1","0","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Maximilian Mittelstädt","7","de GER","WB","28-228","57","43","1","4","27","12","0","43","0","0","","0","","14","38","12","0","1","0","1","0","32","2","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Nikolas Nartey","28","dk DEN","WB,CM","25-252","33","26","1","4","10","12","3","26","1","1","100.0","0","0.0","12","36","15","0","0","0","0","2","18","6","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Josha Vagnoman","4","de GER","WB","24-325","90","75","2","16","31","28","4","75","1","1","100.0","0","0.0","22","100","69","2","2","1","2","0","44","14","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Ramon Hendriks","3","nl NED","CB","24-106","90","83","5","22","51","10","0","83","1","1","100.0","0","0.0","30","159","54","1","0","0","4","0","55","2","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Julian Chabot","24","de GER","CB","27-262","90","103","9","39","61","3","1","103","0","0","","0","","50","208","88","0","0","0","2","0","74","1","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Luca Jaquez","14","ch SUI","CB","22-152","90","82","6","25","51","6","1","82","0","0","","0","","38","227","85","1","0","0","0","0","55","0","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Alexander Nübel","33","de GER","GK","29-032","90","40","27","40","0","0","0","40","0","0","","0","","26","142","99","0","0","0","1","0","23","0","Stuttgart","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Stuttgart","https://fbref.com/en/matches/86253a51/RB-Leipzig-Stuttgart-November-1-2025-Bundesliga","9"
"Lee Jae-sung","7","kr KOR","FW","33-083","88","39","0","3","12","24","6","39","1","0","0.0","0","0.0","23","80","36","1","1","1","4","1","30","10","Mainz 05","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Werder Bremen","https://fbref.com/en/matches/af4d208e/Mainz-05-Werder-Bremen-November-1-2025-Bundesliga","9"
"Nelson Weiper","44","de GER","FW","20-229","2","1","0","0","0","1","0","1","0","0","","0","","0","0","0","0","0","0","0","0","0","0","Mainz 05","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Werder Bremen","https://fbref.com/en/matches/af4d208e/Mainz-05-Werder-Bremen-November-1-2025-Bundesliga","9"
"Benedict Hollerbach","17","de GER","AM","24-168","68","35","0","1","16","19","8","35","5","1","20.0","4","80.0","22","171","122","5","2","3","1","0","26","11","Mainz 05","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Werder Bremen","https://fbref.com/en/matches/af4d208e/Mainz-05-Werder-Bremen-November-1-2025-Bundesliga","9"
"Armindo Sieb","11","de GER","AM","22-257","22","10","0","0","5","5","0","10","1","0","0.0","1","100.0","6","8","0","0","0","0","1","0","5","2","Mainz 05","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Werder Bremen","https://fbref.com/en/matches/af4d208e/Mainz-05-Werder-Bremen-November-1-2025-Bundesliga","9"
"Paul Nebel","8","de GER","AM","23-022","88","65","0","6","26","34","2","65","2","0","0.0","2","100.0","40","193","58","2","2","1","3","1","47","10","Mainz 05","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Werder Bremen","https://fbref.com/en/matches/af4d208e/Mainz-05-Werder-Bremen-November-1-2025-Bundesliga","9"
"Arnaud Nordin","9","fr FRA","AM","27-137","2","2","0","0","0","2","0","2","1","0","0.0","1","100.0","1","6","5","0","0","0","0","0","1","0","Mainz 05","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Werder Bremen","https://fbref.com/en/matches/af4d208e/Mainz-05-Werder-Bremen-November-1-2025-Bundesliga","9"
