"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Yuki Ohashi","23","jp JPN","FW","29-034","76","0","0","0","0","4","0","0","0","27","1","0","0","0.4","0.4","0.0","3","0","14","18","77.8","2","17","3","3","3","/en/players/5fa86767/Yuki-Ohashi","Blackburn Rovers","3","4","8","17","6","27","100.0","0","0.0","182","94","1","2","1","1","17","4","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Ryoya Morishita","25","jp JPN","LW","28-141","14","0","0","0","0","0","0","0","0","5","1","0","1","0.0","0.0","0.0","0","0","1","3","33.3","0","3","1","0","0","/en/players/1bb1dc1b/Ryoya-Morishita","Blackburn Rovers","0","0","4","1","0","5","","0","","33","24","0","0","0","0","3","1","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Ryan Hedges","19","wls WAL","LW","30-053","76","0","0","0","0","1","1","0","0","39","0","1","0","0.5","0.5","0.7","5","0","26","31","83.9","4","27","6","1","0","/en/players/c54816a4/Ryan-Hedges","Blackburn Rovers","0","7","13","19","4","39","0.0","1","100.0","200","114","3","0","1","2","28","6","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Makhtar Gueye","9","sn SEN","FW","27-269","14","0","0","0","0","1","0","0","0","5","0","0","0","0.0","0.0","0.0","0","0","1","2","50.0","0","3","0","0","0","/en/players/92b1763b/Makhtar-Gueye","Blackburn Rovers","0","0","3","2","1","5","","0","","3","0","0","0","1","0","3","0","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Augustus Kargbo","7","sl SLE","RW","26-006","76","0","0","0","0","2","2","0","0","26","1","0","1","0.8","0.8","0.0","2","0","10","15","66.7","2","16","1","0","0","/en/players/0c8f27b5/Augustus-Kargbo","Blackburn Rovers","1","4","12","12","3","26","","0","","87","36","2","0","4","1","18","3","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Lewis Miller","12","au AUS","RW","25-006","14","0","0","0","0","0","0","0","0","7","0","0","0","0.0","0.0","0.0","1","0","1","5","20.0","0","1","0","0","0","/en/players/3b7f84f4/Lewis-Miller","Blackburn Rovers","0","2","3","2","1","7","","0","","0","0","0","0","1","0","2","0","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Todd Cantwell","10","eng ENG","CM,AM","27-184","90","0","0","0","0","0","0","1","0","69","6","1","0","0.0","0.0","0.1","2","0","40","54","74.1","4","43","0","2","0","/en/players/f63d8a4b/Todd-Cantwell","Blackburn Rovers","2","14","33","22","0","69","0.0","2","100.0","143","31","0","0","3","5","39","3","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Sidnei Tavares","8","","DM","23-335","45","0","0","0","0","1","0","0","0","29","0","0","0","0.1","0.1","0.0","0","0","24","27","88.9","2","23","0","0","0","/en/players/3add8ed8/Sidnei-Tavares","Blackburn Rovers","0","8","17","4","1","29","","0","","82","18","0","0","0","0","24","0","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Scott Wharton","16","eng ENG","CB","27-331","45","0","0","0","0","0","0","0","0","30","0","1","0","0.0","0.0","0.0","1","0","22","27","81.5","1","21","0","1","1","/en/players/416e078e/Scott-Wharton","Blackburn Rovers","0","14","15","1","0","30","100.0","0","0.0","92","38","0","0","0","0","19","0","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Sondre Tronstad","6","no NOR","CM,DM","30-004","90","0","0","0","0","2","0","1","0","48","1","3","1","0.1","0.1","0.0","0","0","32","37","86.5","3","30","0","0","0","/en/players/50e41224/Sondre-Tronstad","Blackburn Rovers","1","11","28","9","2","48","","0","","143","20","1","0","1","0","29","1","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Yuri Ribeiro","4","pt POR","LB","28-218","90","0","0","0","0","0","0","0","0","73","3","0","1","0.0","0.0","0.0","4","0","41","61","67.2","2","38","2","1","0","/en/players/284f2ce6/Yuri-Ribeiro","Blackburn Rovers","5","25","25","23","0","73","0.0","1","100.0","128","47","0","0","1","0","41","4","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Sean McLoughlin","15","ie IRL","CB","28-290","43","0","0","0","0","0","0","0","1","33","1","0","1","0.0","0.0","0.1","1","0","24","26","92.3","0","16","0","0","0","/en/players/315eb8f6/Sean-McLoughlin","Blackburn Rovers","10","23","8","2","1","33","","0","","45","18","0","0","1","0","18","0","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Dominic Hyam","5","sct SCO","CB","29-253","90","0","0","0","0","0","0","0","0","56","1","0","2","0.0","0.0","0.0","1","0","41","45","91.1","6","37","0","0","0","/en/players/ce95958a/Dominic-Hyam","Blackburn Rovers","7","33","24","0","0","56","","0","","190","100","0","0","0","0","40","0","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Ryan Alebiosu","2","ng NGA","RB","23-256","90","0","0","0","0","1","0","0","0","44","3","2","0","0.0","0.0","0.0","0","0","24","31","77.4","2","24","2","1","0","/en/players/ce048fb8/Ryan-Alebiosu","Blackburn Rovers","4","14","19","11","0","44","0.0","0","0.0","135","39","2","0","2","0","26","5","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Balázs Tóth","22","hu HUN","GK","27-360","90","0","0","0","0","0","0","0","0","37","0","0","0","0.0","0.0","0.0","0","0","23","32","71.9","0","18","0","0","0","/en/players/e6eb693d/Balazs-Toth","Blackburn Rovers","28","36","1","0","0","37","","0","","74","36","0","0","1","0","16","0","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Josh Sargent","9","us USA","FW","25-191","90","2","0","1","1","6","1","0","0","24","0","1","1","1.5","0.7","0.0","2","1","4","7","57.1","0","14","2","4","1","/en/players/a8d4428b/Josh-Sargent","Norwich City","1","1","8","15","7","23","25.0","3","75.0","107","38","1","2","3","1","18","8","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Mathias Kvistgaarden","30","dk DEN","AM","23-137","52","0","0","0","0","1","0","0","0","22","0","0","2","0.1","0.1","0.0","1","0","7","13","53.8","1","9","0","4","1","/en/players/49df363f/Mathias-Kvistgaarden","Norwich City","0","3","9","10","6","22","25.0","3","75.0","43","14","0","1","2","0","11","2","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
"Emiliano Marcondes","11","dk DEN","AM","30-174","38","0","0","0","0","1","0","0","0","12","1","0","0","0.1","0.1","0.0","1","0","8","10","80.0","2","7","3","0","0","/en/players/4d960fc3/Emiliano-Marcondes","Norwich City","0","1","5","7","3","12","","0","","67","44","1","1","0","0","9","5","Championship","2025-2026","Saturday August 30, 2025, 15:00 (venue time)","Blackburn Rovers","Norwich City","https://fbref.com/en/matches/db6bd038/Blackburn-Rovers-Norwich-City-August-30-2025-Championship","4","Ewood Park"
