"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"65","Adrián Liso","Getafe","0.07","0.00","Off Target","20","Left Foot","","Adrián Liso","Fouled","Adrián Liso","Tackle","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11"
"66","Azzedine Ounahi","Girona","0.06","0.00","Off Target","18","Right Foot","","Thomas Lemar","Pass (Live)","","","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11"
"72","Mario Martín","Getafe","0.12","0.63","Goal","9","Head","","Luis Milla","Pass (Dead)","Iglesias","Fouled","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11"
"76","Vladyslav Vanat","Girona","0.25","0.15","Saved","14","Right Foot","","Thomas Lemar","Pass (Live)","Cristhian Stuani","Pass (Live)","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11"
"80","Thomas Lemar","Girona","0.04","0.00","Blocked","31","Left Foot","Free kick","Azzedine Ounahi","Fouled","Vladyslav Vanat","Take-On","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11"
"82","Adrián Liso","Getafe","0.03","0.00","Off Target","32","Left Foot","","Mauro Arambarri","Pass (Live)","","","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11"
"86","Borja Mayoral","Getafe","0.24","0.68","Goal","4","Left Foot","","Álex Sancris","Pass (Live)","Luis Milla","Pass (Live)","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11"
"90+4","Cristhian Stuani (pen)","Girona","0.79","0.81","Goal","13","Right Foot","","Cristhian Stuani","Fouled","Daley Blind","Pass (Live)","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11"
"2","Pep Chavarría","Rayo Vallecano","0.02","0.02","Saved","39","Left Foot","","Florian Lejeune","Pass (Live)","","","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"4","Santi Comesaña","Villarreal","0.02","0.00","Blocked","30","Right Foot","Deflected","Santiago Mouriño","Pass (Live)","Nicolas Pépé","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"4","Alberto Moleiro","Villarreal","0.08","0.05","Saved","17","Right Foot","","Alberto Moleiro","Take-On","Luiz Lúcio Reis Júnior","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"12","Alexandre Alemão","Rayo Vallecano","0.04","0.37","Saved","15","Head","","Jorge de Frutos","Pass (Live)","Pedro Díaz","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"14","Pedro Díaz","Rayo Vallecano","0.02","0.00","Blocked","29","Right Foot","","Florian Lejeune","Pass (Live)","Florian Lejeune","Tackle","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"16","Gerard Moreno","Villarreal","0.10","0.00","Blocked","17","Left Foot","","Nicolas Pépé","Pass (Live)","Gerard Moreno","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"19","Jorge de Frutos","Rayo Vallecano","0.03","0.00","Blocked","18","Right Foot","","Alexandre Alemão","Pass (Live)","Pedro Díaz","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"19","Alfonso Pedraza","Villarreal","0.11","0.00","Off Target","17","Left Foot","","Georges Mikautadze","Pass (Live)","Alfonso Pedraza","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"21","Nicolas Pépé","Villarreal","0.02","0.00","Blocked","25","Left Foot","","Thomas Partey","Pass (Live)","Alfonso Pedraza","Pass (Dead)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"22","Gerard Moreno","Villarreal","0.07","0.59","Goal","14","Right Foot","","Gerard Moreno","Take-On","","","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"27","Florian Lejeune","Rayo Vallecano","0.02","0.00","Off Target","39","Right Foot","","Andrei Ratiu","Pass (Live)","Andrei Ratiu","Take-On","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"33","Nicolas Pépé","Villarreal","0.04","0.03","Saved","19","Left Foot","","Gerard Moreno","Pass (Live)","Alberto Moleiro","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"33","Álvaro García","Rayo Vallecano","0.04","0.00","Off Target","15","Right Foot","","Pedro Díaz","Pass (Live)","Álvaro García","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"35","Isaac Palazón Camacho","Rayo Vallecano","0.08","0.00","Blocked","16","Left Foot","","Jorge de Frutos","Pass (Live)","Pep Chavarría","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"","","","","","","","","","","","","","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"49","Isaac Palazón Camacho","Rayo Vallecano","0.02","0.00","Off Target","26","Left Foot","","Jorge de Frutos","Pass (Dead)","Isaac Palazón Camacho","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"53","Tani Oluwaseyi","Villarreal","0.32","0.00","Off Target","7","Left Foot","","Tani Oluwaseyi","Take-On","Santi Comesaña","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"53","Nicolas Pépé","Villarreal","0.89","0.00","Off Target","2","Left Foot","","Tani Oluwaseyi","Shot","","","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"54","Nobel Mendy","Rayo Vallecano","0.03","0.00","Off Target","19","Left Foot","","Pedro Díaz","Pass (Live)","Álvaro García","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"56","Alberto Moleiro","Villarreal","0.08","0.49","Goal","28","Right Foot","","Alfonso Pedraza","Pass (Live)","","","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"58","Santi Comesaña","Villarreal","0.62","0.99","Goal","10","Left Foot","Deflected","Alberto Moleiro","Pass (Live)","Nicolas Pépé","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"64","Pedro Díaz","Rayo Vallecano","0.03","0.00","Off Target","30","Right Foot","","Pedro Díaz","Take-On","Florian Lejeune","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"65","Ayoze Pérez","Villarreal","0.44","0.36","Goal","15","Left Foot","","Alfonso Pedraza","Pass (Dead)","","","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"69","Santi Comesaña","Villarreal","0.16","0.00","Off Target","14","Right Foot","","Nicolas Pépé","Pass (Live)","Nicolas Pépé","Take-On","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"75","Tajon Buchanan","Villarreal","0.08","0.15","Saved","7","Left Foot","","Alfonso Pedraza","Pass (Live)","Daniel Parejo","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"83","Ilias Akhomach","Villarreal","0.01","0.00","Off Target","30","Left Foot","","Santiago Mouriño","Pass (Live)","Daniel Parejo","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"86","Óscar Trejo","Rayo Vallecano","0.17","0.39","Saved","16","Left Foot","","Andrei Ratiu","Pass (Live)","Óscar Valentín","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"89","Daniel Parejo","Villarreal","0.13","0.00","Woodwork","26","Right Foot","Free kick","Ilias Akhomach","Fouled","Daniel Parejo","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"90+2","Andrei Ratiu","Rayo Vallecano","0.46","0.00","Off Target","4","Right Foot","","Pep Chavarría","Pass (Live)","Francisco Perez","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"90+2","Óscar Valentín","Rayo Vallecano","0.03","0.00","Off Target","27","Left Foot","Volley","Sergio Camello","Pass (Live)","Iván Balliu","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11"
"4","Isaac Romero","Sevilla","0.06","0.00","Off Target","7","Left Foot","","Ruben Vargas","Pass (Live)","Gabriel Suazo","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"7","José María Giménez","Atlético Madrid","0.21","0.00","Off Target","9","Head","","Alex Baena","Pass (Dead)","Alexander Sørloth","Fouled","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"17","Julián Álvarez","Atlético Madrid","0.04","0.00","Blocked","25","Left Foot","","Alex Baena","Pass (Live)","Alexander Sørloth","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"20","Alexander Sørloth","Atlético Madrid","0.05","0.00","Blocked","18","Left Foot","","Julián Álvarez","Pass (Live)","José María Giménez","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"23","Carmona","Sevilla","0.03","0.00","Blocked","23","Left Foot","","Batista Mendy","Pass (Live)","Ruben Vargas","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"24","Ruben Vargas","Sevilla","0.01","0.00","Off Target","20","Left Foot","","Gabriel Suazo","Pass (Dead)","Carmona","Shot","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"29","Alexander Sørloth","Atlético Madrid","0.07","0.49","Saved","14","Right Foot","","Alex Baena","Pass (Live)","Koke","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"37","Nicolás González","Atlético Madrid","0.21","0.00","Woodwork","15","Right Foot","Volley","Alex Baena","Pass (Live)","José María Giménez","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"45","Nicolás González","Atlético Madrid","0.07","0.33","Saved","10","Right Foot","","Alexander Sørloth","Pass (Live)","Jan Oblak","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"45+1","Nicolás González","Atlético Madrid","0.15","0.00","Off Target","11","Left Foot","","Alex Baena","Pass (Live)","Koke","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"45+3","Ruben Vargas","Sevilla","0.06","0.00","Off Target","26","Right Foot","","Peque","Pass (Live)","Isaac Romero","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"","","","","","","","","","","","","","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"50","Julián Álvarez","Atlético Madrid","0.06","0.00","Off Target","11","Head","","Alexander Sørloth","Pass (Live)","Nicolás González","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"52","Djibril Sow","Sevilla","0.03","0.00","Off Target","21","Right Foot","","Peque","Pass (Live)","Ruben Vargas","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"53","Isaac Romero","Sevilla","0.04","0.00","Off Target","13","Head","","Gabriel Suazo","Pass (Live)","Ruben Vargas","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"59","Nicolás González","Atlético Madrid","0.23","0.56","Saved","5","Head","","Alex Baena","Pass (Dead)","Nicolás González","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"60","Alex Baena","Atlético Madrid","0.02","0.00","Blocked","33","Right Foot","","Julián Álvarez","Pass (Live)","Nicolás González","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"64","Julián Álvarez (pen)","Atlético Madrid","0.79","0.85","Goal","13","Right Foot","","José María Giménez","Fouled","Dávid Hancko","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"73","Nemanja Gudelj","Sevilla","0.04","0.09","Saved","29","Right Foot","","Gabriel Suazo","Pass (Live)","Djibril Sow","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"73","Tanguy Nianzou","Sevilla","0.02","0.00","Off Target","10","Head","","Peque","Pass (Dead)","Nemanja Gudelj","Shot","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"77","Thiago Almada","Atlético Madrid","0.84","0.99","Goal","14","Right Foot","","Giuliano Simeone","Pass (Live)","Giuliano Simeone","Take-On","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"81","Conor Gallagher","Atlético Madrid","0.03","0.00","Off Target","30","Right Foot","","Thiago Almada","Pass (Live)","Thiago Almada","Take-On","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"83","Antoine Griezmann","Atlético Madrid","0.64","0.00","Off Target","17","Left Foot","","Julián Álvarez","Pass (Live)","Giuliano Simeone","Tackle","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"90","Antoine Griezmann","Atlético Madrid","0.14","0.41","Goal","17","Right Foot","","Thiago Almada","Pass (Live)","Matteo Ruggeri","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"90+1","Akor Adams","Sevilla","0.04","0.02","Saved","10","Head","","Gabriel Suazo","Pass (Live)","Carmona","Pass (Live)","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"90+4","Nemanja Gudelj","Sevilla","0.01","0.00","Off Target","17","Head","","Djibril Sow","Pass (Dead)","Chidera Ejuke","Fouled","La-Liga","2025-2026","Saturday November 1, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Sevilla","https://fbref.com/en/matches/25430036/Atletico-Madrid-Sevilla-November-1-2025-La-Liga","11"
"2","Oihan Sancet","Athletic Club","0.03","0.00","Off Target","16","Head","","Álex Berenguer","Fouled","Andoni Gorosabel","Pass (Dead)","La-Liga","2025-2026","Saturday November 1, 2025, 18:30 (venue time) 17:30 (local time)","Real Sociedad","Athletic Club","https://fbref.com/en/matches/78cc3134/Real-Sociedad-Athletic-Club-November-1-2025-La-Liga","11"
