"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"47","Tiago Gabriel","Lecce","0.15","0.00","Off Target","7","Head","","Medon Berisha","Pass (Dead)","","","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"49","Matteo Politano","Napoli","0.01","0.00","Off Target","33","Left Foot","Volley","Matteo Politano","Pass (Live)","Matteo Politano","Take-On","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"51","Kialonda","Lecce","0.04","0.00","Blocked","11","Head","","Medon Berisha","Pass (Dead)","","","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"56","Francesco Camarda (pen)","Lecce","0.79","0.72","Saved","13","Right Foot","","","Fouled","Kialonda","Shot","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"61","Medon Berisha","Lecce","0.04","0.00","Blocked","24","Right Foot","Free kick","","Fouled","Medon Berisha","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"67","Juan Jesus","Napoli","0.08","0.00","Blocked","8","Head","","Elif Elmas","Pass (Dead)","","","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"69","Andre-Frank Zambo Anguissa","Napoli","0.12","0.84","Goal","9","Head","Deflected","David Neres","Pass (Dead)","Billy Gilmour","Fouled","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"71","Elif Elmas","Napoli","0.06","0.00","Off Target","27","Right Foot","","Leonardo Spinazzola","Pass (Live)","Giovanni Di Lorenzo","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"73","Lassana Coulibaly","Lecce","0.02","0.23","Saved","10","Head","","Medon Berisha","Pass (Live)","Antonino Gallo","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"75","Medon Berisha","Lecce","0.02","0.00","Off Target","48","Right Foot","","Medon Berisha","Take-On","Nikola Štulić","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"89","Giovanni Di Lorenzo","Napoli","0.07","0.00","Blocked","17","Right Foot","","Leonardo Spinazzola","Take-On","Alessandro Buongiorno","Pass (Dead)","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"90+6","Giovanni Di Lorenzo","Napoli","0.02","0.01","Saved","24","Left Foot","","","","","","Serie-A","2025-2026","Tuesday October 28, 2025, 18:30 (venue time) 17:30 (local time)","Lecce","Napoli","https://fbref.com/en/matches/03883326/Lecce-Napoli-October-28-2025-Serie-A","9"
"4","Samuele Ricci","Milan","0.01","0.29","Goal","28","Right Foot","Deflected, Volley","","","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"6","Isak Hien","Atalanta","0.21","0.00","Off Target","4","Head","","Lorenzo Bernasconi","Pass (Dead)","Davide Zappacosta","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"10","Honest Ahanor","Atalanta","0.08","0.00","Off Target","9","Head","","Davide Zappacosta","Pass (Dead)","Charles De Ketelaere","Fouled","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"11","Ademola Lookman","Atalanta","0.04","0.00","Blocked","26","Right Foot","","Lorenzo Bernasconi","Pass (Live)","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"11","Marten de Roon","Atalanta","0.02","0.00","Off Target","28","Right Foot","","Ademola Lookman","Shot","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"21","Éderson","Atalanta","0.08","0.12","Saved","21","Left Foot","","Mario Pašalić","Pass (Live)","Charles De Ketelaere","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"23","Honest Ahanor","Atalanta","0.16","0.00","Off Target","3","Head","","Charles De Ketelaere","Pass (Live)","Davide Zappacosta","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"26","Davide Zappacosta","Atalanta","0.02","0.00","Off Target","15","Right Foot","","Ademola Lookman","Pass (Live)","Ademola Lookman","Take-On","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"27","Honest Ahanor","Atalanta","0.12","0.00","Off Target","14","Left Foot","","Mario Pašalić","Pass (Live)","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"34","Youssouf Fofana","Milan","0.06","0.00","Blocked","28","Right Foot","","","","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"35","Ademola Lookman","Atalanta","0.06","0.28","Goal","11","Left Foot","","Mario Pašalić","Pass (Live)","Charles De Ketelaere","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"42","Davide Zappacosta","Atalanta","0.02","0.00","Blocked","21","Left Foot","","Ademola Lookman","Pass (Live)","Odilon Kossounou","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"","","","","","","","","","","","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"47","Santiago Giménez","Milan","0.08","0.00","Off Target","15","Left Foot","Volley","Samuele Ricci","Pass (Live)","Mike Maignan","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"56","Lorenzo Bernasconi","Atalanta","0.03","0.00","Blocked","15","Left Foot","Volley","Ademola Lookman","Take-On","Charles De Ketelaere","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"57","Lorenzo Bernasconi","Atalanta","0.11","0.00","Blocked","14","Left Foot","","Lorenzo Bernasconi","Shot","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"67","Alexis Saelemaekers","Milan","0.05","0.00","Blocked","16","Right Foot","Volley","Ruben Loftus-Cheek","Fouled","Davide Bartesaghi","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"67","Ruben Loftus-Cheek","Milan","0.05","0.00","Blocked","10","Right Foot","Volley","Alexis Saelemaekers","Shot","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"68","Youssouf Fofana","Milan","0.15","0.00","Off Target","10","Right Foot","Volley","Davide Bartesaghi","Pass (Live)","Christopher Nkunku","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"81","Isak Hien","Atalanta","0.07","0.00","Off Target","11","Head","","Marco Brescianini","Pass (Dead)","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"85","Davide Zappacosta","Atalanta","0.05","0.05","Saved","22","Right Foot","","Davide Zappacosta","Take-On","Marco Brescianini","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"86","Éderson","Atalanta","0.10","0.00","Blocked","8","Head","","Lazar Samardzic","Pass (Dead)","Davide Zappacosta","Shot","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"86","Davide Zappacosta","Atalanta","0.01","0.00","Off Target","24","Right Foot","Volley","Éderson","Shot","","","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"88","Yunus Musah","Atalanta","0.16","0.00","Blocked","4","Right Foot","","Berat Djimsiti","Pass (Live)","Ademola Lookman","Pass (Live)","Serie-A","2025-2026","Tuesday October 28, 2025, 20:45 (venue time) 19:45 (local time)","Atalanta","Milan","https://fbref.com/en/matches/2018e1c7/Atalanta-Milan-October-28-2025-Serie-A","9"
"4","Nicolás Paz","Como","0.04","0.00","Woodwork","30","Left Foot","Free kick","Stefan Posch","Fouled","Jacobo Ramón","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"8","Giovane","Hellas Verona","0.03","0.03","Saved","27","Left Foot","","Gift Orban","Pass (Live)","Martin Frese","Tackle","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"9","Nicolás Paz","Como","0.01","0.00","Off Target","28","Left Foot","","Maxence Caqueret","Pass (Live)","Assane Diao","Pass (Dead)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"9","Anastasios Douvikas","Como","0.20","0.61","Goal","9","Head","","Álex Valle","Pass (Live)","Nicolás Paz","Shot","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"23","Suat Serdar","Hellas Verona","0.43","0.21","Saved","12","Left Foot","","Giovane","Pass (Live)","Gift Orban","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"23","Martin Frese","Hellas Verona","0.04","0.00","Blocked","16","Left Foot","","Suat Serdar","Shot","","","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"24","Victor Nelsson","Hellas Verona","0.04","0.00","Off Target","11","Head","","Martin Frese","Pass (Dead)","Martin Frese","Shot","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"25","Suat Serdar","Hellas Verona","0.47","0.47","Goal","9","Right Foot","","Suat Serdar","Interception","","","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"27","Nicolás Paz","Como","0.03","0.00","Blocked","34","Left Foot","Free kick","Nicolás Paz","Fouled","Jacobo Ramón","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"30","Anastasios Douvikas","Como","0.04","0.00","Off Target","12","Head","","Lucas Da Cunha","Pass (Dead)","Maxence Caqueret","Fouled","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"32","Nicolás Paz","Como","0.28","0.39","Saved","17","Left Foot","Deflected","Maxence Caqueret","Pass (Live)","Álex Valle","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"32","Álex Valle","Como","0.33","0.00","Off Target","16","Left Foot","","Nicolás Paz","Shot","","","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"35","Suat Serdar","Hellas Verona","0.19","0.00","Blocked","1","Head","","Giovane","Pass (Dead)","Giovane","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"36","Suat Serdar","Hellas Verona","0.05","0.00","Off Target","17","Right Foot","","Suat Serdar","Shot","","","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"43","Nicolás Paz","Como","0.04","0.00","Blocked","23","Left Foot","","Nicolás Paz","Take-On","Álex Valle","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"","","","","","","","","","","","","","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"59","Gift Orban","Hellas Verona","0.02","0.21","Saved","41","Right Foot","","Giovane","Pass (Live)","Roberto Gagliardini","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"59","Anastasios Douvikas","Como","0.04","0.02","Saved","23","Right Foot","","Nicolas-Gerrit Kühn","Pass (Live)","Anastasios Douvikas","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"62","Nicolás Paz","Como","0.07","0.00","Blocked","29","Left Foot","Free kick","Anastasios Douvikas","Fouled","Maxence Caqueret","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"62","Stefan Posch","Como","0.18","0.38","Goal","7","Head","","Maxence Caqueret","Pass (Live)","Álex Valle","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"63","Martin Frese","Hellas Verona","0.03","0.01","Saved","13","Head","","Gift Orban","Pass (Live)","Armel Bella Kotchap","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"72","Maxence Caqueret","Como","0.02","0.00","Off Target","29","Right Foot","","Maxence Caqueret","Pass (Live)","Lucas Da Cunha","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"73","Jesus Rodríguez","Como","0.08","0.00","Blocked","15","Right Foot","","Lucas Da Cunha","Pass (Live)","Álex Valle","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"73","Lucas Da Cunha","Como","0.01","0.00","Off Target","31","Left Foot","","Jesus Rodríguez","Shot","","","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"82","Gift Orban","Hellas Verona","0.05","0.00","Blocked","20","Right Foot","","Rafik Belghali","Pass (Live)","Rafik Belghali","Take-On","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"86","Amin Sarr","Hellas Verona","0.05","0.06","Saved","18","Left Foot","Volley","Antoine Bernede","Pass (Live)","Victor Nelsson","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"88","Domagoj Bradarić","Hellas Verona","0.17","0.48","Saved","9","Left Foot","Deflected","Rafik Belghali","Pass (Live)","Gift Orban","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"90+2","Mërgim Vojvoda","Como","0.24","0.22","Goal","11","Right Foot","","Jesus Rodríguez","Pass (Live)","Nicolás Paz","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"90+5","Daniel Mosquera","Hellas Verona","0.01","0.06","Saved","14","Left Foot","","Amin Sarr","Pass (Live)","Gift Orban","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Como","Hellas Verona","https://fbref.com/en/matches/e5fb2641/Como-Hellas-Verona-October-29-2025-Serie-A","9"
"5","Dušan Vlahović (pen)","Juventus","0.79","0.86","Goal","13","Left Foot","","Dušan Vlahović","Fouled","Loïs Openda","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Juventus","Udinese","https://fbref.com/en/matches/97aaca72/Juventus-Udinese-October-29-2025-Serie-A","9"
"10","Loïs Openda","Juventus","0.11","0.00","Off Target","12","Left Foot","","Dušan Vlahović","Pass (Live)","Manuel Locatelli","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Juventus","Udinese","https://fbref.com/en/matches/97aaca72/Juventus-Udinese-October-29-2025-Serie-A","9"
"19","Nicolò Zaniolo","Udinese","0.05","0.00","Blocked","18","Left Foot","","Nicolò Zaniolo","Take-On","Hassane Kamara","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Juventus","Udinese","https://fbref.com/en/matches/97aaca72/Juventus-Udinese-October-29-2025-Serie-A","9"
"19","Hassane Kamara","Udinese","0.04","0.00","Off Target","16","Left Foot","","Nicolò Zaniolo","Shot","","","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Juventus","Udinese","https://fbref.com/en/matches/97aaca72/Juventus-Udinese-October-29-2025-Serie-A","9"
"33","Dušan Vlahović","Juventus","0.07","0.00","Off Target","9","Head","","Filip Kostić","Pass (Dead)","Manuel Locatelli","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Juventus","Udinese","https://fbref.com/en/matches/97aaca72/Juventus-Udinese-October-29-2025-Serie-A","9"
"35","Kenan Yıldız","Juventus","0.04","0.00","Blocked","23","Left Foot","","Loïs Openda","Pass (Live)","Weston McKennie","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Juventus","Udinese","https://fbref.com/en/matches/97aaca72/Juventus-Udinese-October-29-2025-Serie-A","9"
"38","Filip Kostić","Juventus","0.02","0.11","Saved","28","Left Foot","Deflected","Weston McKennie","Pass (Live)","Kenan Yıldız","Pass (Live)","Serie-A","2025-2026","Wednesday October 29, 2025, 18:30 (venue time) 17:30 (local time)","Juventus","Udinese","https://fbref.com/en/matches/97aaca72/Juventus-Udinese-October-29-2025-Serie-A","9"
