"league","season","match_date","gameweek","home_team","away_team","team","player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","match_url","venue"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Serhou Guirassy","9","gn GUI","FW","29-193","90","0","0","0","0","1","0","0","0","26","0","0","0","0.1","0.1","0.1","1","0","14","18","77.8","0","19","2","1","0","/en/players/923f4dda/Serhou-Guirassy","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Maximilian Beier","14","de GER","AM","22-339","64","0","0","0","0","3","2","0","0","19","0","0","0","0.6","0.6","0.0","1","0","6","12","50.0","1","12","1","2","2","/en/players/5db45ee5/Maximilian-Beier","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Carney Chukwuemeka","17","eng ENG","AM","21-336","26","0","0","0","0","0","0","0","0","13","0","1","1","0.0","0.0","0.0","0","0","8","8","100.0","1","9","2","4","2","/en/players/b2f9c73e/Carney-Chukwuemeka","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Karim Adeyemi","27","de GER","AM","23-246","76","1","0","0","0","5","1","0","0","40","1","1","0","0.2","0.2","0.0","1","0","17","24","70.8","2","26","1","4","2","/en/players/501055d8/Karim-Adeyemi","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Julian Brandt","10","de GER","AM","29-142","14","0","0","0","0","0","0","0","0","16","1","0","0","0.0","0.0","0.1","1","0","10","12","83.3","4","10","2","0","0","/en/players/a167537f/Julian-Brandt","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Felix Nmecha","8","de GER","CM","24-346","76","0","0","0","0","1","1","0","0","42","0","0","1","0.1","0.1","0.0","0","0","34","38","89.5","5","31","1","1","1","/en/players/091c86e2/Felix-Nmecha","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Jobe Bellingham","7","eng ENG","CM","19-363","14","0","0","0","0","0","0","0","0","7","0","0","0","0.0","0.0","0.0","0","0","6","7","85.7","2","4","0","0","0","/en/players/c88ff68d/Jobe-Bellingham","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Marcel Sabitzer","20","at AUT","CM","31-188","89","0","0","0","0","0","0","0","0","62","3","3","1","0.0","0.0","0.1","7","1","50","55","90.9","9","22","0","0","0","/en/players/e280527c/Marcel-Sabitzer","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Salih Özcan","6","tr TUR","CM","27-253","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/15413fa5/Salih-Ozcan","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
"Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","4","Dortmund","Wolfsburg","Dortmund","Daniel Svensson","24","se SWE","WB","23-221","90","0","0","0","0","1","0","0","0","66","0","0","0","0.1","0.1","0.0","1","0","39","59","66.1","2","27","4","1","1","/en/players/124c9382/Daniel-Svensson","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","Signal Iduna Park"
