"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Saša Lukić","20","rs SRB","DM,CM","29-131","90","0","0","0","0","1","0","0","0","49","4","1","0","0.1","0.1","0.1","3","0","28","36","77.8","1","23","0","0","0","/en/players/c6e8cf1f/Sasa-Lukic","Fulham","4","14","28","7","1","49","","0","","65","28","0","0","1","0","23","1","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Antonee Robinson","33","us USA","LB","28-136","90","0","0","0","0","0","0","0","0","71","4","1","1","0.0","0.0","0.1","2","0","38","58","65.5","2","30","1","0","0","/en/players/289601e6/Antonee-Robinson","Fulham","5","27","28","16","2","71","","0","","169","71","2","1","0","0","40","7","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Jorge Cuenca","15","es ESP","CB","26-035","90","0","0","0","0","0","0","1","0","86","0","1","2","0.0","0.0","0.0","2","0","63","77","81.8","1","61","0","1","1","/en/players/0abc51f2/Jorge-Cuenca","Fulham","10","56","28","2","0","86","100.0","0","0.0","275","204","2","0","0","0","64","0","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Joachim Andersen","5","dk DEN","CB","29-205","90","0","0","0","0","0","0","1","0","55","1","2","1","0.0","0.0","0.0","1","0","35","43","81.4","3","15","0","0","0","/en/players/e34fc66d/Joachim-Andersen","Fulham","11","30","24","1","0","55","","0","","51","28","0","0","0","0","25","0","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Kenny Tete","2","nl NED","RB","30-074","90","0","0","0","0","0","0","0","0","61","3","3","0","0.0","0.0","0.3","1","0","38","48","79.2","1","26","0","0","0","/en/players/77d7c96f/Kenny-Tete","Fulham","2","27","22","13","0","61","","0","","119","16","0","0","2","0","35","1","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Bernd Leno","1","de GER","GK","33-293","90","0","0","0","0","0","0","0","0","62","0","0","0","0.0","0.0","0.0","0","0","44","61","72.1","0","47","0","0","0","/en/players/2628fd2b/Bernd-Leno","Fulham","53","61","1","0","0","62","","0","","231","171","0","0","0","0","37","0","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Igor Jesus","19","br BRA","FW","24-300","71","0","0","0","0","4","0","0","0","22","0","0","0","0.3","0.3","0.0","2","0","11","13","84.6","1","16","1","0","0","/en/players/dbe24cce/Igor-Jesus","Nottingham Forest","0","1","11","12","5","22","","0","","48","22","0","1","4","0","19","4","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Taiwo Awoniyi","9","ng NGA","FW","28-132","19","0","0","0","0","0","0","0","0","2","0","0","0","0.0","0.0","0.0","0","0","1","1","100.0","0","0","0","0","0","/en/players/e5478b87/Taiwo-Awoniyi","Nottingham Forest","0","0","1","1","1","2","","0","","0","0","0","0","1","1","1","1","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Callum Hudson-Odoi","7","eng ENG","LW","25-045","89","0","0","0","0","1","0","0","0","37","0","1","0","0.0","0.0","0.1","2","0","23","28","82.1","4","23","2","1","0","/en/players/15f3ec41/Callum-Hudson-Odoi","Nottingham Forest","1","2","17","18","0","37","0.0","1","100.0","155","63","2","0","2","0","26","6","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Arnaud Kalimuendo","15","fr FRA","LW","23-336","1","0","0","0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0","0","0","1","0.0","0","0","0","0","0","/en/players/bf4c41f9/Arnaud-Kalimuendo","Nottingham Forest","0","0","0","1","0","1","","0","","0","0","0","0","0","0","1","1","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Omari Hutchinson","21","eng ENG","RW","22-053","90","0","0","0","0","1","0","0","0","58","0","2","1","0.0","0.0","0.1","2","0","34","44","77.3","2","35","4","6","1","/en/players/bd9553e6/Omari-Hutchinson","Nottingham Forest","0","7","21","30","8","58","16.7","5","83.3","195","102","3","2","0","1","37","11","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Morgan Gibbs-White","10","eng ENG","AM","25-329","72","0","0","0","0","2","0","0","0","40","0","0","2","0.1","0.1","0.1","4","0","24","30","80.0","6","26","1","1","0","/en/players/32f60ed8/Morgan-Gibbs-White","Nottingham Forest","0","3","19","19","3","40","0.0","1","100.0","65","31","2","1","4","1","24","5","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"James Mcatee","24","eng ENG","AM","23-065","18","0","0","0","0","0","0","0","0","7","1","0","0","0.0","0.0","0.0","0","0","1","4","25.0","0","5","0","2","0","/en/players/96593e89/James-Mcatee","Nottingham Forest","0","1","4","2","0","7","0.0","1","50.0","35","6","1","0","1","0","4","0","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Elliot Anderson","8","eng ENG","DM","23-046","90","0","0","0","0","1","0","0","0","89","0","1","2","0.0","0.0","0.0","3","0","63","76","82.9","8","59","0","1","0","/en/players/de31038e/Elliot-Anderson","Nottingham Forest","3","20","53","19","1","89","0.0","1","100.0","247","78","3","0","4","1","66","6","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Douglas Luiz","12","br BRA","DM","27-227","72","0","0","0","0","1","0","0","0","64","2","2","1","0.0","0.0","0.0","2","0","49","56","87.5","4","41","0","0","0","/en/players/6f7d826d/Douglas-Luiz","Nottingham Forest","3","15","34","17","1","64","","0","","206","53","1","0","2","0","43","2","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Nicolás Domínguez","16","ar ARG","DM","27-177","18","0","0","0","0","0","0","1","0","15","0","0","0","0.0","0.0","0.0","0","0","13","13","100.0","3","9","0","0","0","/en/players/20b3a502/Nicolas-Dominguez","Nottingham Forest","0","1","13","1","0","15","","0","","41","27","0","0","0","0","9","0","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Neco Williams","3","wls WAL","LB,RB","24-253","90","0","0","0","0","1","1","0","0","60","1","0","1","0.0","0.0","0.2","2","0","35","55","63.6","1","37","1","1","1","/en/players/dd323728/Neco-Williams","Nottingham Forest","3","17","30","15","2","60","100.0","0","0.0","173","116","1","0","0","1","36","4","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Murillo","5","br BRA","CB","23-171","90","0","0","0","0","1","1","1","0","78","1","1","3","0.0","0.0","0.0","1","0","55","66","83.3","4","51","0","2","0","/en/players/1704b0b8/Murillo","Nottingham Forest","9","32","44","3","0","78","0.0","2","100.0","161","81","1","0","0","1","49","0","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Nikola Milenković","31","rs SRB","CB","28-071","90","0","0","0","0","0","0","1","0","63","1","1","0","0.0","0.0","0.0","0","0","52","56","92.9","5","42","0","0","0","/en/players/bee704fc/Nikola-Milenkovic","Nottingham Forest","7","28","34","1","0","63","","0","","131","52","0","0","1","0","41","2","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Nicolò Savona","37","it ITA","RB","22-278","80","0","0","0","0","0","0","0","0","59","2","0","2","0.0","0.0","0.0","0","0","38","50","76.0","4","35","0","2","1","/en/players/e041497d/Nicolo-Savona","Nottingham Forest","7","24","25","11","0","59","50.0","1","50.0","99","18","0","0","0","1","38","2","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"Oleksandr Zinchenko","35","ua UKR","LB","29-007","10","0","0","0","0","0","0","0","0","14","0","0","0","0.0","0.0","0.0","0","0","9","13","69.2","2","10","2","0","0","/en/players/51cf8561/Oleksandr-Zinchenko","Nottingham Forest","0","3","6","5","0","14","","0","","72","52","1","0","0","0","10","0","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
"John","13","br BRA","GK","29-312","90","0","0","0","0","0","0","1","0","33","0","0","0","0.0","0.0","0.0","0","0","24","32","75.0","0","23","0","0","0","/en/players/33a235af/John","Nottingham Forest","30","33","0","0","0","33","","0","","74","48","0","0","0","0","23","0","Premier-League","2025-2026","Monday December 22, 2025, 20:00 (venue time)","Fulham","Nottingham Forest","https://fbref.com/en/matches/23ee8b09/Fulham-Nottingham-Forest-December-22-2025-Premier-League","17","Craven Cottage"
