"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"24","Evanilson","Bournemouth","0.29","0.72","Saved","11","Right Foot","","Marcos Senesi","Pass (Live)","Tyler Adams","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"30","Enzo Le Fée (pen)","Sunderland","0.79","0.99","Goal","13","Right Foot","","Reinildo Mandava","Fouled","Bertrand Traoré","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"31","Bertrand Traoré","Sunderland","0.02","0.08","Saved","26","Left Foot","","","","","","Sunderland","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"34","Alex Scott","Bournemouth","0.03","0.00","Off Target","30","Right Foot","","Marcos Senesi","Pass (Live)","Tyler Adams","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"39","Reinildo Mandava","Sunderland","0.03","0.00","Off Target","15","Head","","Granit Xhaka","Pass (Live)","Nordi Mukiele","Pass (Dead)","Sunderland","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"39","Marcus Tavernier","Bournemouth","0.07","0.00","Blocked","16","Left Foot","","Antoine Semenyo","Pass (Live)","Marcus Tavernier","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"45+6","Enzo Le Fée","Sunderland","0.03","0.00","Off Target","26","Right Foot","","Daniel Ballard","Tackle","","","Sunderland","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"45+8","Alex Scott","Bournemouth","0.04","0.00","Off Target","30","Right Foot","","Amine Adli","Pass (Live)","Marcus Tavernier","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"46","Bertrand Traoré","Sunderland","0.02","0.14","Goal","12","Left Foot","","Granit Xhaka","Pass (Live)","Enzo Le Fée","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"50","Bafodé Diakité","Bournemouth","0.02","0.00","Off Target","11","Head","","Antoine Semenyo","Pass (Dead)","Antoine Semenyo","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"55","Amine Adli","Bournemouth","0.06","0.00","Off Target","16","Left Foot","","Marcus Tavernier","Pass (Live)","Lewis Cook","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"62","Antoine Semenyo","Bournemouth","0.03","0.00","Off Target","14","Left Foot","","Marcus Tavernier","Pass (Live)","Bafodé Diakité","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"64","Brian Brobbey","Sunderland","0.18","0.10","Saved","9","Right Foot","","Enzo Le Fée","Pass (Live)","Trai Hume","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"69","Brian Brobbey","Sunderland","0.07","0.48","Goal","9","Head","","Enzo Le Fée","Pass (Dead)","Reinildo Mandava","Fouled","Sunderland","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"79","David Brooks","Bournemouth","0.03","0.20","Saved","19","Left Foot","","Marcus Tavernier","Pass (Live)","Justin Kluivert","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"83","Enes Ünal","Bournemouth","0.05","0.00","Off Target","29","Right Foot","Free kick","David Brooks","Fouled","Lewis Cook","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"85","Marcus Tavernier","Bournemouth","0.05","0.00","Woodwork","22","Left Foot","","David Brooks","Pass (Live)","Justin Kluivert","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"89","Antoine Semenyo","Bournemouth","0.03","0.00","Off Target","14","Head","","Marcos Senesi","Pass (Live)","Marcus Tavernier","Pass (Live)","Bournemouth","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"90+1","Daniel Ballard","Sunderland","0.12","0.00","Off Target","13","Right Foot","Volley","Trai Hume","Pass (Live)","Robin Roefs","Pass (Dead)","Sunderland","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Sunderland","Bournemouth","https://fbref.com/en/matches/e118da78/Sunderland-Bournemouth-November-29-2025-Premier-League","13"
"11","Mikkel Damsgaard","Brentford","0.02","0.01","Saved","28","Right Foot","","Kevin Schade","Pass (Live)","Mathias Jensen","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"14","Nathan Collins","Brentford","0.24","0.00","Off Target","4","Head","","Dango Ouattara","Pass (Dead)","","","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"19","Thiago","Brentford","0.09","0.00","Off Target","10","Left Foot","","Mikkel Damsgaard","Pass (Live)","Aaron Hickey","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"21","Mikkel Damsgaard","Brentford","0.10","0.00","Off Target","21","Right Foot","","Dango Ouattara","Pass (Live)","Mathias Jensen","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"33","Hannibal Mejbri","Burnley","0.03","0.00","Blocked","28","Right Foot","","Kyle Walker","Pass (Dead)","","","Burnley","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"42","Zian Flemming","Burnley","0.04","0.09","Saved","22","Left Foot","","Quilindschy Hartman","Pass (Live)","Quilindschy Hartman","Take-On","Burnley","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"44","Hannibal Mejbri","Burnley","0.05","0.00","Blocked","20","Right Foot","","Hannibal Mejbri","Pass (Live)","Florentino Luís","Pass (Live)","Burnley","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"49","Aaron Hickey","Brentford","0.21","0.00","Off Target","9","Right Foot","","Mikkel Damsgaard","Pass (Live)","Jordan Henderson","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"52","Dango Ouattara","Brentford","0.09","0.00","Off Target","10","Head","","Michael Kayode","Pass (Live)","","","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"55","Thiago","Brentford","0.05","0.00","Off Target","12","Head","","Michael Kayode","Pass (Live)","Dango Ouattara","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"55","Mikkel Damsgaard","Brentford","0.05","0.00","Blocked","22","Left Foot","","Thiago","Shot","","","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"56","Sepp van den Berg","Brentford","0.09","0.00","Off Target","9","Head","","Mikkel Damsgaard","Pass (Dead)","Mikkel Damsgaard","Shot","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"56","Nathan Collins","Brentford","0.40","0.00","Off Target","5","Head","","Sepp van den Berg","Shot","","","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"58","Quilindschy Hartman","Burnley","0.02","0.00","Off Target","21","Left Foot","Volley","Hannibal Mejbri","Pass (Live)","Martin Dúbravka","Pass (Dead)","Burnley","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"66","Dango Ouattara","Brentford","0.17","0.00","Off Target","4","Head","","Kevin Schade","Pass (Live)","Aaron Hickey","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"81","Thiago (pen)","Brentford","0.79","0.86","Goal","13","Right Foot","","Dango Ouattara","Fouled","Mikkel Damsgaard","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"85","Zian Flemming (pen)","Burnley","0.79","0.87","Goal","13","Right Foot","","Jaidon Anthony","Fouled","Josh Laurent","Pass (Live)","Burnley","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"86","Thiago","Brentford","0.24","0.89","Goal","4","Left Foot","Deflected, Volley","Michael Kayode","Pass (Live)","Yehor Yarmoliuk","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"88","Zian Flemming","Burnley","0.01","0.00","Blocked","17","Head","","Josh Laurent","Pass (Live)","","","Burnley","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"90+2","Dango Ouattara","Brentford","0.51","0.39","Goal","9","Left Foot","","Dango Ouattara","Take-On","Jordan Henderson","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Brentford","Burnley","https://fbref.com/en/matches/5615f800/Brentford-Burnley-November-29-2025-Premier-League","13"
"1","Phil Foden","Manchester City","0.25","0.61","Goal","9","Left Foot","Volley","Matheus Nunes","Pass (Live)","Bernardo Silva","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"9","Pascal Struijk","Leeds United","0.06","0.00","Off Target","9","Head","","Jayden Bogle","Fouled","Ao Tanaka","Pass (Live)","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"20","Phil Foden","Manchester City","0.33","0.00","Blocked","11","Left Foot","","Nico O’Reilly","Pass (Live)","Jeremy Doku","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"20","Nicolás González","Manchester City","0.12","0.00","Blocked","16","Right Foot","","Phil Foden","Shot","","","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"20","Joško Gvardiol","Manchester City","0.11","0.00","Off Target","4","Left Foot","Volley","Phil Foden","Pass (Dead)","Nicolás González","Shot","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"22","Rúben Dias","Manchester City","0.03","0.00","Off Target","30","Left Foot","","Erling Haaland","Pass (Live)","Jeremy Doku","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"24","Phil Foden","Manchester City","0.03","0.09","Saved","17","Left Foot","","Joško Gvardiol","Pass (Live)","Phil Foden","Pass (Dead)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"25","Nico O’Reilly","Manchester City","0.52","0.70","Saved","3","Head","","Tijjani Reijnders","Pass (Dead)","Phil Foden","Shot","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"25","Joško Gvardiol","Manchester City","0.66","0.99","Goal","2","Right Foot","","Nico O’Reilly","Shot","","","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"32","Lukas Nmecha","Leeds United","0.04","0.00","Off Target","14","Left Foot","","Wilfried Gnonto","Pass (Live)","Ethan Ampadu","Pass (Live)","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"35","Tijjani Reijnders","Manchester City","0.03","0.00","Off Target","23","Right Foot","","Joško Gvardiol","Pass (Live)","Matheus Nunes","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"43","Tijjani Reijnders","Manchester City","0.03","0.00","Blocked","29","Right Foot","Free kick","Tijjani Reijnders","Fouled","Nicolás González","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"44","Bernardo Silva","Manchester City","0.07","0.00","Blocked","16","Left Foot","","Tijjani Reijnders","Pass (Live)","Jeremy Doku","Tackle","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"44","Nicolás González","Manchester City","0.03","0.17","Saved","24","Right Foot","Deflected, Volley","Matheus Nunes","Pass (Live)","Nicolás González","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"44","Tijjani Reijnders","Manchester City","0.09","0.00","Blocked","14","Right Foot","Volley","Joško Gvardiol","Pass (Live)","Phil Foden","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"45+3","Nico O’Reilly","Manchester City","0.38","0.18","Saved","6","Other","","Jeremy Doku","Pass (Live)","Tijjani Reijnders","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"48","Ethan Ampadu","Leeds United","0.15","0.00","Blocked","17","Right Foot","Deflected","James Justin","Fouled","Lukas Nmecha","Pass (Live)","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"49","Dominic Calvert-Lewin","Leeds United","0.14","0.57","Goal","9","Right Foot","","Ao Tanaka","Pass (Live)","Ilia Gruev","Pass (Live)","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"56","Pascal Struijk","Leeds United","0.06","0.00","Blocked","9","Head","","Ilia Gruev","Pass (Dead)","Dominic Calvert-Lewin","Fouled","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"63","Tijjani Reijnders","Manchester City","0.06","0.00","Blocked","14","Right Foot","","Bernardo Silva","Pass (Live)","Tijjani Reijnders","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"68","Lukas Nmecha (pen)","Leeds United","0.79","0.65","Saved","13","Right Foot","","Dominic Calvert-Lewin","Fouled","Lucas Perri","Pass (Live)","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"68","Lukas Nmecha","Leeds United","0.89","0.98","Goal","6","Right Foot","","Lukas Nmecha","Shot","","","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"86","Gabriel Gudmundsson","Leeds United","0.01","0.00","Blocked","29","Right Foot","","","","","","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"88","Erling Haaland","Manchester City","0.13","0.40","Saved","8","Head","","Jeremy Doku","Pass (Live)","Joško Gvardiol","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"90","Omar Marmoush","Manchester City","0.13","0.13","Saved","10","Head","","Jeremy Doku","Pass (Live)","Joško Gvardiol","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"90+1","Phil Foden","Manchester City","0.10","0.41","Goal","18","Left Foot","","Rayan Cherki","Pass (Live)","Matheus Nunes","Pass (Live)","Manchester City","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"90+5","Jaka Bijol","Leeds United","0.12","0.00","Off Target","10","Head","","Ilia Gruev","Pass (Dead)","Dominic Calvert-Lewin","Fouled","Leeds United","Premier-League","2025-2026","Saturday November 29, 2025, 15:00 (venue time)","Manchester City","Leeds United","https://fbref.com/en/matches/bfa73051/Manchester-City-Leeds-United-November-29-2025-Premier-League","13"
"1","Anthony Elanga","Newcastle Utd","0.07","0.17","Saved","22","Right Foot","","Nick Woltemade","Pass (Live)","Nick Woltemade","Take-On","Newcastle Utd","Premier-League","2025-2026","Saturday November 29, 2025, 17:30 (venue time)","Everton","Newcastle United","https://fbref.com/en/matches/1e17ace9/Everton-Newcastle-United-November-29-2025-Premier-League","13"
"1","Malick Thiaw","Newcastle Utd","0.22","0.68","Goal","4","Head","","Lewis Miley","Pass (Dead)","Anthony Elanga","Shot","Newcastle Utd","Premier-League","2025-2026","Saturday November 29, 2025, 17:30 (venue time)","Everton","Newcastle United","https://fbref.com/en/matches/1e17ace9/Everton-Newcastle-United-November-29-2025-Premier-League","13"
