"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Lucas Höler","9","de GER","FW","31-065","77","0","0","0","0","1","0","0","0","20","0","0","1","0.1","0.1","0.0","0","0","8","16","50.0","1","11","0","1","0","/en/players/ca618d23/Lucas-Holer","Freiburg","0","1","11","8","4","20","0.0","1","100.0","21","4","0","0","0","1","14","4","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Igor Matanovic","31","hr CRO","FW","22-166","13","2","0","1","1","1","1","0","0","3","0","0","0","0.8","0.1","0.0","0","0","1","1","100.0","0","1","0","0","0","/en/players/948e1292/Igor-Matanovic","Freiburg","0","0","1","2","2","2","","0","","8","5","0","0","0","0","2","1","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Vincenzo Grifo","32","it ITA","LW","32-159","62","0","0","0","0","0","0","0","0","33","0","0","1","0.0","0.0","0.3","3","0","20","29","69.0","3","17","0","0","0","/en/players/54e4866f/Vincenzo-Grifo","Freiburg","2","7","11","15","0","33","","0","","62","27","0","0","0","0","19","3","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Derry Scherhant","7","de GER","LW","22-307","28","1","0","0","0","2","2","0","0","14","0","1","0","0.1","0.1","0.0","2","1","7","8","87.5","2","7","1","1","0","/en/players/93cba339/Derry-Scherhant","Freiburg","1","1","3","10","2","14","0.0","1","100.0","71","36","2","0","0","0","9","3","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Jan-Niklas Beste","19","de GER","RW","26-252","85","0","0","0","0","2","1","0","0","33","2","0","2","0.1","0.1","0.0","1","0","14","26","53.8","0","14","0","1","1","/en/players/57382429/Jan-Niklas-Beste","Freiburg","0","4","13","16","1","33","100.0","0","0.0","101","18","0","0","2","0","14","4","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Eren Dinkçi","18","de GER","RW","23-274","5","0","0","0","0","0","0","0","0","3","1","0","0","0.0","0.0","0.0","1","0","1","2","50.0","1","1","0","0","0","/en/players/4ccd8957/Eren-Dinkci","Freiburg","0","2","1","0","0","3","","0","","2","2","0","0","0","0","1","0","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Johan Manzambi","44","ch SUI","AM","19-334","89","0","0","0","0","2","0","0","1","39","0","0","2","0.1","0.1","0.1","4","1","17","23","73.9","6","19","2","6","3","/en/players/8fcf0e12/Johan-Manzambi","Freiburg","0","1","12","28","7","39","50.0","3","50.0","142","56","2","2","5","0","20","7","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Patrick Osterhage","6","de GER","DM","25-224","84","0","0","0","0","1","0","0","0","41","1","1","0","0.1","0.1","0.0","1","0","29","34","85.3","2","20","0","0","0","/en/players/9662c9ec/Patrick-Osterhage","Freiburg","0","6","17","18","2","41","","0","","71","46","1","0","2","1","23","5","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Nicolas Höfler","27","de GER","DM","35-188","6","0","0","0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0","0","1","1","100.0","1","0","0","0","0","/en/players/5d8e331f/Nicolas-Hofler","Freiburg","0","0","1","0","0","1","","0","","0","0","0","0","0","0","0","0","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
"Maximilian Eggestein","8","de GER","DM","28-279","90","0","0","0","0","1","0","0","0","33","0","2","0","0.1","0.1","0.0","0","0","20","26","76.9","3","13","0","0","0","/en/players/beb882a8/Maximilian-Eggestein","Freiburg","1","9","16","8","0","33","","0","","50","12","0","0","1","1","16","0","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Stuttgart","https://fbref.com/en/matches/47deb66f/Freiburg-Stuttgart-September-13-2025-Bundesliga","3","Europa-Park Stadion"
