"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Sindre Egeli","8","no NOR","RW","19-191","77","0","0","0","0","1","0","0","0","41","2","0","0","0.0","0.0","0.0","3","0","15","28","53.6","3","23","3","3","2","/en/players/25172468/Sindre-Egeli","Ipswich Town","1","7","18","18","3","41","66.7","1","33.3","129","90","2","0","4","1","28","3","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Wes Burns","7","wls WAL","RW","31-036","13","1","0","0","0","1","1","0","0","4","0","0","1","0.2","0.2","0.0","0","0","0","0","","0","0","0","0","0","/en/players/b3fe23c6/Wes-Burns","Ipswich Town","2","2","1","1","1","4","","0","","0","0","0","0","0","0","1","0","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Marcelino Núñez","32","cl CHI","AM","25-303","89","0","2","0","0","1","0","0","0","44","2","0","0","0.0","0.0","0.4","5","2","30","37","81.1","2","20","1","1","1","/en/players/b6d1cf5c/Marcelino-Nunez","Ipswich Town","0","5","20","20","2","44","100.0","0","0.0","81","40","1","0","1","3","26","3","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Cameron Humphreys","30","eng ENG","AM","22-060","1","0","0","0","0","0","0","0","0","1","1","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/6068431b/Cameron-Humphreys","Ipswich Town","0","1","0","0","0","1","","0","","0","0","0","0","0","0","0","0","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Jack Taylor","14","ie IRL","DM","27-189","86","0","0","0","0","3","1","1","0","53","0","0","0","0.2","0.2","0.0","2","0","40","44","90.9","4","30","2","0","0","/en/players/48eed8d5/Jack-Taylor","Ipswich Town","2","12","32","9","2","53","","0","","159","94","0","0","0","2","38","0","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Jens Cajuste","12","se SWE","DM","26-141","4","0","0","0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0","0","1","1","100.0","0","1","0","0","0","/en/players/928a4a61/Jens-Cajuste","Ipswich Town","0","1","0","0","0","1","","0","","0","0","0","0","0","0","1","0","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Azor Matusiwa","5","nl NED","DM","27-245","90","0","0","0","0","1","0","0","0","58","3","2","0","0.0","0.0","0.0","1","0","43","49","87.8","2","26","0","1","0","/en/players/a17a94d6/Azor-Matusiwa","Ipswich Town","1","16","34","8","0","58","0.0","1","100.0","109","46","1","0","1","0","30","0","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Jacob Greaves","24","eng ENG","LB","25-108","90","0","0","0","0","1","1","0","0","48","0","2","2","0.1","0.1","0.1","5","0","25","32","78.1","4","13","0","2","0","/en/players/1f169636/Jacob-Greaves","Ipswich Town","5","16","10","22","3","48","0.0","2","100.0","89","41","2","0","1","2","21","3","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Cédric Kipré","4","ci CIV","CB","29-020","90","0","0","0","0","2","0","0","0","57","0","1","2","0.1","0.1","0.0","2","1","41","46","89.1","2","28","2","0","0","/en/players/9f30e7ed/Cedric-Kipre","Ipswich Town","8","33","16","8","1","57","","0","","192","103","4","0","0","0","36","1","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Dara O'Shea","26","ie IRL","CB","26-300","90","0","0","0","0","1","0","0","0","69","0","2","1","0.0","0.0","0.0","0","0","46","59","78.0","0","39","0","0","0","/en/players/1d042188/Dara-OShea","Ipswich Town","8","42","25","2","1","69","","0","","119","45","0","0","1","0","43","1","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Darnell Furlong","19","eng ENG","RB","30-059","90","0","0","0","0","1","0","1","0","46","2","4","0","0.2","0.2","0.1","2","0","28","35","80.0","2","17","0","0","0","/en/players/3ec9195b/Darnell-Furlong","Ipswich Town","1","18","23","6","1","46","","0","","47","5","0","0","2","0","18","0","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Christian Walton","28","eng ENG","GK","30-050","90","0","0","0","0","0","0","0","0","41","0","0","0","0.0","0.0","0.0","0","0","25","39","64.1","0","20","0","0","0","/en/players/c666574f/Christian-Walton","Ipswich Town","30","40","1","0","0","41","","0","","149","108","0","0","0","0","22","0","Championship","2025-2026","Monday December 29, 2025, 18:00 (venue time)","Coventry City","Ipswich Town","https://fbref.com/en/matches/a079fba0/Coventry-City-Ipswich-Town-December-29-2025-Championship","24","Coventry Building Society Arena"
"Jordan Ayew","9","gh GHA","FW","34-109","64","0","0","0","0","0","0","0","0","29","1","0","2","0.0","0.0","0.0","0","0","14","18","77.8","0","19","1","0","0","/en/players/da052c14/Jordan-Ayew","Leicester City","3","5","15","10","1","29","","0","","94","23","1","1","2","2","20","7","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Silko Thomas","39","eng ENG","FW","21-187","26","0","0","0","0","0","0","0","0","13","0","0","0","0.0","0.0","0.0","1","0","6","10","60.0","0","8","2","0","0","/en/players/c7a27513/Silko-Thomas","Leicester City","0","0","6","8","0","13","","0","","62","38","1","0","1","0","13","5","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Stephy Mavididi","10","eng ENG","LW","27-212","90","0","0","0","0","2","0","0","0","55","4","0","2","0.1","0.1","0.0","6","2","22","33","66.7","3","35","7","6","2","/en/players/30144daa/Stephy-Mavididi","Leicester City","2","4","18","35","6","55","33.3","4","66.7","291","195","5","5","3","1","32","11","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Abdul Fatawu Issahaku","7","gh GHA","RW","21-296","68","0","1","0","0","1","0","0","0","27","1","0","1","0.0","0.0","0.2","3","1","7","14","50.0","1","16","1","4","2","/en/players/bceda5ff/Abdul-Fatawu-Issahaku","Leicester City","1","6","12","10","0","27","50.0","2","50.0","109","38","0","0","2","0","14","2","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Jeremy Monga","28","eng ENG","RW","16-172","22","0","0","0","0","0","0","0","0","8","0","0","1","0.0","0.0","0.0","0","0","3","3","100.0","0","6","0","1","0","/en/players/4c168d3a/Jeremy-Monga","Leicester City","0","0","2","6","0","8","0.0","1","100.0","34","5","0","0","1","4","9","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Bobby De Cordova-Reid","14","jm JAM","AM","32-330","64","1","0","0","0","1","1","0","0","27","0","0","0","0.2","0.2","0.0","1","0","23","24","95.8","4","20","0","1","0","/en/players/0f7533cd/Bobby-De-Cordova-Reid","Leicester City","0","0","22","5","1","27","0.0","0","0.0","84","18","1","0","1","0","18","1","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Aaron Ramsey","30","eng ENG","AM","22-342","4","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/e1618c22/Aaron-Ramsey","Leicester City","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Louis Page","25","eng ENG","AM","17-066","22","0","0","0","0","0","0","0","0","16","1","0","0","0.0","0.0","0.0","0","0","10","14","71.4","2","11","2","1","1","/en/players/431f4bf3/Louis-Page","Leicester City","0","2","5","9","0","16","100.0","0","0.0","63","56","2","0","0","0","12","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Jordan James","6","wls WAL","DM","21-180","90","1","0","0","0","2","1","1","0","38","0","0","1","0.2","0.2","0.0","1","0","14","29","48.3","0","17","1","1","0","/en/players/f719ad7f/Jordan-James","Leicester City","2","3","24","11","1","38","0.0","1","100.0","63","15","0","1","3","2","20","2","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Oliver Skipp","22","eng ENG","DM","25-104","90","0","0","0","0","0","0","0","0","43","1","0","0","0.0","0.0","0.1","1","0","31","36","86.1","5","23","0","0","0","/en/players/6250083a/Oliver-Skipp","Leicester City","3","6","29","8","0","43","","0","","65","33","0","0","1","1","24","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Luke Thomas","33","eng ENG","LB","24-202","90","0","1","0","0","1","0","0","0","62","0","3","1","0.1","0.1","0.2","2","1","37","50","74.0","9","31","0","0","0","/en/players/fc027d02/Luke-Thomas","Leicester City","3","17","29","17","1","62","","0","","104","34","2","0","0","0","30","4","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Benjamin Nelson","4","eng ENG","CB","21-286","90","0","0","0","0","0","0","0","0","62","2","0","1","0.0","0.0","0.0","0","0","35","47","74.5","3","35","0","0","0","/en/players/7be10897/Benjamin-Nelson","Leicester City","13","26","35","1","0","62","","0","","205","91","0","0","1","0","34","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Caleb Okoli","5","it ITA","CB","24-169","90","0","0","0","0","0","0","0","0","49","4","1","0","0.0","0.0","0.0","0","0","29","38","76.3","0","28","0","0","0","/en/players/8ec109e6/Caleb-Okoli","Leicester City","4","19","30","0","0","49","","0","","155","85","0","0","0","0","26","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Hamza Choudhury","17","bd BAN","RB","28-089","50","0","0","0","0","1","0","0","0","37","5","0","2","0.0","0.0","0.0","1","0","22","26","84.6","3","13","0","0","0","/en/players/7d2d3329/Hamza-Choudhury","Leicester City","2","8","22","7","1","37","","0","","61","21","1","0","0","0","12","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Ricardo Pereira","21","pt POR","RB","32-084","40","0","0","0","0","0","0","0","0","31","0","1","2","0.0","0.0","0.0","0","0","19","22","86.4","2","14","1","2","0","/en/players/75a72a99/Ricardo-Pereira","Leicester City","2","5","21","5","0","31","0.0","2","100.0","41","19","0","0","0","1","12","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Jakub Stolarczyk","1","pl POL","GK","25-010","90","0","0","0","0","0","0","0","0","31","0","0","0","0.0","0.0","0.0","0","0","19","30","63.3","0","20","0","0","0","/en/players/a4a76b3d/Jakub-Stolarczyk","Leicester City","19","29","2","0","0","31","","0","","97","40","0","0","0","0","13","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Patrick Agyemang","7","us USA","FW","25-052","90","0","0","0","0","1","1","0","0","22","3","0","0","0.0","0.0","0.0","2","1","7","10","70.0","2","12","2","4","1","/en/players/d987142b/Patrick-Agyemang","Derby County","2","2","9","11","2","22","25.0","3","75.0","103","40","1","1","1","3","17","6","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Rhian Brewster","10","eng ENG","FW","25-272","66","1","0","0","0","3","1","0","0","22","0","0","0","0.2","0.2","0.0","1","0","14","17","82.4","4","14","0","0","0","/en/players/30e81a88/Rhian-Brewster","Derby County","0","2","11","9","3","22","","0","","46","5","0","0","1","2","14","4","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Corey Blackett-Taylor","11","eng ENG","RM","28-097","24","0","0","0","0","0","0","0","0","10","1","0","0","0.0","0.0","0.0","1","0","3","4","75.0","1","5","1","0","0","/en/players/28016827/Corey-Blackett-Taylor","Derby County","0","2","2","6","0","10","","0","","48","22","1","0","1","0","8","3","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Bobby Clark","42","eng ENG","LM","20-325","72","0","0","0","0","1","0","0","0","31","1","0","0","0.0","0.0","0.0","1","0","15","21","71.4","3","14","0","3","0","/en/players/73341ace/Bobby-Clark","Derby County","0","1","20","10","2","31","0.0","3","100.0","67","42","0","0","1","2","16","3","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Andreas Weimann","14","at AUT","LM","34-146","18","0","0","0","0","1","0","0","0","5","0","0","1","0.1","0.1","0.2","1","0","2","2","100.0","1","2","0","1","1","/en/players/5996ffd9/Andreas-Weimann","Derby County","0","1","4","1","0","5","100.0","0","0.0","10","8","0","0","0","0","1","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Liam Thompson","16","eng ENG","CM","23-244","90","0","0","0","0","1","0","1","0","60","2","3","0","0.1","0.1","0.0","1","0","46","49","93.9","4","30","0","0","0","/en/players/d38506fe/Liam-Thompson","Derby County","1","16","40","5","2","60","","0","","147","56","2","0","3","0","31","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
"Ebou Adams","32","gm GAM","CM","29-348","88","0","0","0","0","0","0","0","0","45","5","3","0","0.0","0.0","0.0","2","0","21","34","61.8","4","19","2","0","0","/en/players/84d7ae33/Ebou-Adams","Derby County","2","13","26","7","1","45","","0","","132","71","2","0","1","0","17","0","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Leicester City","Derby County","https://fbref.com/en/matches/6d651991/Leicester-City-Derby-County-December-29-2025-Championship","24","King Power Stadium"
