"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"44","Luis Rioja","Valencia","0.04","0.00","Blocked","16","Left Foot","","Domingos André Ribeiro Almeida","Shot","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"","","","","","","","","","","","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"47","Hugo Duro","Valencia","0.03","0.00","Blocked","18","Left Foot","Volley","","","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"47","Luis Rioja","Valencia","0.03","0.00","Off Target","30","Left Foot","","Hugo Duro","Shot","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"52","Hugo Duro","Valencia","0.30","0.96","Goal","3","Head","Deflected","Thierry Correia","Pass (Live)","Thierry Correia","Take-On","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"57","José Luis Gayà","Valencia","0.08","0.00","Woodwork","5","Head","","Luis Rioja","Pass (Live)","José Luis García Vayá","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"60","Luis Rioja","Valencia","0.09","0.00","Blocked","17","Left Foot","","José Luis García Vayá","Pass (Live)","Filip Ugrinic","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"60","Filip Ugrinic","Valencia","0.02","0.00","Blocked","30","Right Foot","","Luis Rioja","Shot","","","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"65","Lucas Beltrán","Valencia","0.14","0.31","Saved","10","Head","","Domingos André Ribeiro Almeida","Pass (Live)","Copete","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"75","Mateo Joseph","Mallorca","0.03","0.00","Off Target","24","Right Foot","","Antonio Sánchez","Pass (Live)","Samu Costa","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"78","Lucas Beltrán","Valencia","0.24","0.00","Off Target","4","Head","","Arnaut Danjuma","Pass (Live)","José Luis Gayà","Pass (Live)","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"85","Arnaut Danjuma","Valencia","0.02","0.00","Off Target","27","Right Foot","","José Luis Gayà","Pass (Live)","José Luis Gayà","Take-On","La-Liga","2025-2026","Friday December 19, 2025, 21:00 (venue time) 20:00 (local time)","Valencia","Mallorca","https://fbref.com/en/matches/0c24b268/Valencia-Mallorca-December-19-2025-La-Liga","17"
"5","Javier Rueda Garcia","Celta Vigo","0.19","0.00","Off Target","13","Right Foot","","Bryan Zaragoza","Pass (Live)","Bryan Zaragoza","Take-On","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"17","Alberto Reina","Oviedo","0.03","0.12","Saved","8","Right Foot","Volley","","","","","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"19","Josip Brekalo","Oviedo","0.01","0.00","Off Target","28","Right Foot","Volley","Lucas Ahijado","Pass (Live)","David Costas","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"20","Eric Bailly","Oviedo","0.21","0.00","Off Target","9","Left Foot","","Ilyas Chaira","Pass (Live)","Alberto Reina","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"38","Sergio Carreira","Celta Vigo","0.02","0.00","Blocked","19","Right Foot","","Bryan Zaragoza","Pass (Live)","Marcos Alonso","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"45+1","Ilyas Chaira","Oviedo","0.02","0.10","Saved","16","Right Foot","","Lucas Ahijado","Pass (Live)","Santiago Colombatto","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"","","","","","","","","","","","","","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"48","Ferran Jutglà","Celta Vigo","0.21","0.28","Saved","13","Left Foot","","Miguel Román","Pass (Live)","Fran Beltrán","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"51","Marcos Alonso","Celta Vigo","0.11","0.00","Off Target","5","Head","","Miguel Román","Pass (Dead)","Marcos Alonso","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"55","Ilyas Chaira","Oviedo","0.04","0.12","Saved","28","Right Foot","","Federico Viñas","Pass (Live)","","","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"58","Bryan Zaragoza","Celta Vigo","0.01","0.02","Saved","27","Right Foot","","Miguel Román","Pass (Live)","Manu Fernández","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"62","Federico Viñas","Oviedo","0.13","0.00","Blocked","10","Head","","Santiago Colombatto","Pass (Live)","Josip Brekalo","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"63","Kwasi Sibo","Oviedo","0.05","0.00","Off Target","22","Left Foot","Volley","Federico Viñas","Shot","","","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"70","Santiago Colombatto","Oviedo","0.07","0.00","Off Target","14","Left Foot","","Federico Viñas","Pass (Live)","Josip Brekalo","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"74","Rahim Bonkano","Oviedo","0.02","0.00","Blocked","37","Left Foot","","Alberto Reina","Pass (Live)","Lucas Ahijado","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"76","Williot Swedberg","Celta Vigo","0.12","0.00","Off Target","16","Left Foot","","Iago Aspas","Pass (Live)","Javier Rueda Garcia","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"78","Lucas Ahijado","Oviedo","0.06","0.00","Off Target","22","Right Foot","","Ilyas Chaira","Pass (Live)","Eric Bailly","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 14:00 (venue time) 13:00 (local time)","Oviedo","Celta Vigo","https://fbref.com/en/matches/f9d5b454/Oviedo-Celta-Vigo-December-20-2025-La-Liga","17"
"12","Luka Sučić","Real Sociedad","0.01","0.00","Blocked","25","Left Foot","","Luka Sučić","Pass (Live)","Sergio Gómez","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"15","Matias Moreno","Levante","0.05","0.00","Blocked","25","Right Foot","","Manu Sánchez","Pass (Live)","Matias Moreno","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"18","Takefusa Kubo","Real Sociedad","0.05","0.00","Blocked","16","Right Foot","","","","","","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"18","Mikel Oyarzabal","Real Sociedad","0.03","0.00","Blocked","14","Left Foot","","Gonçalo Guedes","Pass (Live)","Jon Gorrotxategi","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"23","Mikel Oyarzabal","Real Sociedad","0.11","0.00","Off Target","13","Right Foot","","Takefusa Kubo","Pass (Live)","Jon Gorrotxategi","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"23","Víctor García","Levante","0.02","0.00","Off Target","15","Right Foot","","Jeremy Toljan","Pass (Live)","Mathew Ryan","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"29","Gonçalo Guedes","Real Sociedad","0.01","0.00","Blocked","33","Left Foot","","Gonçalo Guedes","Take-On","Pablo Marín","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"30","Pablo Marín","Real Sociedad","0.02","0.02","Saved","26","Right Foot","","Takefusa Kubo","Pass (Live)","Sergio Gómez","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"37","Jon Martin","Real Sociedad","0.19","0.00","Off Target","5","Head","","Sergio Gómez","Pass (Dead)","Takefusa Kubo","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"40","Pablo Marín","Real Sociedad","0.04","0.00","Off Target","26","Right Foot","","Luka Sučić","Pass (Live)","Takefusa Kubo","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"44","Carlos Álvarez","Levante","0.02","0.04","Saved","31","Left Foot","","Víctor García","Pass (Live)","Unai Vencedor Paris","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"45+1","Takefusa Kubo","Real Sociedad","0.35","0.82","Goal","8","Head","","Mikel Oyarzabal","Pass (Live)","Mikel Oyarzabal","Take-On","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"","","","","","","","","","","","","","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"49","Adrián de la Fuente","Levante","0.04","0.00","Off Target","11","Other","","Jeremy Toljan","Pass (Live)","Adrián de la Fuente","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"51","Carlos Álvarez","Levante","0.08","0.00","Off Target","14","Left Foot","","Jeremy Toljan","Pass (Live)","Víctor García","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"52","Pablo Martínez","Levante","0.03","0.12","Saved","14","Left Foot","","Carlos Álvarez","Pass (Dead)","Carlos Álvarez","Fouled","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"55","Pablo Martínez","Levante","0.02","0.00","Off Target","32","Right Foot","","Carlos Álvarez","Pass (Live)","Iván Romero","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"56","Luka Sučić","Real Sociedad","0.04","0.00","Blocked","21","Left Foot","","Mikel Oyarzabal","Pass (Live)","Sergio Gómez","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"65","Mikel Oyarzabal","Real Sociedad","0.04","0.00","Off Target","6","Head","","Pablo Marín","Pass (Live)","Mikel Oyarzabal","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"69","Manu Sánchez","Levante","0.05","0.00","Off Target","18","Right Foot","Volley","Kervin Arriaga","Pass (Dead)","Adrián de la Fuente","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"75","Mikel Oyarzabal","Real Sociedad","0.07","0.22","Saved","11","Left Foot","","Arsen Zakharyan","Pass (Live)","Jon Gorrotxategi","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"76","Jon Martin","Real Sociedad","0.13","0.00","Off Target","10","Left Foot","Volley","Brais Méndez","Pass (Dead)","Mikel Oyarzabal","Shot","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"78","Takefusa Kubo","Real Sociedad","0.02","0.02","Saved","25","Left Foot","","Arsen Zakharyan","Pass (Live)","Sergio Gómez","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"85","Brais Méndez","Real Sociedad","0.01","0.00","Off Target","31","Left Foot","","Mikel Oyarzabal","Pass (Live)","Brais Méndez","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"87","Mikel Oyarzabal","Real Sociedad","0.19","0.16","Saved","13","Left Foot","Volley","Takefusa Kubo","Pass (Live)","Sergio Gómez","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"88","Carlos Soler","Real Sociedad","0.03","0.01","Saved","26","Right Foot","","Mikel Oyarzabal","Shot","","","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"90+1","Lander Astiazaran","Real Sociedad","0.03","0.00","Off Target","26","Left Foot","","Jon Gorrotxategi","Pass (Live)","","","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"90+2","Manu Sánchez","Levante","0.02","0.00","Blocked","21","Right Foot","","Carlos Álvarez","Pass (Live)","Kareem Tunde","Fouled","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"90+4","Adrián de la Fuente (pen)","Levante","0.79","0.87","Goal","13","Right Foot","","Carlos Álvarez","Fouled","Iker Losada","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"90+6","Kervin Arriaga","Levante","0.01","0.00","Blocked","32","Left Foot","","","","","","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"90+6","Kareem Tunde","Levante","0.08","0.00","Blocked","13","Left Foot","","Kervin Arriaga","Shot","","","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"90+6","Adrián de la Fuente","Levante","0.09","0.00","Blocked","17","Right Foot","","Adrián de la Fuente","Take-On","Kareem Tunde","Shot","La-Liga","2025-2026","Saturday December 20, 2025, 16:15 (venue time) 15:15 (local time)","Levante","Real Sociedad","https://fbref.com/en/matches/9fb36339/Levante-Real-Sociedad-December-20-2025-La-Liga","17"
"2","Ante Budimir","Osasuna","0.03","0.00","Blocked","14","Head","","Jon Moncayola","Pass (Live)","Valentin Rosier","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
"4","Ante Budimir","Osasuna","0.08","0.00","Off Target","10","Left Foot","","Rubén García","Pass (Dead)","Víctor Muñoz","Take-On","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
"8","Aimar Oroz","Osasuna","0.05","0.19","Saved","17","Right Foot","","Lucas Torró","Pass (Live)","Valentin Rosier","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
"12","Abde Rebbach","Alavés","0.06","0.00","Blocked","16","Right Foot","","Abde Rebbach","Take-On","Victor Parada","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
"13","Pablo Ibáñez","Alavés","0.05","0.03","Saved","16","Right Foot","","Calebe","Pass (Live)","Antonio Blanco","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
"14","Aimar Oroz","Osasuna","0.03","0.00","Blocked","16","Left Foot","Volley","Rubén García","Pass (Live)","Valentin Rosier","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
"16","Toni Martínez","Alavés","0.11","0.00","Off Target","10","Right Foot","","Pablo Ibáñez","Pass (Live)","Jonny Castro","Pass (Dead)","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
"23","Lucas Torró","Osasuna","0.04","0.00","Off Target","24","Right Foot","","Valentin Rosier","Pass (Live)","Jon Moncayola","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
"34","Víctor Muñoz","Osasuna","0.03","0.00","Off Target","8","Head","","Jon Moncayola","Pass (Live)","Valentin Rosier","Pass (Live)","La-Liga","2025-2026","Saturday December 20, 2025, 18:30 (venue time) 17:30 (local time)","Osasuna","Alavés","https://fbref.com/en/matches/a267efba/Osasuna-Alaves-December-20-2025-La-Liga","17"
