"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Jonas Hofmann","7","de GER","AM","33-075","16","9","0","1","4","4","1","9","0","0","","0","","8","61","57","1","1","0","0","0","10","1","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Aleix García","24","es ESP","CM","28-091","90","89","6","26","57","6","0","89","0","0","","0","","55","269","144","0","0","0","2","0","66","1","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Robert Andrich","8","de GER","CM","31-005","45","25","0","3","19","3","0","25","0","0","","0","","7","27","1","0","0","0","0","0","14","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Ezequiél Fernández","6","ar ARG","CM","23-064","45","35","2","12","19","4","0","35","1","0","0.0","1","100.0","11","38","27","0","0","0","0","0","22","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Álex Grimaldo","20","es ESP","WB","30-007","90","58","2","18","27","15","1","58","2","2","100.0","0","0.0","35","134","51","2","2","0","1","0","40","4","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Axel Tapé","16","fr FRA","WB","18-048","55","11","1","2","8","2","0","11","2","0","0.0","0","0.0","8","27","9","0","0","0","1","2","9","1","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Lucas Vázquez","21","es ESP","WB","34-088","35","11","0","2","5","4","0","11","0","0","","0","","3","7","0","0","0","0","1","1","4","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Edmond Tapsoba","12","bf BFA","CB","26-237","90","85","7","35","47","3","1","85","1","0","0.0","1","100.0","52","198","120","0","0","0","0","0","60","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Loïc Bade","5","fr FRA","CB","25-169","90","91","7","47","43","1","0","91","0","0","","0","","52","218","138","0","0","0","0","0","63","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Jarell Quansah","4","eng ENG","CB","22-241","90","62","1","26","35","2","1","62","2","0","0.0","2","100.0","38","169","54","1","0","0","0","0","45","1","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Mark Flekken","1","nl NED","GK","32-106","90","46","34","46","0","0","0","46","1","1","100.0","0","0.0","33","222","103","0","0","0","0","0","26","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Bayer Leverkusen","https://fbref.com/en/matches/a35c04e4/St-Pauli-Bayer-Leverkusen-September-27-2025-Bundesliga","5"
"Shuto Machino","18","jp JPN","FW,RW","25-362","60","19","1","4","10","6","1","19","1","0","0.0","1","100.0","7","39","2","0","0","0","3","0","9","1","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Philipp Sander","16","de GER","CM,DM","27-218","30","22","0","4","9","9","0","22","0","0","","0","","13","121","42","0","1","0","1","1","13","1","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Castrop Jens","17","kr KOR","RM,AM,LW","22-060","90","46","0","12","20","15","4","46","1","1","100.0","0","0.0","15","66","46","1","2","0","4","1","23","6","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Kevin Stöger","7","at AUT","AM","32-031","37","17","0","6","9","2","0","17","1","0","0.0","1","100.0","9","79","31","1","1","0","0","0","9","0","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Florian Neuhaus","10","de GER","AM,FW","28-195","53","32","1","5","13","14","1","32","1","0","0.0","1","100.0","15","89","33","2","0","0","2","1","19","2","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Yannik Engelhardt","6","de GER","CM,DM,LM","24-232","90","49","3","15","28","7","2","49","0","0","","0","","22","105","44","0","0","0","2","1","26","0","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Rocco Reitz","27","de GER","CM,DM","23-121","60","41","4","15","24","4","0","41","0","0","","0","","26","146","77","3","3","0","5","1","29","1","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Luca Netz","20","de GER","LM,LB","22-135","30","24","0","4","11","9","0","24","1","1","100.0","0","0.0","11","24","8","0","0","0","1","0","11","3","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Lukas Ullrich","26","de GER","LB,WB","21-195","81","41","6","18","19","6","0","41","1","0","0.0","1","100.0","22","78","39","2","3","0","2","2","21","1","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Grant Ranos","28","am ARM","FW","22-069","9","5","0","0","4","1","1","5","0","0","","0","","3","6","4","0","0","0","0","0","4","0","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Joe Scally","29","us USA","RB,WB","22-270","90","36","4","15","13","8","1","36","0","0","","0","","20","105","50","3","1","1","1","2","22","7","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Fabio Chiarodia","2","it ITA","CB","20-114","37","27","6","19","8","0","0","27","0","0","","0","","18","89","43","0","0","0","0","0","17","1","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Haris Tabakovic","15","ba BIH","FW","31-099","53","15","1","3","4","8","5","15","0","0","","0","","6","14","2","0","0","0","0","1","11","3","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Nico Elvedi","30","ch SUI","CB","28-362","90","71","14","48","21","2","0","71","0","0","","0","","42","212","134","2","1","0","1","0","43","0","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Kevin Diks","4","id IDN","CB","28-356","90","66","7","37","26","3","1","66","0","0","","0","","38","163","93","1","1","0","0","0","41","0","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Moritz Nicolas","33","de GER","GK","27-341","90","28","23","27","1","0","0","28","0","0","","0","","20","49","29","0","0","0","0","0","19","0","Mönchengladbach","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Jonathan Burkardt","9","de GER","FW","25-078","70","20","0","1","9","10","4","20","0","0","","0","","13","24","9","0","0","0","3","1","16","2","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Elye Wahi","17","fr FRA","FW","22-268","20","8","0","0","5","3","1","8","0","0","","0","","5","12","2","0","0","0","0","0","6","2","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Ansgar Knauff","7","de GER","LW","23-260","90","50","1","5","16","32","6","50","3","2","66.7","1","33.3","26","223","127","4","3","1","1","0","29","12","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Ritsu Doan","20","jp JPN","RW","27-103","70","50","0","1","16","33","5","50","1","1","100.0","0","0.0","29","118","49","1","2","1","5","3","32","6","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Oscar Højlund","6","dk DEN","CM","20-266","20","14","0","1","10","3","0","14","1","0","0.0","1","100.0","7","11","2","0","0","0","1","0","10","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Can Uzun","42","tr TUR","CM","19-320","56","50","0","0","22","28","2","50","0","0","","0","","38","172","88","1","2","0","1","2","40","4","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Mario Götze","27","de GER","CM","33-116","34","20","0","3","13","4","1","20","0","0","","0","","12","49","19","0","0","0","0","0","15","2","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Ellyes Skhiri","15","tn TUN","CM","30-140","90","64","2","18","41","5","0","64","0","0","","0","","34","112","47","0","0","0","1","0","42","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Fares Chaïbi","8","dz ALG","CM,RW","22-303","90","55","2","6","24","26","7","55","1","1","100.0","0","0.0","32","135","66","3","2","2","0","2","38","6","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Nathaniel Brown","21","de GER","LB","22-103","77","64","0","16","31","19","3","64","0","0","","0","","37","172","63","3","2","1","0","2","41","4","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Aurele Amenda","5","ch SUI","CB","22-058","13","12","2","5","7","0","0","12","0","0","","0","","7","28","25","0","0","0","0","0","9","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Arthur Theate","3","be BEL","CB,LB","25-125","90","109","10","54","49","6","4","109","0","0","","0","","81","336","195","0","0","0","1","0","83","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Robin Koch","4","de GER","CB","29-072","90","97","13","52","42","3","3","97","0","0","","0","","67","238","125","0","0","0","1","0","74","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Nnamdi Collins","34","de GER","RB","21-260","56","55","0","17","28","10","0","55","1","0","0.0","1","100.0","30","128","42","1","0","0","2","0","37","1","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Aurélio Buta","24","pt POR","RB","28-229","34","26","0","7","17","2","0","26","1","0","0.0","1","100.0","13","25","11","0","0","0","0","0","18","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Kauã Santos","40","br BRA","GK","22-169","90","50","44","50","0","0","0","50","0","0","","0","","35","174","92","0","0","0","0","0","26","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Eintracht Frankfurt","https://fbref.com/en/matches/5212aa89/Monchengladbach-Eintracht-Frankfurt-September-27-2025-Bundesliga","5"
"Junior Adamu","20","at AUT","FW","24-114","63","27","5","9","11","7","3","27","3","1","33.3","1","33.3","7","48","0","0","2","1","3","1","16","2","Freiburg","Bundesliga","2025-2026","Sunday September 28, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Hoffenheim","https://fbref.com/en/matches/a20222e0/Freiburg-Hoffenheim-September-28-2025-Bundesliga","5"
"Igor Matanovic","31","hr CRO","FW","22-181","27","14","1","3","9","2","1","14","1","0","0.0","0","0.0","7","26","6","0","0","0","4","0","11","1","Freiburg","Bundesliga","2025-2026","Sunday September 28, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Hoffenheim","https://fbref.com/en/matches/a20222e0/Freiburg-Hoffenheim-September-28-2025-Bundesliga","5"
"Vincenzo Grifo","32","it ITA","LW","32-174","63","24","0","6","10","8","1","24","1","0","0.0","1","100.0","5","30","6","1","1","0","1","0","10","3","Freiburg","Bundesliga","2025-2026","Sunday September 28, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","Hoffenheim","https://fbref.com/en/matches/a20222e0/Freiburg-Hoffenheim-September-28-2025-Bundesliga","5"
