"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Yaser Asprilla","10","co COL","LM,LW","21-311","22","0","0","0","0","1","0","0","0","15","0","0","1","0.0","0.0","0.0","1","0","7","12","58.3","2","11","1","0","0","/en/players/d139daf9/Yaser-Asprilla","Girona","0","1","7","7","0","15","","0","","60","20","0","0","1","0","11","5","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Daley Blind","17","nl NED","CB","35-201","90","0","0","0","0","0","0","0","0","96","1","3","1","0.0","0.0","0.1","1","0","80","88","90.9","10","72","2","1","1","/en/players/691bef82/Daley-Blind","Girona","10","43","44","10","1","96","100.0","0","0.0","416","261","1","1","0","1","72","0","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Vitor Reis","12","br BRA","CB","19-257","90","0","0","0","0","0","0","0","0","79","1","0","2","0.0","0.0","0.0","0","0","64","65","98.5","2","51","0","0","0","/en/players/c4ce0ab5/Vitor-Reis","Girona","9","41","37","1","0","79","","0","","240","145","0","0","0","0","55","0","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Alejandro Francés","16","es ESP","CB","23-056","77","0","0","0","0","0","0","0","0","60","0","0","0","0.0","0.0","0.2","3","0","40","58","69.0","4","44","1","1","1","/en/players/3e78a188/Alejandro-Frances","Girona","0","23","31","7","0","60","100.0","0","0.0","217","147","0","0","0","0","48","1","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Arnau Martinez","4","es ESP","RB","22-154","13","0","0","0","0","0","0","0","0","14","0","0","0","0.0","0.0","0.0","0","0","12","12","100.0","1","12","2","0","0","/en/players/c3e66ffe/Arnau-Martinez","Girona","0","7","6","1","0","14","","0","","77","47","1","0","0","0","11","1","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Paulo Gazzaniga","13","ar ARG","GK","33-267","90","0","0","0","0","0","0","0","0","35","0","0","0","0.0","0.0","0.0","0","0","27","33","81.8","0","27","0","0","0","/en/players/63d17038/Paulo-Gazzaniga","Girona","33","35","0","0","0","35","","0","","112","68","0","0","0","0","18","0","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Roberto Férnandez","9","es ESP","FW","23-085","90","0","0","0","0","2","1","0","0","24","0","0","0","0.2","0.2","0.0","2","0","10","14","71.4","1","11","0","0","0","/en/players/c981fc98/Roberto-Fernandez","Espanyol","2","2","11","11","5","24","","0","","33","17","1","0","4","0","17","1","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Javi Puado","7","es ESP","FW,LW","27-124","74","0","0","0","0","1","1","0","0","24","0","0","0","0.0","0.0","0.2","3","0","18","19","94.7","3","15","2","1","0","/en/players/2683eda7/Javi-Puado","Espanyol","0","1","7","16","2","24","0.0","1","100.0","65","39","0","0","0","0","21","8","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Jofre","17","es ESP","RW,RM","24-101","16","0","0","0","0","0","0","0","0","6","1","0","0","0.0","0.0","0.0","0","0","0","3","0.0","0","3","2","0","0","/en/players/030ef8d6/Jofre","Espanyol","1","3","2","2","1","6","","0","","98","81","1","1","0","0","2","2","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Pere Milla","11","es ESP","LM,LW,RW","33-003","85","0","0","0","0","6","0","0","0","45","3","2","2","0.4","0.4","0.2","4","0","14","24","58.3","3","15","1","2","1","/en/players/335039a2/Pere-Milla","Espanyol","1","9","12","25","4","45","50.0","1","50.0","81","41","1","0","1","1","20","4","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Kiké","19","es ESP","FW,LW","35-305","5","0","0","0","0","0","0","0","0","3","0","0","0","0.0","0.0","0.0","0","0","3","3","100.0","1","1","0","0","0","/en/players/e897d8ba/Kike","Espanyol","0","0","2","1","0","3","","0","","3","3","0","0","0","0","2","1","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Urko González","4","es ESP","CM","24-190","64","0","0","0","0","0","0","0","0","38","1","1","0","0.0","0.0","0.1","2","0","25","32","78.1","2","20","0","1","1","/en/players/c4f5eb61/Urko-Gonzalez","Espanyol","4","11","23","6","1","38","100.0","0","0.0","93","43","0","0","0","0","25","3","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Edu Expósito","8","es ESP","AM,CM","29-056","26","0","0","0","0","0","0","0","0","14","3","0","0","0.0","0.0","0.0","2","0","7","9","77.8","4","9","0","0","0","/en/players/283c7121/Edu-Exposito","Espanyol","0","1","9","4","0","14","","0","","22","12","0","0","0","1","9","1","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Pol Lozano","10","es ESP","CM,DM","25-355","86","0","0","0","0","1","0","0","0","39","1","2","0","0.1","0.1","0.0","2","0","30","33","90.9","6","22","1","0","0","/en/players/ea610f00/Pol-Lozano","Espanyol","1","5","26","9","0","39","","0","","98","43","2","0","1","0","27","0","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Ramón Terrats","14","es ESP","LM","24-343","4","0","0","0","0","1","0","0","0","4","1","0","0","0.0","0.0","0.0","0","0","1","2","50.0","0","2","0","0","0","/en/players/f36016a5/Ramon-Terrats","Espanyol","0","0","1","3","0","4","","0","","2","0","0","0","1","0","3","1","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Tyrhys Dolan","24","eng ENG","RM","23-272","64","0","0","0","0","2","2","0","0","35","3","0","2","0.2","0.2","0.2","6","0","17","21","81.0","4","15","4","0","0","/en/players/ce967905/Tyrhys-Dolan","Espanyol","2","6","7","22","2","35","","0","","120","81","2","1","3","0","23","5","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Charles Pickel","18","cd COD","DM,CM","28-134","26","0","0","0","0","0","0","0","0","9","0","0","0","0.0","0.0","0.0","0","0","8","10","80.0","1","6","0","0","0","/en/players/f71ad8cb/Charles-Pickel","Espanyol","0","1","6","2","0","9","","0","","19","8","0","0","0","0","7","0","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Carlos Romero","22","es ESP","LB","23-332","90","0","0","0","0","4","0","0","0","51","4","0","0","0.1","0.1","0.0","7","0","30","37","81.1","3","20","1","2","1","/en/players/23cbf863/Carlos-Romero","Espanyol","3","14","19","20","1","51","50.0","1","50.0","104","60","1","0","2","0","22","5","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Clemens Riedel","38","de GER","CB","22-069","90","0","0","0","0","2","1","0","0","50","0","1","1","0.1","0.1","0.0","0","0","39","42","92.9","3","32","0","0","0","/en/players/77cfae67/Clemens-Riedel","Espanyol","5","25","24","2","1","50","","0","","147","84","1","0","0","1","32","0","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Fernando Calero","5","es ESP","CB","30-012","90","0","0","0","0","1","0","0","0","69","1","2","7","0.1","0.1","0.0","1","0","42","49","85.7","1","38","0","1","1","/en/players/41b3069f/Fernando-Calero","Espanyol","20","46","22","1","1","69","100.0","0","0.0","83","26","0","0","0","0","45","0","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Omar El Hilali","23","ma MAR","RB","22-014","90","0","0","0","0","0","0","1","0","69","2","3","1","0.0","0.0","0.2","4","0","45","58","77.6","3","27","0","0","0","/en/players/139560df/Omar-El-Hilali","Espanyol","4","23","30","16","0","69","","0","","116","48","0","0","1","0","37","4","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Marko Dmitrović","13","rs SRB","GK","33-245","90","0","0","0","0","0","0","0","0","35","0","0","0","0.0","0.0","0.0","0","0","24","34","70.6","0","24","0","0","0","/en/players/ac295d9e/Marko-Dmitrovic","Espanyol","29","35","0","0","0","35","","0","","103","70","0","0","0","0","18","0","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7","Estadi Municipal de Montilivi"
"Borja Mayoral","9","es ESP","FW","28-175","76","0","0","0","0","0","0","0","0","17","0","0","0","0.0","0.0","0.0","0","0","10","13","76.9","3","11","0","1","1","/en/players/64e8ed6d/Borja-Mayoral","Getafe","0","2","11","4","1","17","100.0","0","0.0","40","14","0","0","3","1","15","3","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Allan Nyom","12","cm CMR","FW","37-140","14","0","0","0","0","0","0","1","0","7","0","0","0","0.0","0.0","0.0","0","0","1","6","16.7","0","2","0","0","0","/en/players/97572117/Allan-Nyom","Getafe","1","1","6","0","0","7","","0","","7","0","0","0","0","0","3","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Javier Muñoz","14","es ESP","FW,CM","30-211","76","0","0","0","0","3","1","0","0","26","0","0","0","0.0","0.0","0.0","1","0","13","20","65.0","2","15","0","0","0","/en/players/ec7c84c2/Javier-Munoz","Getafe","0","1","16","9","1","26","","0","","58","18","0","0","2","1","20","2","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Yvan Neyou","4","cm CMR","CM","28-267","14","0","0","0","0","0","0","0","0","6","0","0","0","0.0","0.0","0.0","0","0","2","3","66.7","0","2","0","1","0","/en/players/0ad37003/Yvan-Neyou","Getafe","0","0","4","2","0","6","0.0","1","100.0","3","0","0","0","1","0","4","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Mauro Arambarri","8","uy URU","CM,FW","29-362","90","0","0","0","0","1","0","0","0","34","3","0","0","0.1","0.1","0.0","2","0","16","24","66.7","5","15","2","0","0","/en/players/58afe001/Mauro-Arambarri","Getafe","0","3","25","6","3","34","","0","","81","41","1","0","0","2","20","2","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Luis Milla","5","es ESP","CM","30-355","90","0","0","0","0","0","0","1","0","60","1","1","0","0.0","0.0","0.1","2","0","34","53","64.2","2","16","0","2","0","/en/players/19c36442/Luis-Milla","Getafe","1","10","40","11","0","60","0.0","2","100.0","36","25","0","0","0","0","28","1","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Mario Martín","6","es ESP","CM","21-206","39","0","0","0","0","0","0","0","0","14","1","0","1","0.0","0.0","0.0","0","0","9","10","90.0","1","4","0","0","0","/en/players/a9aff11a/Mario-Martin","Getafe","1","4","8","2","1","14","","0","","14","5","0","0","1","1","6","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Coba da Costa","20","es ESP","LM,FW","23-063","51","0","0","0","0","3","1","0","0","27","1","0","1","0.1","0.1","0.0","3","1","7","15","46.7","1","12","1","5","3","/en/players/0b3358f0/Coba-da-Costa","Getafe","0","1","10","16","2","27","60.0","2","40.0","82","18","1","1","3","1","18","5","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Davinchi","26","es ESP","LB","17-346","90","0","0","0","0","1","0","0","0","69","3","1","0","0.0","0.0","0.0","4","0","30","53","56.6","2","19","2","2","2","/en/players/3caec016/Davinchi","Getafe","0","21","31","17","1","69","100.0","0","0.0","100","72","2","0","2","1","24","4","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Abdel Abqar","3","ma MAR","CB","26-201","90","0","1","0","0","0","0","1","0","44","4","1","2","0.0","0.0","0.2","1","1","24","30","80.0","0","13","1","1","0","/en/players/2bc7f211/Abdel-Abqar","Getafe","0","20","23","1","1","44","0.0","1","100.0","106","67","0","0","1","1","16","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Domingos Duarte","22","pt POR","CB","30-201","45","0","0","0","0","0","0","0","0","29","0","2","0","0.0","0.0","0.0","0","0","16","19","84.2","0","9","0","0","0","/en/players/93090f69/Domingos-Duarte","Getafe","3","22","7","0","0","29","","0","","41","8","0","0","0","0","12","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Kiko Femenía","17","es ESP","RB","34-237","45","0","0","0","0","1","0","0","0","34","1","0","0","0.0","0.0","0.0","2","0","22","26","84.6","2","6","0","1","1","/en/players/e5d01ecf/Kiko-Femenia","Getafe","2","12","17","6","0","34","100.0","0","0.0","19","13","1","0","0","0","12","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Djené","2","tg TOG","CB","33-270","39","0","0","0","0","0","0","1","0","18","0","0","0","0.0","0.0","0.0","0","0","9","13","69.2","0","8","0","0","0","/en/players/a4971d84/Djene","Getafe","1","11","7","0","0","18","","0","","32","6","0","0","2","0","11","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Álex Sancris","18","es ESP","RM,RB","28-252","51","0","0","0","0","1","1","0","0","34","3","0","0","0.0","0.0","0.0","1","0","13","26","50.0","0","15","3","2","1","/en/players/640b4170/Alex-Sancris","Getafe","1","6","14","16","1","34","50.0","1","50.0","99","56","2","0","1","1","21","2","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Iglesias","21","es ESP","CB,RB","27-086","90","1","0","0","0","1","1","0","0","58","2","0","1","0.2","0.2","0.0","0","0","20","37","54.1","1","20","0","3","2","/en/players/974322dc/Iglesias","Getafe","2","30","26","4","2","58","66.7","1","33.3","89","43","0","0","3","1","22","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"David Soria","13","es ESP","GK","32-176","90","0","0","0","0","0","0","0","0","38","0","0","0","0.0","0.0","0.0","2","0","19","35","54.3","0","12","0","0","0","/en/players/8f8c6934/David-Soria","Getafe","31","38","0","0","0","38","","0","","46","23","0","0","0","0","10","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Iván Romero","9","es ESP","FW,RM","24-170","84","1","0","0","0","5","2","0","0","38","0","0","2","0.7","0.7","0.0","1","0","8","18","44.4","1","11","0","1","0","/en/players/2fbe6af0/Ivan-Romero","Levante","1","2","15","21","4","38","0.0","1","100.0","33","2","0","0","5","2","18","2","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"José Luis Morales","11","es ESP","RM","38-066","6","0","0","0","0","0","0","0","0","6","0","0","0","0.0","0.0","0.0","1","0","3","4","75.0","2","3","1","0","0","/en/players/4a478107/Jose-Luis-Morales","Levante","0","0","3","3","0","6","","0","","20","16","1","0","1","0","3","0","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
"Karl Etta Eyong","21","cm CMR","FW","21-348","90","0","0","0","0","4","1","1","0","31","1","0","0","0.5","0.5","0.0","3","0","6","16","37.5","1","13","0","0","0","/en/players/f0f499ea/Karl-Etta-Eyong","Levante","2","3","16","12","4","31","","0","","35","15","0","0","4","0","20","5","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7","Coliseum Alfonso Pérez"
