"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Liam Delap","9","eng ENG","FW","22-203","13","0","0","0","0","1","0","0","0","3","0","0","0","0.1","0.1","0.0","0","0","0","2","0.0","0","2","0","0","0","/en/players/dd897ee7/Liam-Delap","Chelsea","0","0","2","1","1","3","","0","","5","2","0","0","0","0","3","1","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Tyrique George","32","eng ENG","FW","19-207","67","0","0","0","0","1","1","0","0","13","0","0","0","0.2","0.2","0.0","2","1","6","6","100.0","1","8","0","2","1","/en/players/e6f7797e/Tyrique-George","Chelsea","0","0","5","8","1","13","50.0","1","50.0","24","1","0","0","2","2","11","4","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Andrey Santos","17","br BRA","AM","21-119","10","0","0","0","0","0","0","1","0","9","1","0","0","0.0","0.0","0.0","1","0","6","8","75.0","1","7","1","0","0","/en/players/dd745366/Andrey-Santos","Chelsea","0","2","5","2","1","9","","0","","53","35","0","0","1","0","7","0","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Pedro Neto","7","pt POR","LW,RW","25-174","80","0","0","0","0","0","0","0","0","47","0","1","0","0.0","0.0","0.1","4","0","26","37","70.3","4","27","5","4","2","/en/players/7ba2eaa9/Pedro-Neto","Chelsea","0","6","11","31","0","47","50.0","2","50.0","250","135","0","0","2","1","34","10","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Reece James","24","eng ENG","RB","25-265","10","0","0","0","0","1","1","0","0","9","0","0","0","0.0","0.0","0.0","0","0","8","8","100.0","0","6","0","0","0","/en/players/1265a93a/Reece-James","Chelsea","0","3","5","1","0","9","","0","","26","10","0","0","0","1","6","0","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Estêvão Willian","41","br BRA","RW","18-128","67","0","0","0","0","1","1","0","0","32","0","0","0","0.4","0.4","0.0","2","0","19","22","86.4","1","24","3","7","4","/en/players/2eda11b1/Estevao-Willian","Chelsea","1","3","13","17","5","32","57.1","3","42.9","163","86","1","3","1","4","30","4","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Jamie Gittens","11","eng ENG","LW","21-022","23","0","0","0","0","1","0","0","0","6","1","0","0","0.0","0.0","0.0","0","0","2","2","100.0","0","3","1","0","0","/en/players/10745192/Jamie-Gittens","Chelsea","0","1","2","3","1","6","","0","","9","7","0","1","1","0","3","0","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"João Pedro","20","br BRA","AM,FW","23-338","90","1","0","0","0","3","2","0","0","44","1","0","1","0.7","0.7","0.4","1","0","23","28","82.1","4","26","4","5","0","/en/players/e8832875/Joao-Pedro","Chelsea","1","6","18","22","4","44","0.0","4","80.0","155","69","1","0","3","4","35","8","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Enzo Fernández","8","ar ARG","DM","24-225","90","1","1","1","1","0","0","0","0","63","0","2","1","0.8","0.0","0.6","2","1","41","53","77.4","3","26","0","1","0","/en/players/5ff4ab71/Enzo-Fernandez","Chelsea","2","14","30","19","2","62","0.0","0","0.0","106","36","0","0","1","4","38","4","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Moisés Caicedo","25","ec ECU","DM","23-301","90","0","0","0","0","1","0","1","0","66","4","5","1","0.1","0.1","0.0","2","1","45","52","86.5","5","27","1","0","0","/en/players/16264a81/Moises-Caicedo","Chelsea","4","19","42","6","1","66","","0","","160","54","0","0","0","1","34","2","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Marc Cucurella","3","es ESP","LB","27-039","90","0","0","0","0","0","0","0","0","86","3","1","2","0.0","0.0","0.1","2","0","71","76","93.4","8","46","1","0","0","/en/players/1daec722/Marc-Cucurella","Chelsea","1","31","38","17","0","86","","0","","157","86","2","0","1","0","65","1","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Tosin Adarabioyo","4","eng ENG","CB","27-340","90","0","0","0","0","0","0","0","0","95","2","3","0","0.0","0.0","0.0","0","0","75","82","91.5","5","39","0","0","0","/en/players/c81d773d/Tosin-Adarabioyo","Chelsea","11","54","39","2","1","95","","0","","140","70","0","0","0","0","58","0","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Trevoh Chalobah","23","eng ENG","CB","26-056","90","0","0","0","0","3","0","0","0","75","5","4","1","0.1","0.1","0.0","2","0","53","59","89.8","3","43","0","1","1","/en/players/5515376c/Trevoh-Chalobah","Chelsea","1","27","39","9","2","75","100.0","0","0.0","167","100","1","0","0","1","56","0","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Malo Gusto","27","fr FRA","RB,RW","22-103","90","0","0","0","0","0","0","0","0","74","2","2","0","0.0","0.0","0.0","3","0","56","62","90.3","5","38","2","1","0","/en/players/d56b9520/Malo-Gusto","Chelsea","4","15","40","19","2","74","0.0","1","100.0","216","98","0","0","6","0","47","6","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Robert Sánchez","1","es ESP","GK","27-285","90","0","0","0","0","0","0","0","0","34","0","0","0","0.0","0.0","0.0","0","0","22","34","64.7","0","21","0","0","0","/en/players/6a713852/Robert-Sanchez","Chelsea","22","33","1","0","0","34","","0","","86","53","0","0","0","0","22","0","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Rodrigo Muniz","9","br BRA","FW","24-118","59","0","0","0","0","1","0","0","0","19","0","0","1","0.0","0.0","0.0","0","0","2","10","20.0","1","11","0","1","0","/en/players/a755db8c/Rodrigo-Muniz","Fulham","1","1","11","7","1","19","0.0","1","100.0","26","3","0","0","2","2","17","1","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Raúl Jiménez","7","mx MEX","FW","34-117","31","0","0","0","0","2","0","0","0","17","1","0","0","0.1","0.1","0.0","1","0","6","8","75.0","2","7","0","2","0","/en/players/b561db50/Raul-Jimenez","Fulham","1","2","6","9","2","17","0.0","2","100.0","19","5","0","0","2","1","10","1","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Alex Iwobi","17","ng NGA","LW","29-119","83","0","0","0","0","1","0","1","0","55","3","1","1","0.0","0.0","0.0","0","0","36","49","73.5","8","46","6","1","0","/en/players/6ca5ec4b/Alex-Iwobi","Fulham","1","11","33","14","0","55","0.0","1","100.0","246","151","4","0","1","1","46","3","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
"Adama Traoré","11","es ESP","RW","29-217","7","0","0","0","0","0","0","0","0","10","0","0","0","0.0","0.0","0.1","1","0","7","9","77.8","0","6","2","0","0","/en/players/9a28eba4/Adama-Traore","Fulham","0","1","4","5","3","10","","0","","55","35","0","2","1","0","7","3","Premier-League","2025-2026","Saturday August 30, 2025, 12:30 (venue time)","Chelsea","Fulham","https://fbref.com/en/matches/2dbd7fbd/Chelsea-Fulham-August-30-2025-Premier-League","3","Stamford Bridge"
