"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Stanley Mills","17","eng ENG","WB","22-049","45","0","0","0","0","0","0","0","0","31","1","0","4","0.0","0.0","0.2","1","0","10","23","43.5","0","9","3","1","0","/en/players/c0a454d5/Stanley-Mills","Oxford United","1","12","7","12","0","31","0.0","1","100.0","81","40","1","0","1","1","14","4","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Ciaron Brown","3","nir NIR","CB","27-333","90","0","0","0","0","6","2","0","0","59","1","3","0","0.4","0.4","0.1","4","0","27","38","71.1","1","17","4","0","0","/en/players/57a2071c/Ciaron-Brown","Oxford United","5","18","27","14","7","59","","0","","165","118","2","0","2","0","30","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Ben Davies","29","eng ENG","CB","30-124","90","0","0","0","0","1","0","0","0","46","2","0","0","0.0","0.0","0.0","1","0","37","41","90.2","3","23","1","0","0","/en/players/c9009a1f/Ben-Davies","Oxford United","3","25","20","1","1","46","","0","","120","91","0","0","0","0","27","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Michał Helik","6","pl POL","CB","30-095","90","0","0","0","0","3","0","0","0","61","0","0","1","0.3","0.3","0.0","3","0","35","48","72.9","2","14","0","0","0","/en/players/1d031d1f/Michal-Helik","Oxford United","7","25","25","11","6","61","","0","","58","48","0","0","0","0","33","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Jamie Cumming","1","eng ENG","GK","26-100","90","0","0","0","0","0","0","0","0","36","0","0","0","0.0","0.0","0.0","0","0","24","36","66.7","0","18","0","0","0","/en/players/f745cf49/Jamie-Cumming","Oxford United","30","36","0","0","0","36","","0","","101","54","0","0","0","0","14","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Daniel Jebbison","9","ca CAN","FW","22-122","77","1","0","0","0","2","1","1","0","16","0","0","1","0.2","0.2","0.0","0","0","5","7","71.4","0","8","0","1","1","/en/players/03edb878/Daniel-Jebbison","Preston North End","3","7","7","3","2","16","100.0","0","0.0","28","12","0","0","0","0","8","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Mads Frøkjær-Jensen","10","dk DEN","FW","26-137","13","0","0","0","0","0","0","0","0","11","1","1","0","0.0","0.0","0.0","1","0","4","7","57.1","0","6","1","0","0","/en/players/108e44ca/Mads-Frokjaer-Jensen","Preston North End","0","0","5","6","1","11","","0","","44","11","0","1","1","0","6","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Lewis Dobbin","17","eng ENG","FW","22-344","67","0","0","0","0","0","0","0","0","20","1","0","0","0.0","0.0","0.0","1","1","8","15","53.3","0","14","1","0","0","/en/players/e814e1cf/Lewis-Dobbin","Preston North End","0","4","9","7","1","20","","0","","58","27","2","1","2","2","17","3","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Jordan Thompson","15","nir NIR","CM","28-344","23","0","0","0","0","0","0","0","0","14","0","0","0","0.0","0.0","0.0","0","0","9","13","69.2","0","9","0","0","0","/en/players/6bf53300/Jordan-Thompson","Preston North End","0","3","7","4","1","14","","0","","50","25","0","0","0","0","9","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Ben Whiteman","4","eng ENG","AM","29-179","90","0","0","0","0","0","0","1","0","69","0","2","2","0.0","0.0","0.1","2","0","36","54","66.7","6","24","0","1","0","/en/players/7b69e7cc/Ben-Whiteman","Preston North End","9","26","31","12","0","69","0.0","1","100.0","81","36","0","0","3","0","28","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Alfie Devine","21","eng ENG","CM","21-134","67","0","1","0","0","3","0","0","0","37","0","0","1","0.1","0.1","0.1","4","2","21","31","67.7","6","18","2","1","0","/en/players/ba08056d/Alfie-Devine","Preston North End","1","6","10","21","1","37","0.0","1","100.0","154","103","2","0","0","0","21","3","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Michael Smith","24","eng ENG","FW","34-057","23","0","0","0","0","0","0","0","0","9","0","0","1","0.0","0.0","0.0","0","0","4","5","80.0","0","4","0","0","0","/en/players/b93da142/Michael-Smith","Preston North End","2","2","2","5","0","9","","0","","10","1","0","0","1","1","5","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Harrison Armstrong","5","eng ENG","CM","18-328","84","0","0","0","0","1","0","0","0","43","0","3","3","0.1","0.1","0.0","2","0","27","33","81.8","3","26","3","1","0","/en/players/de59e609/Harrison-Armstrong","Preston North End","3","14","21","8","3","43","0.0","1","100.0","175","95","1","1","1","0","23","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Stefán Þórðarson","22","is ISL","CM","27-058","6","0","0","0","0","1","0","0","0","4","0","0","0","0.0","0.0","0.0","1","0","3","3","100.0","0","4","0","0","0","/en/players/ed9daa96/Stefan-Thordarson","Preston North End","0","0","0","4","0","4","","0","","24","8","0","0","0","0","5","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Thierry Small","26","eng ENG","WB","21-134","67","0","1","0","0","0","0","0","0","24","2","0","0","0.0","0.0","0.2","2","1","8","20","40.0","0","13","2","0","0","/en/players/6f487e5d/Thierry-Small","Preston North End","0","7","6","11","2","24","","0","","129","60","2","1","2","2","17","5","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Andrija Vukčević","3","me MNE","WB","29-063","23","0","0","0","0","0","0","0","0","9","1","0","0","0.0","0.0","0.0","0","0","2","5","40.0","0","4","1","0","0","/en/players/eb4fd509/Andrija-Vukcevic","Preston North End","0","2","4","3","0","9","","0","","51","6","1","0","0","0","3","2","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Pol Valentín","2","es ESP","WB","28-295","90","0","0","0","0","0","0","0","0","35","1","0","4","0.0","0.0","0.1","1","0","18","27","66.7","2","17","1","0","0","/en/players/1043a909/Pol-Valentin","Preston North End","5","12","15","8","0","35","","0","","109","37","1","0","0","0","17","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Andrew Hughes","16","wls WAL","CB","33-191","90","0","0","0","0","0","0","0","0","52","0","0","1","0.0","0.0","0.0","0","0","25","42","59.5","3","19","0","0","0","/en/players/18a6749d/Andrew-Hughes","Preston North End","7","27","20","5","2","52","","0","","101","49","0","0","1","0","22","2","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Jordan Storey","14","eng ENG","CB","28-102","90","1","0","0","0","1","1","0","0","50","1","2","4","0.1","0.1","0.0","0","0","22","28","78.6","0","13","0","0","0","/en/players/fa47f160/Jordan-Storey","Preston North End","16","38","9","3","3","50","","0","","76","30","0","0","0","0","18","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Odeluga Offiah","42","eng ENG","CB","23-048","90","0","0","0","0","0","0","0","0","40","0","0","1","0.0","0.0","0.0","0","0","24","29","82.8","1","17","1","1","1","/en/players/65c3efa2/Odeluga-Offiah","Preston North End","8","29","11","0","0","40","100.0","0","0.0","110","36","0","0","0","0","18","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Daniel Iversen","1","dk DEN","GK","28-147","90","0","0","0","0","0","0","0","0","38","0","0","0","0.0","0.0","0.0","0","0","17","33","51.5","0","19","0","0","0","/en/players/10d221cd/Daniel-Iversen","Preston North End","35","38","0","0","0","38","","0","","104","58","0","0","0","0","13","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Oxford United","Preston North End","https://fbref.com/en/matches/3cff1a49/Oxford-United-Preston-North-End-December-13-2025-Championship","21","The Kassam Stadium"
"Róbert Boženík","11","sk SVK","FW","26-025","71","0","0","0","0","2","1","0","0","12","0","0","0","0.1","0.1","0.0","0","0","5","8","62.5","1","5","0","0","0","/en/players/ba6cf633/Robert-Bozenik","Stoke City","1","2","5","5","2","12","","0","","22","6","0","0","0","0","8","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Sam Gallagher","20","eng ENG","FW","30-089","19","0","0","0","0","0","0","0","0","13","2","0","1","0.0","0.0","0.0","0","0","4","7","57.1","0","3","0","0","0","/en/players/44361ade/Sam-Gallagher","Stoke City","1","2","3","8","0","13","","0","","13","0","0","0","2","0","5","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Sorba Thomas","7","wls WAL","LW","26-113","90","1","0","0","0","1","1","1","0","42","1","0","0","0.1","0.1","0.0","1","0","13","31","41.9","2","18","7","2","1","/en/players/8725a42e/Sorba-Thomas","Stoke City","0","7","14","22","2","42","50.0","1","50.0","229","150","2","1","3","1","20","4","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Million Manhoef","42","nl NED","RW","23-344","90","0","0","0","0","1","1","0","0","37","0","1","0","0.0","0.0","0.1","4","2","16","27","59.3","2","23","5","5","1","/en/players/3fa733bc/Million-Manhoef","Stoke City","0","2","18","18","5","37","20.0","3","60.0","236","135","1","3","3","2","25","9","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Bae Junho","10","kr KOR","AM","22-114","90","0","1","0","0","2","1","0","0","29","1","0","0","0.1","0.1","0.1","3","1","15","21","71.4","2","14","1","1","0","/en/players/0895ffb1/Bae-Junho","Stoke City","1","4","12","13","3","29","0.0","0","0.0","120","38","2","0","2","0","18","5","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Ben Pearson","4","eng ENG","DM","30-343","81","1","0","0","0","1","1","1","0","29","1","0","0","0.0","0.0","0.0","1","0","17","24","70.8","0","10","1","1","1","/en/players/a6b461e7/Ben-Pearson","Stoke City","2","7","16","6","0","29","100.0","0","0.0","37","22","0","0","1","0","14","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Steven Nzonzi","15","fr FRA","DM","36-363","9","0","0","0","0","0","0","0","0","4","1","0","0","0.0","0.0","0.0","0","0","1","3","33.3","0","1","0","0","0","/en/players/c7526c18/Steven-Nzonzi","Stoke City","0","3","1","0","0","4","","0","","2","2","0","0","0","0","1","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Tatsuki Seko","12","jp JPN","DM","27-356","82","0","0","0","0","0","0","0","0","25","1","0","1","0.0","0.0","0.1","1","0","19","21","90.5","5","9","0","0","0","/en/players/a506a036/Tatsuki-Seko","Stoke City","0","4","14","7","1","25","","0","","39","16","0","0","1","0","11","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Mohammed Lawal","18","ie IRL","DM","22-197","8","0","0","0","0","0","0","0","0","7","1","0","0","0.0","0.0","0.0","0","0","1","2","50.0","0","2","0","1","0","/en/players/770f1584/Mohammed-Lawal","Stoke City","2","4","2","1","0","7","0.0","0","0.0","7","6","0","0","0","0","1","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Eric Bocat","17","fr FRA","LB","26-150","90","0","0","0","0","0","0","0","0","64","4","2","1","0.0","0.0","0.0","2","0","29","53","54.7","2","29","3","2","2","/en/players/55b7061a/Eric-Bocat","Stoke City","4","20","39","7","1","64","100.0","0","0.0","198","116","2","1","2","0","26","2","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Ben Wilmot","16","eng ENG","CB","26-039","90","0","0","0","0","1","0","0","0","40","0","0","0","0.1","0.1","0.0","0","0","27","31","87.1","2","24","0","0","0","/en/players/2876eaa3/Ben-Wilmot","Stoke City","6","25","14","1","1","40","","0","","103","51","0","0","0","0","26","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Ashley Phillips","26","wls WAL","CB","20-140","90","0","0","0","0","0","0","0","0","39","0","0","0","0.0","0.0","0.0","0","0","26","33","78.8","1","26","0","0","0","/en/players/4f21d3af/Ashley-Phillips","Stoke City","2","23","15","1","1","39","","0","","136","76","0","0","3","0","27","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Junior Tchamadeu","22","cm CMR","RB","21-356","90","0","0","0","0","0","0","1","0","58","4","2","2","0.0","0.0","0.0","2","0","28","41","68.3","6","21","5","1","1","/en/players/c19cfdae/Junior-Tchamadeu","Stoke City","6","16","28","15","1","58","100.0","0","0.0","174","120","4","1","2","0","27","2","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Viktor Johansson","1","se SWE","GK","27-090","90","0","0","0","0","0","0","0","0","39","0","0","0","0.0","0.0","0.0","0","0","22","36","61.1","0","22","0","0","0","/en/players/e4a588a7/Viktor-Johansson","Stoke City","32","39","0","0","0","39","","0","","116","60","0","0","0","0","13","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Žan Vipotnik","9","si SVN","FW","23-270","90","1","0","0","0","3","2","0","0","16","0","0","0","0.6","0.6","0.1","0","0","4","5","80.0","0","9","0","1","0","/en/players/15aa23ee/Zan-Vipotnik","Swansea City","2","4","2","10","4","16","0.0","1","100.0","30","6","1","0","4","0","12","5","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Eom Jisung","10","kr KOR","LW","23-218","70","0","0","0","0","1","0","0","0","31","2","0","0","0.0","0.0","0.4","3","0","11","17","64.7","2","17","1","2","0","/en/players/3a049da1/Eom-Jisung","Swansea City","1","6","13","12","1","31","0.0","2","100.0","82","31","0","0","4","0","17","4","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Melker Widell","7","se SWE","LW","23-238","20","0","1","0","0","0","0","1","0","11","0","0","0","0.0","0.0","0.3","1","1","4","8","50.0","1","4","0","0","0","/en/players/d056eb64/Melker-Widell","Swansea City","0","1","3","7","1","11","","0","","35","1","0","0","1","1","6","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Ronald","35","br BRA","RW","24-182","58","0","0","0","0","0","0","0","0","10","1","0","1","0.0","0.0","0.0","0","0","5","6","83.3","1","5","1","1","1","/en/players/3ec33276/Ronald","Swansea City","0","1","7","3","0","10","100.0","0","0.0","33","16","1","0","0","1","5","1","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Zeidane Inoussa","27","se SWE","RW","23-214","32","0","0","0","0","2","1","0","0","17","1","0","0","0.1","0.1","0.0","1","0","7","9","77.8","1","11","2","1","0","/en/players/c80ff5d1/Zeidane-Inoussa","Swansea City","0","2","7","9","1","17","0.0","1","100.0","89","46","1","0","3","0","12","4","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Liam Cullen","20","wls WAL","AM","26-234","70","0","0","0","0","1","0","1","0","28","0","1","2","0.2","0.2","0.0","1","0","21","24","87.5","2","16","1","1","1","/en/players/20b8cd02/Liam-Cullen","Swansea City","0","3","18","8","1","28","100.0","0","0.0","58","20","2","0","0","1","16","2","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
"Malick Yalcouye","8","ci CIV","AM","20-025","20","0","0","0","0","0","0","0","0","18","0","0","0","0.0","0.0","0.0","0","0","13","13","100.0","1","11","0","1","0","/en/players/e295402e/Malick-Yalcouye","Swansea City","0","4","13","1","0","18","0.0","1","100.0","65","12","0","0","0","2","13","0","Championship","2025-2026","Saturday December 13, 2025, 12:30 (venue time)","Stoke City","Swansea City","https://fbref.com/en/matches/b37fe248/Stoke-City-Swansea-City-December-13-2025-Championship","21","bet365 Stadium"
