"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Linton Maina","37","de GER","FW","26-102","19","12","0","3","3","7","0","12","0","0","","0","","7","92","59","2","2","0","1","1","7","1","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Jan Thielmann","29","de GER","AM","23-130","45","13","2","5","7","1","0","13","3","1","33.3","2","66.7","10","25","5","0","1","0","0","1","12","4","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Ragnar Ache","9","de GER","FW","27-067","45","17","1","1","8","8","1","17","0","0","","0","","5","3","0","0","0","0","4","1","10","0","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Eric Martel","6","de GER","CM","23-157","90","51","8","29","19","3","1","51","0","0","","0","","16","77","28","0","1","0","0","1","22","0","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Ísak Jóhannesson","18","is ISL","CM","22-194","83","49","2","18","19","12","0","49","0","0","","0","","17","73","22","0","0","0","0","0","25","1","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Denis Huseinbasic","8","ba BIH","CM","24-092","7","8","0","3","1","4","0","8","1","0","0.0","1","100.0","4","9","1","0","0","0","0","0","5","1","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Kristoffer Lund","32","us USA","WB","23-142","83","41","7","14","16","11","0","41","2","1","50.0","1","50.0","12","105","75","2","0","0","3","1","20","3","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Tom Krauß","5","de GER","CM","24-103","7","6","1","3","1","3","0","6","1","0","0.0","1","100.0","3","10","0","0","1","0","0","0","2","0","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Sebastian Sebulonsen","28","no NOR","WB","25-249","90","46","2","18","11","17","4","46","0","0","","0","","12","73","52","1","0","1","1","1","17","6","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Dominique Heintz","3","de GER","CB","32-049","71","31","4","13","18","0","0","31","0","0","","0","","11","68","50","0","0","0","0","0","20","0","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Cenk Özkacar","39","tr TUR","CB","24-362","19","12","2","4","4","4","2","12","0","0","","0","","5","29","8","0","2","0","0","0","8","0","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Timo Hübers","4","de GER","CB","29-075","90","55","11","39","13","3","2","55","1","1","100.0","0","0.0","18","103","73","1","1","0","3","0","24","0","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Joël Schmied","2","ch SUI","CB","27-010","90","50","7","32","13","5","2","50","0","0","","0","","13","56","20","0","0","0","2","0","24","0","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Marvin Schwäbe","1","de GER","GK","30-161","90","59","45","59","0","0","0","59","0","0","","0","","23","121","78","0","0","0","0","0","28","0","Köln","Bundesliga","2025-2026","Friday October 3, 2025, 20:30 (venue time) 19:30 (local time)","Hoffenheim","Köln","https://fbref.com/en/matches/a3d6d7e4/Hoffenheim-Koln-October-3-2025-Bundesliga","6"
"Serhou Guirassy","9","gn GUI","FW","29-206","80","28","1","4","18","6","3","28","0","0","","0","","12","77","29","1","0","0","6","0","23","1","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Fábio Silva","21","pt POR","FW","23-077","10","7","0","0","2","5","2","7","0","0","","0","","4","21","7","0","1","0","1","0","5","2","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Maximilian Beier","14","de GER","AM","22-352","80","34","0","3","10","21","3","34","1","0","0.0","1","100.0","17","63","36","1","1","0","2","3","23","9","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Pascal Groß","13","de GER","AM","34-111","10","12","0","1","5","6","2","12","1","1","100.0","0","0.0","9","25","14","0","1","0","0","2","10","4","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Karim Adeyemi","27","de GER","AM","23-259","69","34","0","1","11","23","5","34","8","2","25.0","6","75.0","26","195","96","4","1","2","2","3","27","8","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Julian Brandt","10","de GER","AM","29-155","21","16","0","0","4","12","3","16","2","0","0.0","2","100.0","5","19","9","0","0","0","0","0","10","4","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Felix Nmecha","8","de GER","CM","24-359","69","32","3","9","16","8","0","32","3","2","66.7","1","33.3","15","85","40","0","1","0","1","2","21","2","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Jobe Bellingham","7","eng ENG","CM","20-011","21","9","0","3","5","1","1","9","0","0","","0","","4","30","18","0","0","0","0","1","7","0","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Marcel Sabitzer","20","at AUT","CM","31-201","90","57","5","6","36","16","1","57","1","0","0.0","0","0.0","19","94","47","1","2","0","1","0","29","2","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Daniel Svensson","24","se SWE","WB","23-234","90","58","3","13","22","24","1","58","1","0","0.0","0","0.0","27","157","77","2","2","0","1","1","33","4","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Yan Couto","2","br BRA","WB","23-123","59","56","1","11","27","18","2","56","1","1","100.0","0","0.0","25","213","137","5","4","0","1","3","40","7","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Julian Ryerson","26","no NOR","WB","27-321","31","28","2","5","9","14","0","28","3","0","0.0","3","100.0","10","24","12","0","0","0","0","0","12","3","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Ramy Bensebaini","5","dz ALG","CB","30-171","90","70","0","16","44","10","2","70","1","0","0.0","0","0.0","42","215","116","0","1","0","4","0","45","0","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Nico Schlotterbeck","4","de GER","CB","25-307","90","99","14","55","38","6","0","99","1","0","0.0","1","100.0","65","323","140","0","0","0","0","0","65","0","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Waldemar Anton","3","de GER","CB","29-076","90","103","10","47","46","10","0","103","1","1","100.0","0","0.0","60","286","131","2","0","0","0","0","75","0","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Gregor Kobel","1","ch SUI","GK","27-302","90","34","30","34","0","0","0","34","0","0","","0","","24","115","70","0","0","0","0","0","18","0","Dortmund","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Rômulo","40","br BRA","FW","23-238","89","31","2","8","14","9","4","31","2","1","50.0","1","50.0","14","86","48","2","0","1","0","2","23","4","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Andrija Maksimović","33","rs SRB","RW","18-121","1","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Antonio Nusa","7","no NOR","LW","20-170","66","25","0","4","10","11","2","25","4","0","0.0","3","75.0","17","144","78","3","3","1","2","0","17","4","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Yan Diomandé","49","ci CIV","LW","18-324","24","15","0","1","7","7","4","15","5","5","100.0","0","0.0","9","115","68","4","2","2","2","3","9","1","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Johan Bakayoko","9","be BEL","RW","22-167","88","46","0","9","24","13","1","46","6","2","33.3","3","50.0","29","174","62","1","0","0","2","1","39","8","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Conrad Harder","11","dk DEN","RW,FW","20-180","2","2","1","1","1","0","0","2","0","0","","0","","1","0","0","0","0","0","0","0","1","0","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Christoph Baumgartner","14","at AUT","LM","26-064","90","47","3","11","26","10","4","47","1","1","100.0","0","0.0","24","154","85","1","3","0","3","1","29","5","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Nicolas Seiwald","13","at AUT","CM","24-153","90","62","5","27","32","5","1","62","1","0","0.0","0","0.0","31","117","44","0","0","0","0","0","40","1","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Assan Ouedraogo","20","de GER","RM","19-148","66","28","1","11","13","4","1","28","0","0","","0","","9","73","53","2","1","0","4","1","18","2","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Ezechiel Banzuzi","6","nl NED","RM","20-230","24","23","2","7","11","6","0","23","0","0","","0","","9","55","32","1","0","0","0","0","14","2","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"David Raum","22","de GER","LB","27-165","90","88","6","40","30","19","2","88","1","1","100.0","0","0.0","33","138","61","1","2","0","2","0","48","4","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Castello Lukeba","23","fr FRA","CB","22-291","90","86","18","55","31","1","0","86","0","0","","0","","42","198","133","0","0","0","1","0","49","0","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Willi Orban","4","hu HUN","CB","32-335","90","80","15","53","25","2","2","80","0","0","","0","","41","111","30","0","0","0","0","0","55","1","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Ridle Baku","17","de GER","RB","27-179","90","104","3","45","44","16","1","104","2","1","50.0","0","0.0","54","292","172","4","1","0","2","0","65","5","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Péter Gulácsi","1","hu HUN","GK","35-151","90","43","37","43","0","0","0","43","0","0","","0","","23","77","27","0","0","0","0","0","29","0","RB Leipzig","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Dortmund","RB Leipzig","https://fbref.com/en/matches/76f8a93f/Dortmund-RB-Leipzig-October-4-2025-Bundesliga","6"
"Mert Kömür","36","de GER","FW,AM","20-079","90","45","3","4","10","31","4","45","2","0","0.0","2","100.0","25","118","72","3","2","1","4","4","31","9","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
"Elias Saad","26","tn TUN","AM","25-281","78","49","0","3","17","30","3","49","7","2","28.6","5","71.4","19","103","50","2","0","2","4","1","28","4","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
"Samuel Essende","9","cd COD","FW","27-254","12","6","0","0","4","2","2","6","0","0","","0","","6","51","38","3","0","1","0","0","7","1","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
"Fabian Rieder","32","ch SUI","AM","23-230","90","51","0","1","13","38","2","51","3","2","66.7","1","33.3","19","88","47","3","1","1","5","3","26","6","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
"Elvis Rexhbeçaj","8","xk KVX","CM","27-337","90","35","0","6","17","12","0","35","1","1","100.0","0","0.0","9","39","22","0","0","0","0","3","19","2","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
"Han-Noah Massengo","4","fr FRA","CM","24-089","90","41","2","9","23","9","2","41","3","2","66.7","1","33.3","19","134","54","1","2","0","1","1","20","1","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
"Dimitris Giannoulis","13","gr GRE","WB","29-352","70","40","1","8","17","15","0","40","1","0","0.0","1","100.0","13","63","36","1","2","0","4","0","22","3","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
"Anton Kade","30","de GER","WB","21-260","20","12","0","1","4","7","0","12","0","0","","0","","4","16","12","0","0","0","0","0","5","0","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
"Robin Fellhauer","19","de GER","WB","27-256","90","41","3","9","13","19","2","41","0","0","","0","","11","33","15","1","0","0","2","1","19","4","Augsburg","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Wolfsburg","https://fbref.com/en/matches/30d2fc3a/Augsburg-Wolfsburg-October-4-2025-Bundesliga","6"
