"league","season","match_date","gameweek","home_team","away_team","team","player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","match_url","venue"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Niklas Dorsch","30","de GER","DM","27-227","57","0","0","0","0","0","0","0","0","18","1","0","1","0.0","0.0","0.0","0","0","10","13","76.9","2","4","0","1","1","/en/players/7f73bdf4/Niklas-Dorsch","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Julian Niehues","16","de GER","DM","24-135","33","0","0","0","0","0","0","0","0","17","1","0","0","0.0","0.0","0.2","1","0","11","13","84.6","2","13","0","1","1","/en/players/5bc27912/Julian-Niehues","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Luca Kerber","20","de GER","DM","23-173","67","0","0","0","0","0","0","1","0","16","0","0","2","0.0","0.0","0.2","2","0","6","13","46.2","1","5","0","0","0","/en/players/c107935c/Luca-Kerber","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Adrian Beck","21","de GER","AM,DM","28-082","23","0","0","0","0","0","0","0","0","9","0","0","0","0.0","0.0","0.0","2","0","7","8","87.5","0","6","0","0","0","/en/players/616c09f5/Adrian-Beck","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Jonas Föhrenbach","19","de GER","LB","29-216","90","0","0","0","0","0","0","1","0","29","1","2","0","0.0","0.0","0.0","0","0","15","20","75.0","1","7","0","0","0","/en/players/1b4be8eb/Jonas-Fohrenbach","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Benedikt Gimber","5","de GER","CB","28-192","90","0","0","0","0","0","0","0","0","49","3","0","2","0.0","0.0","0.0","0","0","31","39","79.5","3","28","1","0","0","/en/players/e5f76710/Benedikt-Gimber","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Patrick Mainka","6","de GER","CB,DM","30-297","90","0","0","0","0","0","0","0","0","55","1","0","3","0.0","0.0","0.0","0","0","31","40","77.5","2","26","1","0","0","/en/players/dd9caa07/Patrick-Mainka","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Marnon Busch","2","de GER","RB,CB","30-265","90","0","0","0","0","0","0","1","0","43","3","2","1","0.0","0.0","0.0","0","0","25","35","71.4","2","13","0","0","0","/en/players/c38767ab/Marnon-Busch","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","RB Leipzig","Heidenheim","Heidenheim","Diant Ramaj","41","de GER","GK","23-345","90","0","0","0","0","0","0","0","0","65","0","0","0","0.0","0.0","0.0","0","0","43","59","72.9","0","35","0","0","0","/en/players/b90c4a43/Diant-Ramaj","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","Red Bull Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Fisnik Asllani","11","xk KVX","FW,RW","23-022","71","0","0","0","0","3","0","0","0","26","1","0","0","0.2","0.2","0.1","2","0","13","18","72.2","2","11","1","0","0","/en/players/35f67a30/Fisnik-Asllani","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Max Moerstedt","33","de GER","RW","19-227","19","0","0","0","0","1","0","0","0","7","1","0","0","0.0","0.0","0.0","1","0","2","3","66.7","0","1","0","0","0","/en/players/710045fb/Max-Moerstedt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Bazoumana Touré","29","ci CIV","LW","19-181","90","0","0","0","0","3","1","0","0","61","1","0","0","0.5","0.5","0.2","6","0","27","43","62.8","3","31","9","11","5","/en/players/93945a50/Bazoumana-Toure","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Tim Lemperle","19","de GER","RW,FW","23-206","90","0","0","0","0","2","2","0","0","30","1","0","1","0.0","0.0","0.5","4","0","15","20","75.0","4","10","0","0","0","/en/players/792ffa71/Tim-Lemperle","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Umut Tohumcu","17","de GER","LM,RM","21-019","58","0","0","0","0","1","0","1","0","27","1","0","1","0.0","0.0","0.0","1","0","17","22","77.3","4","17","1","1","1","/en/players/e547d3cf/Umut-Tohumcu","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Grischa Prömel","6","de GER","DM","30-233","32","1","0","0","0","4","1","1","0","32","1","0","0","0.4","0.4","0.0","1","0","19","25","76.0","2","12","2","1","0","/en/players/924f9191/Grischa-Promel","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Leon Avdullahu","7","xk KVX","CM,DM","21-188","90","0","1","0","0","0","0","0","0","89","1","0","1","0.0","0.0","0.4","3","1","71","82","86.6","10","41","3","2","0","/en/players/65772516/Leon-Avdullahu","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Andrej Kramarić","27","hr CRO","RM,LM","34-072","58","0","0","0","0","1","0","0","0","46","0","0","0","0.0","0.0","0.0","3","0","33","41","80.5","2","19","1","0","0","/en/players/603cb947/Andrej-Kramaric","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Muhammed Damar","10","de GER","AM","21-143","32","0","0","0","0","2","1","0","0","23","0","0","0","0.1","0.1","0.0","3","0","13","20","65.0","4","10","0","0","0","/en/players/d3d77413/Muhammed-Damar","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Bernardo","13","br BRA","LB","30-108","85","0","0","0","0","0","0","0","0","78","2","0","3","0.0","0.0","0.0","1","0","55","67","82.1","8","29","4","1","0","/en/players/17370b95/Bernardo","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Alexander Prass","22","at AUT","LB","24-096","5","0","0","0","0","0","0","0","0","7","0","0","0","0.0","0.0","0.0","0","0","6","7","85.7","1","2","0","0","0","/en/players/6637e6a7/Alexander-Prass","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Arthur Chaves","35","br BRA","CB","24-213","90","0","0","0","0","0","0","0","0","75","5","2","0","0.0","0.0","0.0","1","0","55","62","88.7","3","32","1","0","0","/en/players/913e4711/Arthur-Chaves","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Robin Hranáč","2","cz CZE","CB","25-213","71","0","0","0","0","0","0","0","0","54","1","0","3","0.0","0.0","0.0","0","0","36","40","90.0","2","19","0","0","0","/en/players/95d5aea2/Robin-Hranac","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Albian Hajdari","21","xk KVX","CB","22-104","19","0","0","0","0","0","0","0","0","15","0","2","1","0.0","0.0","0.0","1","0","6","9","66.7","1","5","0","0","0","/en/players/84b5ffd6/Albian-Hajdari","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Vladimír Coufal","34","cz CZE","RB","33-008","90","0","0","0","0","0","0","0","0","51","1","1","1","0.0","0.0","0.1","3","0","35","43","81.4","3","17","2","2","2","/en/players/fdf3cb77/Vladimir-Coufal","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Hoffenheim","Oliver Baumann","1","de GER","GK","35-089","90","0","0","0","0","0","0","0","0","34","0","0","0","0.0","0.0","0.0","0","0","25","31","80.6","1","14","0","0","0","/en/players/47064058/Oliver-Baumann","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Eintracht Frankfurt","Elye Wahi","17","fr FRA","FW","22-240","82","0","0","0","0","0","0","0","0","25","1","0","2","0.0","0.0","0.0","1","0","11","15","73.3","1","13","0","1","1","/en/players/0d7b6576/Elye-Wahi","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Eintracht Frankfurt","Michy Batshuayi","30","be BEL","FW","31-332","8","0","0","0","0","0","0","0","0","8","1","0","0","0.0","0.0","0.0","0","0","2","4","50.0","0","4","0","0","0","/en/players/2973d8ff/Michy-Batshuayi","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Eintracht Frankfurt","Jean Mattéo Bahoya","19","fr FRA","LW","20-115","62","0","1","0","0","1","1","0","0","24","1","0","1","0.1","0.1","0.6","1","1","11","17","64.7","1","15","1","0","0","/en/players/70d4c949/Jean-Matteo-Bahoya","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Eintracht Frankfurt","Ansgar Knauff","7","de GER","AM","23-232","28","0","0","0","0","1","0","0","0","7","0","0","0","0.2","0.2","0.0","1","0","4","5","80.0","0","5","1","1","1","/en/players/19a967ab/Ansgar-Knauff","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Eintracht Frankfurt","Ritsu Doan","20","jp JPN","RW","27-075","77","2","1","0","0","2","2","0","0","35","1","1","1","0.6","0.6","0.5","5","1","20","25","80.0","5","13","2","3","0","/en/players/d01bbb6f/Ritsu-Doan","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Eintracht Frankfurt","Aurélio Buta","24","pt POR","RB,RW","28-201","13","0","0","0","0","0","0","1","0","9","0","0","0","0.0","0.0","0.0","0","0","3","6","50.0","0","2","0","1","1","/en/players/b4705807/Aurelio-Buta","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Eintracht Frankfurt","Can Uzun","42","tr TUR","AM","19-292","62","1","0","0","0","3","2","0","0","35","1","0","0","0.5","0.5","0.0","0","0","19","23","82.6","1","20","0","1","0","/en/players/1d0b134a/Can-Uzun","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
"Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","2","Hoffenheim","Eintracht Frankfurt","Eintracht Frankfurt","Nathaniel Brown","21","de GER","LW","22-075","28","0","0","0","0","0","0","0","0","6","0","0","1","0.0","0.0","0.0","0","0","1","5","20.0","0","3","1","0","0","/en/players/abc79c47/Nathaniel-Brown","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","PreZero Arena"
