"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Mihailo Ivanović","9","rs SRB","FW","20-326","90","0","0","0","0","3","1","0","0","35","2","1","1","0.2","0.2","0.1","5","0","11","22","50.0","4","16","1","1","1","/en/players/71c620d7/Mihailo-Ivanovic","Millwall","2","3","10","22","4","35","100.0","0","0.0","57","31","0","2","4","1","23","5","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"Thierno Ballo","7","at AUT","LW","23-292","90","0","2","0","0","4","2","1","0","50","1","0","1","0.4","0.4","0.6","8","3","28","36","77.8","3","26","5","8","4","/en/players/d32daf5d/Thierno-Ballo","Millwall","0","5","14","33","7","50","50.0","3","37.5","183","104","2","2","4","1","29","6","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"Femi Azeez","11","eng ENG","RW","24-138","84","1","0","0","0","2","1","0","0","45","0","1","1","0.3","0.3","0.0","3","0","17","31","54.8","5","26","3","4","3","/en/players/2d590087/Femi-Azeez","Millwall","0","2","21","23","5","45","75.0","1","25.0","168","97","5","0","5","1","29","5","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"Raees Bangura-Williams","31","","DM","","6","0","0","0","0","0","0","0","0","2","0","1","0","0.0","0.0","0.0","0","0","1","1","100.0","0","2","0","0","0","/en/players/ccb5fe22/Raees-Bangura-Williams","Millwall","0","0","2","0","0","2","","0","","11","0","0","0","0","0","1","0","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"William Smallbone","39","ie IRL","AM","25-242","26","0","0","0","0","1","0","0","0","7","0","0","0","0.1","0.1","0.0","1","0","4","6","66.7","0","5","0","0","0","/en/players/5e105217/William-Smallbone","Millwall","0","0","5","2","1","7","","0","","24","15","0","0","0","0","6","1","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"Luke Cundle","25","eng ENG","AM","23-178","64","0","0","0","0","1","1","0","0","37","0","0","1","0.1","0.1","0.1","2","0","24","31","77.4","2","22","3","1","1","/en/players/cc3b8e78/Luke-Cundle","Millwall","0","4","22","12","0","37","100.0","0","0.0","115","79","2","0","2","0","22","2","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"Casper de Norre","24","be BEL","DM","28-256","84","0","0","0","0","2","1","0","0","42","4","3","0","0.1","0.1","0.0","1","0","27","33","81.8","1","23","1","0","0","/en/players/b3e4a674/Casper-de-Norre","Millwall","1","9","25","10","1","42","","0","","92","33","0","0","0","0","21","1","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"Camiel Neghli","10","nl NED","RW","23-349","6","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/ad0d3536/Camiel-Neghli","Millwall","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"Derek Mazou-Sacko","49","fr FRA","DM","21-015","90","0","0","0","0","0","0","0","0","37","0","1","0","0.0","0.0","0.0","0","0","21","32","65.6","3","15","1","2","2","/en/players/810edef9/Derek-Mazou-Sacko","Millwall","2","6","24","8","1","37","100.0","0","0.0","64","29","2","0","0","0","15","2","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
"Zak Sturge","3","eng ENG","LB","21-128","78","0","0","0","0","0","0","1","0","35","3","0","1","0.0","0.0","0.0","0","0","15","23","65.2","0","7","1","0","0","/en/players/1095aec1/Zak-Sturge","Millwall","4","14","13","8","1","35","","0","","30","14","1","0","1","0","12","1","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11","The Den"
