"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Djené","2","tg TOG","CB","33-304","45","0","0","0","0","0","0","0","0","20","2","0","2","0.0","0.0","0.0","0","0","13","16","81.3","2","7","0","0","0","/en/players/a4971d84/Djene","Getafe","1","8","12","0","0","20","","0","","25","12","0","0","0","0","4","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Abdel Abqar","3","ma MAR","CB","26-235","45","0","0","0","0","2","0","0","0","18","0","1","1","0.1","0.1","0.0","1","0","4","10","40.0","2","1","0","0","0","/en/players/2bc7f211/Abdel-Abqar","Getafe","2","4","12","2","2","18","","0","","3","0","0","0","0","0","1","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Domingos Duarte","22","pt POR","CB","30-235","90","0","0","0","0","0","0","0","0","33","1","1","2","0.0","0.0","0.0","0","0","15","22","68.2","0","14","0","0","0","/en/players/93090f69/Domingos-Duarte","Getafe","3","16","16","1","0","33","","0","","61","11","0","0","0","0","14","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Kiko Femenía","17","es ESP","RB,RM","34-271","45","0","0","0","0","0","0","0","0","30","3","2","0","0.0","0.0","0.0","1","0","18","25","72.0","0","8","0","0","0","/en/players/e5d01ecf/Kiko-Femenia","Getafe","0","11","11","8","0","30","","0","","12","3","0","0","0","0","8","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Mario Martín","6","es ESP","FW","21-240","45","1","0","0","0","1","1","0","0","18","2","0","3","0.1","0.1","0.0","1","0","2","5","40.0","0","4","1","1","0","/en/players/a9aff11a/Mario-Martin","Getafe","0","2","8","8","3","18","0.0","1","100.0","41","19","0","0","1","0","8","1","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"David Soria","13","es ESP","GK","32-210","90","0","0","0","0","0","0","0","0","24","0","0","0","0.0","0.0","0.0","0","0","10","20","50.0","0","9","0","0","0","/en/players/8f8c6934/David-Soria","Getafe","17","24","0","0","0","24","","0","","32","26","0","0","0","0","7","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Vladyslav Vanat","19","ua UKR","FW","23-300","90","0","0","0","0","1","1","0","0","22","0","0","2","0.3","0.3","0.1","2","0","8","15","53.3","0","11","2","1","1","/en/players/7287ea6b/Vladyslav-Vanat","Girona","2","3","10","9","2","22","100.0","0","0.0","77","44","1","1","1","0","13","3","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Joel Roca","3","es ESP","LM","20-146","58","0","0","0","0","1","1","0","0","27","1","0","0","0.1","0.1","0.0","1","0","14","15","93.3","0","14","1","3","1","/en/players/5f21b94c/Joel-Roca","Girona","1","7","7","14","1","27","33.3","2","66.7","84","43","0","0","2","1","17","3","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Bryan Gil","21","es ESP","LM","24-262","32","0","0","0","0","0","0","0","0","9","1","0","0","0.0","0.0","0.0","0","0","3","4","75.0","1","6","0","1","1","/en/players/7b5ab7f2/Bryan-Gil","Girona","0","1","6","2","1","9","100.0","0","0.0","42","7","0","0","2","1","7","1","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Azzedine Ounahi","18","ma MAR","CM","25-195","90","0","0","0","0","2","0","0","0","49","0","0","2","0.1","0.1","0.0","3","0","24","34","70.6","3","28","0","7","4","/en/players/83299cc0/Azzedine-Ounahi","Girona","3","10","22","17","1","49","57.1","3","42.9","200","87","1","0","2","1","40","2","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Iván Martín","23","es ESP","CM","26-259","75","0","0","0","0","0","0","0","0","50","0","1","2","0.0","0.0","0.0","0","0","27","34","79.4","1","18","0","2","1","/en/players/ae48c5cb/Ivan-Martin","Girona","5","18","29","3","0","50","50.0","1","50.0","99","17","0","0","3","4","29","1","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Cristhian Stuani","7","uy URU","FW","39-019","15","1","0","1","1","0","0","0","0","5","0","0","0","0.8","0.0","0.0","2","1","2","3","66.7","0","1","0","0","0","/en/players/220c11f1/Cristhian-Stuani","Girona","0","0","4","1","1","4","","0","","0","0","0","0","0","0","2","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Viktor Tsyhankov","15","ua UKR","RM","27-350","58","0","0","0","0","1","1","0","0","25","1","0","0","0.1","0.1","0.1","2","0","15","22","68.2","2","7","1","1","1","/en/players/f7e87032/Viktor-Tsyhankov","Girona","0","3","15","7","0","25","100.0","0","0.0","33","21","1","0","1","0","12","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Thomas Lemar","11","fr FRA","RM","29-353","32","0","0","0","0","1","0","0","0","22","1","0","0","0.0","0.0","0.3","2","0","10","19","52.6","1","13","0","0","0","/en/players/4dbd0916/Thomas-Lemar","Girona","0","4","13","6","0","22","","0","","42","6","0","0","0","0","14","2","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Axel Witsel","20","be BEL","DM,CM","36-292","90","0","0","0","0","1","0","0","0","68","3","0","0","0.1","0.1","0.0","1","0","50","56","89.3","4","34","3","0","0","/en/players/5dfc6ad5/Axel-Witsel","Girona","6","24","40","5","1","68","","0","","191","115","0","0","1","1","41","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Álex Moreno","24","es ESP","LB","32-145","90","0","0","0","0","0","0","0","0","61","1","3","0","0.0","0.0","0.0","0","0","28","44","63.6","3","29","3","3","0","/en/players/16e9d0ea/Alex-Moreno","Girona","4","34","18","9","1","61","0.0","3","100.0","164","101","3","1","2","0","28","4","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Daley Blind","17","nl NED","CB","35-236","90","0","0","0","0","0","0","1","0","74","2","0","0","0.0","0.0","0.0","1","1","52","60","86.7","2","44","0","2","2","/en/players/691bef82/Daley-Blind","Girona","12","48","25","1","0","74","100.0","0","0.0","221","99","0","0","2","0","47","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Vitor Reis","12","br BRA","CB","19-292","90","0","0","0","0","0","0","0","0","55","1","2","1","0.0","0.0","0.0","0","0","33","42","78.6","4","17","0","0","0","/en/players/c4ce0ab5/Vitor-Reis","Girona","9","32","23","1","0","55","","0","","117","74","0","0","0","0","20","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Arnau Martinez","4","es ESP","RB","22-189","75","0","0","0","0","0","0","0","0","55","5","3","0","0.0","0.0","0.0","1","0","21","34","61.8","1","14","2","2","2","/en/players/c3e66ffe/Arnau-Martinez","Girona","8","40","12","3","1","55","100.0","0","0.0","107","39","1","1","2","2","17","4","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Hugo Rincón","2","es ESP","RB","22-277","15","0","0","0","0","0","0","0","0","15","1","0","0","0.0","0.0","0.0","0","0","12","14","85.7","1","4","0","0","0","/en/players/99d98362/Hugo-Rincon","Girona","0","4","7","4","0","15","","0","","19","0","0","0","0","0","10","3","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Paulo Gazzaniga","13","ar ARG","GK","33-302","90","0","0","0","0","0","0","0","0","32","0","0","0","0.0","0.0","0.0","0","0","20","30","66.7","0","15","0","0","0","/en/players/63d17038/Paulo-Gazzaniga","Girona","31","32","0","0","0","32","","0","","57","33","0","0","1","0","21","0","La-Liga","2025-2026","Friday October 31, 2025, 21:00 (venue time) 20:00 (local time)","Getafe","Girona","https://fbref.com/en/matches/5fd9bc05/Getafe-Girona-October-31-2025-La-Liga","11","Coliseum Alfonso Pérez"
"Georges Mikautadze","9","ge GEO","FW","25-001","45","0","1","0","0","0","0","0","0","13","0","0","1","0.0","0.0","0.2","1","0","6","6","100.0","3","9","1","3","0","/en/players/4788cb6b/Georges-Mikautadze","Villarreal","0","1","4","9","2","13","0.0","3","100.0","36","23","0","1","2","3","10","4","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Tani Oluwaseyi","21","ca CAN","FW","25-170","45","0","0","0","0","1","0","0","0","8","0","0","0","0.3","0.3","0.9","2","0","2","5","40.0","0","4","2","4","4","/en/players/950ef017/Tani-Oluwaseyi","Villarreal","0","0","5","5","3","8","100.0","0","0.0","97","83","2","2","2","0","5","1","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Gerard Moreno","7","es ESP","FW","33-208","63","1","0","0","0","2","1","0","0","33","3","0","0","0.2","0.2","0.0","3","1","19","27","70.4","6","20","4","4","4","/en/players/81f0781e/Gerard-Moreno","Villarreal","0","4","21","11","3","33","100.0","0","0.0","133","92","1","0","2","0","23","1","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Ayoze Pérez","22","es ESP","FW","32-095","27","1","0","0","0","1","1","0","0","8","0","0","0","0.4","0.4","0.0","0","0","4","5","80.0","3","5","0","0","0","/en/players/819aa8e7/Ayoze-Perez","Villarreal","0","1","4","3","3","8","","0","","22","14","0","0","2","1","6","0","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Alberto Moleiro","20","es ESP","LM","22-032","62","1","1","0","0","2","2","1","0","27","1","2","0","0.2","0.2","0.6","3","1","14","20","70.0","1","17","5","4","4","/en/players/c2c8897d/Alberto-Moleiro","Villarreal","0","5","11","11","4","27","100.0","0","0.0","168","125","2","1","1","1","22","5","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Tajon Buchanan","17","ca CAN","LM","26-266","28","0","0","0","0","1","1","0","0","14","0","1","1","0.1","0.1","0.0","0","0","6","10","60.0","1","8","0","1","0","/en/players/3aca6420/Tajon-Buchanan","Villarreal","0","2","9","3","1","14","0.0","1","100.0","56","25","1","0","0","0","11","4","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Thomas Partey","16","gh GHA","CM","32-141","90","0","0","0","0","0","0","0","0","58","0","1","2","0.0","0.0","0.0","1","0","46","51","90.2","2","27","3","1","0","/en/players/529f49ab/Thomas-Partey","Villarreal","2","19","31","8","0","58","0.0","0","0.0","172","129","2","0","1","1","46","2","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Santi Comesaña","14","es ESP","CM","29-027","73","1","0","0","0","3","1","0","0","46","2","0","1","0.8","0.8","0.3","1","0","30","34","88.2","1","21","2","1","1","/en/players/5ae499d0/Santi-Comesana","Villarreal","2","16","22","9","3","46","100.0","0","0.0","114","61","2","0","2","1","35","1","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Daniel Parejo","10","es ESP","CM","36-199","17","0","0","0","0","1","0","0","0","15","0","0","0","0.1","0.1","0.0","3","0","14","15","93.3","2","9","0","0","0","/en/players/7460ca0d/Daniel-Parejo","Villarreal","0","0","14","1","0","15","","0","","26","17","0","0","0","0","15","0","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Nicolas Pépé","19","ci CIV","RM","30-156","76","0","0","0","0","3","1","0","0","35","1","1","0","0.9","0.9","0.3","5","1","19","27","70.4","4","19","4","5","2","/en/players/57e3f0c7/Nicolas-Pepe","Villarreal","0","4","12","19","6","35","40.0","2","40.0","141","100","2","3","0","1","26","5","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Ilias Akhomach","11","ma MAR","RM","21-199","14","0","0","0","0","1","0","0","0","6","0","0","0","0.0","0.0","0.0","1","0","3","4","75.0","0","8","0","1","0","/en/players/b8bd60fe/Ilias-Akhomach","Villarreal","0","0","3","3","0","6","0.0","1","100.0","45","21","1","0","0","1","9","3","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Alfonso Pedraza","24","es ESP","LB","29-206","90","0","1","0","0","1","0","0","0","58","1","2","0","0.1","0.1","0.2","5","2","43","50","86.0","4","26","2","0","0","/en/players/63f04c6c/Alfonso-Pedraza","Villarreal","0","17","28","14","3","58","","0","","230","135","3","0","0","1","32","5","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Renato Veiga","12","pt POR","CB","22-095","90","0","0","0","0","0","0","0","0","82","0","0","2","0.0","0.0","0.0","0","0","67","74","90.5","2","43","0","0","0","/en/players/fc8fcbd1/Renato-Veiga","Villarreal","21","47","34","1","0","82","","0","","130","76","0","0","0","0","60","0","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Juan Foyth","8","ar ARG","CB","27-293","90","0","0","0","0","0","0","0","0","48","0","2","1","0.0","0.0","0.0","0","0","35","38","92.1","2","18","0","0","0","/en/players/6c7762c3/Juan-Foyth","Villarreal","19","35","11","2","0","48","","0","","103","54","0","0","0","0","29","0","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Santiago Mouriño","15","uy URU","RB","23-261","90","0","0","0","0","0","0","0","0","60","2","1","3","0.0","0.0","0.0","2","0","47","48","97.9","0","25","3","2","2","/en/players/91ee5785/Santiago-Mourino","Villarreal","7","30","24","7","3","60","100.0","0","0.0","163","110","0","3","0","0","30","0","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Luiz Lúcio Reis Júnior","1","br BRA","GK","24-291","90","0","0","0","0","0","0","0","0","40","0","0","0","0.0","0.0","0.0","1","0","32","36","88.9","0","27","0","0","0","/en/players/d0530e29/Luiz-Lucio-Reis-Junior","Villarreal","32","39","1","0","0","40","","0","","80","28","0","0","0","0","26","0","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Alexandre Alemão","9","br BRA","FW","27-214","78","0","0","0","0","1","1","0","0","15","1","0","1","0.0","0.0","0.0","1","0","8","10","80.0","2","6","0","0","0","/en/players/3ed2a79b/Alexandre-Alemao","Rayo Vallecano","1","1","6","8","2","15","","0","","28","9","0","0","1","0","7","3","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Iván Balliu","20","al ALB","RB,FW","33-304","12","0","0","0","0","0","0","0","0","9","0","0","0","0.0","0.0","0.0","1","0","7","9","77.8","0","6","0","0","0","/en/players/cee88597/Ivan-Balliu","Rayo Vallecano","0","2","3","4","0","9","","0","","27","10","0","0","0","0","9","0","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
"Álvaro García","18","es ESP","LW","33-005","65","0","0","0","0","1","0","0","0","28","1","0","1","0.0","0.0","0.0","2","0","14","22","63.6","2","10","0","0","0","/en/players/90bbd822/Alvaro-Garcia","Rayo Vallecano","0","3","10","16","4","28","","0","","26","10","1","0","2","0","15","6","La-Liga","2025-2026","Saturday November 1, 2025, 14:00 (venue time) 13:00 (local time)","Villarreal","Rayo Vallecano","https://fbref.com/en/matches/5524deb2/Villarreal-Rayo-Vallecano-November-1-2025-La-Liga","11","Estadio de la Cerámica"
