"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Álex Valle","3","es ESP","LB","21-155","90","0","0","0","0","0","0","0","0","49","3","1","0","0.0","0.0","0.0","1","0","33","40","82.5","0","23","1","1","0","/en/players/97022551/Alex-Valle","Como","2","12","30","7","0","49","0.0","1","100.0","87","46","0","0","0","0","27","1","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Jacobo Ramón","14","es ESP","CB","20-264","45","0","0","0","0","0","0","1","0","58","1","0","1","0.0","0.0","0.0","1","0","55","57","96.5","3","35","0","0","0","/en/players/4772b1d1/Jacobo-Ramon","Como","2","13","44","1","1","58","","0","","90","45","0","0","0","0","46","1","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Marc-Oliver Kempf","2","de GER","CB","30-242","45","0","0","0","0","1","0","0","0","34","0","0","1","0.1","0.1","0.0","0","0","19","28","67.9","1","16","0","0","0","/en/players/815c314f/Marc-Oliver-Kempf","Como","2","9","24","1","1","34","","0","","76","41","0","0","1","0","16","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Diego Carlos","34","br BRA","CB","32-196","90","0","0","0","0","0","0","0","0","66","0","0","0","0.0","0.0","0.0","0","0","51","56","91.1","1","43","0","0","0","/en/players/b4a014b1/Diego-Carlos","Como","9","28","38","0","0","66","","0","","155","49","0","0","0","0","49","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Stefan Posch","27","at AUT","RB","28-136","90","0","0","0","0","2","1","0","0","85","4","1","1","0.0","0.0","0.0","0","0","57","71","80.3","9","43","2","0","0","/en/players/7f609bfc/Stefan-Posch","Como","0","14","59","13","1","85","","0","","225","111","0","0","2","0","48","1","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Jean Butez","1","fr FRA","GK","30-111","90","0","0","0","0","0","0","0","0","27","0","0","0","0.0","0.0","0.0","1","0","19","27","70.4","0","12","0","0","0","/en/players/7f40333d/Jean-Butez","Como","18","26","1","0","0","27","","0","","98","79","0","0","0","0","8","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Dennis Johnsen","11","no NOR","FW","27-222","63","0","0","0","0","0","0","0","0","24","0","0","0","0.0","0.0","0.0","0","0","5","16","31.3","2","11","1","2","1","/en/players/66784dee/Dennis-Johnsen","Cremonese","0","2","12","10","1","24","50.0","1","50.0","49","12","1","1","4","0","18","6","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Antonio Sanabria","99","py PAR","FW","29-207","27","0","0","0","0","0","0","1","0","5","0","0","0","0.0","0.0","0.0","0","0","3","3","100.0","0","2","0","1","1","/en/players/0a447501/Antonio-Sanabria","Cremonese","1","1","4","0","0","5","100.0","0","0.0","8","0","0","0","0","1","3","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Federico Bonazzoli","90","it ITA","FW","28-129","76","0","0","0","0","1","0","0","0","27","1","0","0","0.0","0.0","0.0","2","1","19","20","95.0","4","18","1","3","2","/en/players/bf57eaab/Federico-Bonazzoli","Cremonese","1","1","20","6","0","27","66.7","1","33.3","63","24","3","0","1","1","20","2","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Jari Vandeputte","27","be BEL","FW","29-225","14","0","0","0","0","0","0","0","0","8","0","0","0","0.0","0.0","0.0","2","0","4","7","57.1","0","6","0","0","0","/en/players/68e75bf4/Jari-Vandeputte","Cremonese","0","1","6","1","0","8","","0","","53","16","1","0","1","0","6","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Martín Payero","32","ar ARG","CM","27-016","63","0","0","0","0","1","0","1","0","20","0","1","3","0.0","0.0","0.1","1","0","8","11","72.7","2","10","3","3","2","/en/players/bdbff2b5/Martin-Payero","Cremonese","0","2","11","9","2","20","66.7","0","0.0","85","61","2","1","1","1","9","3","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Franco Vázquez","20","ar ARG","DM,CM","36-217","27","0","0","0","0","0","0","0","0","12","0","0","0","0.0","0.0","0.2","1","0","8","11","72.7","2","6","0","0","0","/en/players/467bae22/Franco-Vazquez","Cremonese","0","0","10","3","0","12","","0","","22","8","0","0","1","1","6","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Alberto Grassi","33","it ITA","CM,DM","30-204","90","0","0","0","0","0","0","0","0","48","4","6","0","0.0","0.0","0.0","2","1","29","38","76.3","5","22","0","1","0","/en/players/6cc97b6a/Alberto-Grassi","Cremonese","0","20","27","1","0","48","0.0","0","0.0","87","36","0","0","0","1","20","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Warren Bondo","38","fr FRA","CM,DM","22-012","89","0","0","0","0","0","0","0","0","31","4","0","1","0.0","0.0","0.0","3","0","22","23","95.7","5","21","0","1","0","/en/players/0def2376/Warren-Bondo","Cremonese","0","7","18","6","1","31","0.0","1","100.0","75","27","0","0","0","2","25","1","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Jeremy Sarmiento","19","ec ECU","DM","23-103","1","0","0","0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0","0","0","0","","0","0","0","0","0","/en/players/ac0d576d/Jeremy-Sarmiento","Cremonese","0","0","1","0","0","1","","0","","0","0","0","0","0","0","0","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Giuseppe Pezzella","3","it ITA","WB","27-302","90","0","0","0","0","2","0","0","0","46","2","0","0","0.1","0.1","0.1","1","0","22","32","68.8","2","27","1","3","0","/en/players/149c5f5d/Giuseppe-Pezzella","Cremonese","0","14","16","16","3","46","0.0","3","100.0","147","51","0","0","2","0","31","7","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Alessio Zerbin","7","it ITA","WB","26-208","45","0","0","0","0","0","0","0","0","13","1","0","1","0.0","0.0","0.0","1","0","5","7","71.4","0","9","0","1","1","/en/players/d19ef4ef/Alessio-Zerbin","Cremonese","0","2","7","4","1","13","100.0","0","0.0","38","17","0","0","2","1","10","2","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Romano Floriani","22","it ITA","WB","22-243","45","0","0","0","0","1","0","1","0","15","1","0","1","0.1","0.1","0.0","1","0","6","10","60.0","0","10","0","1","0","/en/players/e19e0ca1/Romano-Floriani","Cremonese","1","3","6","6","2","15","0.0","1","100.0","51","5","0","0","1","0","12","4","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Matteo Bianchetti","15","it ITA","CB","32-194","90","0","0","0","0","1","0","0","0","63","3","0","3","0.0","0.0","0.0","2","0","41","54","75.9","3","37","0","0","0","/en/players/b3a20f18/Matteo-Bianchetti","Cremonese","9","36","23","4","1","63","","0","","157","70","0","0","0","0","38","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Federico Baschirotto","6","it ITA","CB","29-007","90","1","0","0","0","3","2","1","0","54","0","1","0","0.2","0.2","0.0","0","0","32","42","76.2","2","34","1","0","0","/en/players/5a08ee41/Federico-Baschirotto","Cremonese","3","29","22","3","2","54","","0","","127","51","0","1","0","0","34","1","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Filippo Terracciano","24","it ITA","CB","22-231","90","0","0","0","0","0","0","0","0","53","1","0","1","0.0","0.0","0.0","0","0","41","52","78.8","1","30","1","0","0","/en/players/5cbb5ad6/Filippo-Terracciano","Cremonese","1","16","36","1","0","53","","0","","131","68","0","0","1","0","27","1","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Marco Silvestri","16","it ITA","GK","34-209","90","0","0","0","0","0","0","0","0","42","0","0","0","0.0","0.0","0.0","0","0","29","40","72.5","0","25","0","0","0","/en/players/0d422df7/Marco-Silvestri","Cremonese","42","42","0","0","0","42","","0","","133","76","0","0","0","0","14","0","Serie-A","2025-2026","Saturday September 27, 2025, 15:00 (venue time) 14:00 (local time)","Como","Cremonese","https://fbref.com/en/matches/53d0ff6b/Como-Cremonese-September-27-2025-Serie-A","5","Stadio Giuseppe Sinigaglia"
"Loïs Openda","20","be BEL","FW,AM","25-223","63","0","0","0","0","1","0","0","0","27","0","0","1","0.0","0.0","0.0","1","0","15","21","71.4","1","15","1","1","1","/en/players/8652a85c/Lois-Openda","Juventus","1","1","12","14","2","27","100.0","0","0.0","89","15","0","0","2","0","22","4","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Edon Zhegrova","11","xk KVX","AM","26-180","27","0","0","0","0","2","1","0","0","32","0","0","0","0.0","0.0","0.1","6","1","17","25","68.0","5","27","3","8","6","/en/players/34a88e3e/Edon-Zhegrova","Juventus","0","0","3","29","2","32","75.0","2","25.0","236","130","3","1","2","1","29","9","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Kenan Yıldız","10","tr TUR","AM","20-146","90","0","0","0","0","4","1","0","0","73","3","0","1","0.1","0.1","0.2","7","0","40","53","75.5","2","42","6","6","3","/en/players/d8cda243/Kenan-Yildiz","Juventus","0","7","24","42","8","73","50.0","3","50.0","241","104","0","6","4","1","55","7","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Vasilije Adžić","17","me MNE","AM","19-138","57","0","0","0","0","3","2","0","0","38","1","0","0","0.2","0.2","0.1","2","0","21","33","63.6","2","17","1","0","0","/en/players/8b0f9fb8/Vasilije-Adzic","Juventus","0","3","23","13","2","38","","0","","87","39","1","0","0","1","28","5","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Dušan Vlahović","9","rs SRB","FW","25-242","33","0","0","0","0","1","0","0","0","7","0","0","0","0.1","0.1","0.0","1","0","3","4","75.0","0","3","0","0","0","/en/players/79443529/Dusan-Vlahovic","Juventus","0","0","1","6","2","7","","0","","11","0","0","0","1","0","3","3","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Khéphren Thuram","19","fr FRA","CM","24-185","57","0","0","0","0","1","0","0","0","50","1","0","0","0.0","0.0","0.0","2","0","41","45","91.1","1","32","2","2","1","/en/players/7d9397f8/Khephren-Thuram","Juventus","2","13","27","11","1","50","50.0","0","0.0","217","132","2","0","0","0","42","0","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Weston McKennie","22","us USA","CM","27-030","33","0","0","0","0","1","1","0","0","23","2","0","0","0.5","0.5","0.0","0","0","11","16","68.8","0","11","1","0","0","/en/players/01c3aff5/Weston-McKennie","Juventus","0","1","8","14","6","23","","0","","52","24","1","0","1","0","13","4","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Teun Koopmeiners","8","nl NED","CM","27-211","90","0","0","0","0","3","2","0","0","72","3","1","1","0.1","0.1","0.2","7","0","57","61","93.4","10","39","2","1","0","/en/players/a26fb8aa/Teun-Koopmeiners","Juventus","1","10","38","24","1","72","0.0","1","100.0","240","133","1","0","1","0","42","1","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Andrea Cambiaso","27","it ITA","WB","25-219","90","0","0","0","0","0","0","0","0","80","0","1","1","0.0","0.0","0.0","6","0","63","73","86.3","7","54","6","2","1","/en/players/247ed022/Andrea-Cambiaso","Juventus","2","21","25","38","1","80","50.0","1","50.0","481","301","6","1","2","0","63","9","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Pierre Kalulu","15","fr FRA","WB,CB","25-114","90","0","0","0","0","2","0","0","0","97","1","1","0","0.1","0.1","0.5","4","0","81","91","89.0","9","63","4","0","0","/en/players/85f7d1be/Pierre-Kalulu","Juventus","4","19","52","26","3","97","","0","","413","208","4","0","1","0","80","4","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Lloyd Kelly","6","eng ENG","CB","26-356","90","0","0","0","0","3","1","0","0","83","1","0","0","0.2","0.2","0.0","2","0","65","73","89.0","9","47","2","0","0","/en/players/f31def1e/Lloyd-Kelly","Juventus","4","32","32","19","3","83","","0","","284","150","1","0","2","0","59","2","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Gleison Bremer","3","br BRA","CB","28-193","75","0","0","0","0","2","1","0","0","70","1","1","2","0.1","0.1","0.0","0","0","53","57","93.0","0","34","0","1","0","/en/players/5fd5ed86/Gleison-Bremer","Juventus","8","37","26","7","3","70","0.0","1","100.0","145","59","0","0","3","0","49","1","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Juan David Cabal","32","co COL","CB","24-262","15","1","0","0","0","1","1","0","0","11","0","0","0","0.1","0.1","0.0","1","0","10","10","100.0","3","6","0","0","0","/en/players/ef6eef89/Juan-David-Cabal","Juventus","0","1","6","4","1","11","","0","","27","18","0","0","0","0","7","0","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Federico Gatti","4","it ITA","CB","27-095","63","0","0","0","0","0","0","0","0","55","0","0","1","0.0","0.0","0.0","1","0","47","51","92.2","3","29","1","1","1","/en/players/18dd3219/Federico-Gatti","Juventus","5","23","30","3","0","55","100.0","0","0.0","189","80","0","0","0","0","36","0","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"João Mário Lopes","25","pt POR","WB","25-267","27","0","0","0","0","0","0","0","0","23","0","0","0","0.0","0.0","0.1","2","0","16","21","76.2","4","11","4","2","1","/en/players/82a39b66/Joao-Mario-Lopes","Juventus","0","2","6","15","3","23","50.0","1","50.0","121","85","3","1","1","0","16","6","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Michele Di Gregorio","16","it ITA","GK","28-062","90","0","0","0","0","0","0","0","0","32","0","0","0","0.0","0.0","0.0","0","0","28","31","90.3","0","21","0","0","0","/en/players/4e0c8d66/Michele-Di-Gregorio","Juventus","23","32","0","0","0","32","","0","","111","72","0","0","0","0","21","0","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Nikola Krstović","90","me MNE","FW","25-175","81","0","0","0","0","4","0","0","0","36","1","1","0","0.3","0.3","0.1","3","0","19","25","76.0","2","22","1","2","0","/en/players/473803c9/Nikola-Krstovic","Atalanta","0","6","17","13","5","36","0.0","2","100.0","120","40","1","1","2","0","26","2","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
"Marco Brescianini","44","it ITA","CM","25-250","9","0","0","0","0","0","0","0","0","3","0","1","1","0.0","0.0","0.0","0","0","0","1","0.0","0","1","0","0","0","/en/players/dfd56738/Marco-Brescianini","Atalanta","1","3","0","0","0","3","","0","","25","0","0","0","0","0","0","0","Serie-A","2025-2026","Saturday September 27, 2025, 18:00 (venue time) 17:00 (local time)","Juventus","Atalanta","https://fbref.com/en/matches/b08d79e5/Juventus-Atalanta-September-27-2025-Serie-A","5","Allianz Stadium"
