"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Julian Ryerson","26","no NOR","WB","27-308","90","93","2","11","28","54","3","93","4","0","0.0","4","100.0","48","358","206","7","8","0","3","1","60","16","Dortmund","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Ramy Bensebaini","5","dz ALG","CB","30-158","90","83","2","18","48","17","0","83","0","0","","0","","50","275","184","2","4","0","0","0","64","1","Dortmund","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Nico Schlotterbeck","4","de GER","CB","25-294","90","90","8","29","53","8","0","90","3","1","33.3","2","66.7","49","247","147","1","2","0","0","1","64","0","Dortmund","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Waldemar Anton","3","de GER","CB","29-063","90","97","4","32","56","9","3","97","0","0","","0","","58","266","101","0","0","0","1","0","73","0","Dortmund","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Gregor Kobel","1","ch SUI","GK","27-289","90","30","19","30","0","0","0","30","0","0","","0","","21","81","36","0","0","0","0","0","24","0","Dortmund","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Mohamed Amoura","9","dz ALG","FW","25-135","90","33","2","8","13","12","1","33","2","2","100.0","0","0.0","15","107","44","2","1","0","2","0","19","2","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Patrick Wimmer","39","at AUT","LW","24-114","72","32","1","10","11","11","2","32","1","0","0.0","1","100.0","22","123","43","0","0","0","4","1","20","1","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Jonas Wind","23","dk DEN","LW","26-226","18","4","0","0","4","0","0","4","2","0","0.0","0","0.0","2","14","12","1","1","0","0","0","3","0","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Andreas Skov Olsen","7","dk DEN","RW","25-266","45","14","1","4","4","6","0","14","0","0","","0","","10","44","26","1","1","0","0","0","13","1","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Adam Daghim","11","dk DEN","RW","19-358","45","24","3","9","10","6","0","24","0","0","","0","","18","85","44","2","2","0","0","0","15","2","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Lovro Majer","10","hr CRO","AM","27-247","59","29","2","8","10","11","1","29","1","0","0.0","1","100.0","21","107","48","1","0","0","2","1","22","2","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Mattias Svanberg","32","se SWE","AM","26-259","31","14","3","5","7","2","0","14","0","0","","0","","6","29","4","0","0","0","0","0","8","1","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Vinicius Souza","5","br BRA","DM","26-096","59","28","6","10","12","6","2","28","0","0","","0","","15","33","15","0","0","0","3","0","20","1","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Christian Eriksen","24","dk DEN","DM","33-219","31","29","2","9","17","3","0","29","0","0","","0","","14","54","16","0","0","0","1","2","15","0","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Maximilian Arnold","27","de GER","DM","31-117","90","82","10","30","39","13","0","82","0","0","","0","","44","149","83","0","0","0","1","0","55","1","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Joakim Mæhle","21","dk DEN","LB","28-124","80","49","2","27","15","7","0","49","3","0","0.0","3","100.0","24","107","40","0","0","0","1","0","27","1","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Dženan Pejčinović","17","de GER","LB","20-218","10","1","0","0","1","0","0","1","0","0","","0","","1","0","0","0","0","0","0","0","1","0","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Konstantinos Koulierakis","4","gr GRE","CB","21-297","90","75","25","45","25","5","1","75","0","0","","0","","39","176","101","0","0","0","0","0","47","0","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Moritz Jenz","15","de GER","CB","26-144","90","63","17","37","24","2","0","63","0","0","","0","","35","98","44","0","0","0","0","0","40","0","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Kilian Fischer","2","de GER","RB","24-344","90","73","6","33","23","17","2","73","0","0","","0","","31","127","53","2","0","0","1","0","47","3","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Kamil Grabara","1","pl POL","GK","26-256","90","37","32","36","0","1","1","37","0","0","","0","","14","87","71","0","0","0","0","0","23","0","Wolfsburg","Bundesliga","2025-2026","Sunday September 21, 2025, 19:30 (venue time) 18:30 (local time)","Dortmund","Wolfsburg","https://fbref.com/en/matches/d3e98705/Dortmund-Wolfsburg-September-21-2025-Bundesliga","4"
"Harry Kane","9","eng ENG","FW","32-060","77","32","4","6","11","15","8","31","0","0","","0","","14","40","18","1","0","1","0","1","22","5","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Nicolas Jackson","11","sn SEN","FW","24-098","13","5","0","0","1","4","3","5","0","0","","0","","3","22","19","1","0","1","0","0","3","1","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Luis Díaz","14","co COL","LW","28-256","83","54","1","5","29","23","5","54","4","2","50.0","2","50.0","31","147","79","3","4","2","2","0","39","10","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Wisdom Mike","36","de GER","LW","17-002","7","6","0","1","1","4","1","6","0","0","","0","","6","48","42","0","0","0","0","0","5","1","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Michael Olise","17","fr FRA","RW","23-288","77","76","0","6","26","45","10","76","4","0","0.0","4","100.0","52","243","172","10","3","6","1","0","59","20","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Lennart Karl","42","de GER","RW","17-216","13","10","0","2","1","7","1","10","1","0","0.0","1","100.0","4","57","4","0","0","0","0","1","4","0","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Serge Gnabry","7","de GER","AM","30-074","60","49","0","1","22","26","1","49","0","0","","0","","30","111","83","1","2","0","1","2","43","5","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Raphaël Guerreiro","22","pt POR","AM","31-278","30","21","0","4","6","11","2","21","1","0","0.0","1","100.0","14","38","9","0","1","0","0","0","17","3","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Tom Bischof","20","de GER","DM","20-090","90","95","0","9","58","30","2","95","0","0","","0","","58","265","110","2","4","2","2","0","76","3","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Leon Goretzka","8","de GER","DM","30-232","60","63","3","11","34","19","2","63","1","1","100.0","0","0.0","38","159","75","3","2","1","0","1","49","3","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Joshua Kimmich","6","de GER","DM","30-230","30","30","0","4","22","6","0","30","0","0","","0","","16","68","24","0","1","0","1","0","18","2","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Konrad Laimer","27","at AUT","LB","28-122","90","82","3","17","37","28","5","82","2","1","50.0","1","50.0","52","227","154","4","0","0","3","0","57","4","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Jonathan Tah","4","de GER","CB","29-227","90","77","5","24","49","4","1","77","0","0","","0","","50","224","128","0","1","0","0","0","60","0","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Dayot Upamecano","2","fr FRA","CB","26-334","90","96","2","24","65","7","0","96","1","0","0.0","1","100.0","66","266","141","0","1","0","3","0","74","0","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Sacha Boey","23","fr FRA","RB","25-013","90","85","4","16","34","36","3","85","1","0","0.0","1","100.0","32","84","31","0","2","0","1","0","56","10","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Manuel Neuer","1","de GER","GK","39-183","90","41","24","40","1","0","0","41","0","0","","0","","27","142","109","0","0","0","0","0","24","0","Bayern Munich","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Justin Njinmah","11","de GER","FW","24-315","72","21","0","1","11","9","0","21","1","0","0.0","1","100.0","15","50","7","0","0","0","2","0","15","5","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Marco Grüll","17","at AUT","FW","27-082","18","4","1","1","1","2","0","4","0","0","","0","","1","2","0","0","0","0","0","0","1","0","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Samuel Mbangula","7","be BEL","LW","21-253","79","42","1","9","27","8","0","42","2","1","50.0","1","50.0","25","151","62","1","2","0","0","2","25","0","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Patrice Čović","24","hr CRO","LM","18-093","11","7","0","1","4","3","1","7","0","0","","0","","6","38","37","1","0","0","0","0","5","1","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Romano Schmid","20","at AUT","RW,RM","25-242","90","56","1","10","22","25","0","56","2","1","50.0","1","50.0","29","188","125","2","3","0","3","1","32","1","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Cameron Puertas","18","ch SUI","AM","27-039","60","25","0","5","15","5","0","25","2","0","0.0","2","100.0","14","82","29","0","0","0","0","2","19","1","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Victor Boniface","44","ng NGA","AM,FW","24-277","30","11","2","3","5","3","0","11","0","0","","0","","5","37","14","0","0","0","0","0","7","1","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Senne Lynen","14","be BEL","DM,CM","26-219","90","57","6","30","25","3","0","57","2","1","50.0","1","50.0","27","94","40","0","1","0","2","0","32","0","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Jens Stage","6","dk DEN","DM","28-322","79","44","3","23","15","6","1","44","1","1","100.0","0","0.0","27","125","44","0","0","0","0","0","30","1","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Leonardo Bittencourt","10","de GER","CM","31-281","11","12","2","8","2","2","0","12","0","0","","0","","7","24","6","0","0","0","0","0","8","0","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Felix Agu","27","ng NGA","LB","25-364","79","43","6","14","21","9","1","43","2","1","50.0","0","0.0","20","82","17","0","0","0","0","0","20","4","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Isaac Schmidt","23","ch SUI","LB","25-293","11","18","1","8","5","5","0","18","0","0","","0","","5","46","29","2","2","0","1","2","8","1","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Abdoul Coulibaly","31","de GER","CB","18-126","90","81","13","56","25","0","0","81","1","1","100.0","0","0.0","49","215","98","0","0","0","0","0","57","0","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Marco Friedl","32","at AUT","CB","27-194","90","66","19","43","23","0","0","66","0","0","","0","","38","155","28","0","0","0","0","0","42","0","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Yukinari Sugawara","3","jp JPN","RB","25-090","90","54","6","19","17","18","8","54","1","1","100.0","0","0.0","30","116","52","2","0","2","3","0","33","9","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Karl Jakob Hein","13","ee EST","GK","23-166","90","69","59","69","0","0","0","69","1","1","100.0","0","0.0","47","197","123","0","0","0","0","0","42","0","Werder Bremen","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"Mikkel Kaufmann","29","dk DEN","FW","24-267","67","18","3","3","5","11","2","18","0","0","","0","","9","56","38","1","0","1","1","0","11","1","Heidenheim","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"Marnon Busch","2","de GER","CM,RW","30-293","23","12","0","0","8","4","0","12","0","0","","0","","3","11","3","0","0","0","0","0","6","0","Heidenheim","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"Arijon Ibrahimović","22","de GER","LW,FW","19-290","88","56","0","5","32","19","2","56","2","0","0.0","2","100.0","28","154","30","0","0","0","3","0","31","3","Heidenheim","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"Benedikt Gimber","5","de GER","FW","28-220","2","8","0","5","3","0","0","8","0","0","","0","","1","3","0","0","0","0","0","0","1","0","Heidenheim","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"Sirlord Conteh","31","de GER","RW","29-080","67","28","0","1","12","15","6","28","3","0","0.0","2","66.7","16","57","16","1","1","1","0","0","18","8","Heidenheim","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"Adrian Beck","21","de GER","FW","28-110","23","18","0","1","2","15","1","18","1","0","0.0","1","100.0","6","45","22","1","0","1","1","1","9","5","Heidenheim","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"Niklas Dorsch","30","de GER","LM,CM","27-255","88","46","0","11","21","15","0","46","2","2","100.0","0","0.0","28","135","73","3","2","0","1","1","31","3","Heidenheim","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"Luca Kerber","20","de GER","CM","23-201","2","6","0","0","0","6","1","6","0","0","","0","","1","1","1","0","0","0","0","0","3","1","Heidenheim","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
