"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"35","Hwang Hee-chan","Wolves","0.06","0.00","Off Target","21","Right Foot","","Tolu Arokodare","Pass (Live)","Yerson Mosquera","Pass (Live)","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"38","Patrick Dorgu","Manchester Utd","0.03","0.00","Blocked","20","Left Foot","","Joshua Zirkzee","Pass (Live)","Manuel Ugarte","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"38","Benjamin Šeško","Manchester Utd","0.12","0.00","Woodwork","4","Head","","Luke Shaw","Pass (Dead)","Patrick Dorgu","Shot","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"40","Tolu Arokodare","Wolves","0.14","0.00","Off Target","10","Head","","Jackson Tchatchoua","Pass (Live)","Yerson Mosquera","Pass (Live)","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"41","Hugo Bueno","Wolves","0.05","0.12","Saved","9","Left Foot","","Tolu Arokodare","Pass (Live)","Mateus Mane","Pass (Live)","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"41","Mateus Mane","Wolves","0.04","0.07","Saved","27","Right Foot","","Hugo Bueno","Shot","","","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"45","Ladislav Krejčí","Wolves","0.07","0.45","Goal","8","Head","","Jhon Arias","Pass (Live)","Ladislav Krejčí","Pass (Live)","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"51","Matheus Cunha","Manchester Utd","0.06","0.00","Off Target","18","Right Foot","Volley","Diogo Dalot","Pass (Live)","Manuel Ugarte","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"53","Ayden Heaven","Manchester Utd","0.04","0.00","Blocked","17","Left Foot","","Jack Fletcher","Pass (Live)","Ayden Heaven","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"53","Benjamin Šeško","Manchester Utd","0.05","0.02","Saved","11","Head","","Casemiro","Pass (Live)","Manuel Ugarte","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"54","Diogo Dalot","Manchester Utd","0.02","0.00","Off Target","9","Head","","Luke Shaw","Pass (Dead)","Benjamin Šeško","Shot","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"60","Yerson Mosquera","Wolves","0.02","0.00","Blocked","9","Head","","Hwang Hee-chan","Pass (Dead)","","","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"64","Ladislav Krejčí","Wolves","0.09","0.26","Saved","12","Left Foot","","Matt Doherty","Pass (Live)","Hugo Bueno","Pass (Live)","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"64","Yerson Mosquera","Wolves","0.52","0.00","Off Target","3","Right Foot","","Ladislav Krejčí","Shot","","","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"65","Manuel Ugarte","Manchester Utd","0.03","0.01","Saved","32","Right Foot","","Manuel Ugarte","Pass (Live)","Casemiro","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"69","Patrick Dorgu","Manchester Utd","0.03","0.00","Blocked","28","Left Foot","","Lisandro Martínez","Pass (Live)","Manuel Ugarte","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"78","Matheus Cunha","Manchester Utd","0.06","0.00","Blocked","22","Right Foot","","Bendito Mantato","Pass (Live)","Leny Yoro","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"79","Jhon Arias","Wolves","0.03","0.00","Blocked","23","Right Foot","","Jackson Tchatchoua","Pass (Live)","Hwang Hee-chan","Pass (Live)","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"81","Ladislav Krejčí","Wolves","0.02","0.00","Off Target","16","Head","","Yerson Mosquera","Pass (Live)","Jackson Tchatchoua","Pass (Live)","Wolves","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"83","Benjamin Šeško","Manchester Utd","0.04","0.23","Saved","12","Head","","Luke Shaw","Pass (Live)","Jack Fletcher","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"90","Benjamin Šeško","Manchester Utd","0.09","0.26","Saved","15","Right Foot","","Benjamin Šeško","Take-On","Casemiro","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
"90+4","Jack Fletcher","Manchester Utd","0.05","0.00","Off Target","21","Left Foot","","Jack Fletcher","Pass (Live)","Lisandro Martínez","Pass (Dead)","Manchester Utd","Premier-League","2025-2026","Tuesday December 30, 2025, 20:15 (venue time)","Manchester United","Wolverhampton Wanderers","https://fbref.com/en/matches/bf3cb7a6/Manchester-United-Wolverhampton-Wanderers-December-30-2025-Premier-League","19"
