"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"90+2","Wisdom Mike","Bayern Munich","0.06","0.12","Saved","13","Left Foot","","Konrad Laimer","Pass (Live)","Joshua Kimmich","Pass (Live)","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"90+3","Yukinari Sugawara","Werder Bremen","0.06","0.16","Saved","7","Head","","Romano Schmid","Pass (Live)","Patrice Čović","Pass (Live)","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"90+3","Wisdom Mike","Bayern Munich","0.03","0.00","Off Target","24","Right Foot","","Raphaël Guerreiro","Pass (Live)","Lennart Karl","Pass (Live)","Bundesliga","2025-2026","Friday September 26, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","Werder Bremen","https://fbref.com/en/matches/a50ce74d/Bayern-Munich-Werder-Bremen-September-26-2025-Bundesliga","5"
"5","Niklas Dorsch","Heidenheim","0.05","0.00","Off Target","30","Right Foot","Free kick","Sirlord Conteh","Fouled","Mikkel Kaufmann","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"16","Arijon Ibrahimović","Heidenheim","0.18","0.00","Off Target","16","Right Foot","","","","","","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"19","Keven Schlotterbeck","Augsburg","0.06","0.00","Off Target","10","Head","","Alexis Claude-Maurice","Pass (Dead)","Fabian Rieder","Fouled","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"28","Sirlord Conteh","Heidenheim","0.22","0.00","Off Target","14","Right Foot","","Patrick Mainka","Pass (Live)","Arijon Ibrahimović","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"39","Alexis Claude-Maurice","Augsburg","0.03","0.00","Off Target","19","Right Foot","","Fabian Rieder","Pass (Live)","Alexis Claude-Maurice","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"44","Sirlord Conteh","Heidenheim","0.12","0.00","Off Target","8","Left Foot","","Tim Siersleben","Pass (Live)","","","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"47","Mikkel Kaufmann","Heidenheim","0.06","0.37","Goal","11","Right Foot","","Sirlord Conteh","Pass (Live)","Jan Schöppner","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"54","Sirlord Conteh","Heidenheim","0.36","0.76","Goal","11","Right Foot","","Mikkel Kaufmann","Pass (Live)","Jan Schöppner","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"58","Fabian Rieder","Augsburg","0.14","0.00","Off Target","11","Right Foot","","Marius Wolf","Pass (Live)","Robin Fellhauer","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"60","Fabian Rieder","Augsburg","0.13","0.54","Saved","15","Left Foot","Volley","Marius Wolf","Pass (Live)","Dimitris Giannoulis","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"68","Patrick Mainka","Heidenheim","0.06","0.00","Off Target","10","Head","","Arijon Ibrahimović","Pass (Dead)","Omar Traoré","Fouled","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"72","Noahkai Banks","Augsburg","0.02","0.00","Blocked","27","Right Foot","","Mert Kömür","Pass (Live)","Keven Schlotterbeck","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"73","Keven Schlotterbeck","Augsburg","0.04","0.00","Blocked","23","Right Foot","","Fabian Rieder","Pass (Live)","Noahkai Banks","Shot","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"79","Mert Kömür","Augsburg","0.02","0.00","Off Target","19","Left Foot","","Phillip Tietz","Pass (Live)","Fabian Rieder","Pass (Dead)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"87","Patrick Mainka","Heidenheim","0.05","0.19","Saved","17","Right Foot","Volley","Arijon Ibrahimović","Pass (Dead)","Arijon Ibrahimović","Fouled","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"88","Jan Schöppner","Heidenheim","0.05","0.00","Off Target","24","Right Foot","","Adrian Beck","Pass (Live)","","","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
"90+4","Tim Siersleben","Heidenheim","0.06","0.49","Saved","10","Left Foot","","Adrian Beck","Pass (Live)","Benedikt Gimber","Pass (Live)","Bundesliga","2025-2026","Saturday September 27, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Augsburg","https://fbref.com/en/matches/d445268d/Heidenheim-Augsburg-September-27-2025-Bundesliga","5"
