"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"65","Zak Vyner","Bristol City","0.05","0.00","Off Target","12","Head","","Adam Randell","Pass (Live)","Ross McCrorie","Shot","Bristol City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"71","Scott Twine","Bristol City","0.06","0.00","Blocked","11","Head","","Neto Borges","Pass (Live)","Cameron Pring","Pass (Live)","Bristol City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"71","Jason Knight","Bristol City","0.02","0.00","Blocked","28","Right Foot","","Jason Knight","Interception","","","Bristol City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"76","Macaulay Langstaff","Millwall","0.12","0.00","Blocked","15","Right Foot","","Dan McNamara","Pass (Live)","Mihailo Ivanović","Pass (Live)","Millwall","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"81","Macaulay Langstaff","Millwall","0.23","0.60","Goal","3","Right Foot","Volley","Thierno Ballo","Pass (Live)","Mihailo Ivanović","Pass (Live)","Millwall","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"88","Camiel Neghli","Millwall","0.04","0.00","Blocked","27","Left Foot","Free kick","Dan McNamara","Fouled","Ryan Leonard","Pass (Live)","Millwall","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"89","Mihailo Ivanović","Millwall","0.03","0.00","Off Target","18","Right Foot","Volley","Jake Cooper","Pass (Live)","","","Millwall","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"90","Mihailo Ivanović","Millwall","0.05","0.00","Off Target","16","Right Foot","","Macaulay Langstaff","Pass (Live)","","","Millwall","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"90+3","Zak Vyner","Bristol City","0.05","0.00","Blocked","10","Head","","Anis Mehmeti","Pass (Dead)","Anis Mehmeti","Pass (Live)","Bristol City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"90+6","Thierno Ballo","Millwall","0.05","0.00","Blocked","26","Right Foot","","Mihailo Ivanović","Pass (Live)","Jake Cooper","Pass (Live)","Millwall","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"90+8","Ross McCrorie","Bristol City","0.02","0.00","Off Target","37","Right Foot","","Adam Randell","Pass (Live)","","","Bristol City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Millwall","Bristol City","https://fbref.com/en/matches/d8b83251/Millwall-Bristol-City-December-29-2025-Championship","24"
"10","Callum Brittain","Middlesbrough","0.04","0.00","Off Target","18","Right Foot","Volley","Tommy Conway","Pass (Live)","Hayden Hackney","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"12","Darko Gyabi","Hull City","0.19","0.25","Goal","8","Left Foot","","Kyle Joseph","Pass (Live)","Kyle Joseph","Take-On","Hull City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"14","Callum Brittain","Middlesbrough","0.05","0.00","Blocked","17","Right Foot","Volley","Matt Targett","Pass (Live)","Luke Ayling","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"14","Callum Brittain","Middlesbrough","0.01","0.00","Off Target","26","Right Foot","Volley","Hayden Hackney","Pass (Live)","Callum Brittain","Shot","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"31","Alexander Gilbert","Middlesbrough","0.08","0.00","Off Target","16","Left Foot","Volley","Luke Ayling","Take-On","Morgan Whittaker","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"31","Matt Targett","Middlesbrough","0.06","0.00","Blocked","20","Right Foot","","Alexander Gilbert","Shot","","","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"33","Matt Targett","Middlesbrough","0.03","0.00","Blocked","32","Left Foot","Free kick","Morgan Whittaker","Fouled","Callum Brittain","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"34","Callum Brittain","Middlesbrough","0.03","0.00","Blocked","28","Left Foot","","Alexander Gilbert","Pass (Live)","Alex Bangura","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"35","Hayden Hackney","Middlesbrough","0.03","0.00","Off Target","21","Right Foot","","Alan Browne","Pass (Live)","Luke Ayling","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"37","Kyle Joseph","Hull City","0.05","0.00","Off Target","12","Head","","Lewie Coyle","Pass (Live)","Joel Ndala","Pass (Live)","Hull City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"43","Tommy Conway","Middlesbrough","0.02","0.00","Blocked","16","Left Foot","","Hayden Hackney","Pass (Live)","Alex Bangura","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"44","Hayden Hackney","Middlesbrough","0.03","0.00","Blocked","23","Right Foot","","Hayden Hackney","Take-On","Luke Ayling","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"45+4","Tommy Conway","Middlesbrough","0.36","0.30","Saved","10","Right Foot","","Hayden Hackney","Pass (Live)","Alex Bangura","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"","","","","","","","","","","","","","","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"53","Morgan Whittaker","Middlesbrough","0.02","0.00","Blocked","14","Right Foot","","Callum Brittain","Pass (Live)","Matt Targett","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"54","Hayden Hackney","Middlesbrough","0.03","0.04","Saved","20","Right Foot","","Mamadou Kaly Sene","Pass (Live)","Alex Bangura","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"56","Charlie Hughes","Hull City","0.04","0.00","Blocked","12","Right Foot","","","","","","Hull City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"58","Alexander Gilbert","Middlesbrough","0.03","0.00","Off Target","24","Right Foot","Volley","Mamadou Kaly Sene","Fouled","Callum Brittain","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"60","Hayden Hackney","Middlesbrough","0.05","0.00","Off Target","30","Right Foot","","Callum Brittain","Pass (Live)","Aidan Morris","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"61","Alex Bangura","Middlesbrough","0.04","0.01","Saved","22","Left Foot","Volley","Hayden Hackney","Pass (Dead)","Morgan Whittaker","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"72","Delano Burgzorg","Middlesbrough","0.08","0.76","Saved","10","Left Foot","","Aidan Morris","Pass (Live)","Aidan Morris","Interception","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"73","Morgan Whittaker","Middlesbrough","0.04","0.00","Off Target","21","Left Foot","","Delano Burgzorg","Pass (Live)","Aidan Morris","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"74","Delano Burgzorg","Middlesbrough","0.23","0.41","Saved","10","Left Foot","","Aidan Morris","Pass (Live)","Matt Targett","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"82","Morgan Whittaker","Middlesbrough","0.08","0.00","Blocked","11","Right Foot","","Delano Burgzorg","Pass (Live)","Morgan Whittaker","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"87","Luke Ayling","Middlesbrough","0.02","0.00","Off Target","14","Right Foot","Volley","Alex Bangura","Pass (Live)","Sontje Hansen","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"88","Amir Hadžiahmetović","Hull City","0.06","0.00","Off Target","28","Right Foot","","Darko Gyabi","Pass (Live)","Oliver McBurnie","Pass (Live)","Hull City","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"90","Delano Burgzorg","Middlesbrough","0.01","0.00","Blocked","25","Right Foot","","Aidan Morris","Pass (Live)","Sverre Nypan","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"90+1","Sontje Hansen","Middlesbrough","0.09","0.00","Blocked","15","Right Foot","","Alex Bangura","Pass (Live)","Delano Burgzorg","Pass (Live)","Middlesbrough","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Middlesbrough","Hull City","https://fbref.com/en/matches/43a0afcd/Middlesbrough-Hull-City-December-29-2025-Championship","24"
"14","Samuel Iling-Junior","West Brom","0.02","0.00","Off Target","8","Other","","Karlan Grant","Pass (Live)","Callum Styles","Pass (Live)","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"15","Ousmane Diakité","West Brom","0.24","0.00","Off Target","7","Right Foot","Volley","Nathaniel Phillips","Pass (Live)","Callum Styles","Pass (Dead)","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"15","Michael Johnston","West Brom","0.10","0.00","Off Target","17","Right Foot","","Ousmane Diakité","Shot","","","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"18","George Campbell","West Brom","0.17","0.00","Blocked","6","Head","","Callum Styles","Pass (Dead)","","","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"25","George Campbell","West Brom","0.55","0.98","Goal","1","Head","","Callum Styles","Pass (Dead)","Michael Johnston","Pass (Live)","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"38","George Campbell","West Brom","0.10","0.00","Blocked","19","Left Foot","","George Campbell","Tackle","George Campbell","Pass (Live)","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"43","Michael Johnston","West Brom","0.04","0.00","Off Target","27","Right Foot","Free kick","Aune Heggebø","Fouled","","","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"","","","","","","","","","","","","","","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"47","Kwame Poku","QPR","0.08","0.00","Woodwork","11","Left Foot","","","","","","QPR","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"55","Nathaniel Phillips","West Brom","0.04","0.14","Goal","11","Head","","Michael Johnston","Pass (Dead)","Samuel Iling-Junior","Fouled","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"62","Jimmy Dunne","QPR","0.02","0.00","Blocked","32","Left Foot","","Liam Morrison","Pass (Live)","Jimmy Dunne","Pass (Live)","QPR","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"66","Koki Saito","QPR","0.04","0.00","Blocked","17","Right Foot","","Nicolas Madsen","Pass (Live)","Jimmy Dunne","Pass (Live)","QPR","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"70","Karlan Grant","West Brom","0.07","0.26","Saved","16","Left Foot","Deflected","Isaac Price","Pass (Live)","George Campbell","Pass (Live)","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"83","Karlan Grant","West Brom","0.08","0.00","Off Target","12","Left Foot","","Josh Maja","Pass (Live)","Karlan Grant","Pass (Live)","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"88","Karlan Grant","West Brom","0.29","0.09","Saved","14","Left Foot","","Karlan Grant","Take-On","Josh Maja","Pass (Live)","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"90+4","Karlan Grant","West Brom","0.20","0.00","Blocked","16","Right Foot","","Isaac Price","Pass (Live)","Jayson Molumby","Pass (Live)","West Brom","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","West Bromwich Albion","Queens Park Rangers","https://fbref.com/en/matches/315d303a/West-Bromwich-Albion-Queens-Park-Rangers-December-29-2025-Championship","24"
"6","Moussa Baradji","Blackburn","0.19","0.00","Off Target","8","Head","","Matty Litherland","Pass (Live)","Yuki Ohashi","Pass (Live)","Blackburn","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"11","Todd Cantwell","Blackburn","0.03","0.00","Blocked","27","Right Foot","","Sondre Tronstad","Pass (Live)","Yuki Ohashi","Pass (Live)","Blackburn","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"12","Ryan Hedges","Blackburn","0.02","0.00","Off Target","25","Left Foot","","Sondre Tronstad","Pass (Live)","","","Blackburn","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"21","Moussa Baradji","Blackburn","0.02","0.00","Blocked","39","Right Foot","","","","","","Blackburn","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"28","Barry Bannan","Sheffield Weds","0.19","0.00","Off Target","17","Left Foot","","Charlie McNeill","Pass (Live)","Cole McGhee","Pass (Live)","Sheffield Weds","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"44","Todd Cantwell","Blackburn","0.07","0.28","Saved","16","Right Foot","","Todd Cantwell","Take-On","Axel Henriksson","Pass (Live)","Blackburn","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"45+1","Bailey-Tye Cadamarteri","Sheffield Weds","0.01","0.00","Off Target","16","Head","","Barry Bannan","Pass (Live)","Harry Amass","Pass (Live)","Sheffield Weds","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"","","","","","","","","","","","","","","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"49","Matty Litherland","Blackburn","0.02","0.23","Saved","15","Right Foot","Deflected","Axel Henriksson","Pass (Live)","Sondre Tronstad","Pass (Live)","Blackburn","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"50","Moussa Baradji","Blackburn","0.02","0.00","Off Target","12","Right Foot","Volley","Ryan Hedges","Pass (Dead)","Matty Litherland","Shot","Blackburn","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"55","Matty Litherland","Blackburn","0.03","0.00","Off Target","25","Right Foot","","Sondre Tronstad","Pass (Live)","Todd Cantwell","Pass (Live)","Blackburn","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
"57","Jarvis Thornton","Sheffield Weds","0.07","0.00","Blocked","26","Right Foot","","Charlie McNeill","Pass (Live)","Charlie McNeill","Take-On","Sheffield Weds","Championship","2025-2026","Monday December 29, 2025, 19:45 (venue time)","Sheffield Wednesday","Blackburn Rovers","https://fbref.com/en/matches/c482462b/Sheffield-Wednesday-Blackburn-Rovers-December-29-2025-Championship","24"
