"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Johan Manzambi","44","ch SUI","DM","20-026","90","79","1","7","62","10","0","79","2","1","50.0","1","50.0","62","299","145","2","2","0","4","1","68","3","Freiburg","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Maximilian Eggestein","8","de GER","DM","28-336","90","63","0","14","40","9","3","63","1","0","0.0","1","100.0","35","194","89","1","0","0","0","1","43","1","Freiburg","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Christian Günter","30","de GER","LB","32-254","57","31","0","5","11","15","0","31","0","0","","0","","13","27","14","0","0","0","1","0","20","6","Freiburg","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Jordy Makengo","33","fr FRA","LB","24-098","33","34","3","13","20","1","0","34","0","0","","0","","9","22","5","0","0","0","1","0","17","0","Freiburg","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Philipp Lienhart","3","at AUT","CB","29-121","90","139","2","29","106","5","1","139","0","0","","0","","85","597","440","3","0","0","2","0","108","0","Freiburg","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Matthias Ginter","28","de GER","CB","31-294","90","108","6","33","73","2","1","108","0","0","","0","","75","468","316","1","1","0","0","0","83","0","Freiburg","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Philipp Treu","29","de GER","RB","24-341","90","52","1","21","24","7","0","52","1","0","0.0","1","100.0","32","130","57","0","0","0","1","1","35","4","Freiburg","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Noah Atubolu","1","de GER","GK","23-168","90","37","22","37","0","0","0","37","0","0","","0","","19","47","13","0","0","0","0","0","20","0","Freiburg","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Martijn Kaars","19","nl NED","FW","26-249","58","28","2","4","14","10","0","28","0","0","","0","","10","38","2","0","0","0","4","0","17","2","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Andreas Hountondji","27","bj BEN","FW","23-121","32","9","0","0","3","6","1","9","1","0","0.0","1","100.0","3","20","2","0","0","0","0","0","6","2","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Connor Metcalfe","24","au AUS","LW","26-004","81","35","1","6","13","16","2","35","1","1","100.0","0","0.0","22","97","46","2","5","0","4","2","28","6","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Danel Sinani","10","lu LUX","LW","28-218","9","8","0","0","3","5","0","8","0","0","","0","","6","20","15","0","0","0","0","0","7","1","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Mathias Pereira Lage","28","pt POR","RW","28-344","90","38","2","8","15","16","3","38","0","0","","0","","16","44","10","0","0","0","1","1","25","2","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Louis Oppie","23","de GER","LM","23-176","90","54","1","13","21","20","1","54","1","0","0.0","1","100.0","21","51","14","0","1","0","0","1","30","2","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Joel Fujita","16","jp JPN","CM","23-266","90","50","1","17","22","13","1","50","2","2","100.0","0","0.0","25","169","75","4","1","1","0","0","29","2","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"James Sands","6","us USA","CM","25-126","67","30","2","13","8","9","0","30","0","0","","0","","11","31","5","0","1","0","0","0","14","0","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Jackson Irvine","7","au AUS","CM","32-247","23","21","0","1","16","4","2","21","0","0","","0","","5","15","2","0","0","0","0","0","10","1","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Arkadiusz Pyrka","11","pl POL","RM","23-050","90","50","3","16","25","11","1","50","0","0","","0","","21","131","83","2","1","0","1","2","21","0","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Karol Mets","3","ee EST","CB","32-177","81","45","5","26","17","2","0","45","0","0","","0","","30","157","86","2","0","0","0","0","34","1","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Abdoulie Ceesay","9","gm GAM","CB","21-308","9","8","0","0","6","2","1","8","0","0","","0","","3","6","2","0","0","0","1","0","4","0","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Eric Smith","8","se SWE","CB","28-305","90","56","5","22","33","2","0","56","1","1","100.0","0","0.0","35","239","77","0","0","0","1","0","35","0","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Hauke Wahl","5","de GER","CB","31-208","90","42","4","25","12","5","2","42","0","0","","0","","22","77","34","0","1","0","0","0","24","2","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Nikola Vasilj","22","ba BIH","GK","29-342","90","37","27","37","0","0","0","37","0","0","","0","","26","106","67","0","0","0","0","0","22","0","St. Pauli","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"Deniz Undav","26","de GER","FW","29-113","89","35","0","1","16","18","9","35","2","0","0.0","2","100.0","15","69","40","2","0","1","2","0","24","8","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Chema","30","es ESP","CM","20-198","1","8","0","0","5","3","0","8","0","0","","0","","4","20","9","0","1","0","0","0","5","0","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Jamie Leweling","18","de GER","LW,LB","24-256","90","42","2","8","17","18","0","42","2","0","0.0","2","100.0","20","109","47","1","0","1","2","3","26","7","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Badredine Bouanani","27","dz ALG","RW","20-336","67","31","0","2","12","18","1","31","2","0","0.0","2","100.0","22","171","80","2","2","0","0","1","26","2","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Tiago Tomás","8","pt POR","RW,FW","23-146","23","15","1","2","7","6","1","15","3","2","66.7","1","33.3","7","40","16","1","0","0","1","1","10","1","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Bilal El Khannouss","11","ma MAR","AM","21-183","73","43","0","4","22","17","3","43","1","1","100.0","0","0.0","23","164","109","2","1","0","4","1","33","2","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Chris Führich","10","de GER","AM,FW","27-304","17","20","0","1","12","7","1","20","1","1","100.0","0","0.0","16","84","59","3","1","1","1","0","16","1","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Angelo Stiller","6","de GER","DM,CM","24-219","90","80","3","14","45","21","2","80","1","1","100.0","0","0.0","44","171","92","0","0","0","2","0","54","4","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Atakan Karazor","16","tr TUR","DM","29-027","73","40","0","6","31","4","1","40","0","0","","0","","19","52","20","0","0","0","4","0","27","2","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Nikolas Nartey","28","dk DEN","DM,CM","25-260","17","18","0","1","11","7","3","18","2","2","100.0","0","0.0","9","90","77","2","2","1","1","0","12","2","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Maximilian Mittelstädt","7","de GER","LB,CB","28-236","90","76","3","21","44","12","3","75","3","1","33.3","1","33.3","35","120","67","0","0","0","1","0","45","1","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Dan-Axel Zagadou","23","fr FRA","CB","26-159","90","120","12","53","62","5","1","120","1","1","100.0","0","0.0","69","318","170","3","1","0","0","0","78","0","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Finn Jeltsch","29","de GER","CB","19-115","90","91","7","41","48","3","1","91","0","0","","0","","52","291","151","1","0","0","1","0","58","0","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Lorenz Assignon","22","tg TOG","RB","25-140","89","74","4","22","35","18","0","74","3","0","0.0","3","100.0","29","102","44","2","1","0","0","2","44","5","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Josha Vagnoman","4","de GER","RB","24-333","1","3","0","0","3","0","0","3","0","0","","0","","1","9","0","0","0","0","0","0","2","0","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Alexander Nübel","33","de GER","GK","29-040","90","47","36","46","1","0","0","47","0","0","","0","","33","141","91","0","0","0","0","0","34","0","Stuttgart","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Alexis Claude-Maurice","20","fr FRA","FW","27-156","61","26","0","4","13","9","2","26","1","0","0.0","1","100.0","12","38","15","1","1","1","4","2","22","4","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Samuel Essende","9","cd COD","FW","27-290","29","12","0","0","5","7","2","12","0","0","","0","","6","14","0","0","0","0","3","0","10","1","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Anton Kade","30","de GER","AM","21-296","80","27","1","6","7","14","6","27","2","1","50.0","1","50.0","8","35","6","0","0","0","1","0","13","1","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Elias Saad","26","tn TUN","AM","25-317","10","8","0","0","6","2","0","8","0","0","","0","","5","25","19","1","1","0","1","0","8","3","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Fabian Rieder","32","ch SUI","AM","23-266","80","30","0","2","13","15","1","30","0","0","","0","","13","44","12","1","0","0","2","3","22","4","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Mert Kömür","36","de GER","AM","20-115","10","10","0","0","7","3","0","10","2","1","50.0","1","50.0","6","7","2","0","0","0","0","0","6","1","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Elvis Rexhbeçaj","8","xk KVX","CM","28-008","83","41","3","10","24","8","0","41","1","1","100.0","0","0.0","18","79","54","2","1","0","0","1","21","1","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Marius Wolf","27","de GER","WB","30-166","7","10","0","6","2","2","0","10","0","0","","0","","2","1","1","0","0","0","0","0","4","1","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Han-Noah Massengo","4","fr FRA","CM","24-125","90","48","0","11","30","8","2","48","1","1","100.0","0","0.0","23","134","69","2","0","1","0","1","26","1","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Dimitris Giannoulis","13","gr GRE","WB","30-023","90","64","6","15","23","27","0","64","1","1","100.0","0","0.0","25","122","63","1","1","0","4","1","27","4","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Robin Fellhauer","19","de GER","WB,CM","27-292","90","35","0","11","11","13","2","35","2","1","50.0","1","50.0","10","12","1","0","0","0","4","0","15","4","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Keven Schlotterbeck","31","de GER","CB","28-195","90","57","7","27","29","2","0","57","0","0","","0","","17","77","13","0","0","0","0","2","26","2","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Chrislain Matsima","5","fr FRA","CB","23-178","90","50","8","25","21","4","1","50","0","0","","0","","20","54","26","0","1","0","1","0","23","1","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Noahkai Banks","40","us USA","CB","18-343","61","27","6","14","12","2","1","27","2","0","0.0","0","0.0","10","76","15","0","1","0","0","0","16","1","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Jeffrey Gouweleeuw","6","nl NED","CB","34-122","29","21","0","5","14","2","1","21","1","1","100.0","0","0.0","8","28","18","0","0","0","1","0","8","0","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Finn Dahmen","1","de GER","GK","27-227","90","56","41","56","0","0","0","56","0","0","","0","","33","186","91","0","0","0","0","0","28","0","Augsburg","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"Jonathan Burkardt","9","de GER","FW","25-121","90","23","0","2","8","14","1","23","1","0","0.0","1","100.0","17","50","33","1","1","0","1","3","21","6","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Ansgar Knauff","7","de GER","LW","23-303","65","21","0","3","7","13","2","21","1","1","100.0","0","0.0","13","80","24","1","0","1","0","1","15","6","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Mario Götze","27","de GER","AM","33-159","25","16","1","6","7","4","0","16","0","0","","0","","8","18","12","0","0","0","1","2","6","2","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Ritsu Doan","20","jp JPN","RW","27-146","90","59","0","15","25","20","2","59","5","2","40.0","3","60.0","32","173","86","1","0","1","1","3","34","8","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Fares Chaïbi","8","dz ALG","AM","22-346","45","20","2","3","10","7","0","20","1","0","0.0","1","100.0","8","48","20","1","1","0","3","0","13","1","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Jean Mattéo Bahoya","19","fr FRA","LW,AM","20-186","45","35","5","11","11","13","4","35","1","1","100.0","0","0.0","22","118","79","4","2","1","0","3","22","8","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Ellyes Skhiri","15","tn TUN","DM","30-183","45","26","1","5","17","5","0","26","0","0","","0","","13","54","21","0","0","0","0","1","14","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Hugo Larsson","16","se SWE","DM","21-135","45","32","2","8","21","4","0","32","0","0","","0","","12","29","5","0","0","0","2","1","17","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Mahmoud Dahoud","18","de GER","DM","29-312","78","59","0","11","36","12","0","59","1","0","0.0","1","100.0","25","92","38","1","0","0","1","1","30","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Elye Wahi","17","fr FRA","DM","22-311","12","8","1","2","3","3","3","8","1","0","0.0","1","100.0","2","12","10","1","0","1","0","0","4","1","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Nathaniel Brown","21","de GER","LB","22-146","90","61","1","18","25","18","3","61","1","0","0.0","1","100.0","38","197","88","3","2","0","2","1","39","9","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Arthur Theate","3","be BEL","CB","25-168","90","101","14","33","64","5","2","101","1","1","100.0","0","0.0","61","264","170","0","1","0","2","0","66","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Robin Koch","4","de GER","CB","29-115","90","95","6","33","59","3","1","95","0","0","","0","","57","178","103","1","0","0","1","0","64","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Rasmus Kristensen","13","dk DEN","RB","28-121","78","87","5","34","33","20","2","87","3","2","66.7","1","33.3","48","213","117","3","2","0","1","0","43","7","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Nnamdi Collins","34","de GER","RB","21-303","12","10","2","6","3","1","0","10","0","0","","0","","2","15","15","1","0","0","0","1","2","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Michael Zetterer","23","de GER","GK","30-120","90","41","25","41","0","0","0","41","0","0","","0","","24","119","73","0","0","0","0","0","24","0","Eintracht Frankfurt","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Lee Jae-sung","7","kr KOR","FW","33-091","90","34","1","1","20","14","2","34","0","0","","0","","7","7","1","0","0","0","2","1","21","2","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
