"league","season","match_date","gameweek","home_team","away_team","team","player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","match_url","venue"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Eintracht Frankfurt","Fares Chaïbi","8","dz ALG","DM","22-310","26","0","0","0","0","0","0","0","0","18","0","0","0","0.0","0.0","0.0","0","0","11","18","61.1","1","9","1","0","0","/en/players/357103bd/Fares-Chaibi","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Eintracht Frankfurt","Nathaniel Brown","21","de GER","LB","22-110","90","0","0","0","0","0","0","0","0","58","6","1","2","0.0","0.0","0.0","0","0","37","43","86.0","2","17","0","1","0","/en/players/abc79c47/Nathaniel-Brown","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Eintracht Frankfurt","Arthur Theate","3","be BEL","CB","25-132","90","0","0","0","0","0","0","0","0","78","0","1","0","0.0","0.0","0.0","0","0","66","72","91.7","2","39","0","0","0","/en/players/df8d6029/Arthur-Theate","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Eintracht Frankfurt","Robin Koch","4","de GER","CB","29-079","90","0","0","0","0","0","0","0","0","90","0","1","3","0.0","0.0","0.0","1","0","71","80","88.8","2","52","0","0","0","/en/players/ea6bc03a/Robin-Koch","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Eintracht Frankfurt","Aurélio Buta","24","pt POR","RB","28-236","90","0","0","0","0","1","0","0","0","60","5","0","2","0.0","0.0","0.0","2","0","40","50","80.0","3","26","5","0","0","/en/players/b4705807/Aurelio-Buta","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Eintracht Frankfurt","Kauã Santos","40","br BRA","GK","22-176","90","0","0","0","0","0","0","0","0","48","1","0","0","0.0","0.0","0.0","1","0","25","46","54.3","0","33","0","0","0","/en/players/c7c50cb5/Kaua-Santos","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Harry Kane","9","eng ENG","FW","32-068","84","1","0","0","0","2","1","0","0","37","2","0","1","0.2","0.2","0.1","3","0","17","25","68.0","2","21","1","1","0","/en/players/21a66f6a/Harry-Kane","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Nicolas Jackson","11","sn SEN","FW","24-106","6","0","0","0","0","0","0","0","0","6","0","0","1","0.0","0.0","0.0","1","0","4","5","80.0","2","5","3","0","0","/en/players/9c36ed83/Nicolas-Jackson","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Luis Díaz","14","co COL","LW","28-264","87","2","1","0","0","3","2","1","0","59","0","0","2","0.8","0.8","0.4","5","2","40","44","90.9","5","38","3","5","1","/en/players/4a1a9578/Luis-Diaz","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Lennart Karl","42","de GER","AM","17-224","3","0","0","0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0","0","1","1","100.0","0","1","0","0","0","/en/players/a0deb1e9/Lennart-Karl","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Michael Olise","17","fr FRA","RW","23-296","90","0","0","0","0","0","0","0","0","76","0","0","2","0.0","0.0","0.0","3","0","48","64","75.0","5","46","5","7","2","/en/players/c4486bac/Michael-Olise","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Serge Gnabry","7","de GER","AM","30-082","70","0","1","0","0","4","0","0","0","47","1","0","2","0.5","0.5","0.4","1","1","33","37","89.2","1","32","2","2","1","/en/players/88e357ef/Serge-Gnabry","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Raphaël Guerreiro","22","pt POR","AM,LW","31-286","20","0","1","0","0","0","0","0","0","15","0","0","0","0.0","0.0","0.2","1","1","13","14","92.9","1","7","0","0","0","/en/players/048a1cbc/Raphael-Guerreiro","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Leon Goretzka","8","de GER","DM","30-240","45","0","0","0","0","0","0","1","0","50","0","0","1","0.0","0.0","0.0","0","0","45","49","91.8","2","31","1","0","0","/en/players/cc86b9a3/Leon-Goretzka","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Aleksandar Pavlovic","45","de GER","DM","21-154","45","0","0","0","0","0","0","0","0","58","1","0","0","0.0","0.0","0.0","0","0","49","51","96.1","1","36","1","1","0","/en/players/2658c82f/Aleksandar-Pavlovic","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Joshua Kimmich","6","de GER","DM,RB","30-238","90","0","0","0","0","1","0","0","0","117","1","1","1","0.1","0.1","0.0","2","1","97","109","89.0","7","80","1","1","0","/en/players/49296448/Joshua-Kimmich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Konrad Laimer","27","at AUT","LB","28-130","90","0","0","0","0","0","0","0","0","67","2","2","0","0.0","0.0","0.1","1","0","44","56","78.6","4","35","4","1","0","/en/players/c1b7847c/Konrad-Laimer","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Jonathan Tah","4","de GER","CB","29-235","90","0","0","0","0","1","0","0","0","90","0","2","0","0.0","0.0","0.0","0","0","74","78","94.9","4","61","1","0","0","/en/players/bd142efb/Jonathan-Tah","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Dayot Upamecano","2","fr FRA","CB","26-342","90","0","0","0","0","1","0","0","0","104","1","0","1","0.1","0.1","0.2","1","0","90","94","95.7","3","77","0","0","0","/en/players/d248cd8f/Dayot-Upamecano","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Sacha Boey","23","fr FRA","RB","25-021","87","0","0","0","0","0","0","0","0","76","2","0","1","0.0","0.0","0.0","2","0","60","69","87.0","5","49","1","1","0","/en/players/6c8ddd52/Sacha-Boey","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Tom Bischof","20","de GER","DM","20-098","3","0","0","0","0","0","0","0","0","7","0","0","1","0.0","0.0","0.0","0","0","6","6","100.0","0","6","0","0","0","/en/players/07d3bfec/Tom-Bischof","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","6","Eintracht Frankfurt","Bayern Munich","Bayern Munich","Manuel Neuer","1","de GER","GK","39-191","90","0","0","0","0","0","0","0","0","47","0","0","0","0.0","0.0","0.0","1","1","41","46","89.1","0","38","0","0","0","/en/players/8778c910/Manuel-Neuer","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","Deutsche Bank Park"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Ermedin Demirović","9","ba BIH","FW","27-194","90","0","0","0","0","2","0","0","0","19","0","0","0","0.2","0.2","0.1","3","0","8","11","72.7","3","13","1","1","0","/en/players/ed79b7d3/Ermedin-Demirovic","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Jamie Leweling","18","de GER","LW","24-221","89","0","0","0","0","3","1","0","0","54","1","1","1","0.2","0.2","0.1","2","0","36","47","76.6","3","35","7","1","1","/en/players/13fe7b69/Jamie-Leweling","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Ramon Hendriks","3","nl NED","CB","24-079","1","0","0","0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0","0","0","1","0.0","0","0","0","0","0","/en/players/5a28ad23/Ramon-Hendriks","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Badredine Bouanani","27","dz ALG","RW","20-301","56","0","0","0","0","3","0","0","0","37","0","0","1","0.3","0.3","0.0","1","0","16","27","59.3","0","24","3","2","1","/en/players/0400dd2f/Badredine-Bouanani","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Tiago Tomás","8","pt POR","RW,AM","23-111","34","0","0","0","0","2","0","0","0","22","0","0","0","0.1","0.1","0.0","0","0","16","18","88.9","2","12","0","0","0","/en/players/b492126a/Tiago-Tomas","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Bilal El Khannouss","11","ma MAR","AM","21-148","89","1","0","0","0","2","2","1","0","71","1","0","2","0.1","0.1","0.2","5","0","47","61","77.0","6","47","5","2","2","/en/players/f7042636/Bilal-El-Khannouss","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Nikolas Nartey","28","dk DEN","AM","25-225","1","0","0","0","0","0","0","0","0","2","0","0","0","0.0","0.0","0.0","0","0","1","2","50.0","0","1","0","0","0","/en/players/30261ba1/Nikolas-Nartey","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Chema","30","es ESP","DM,CM","20-163","90","0","0","0","0","0","0","0","0","75","3","3","1","0.0","0.0","0.0","1","0","55","59","93.2","8","42","3","0","0","/en/players/39ef21fa/Chema","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Atakan Karazor","16","tr TUR","DM","28-357","56","0","0","0","0","0","0","0","0","48","1","0","1","0.0","0.0","0.0","1","0","35","44","79.5","5","30","2","0","0","/en/players/5762be5c/Atakan-Karazor","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Angelo Stiller","6","de GER","DM,CM","24-184","34","0","0","0","0","0","0","0","0","38","1","0","0","0.0","0.0","0.0","3","0","31","37","83.8","7","28","3","0","0","/en/players/3b1ed320/Angelo-Stiller","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Maximilian Mittelstädt","7","de GER","LB,WB","28-201","90","0","1","0","0","2","0","0","0","83","5","1","2","0.1","0.1","0.0","3","1","60","70","85.7","9","44","2","0","0","/en/players/88d4144a/Maximilian-Mittelstadt","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Julian Chabot","24","de GER","CB","27-235","90","0","0","0","0","2","2","0","0","124","1","3","0","0.0","0.0","0.0","6","1","97","108","89.8","17","91","4","1","1","/en/players/ae7058f9/Julian-Chabot","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Luca Jaquez","14","ch SUI","CB","22-125","55","0","0","0","0","1","0","0","0","72","0","1","0","0.0","0.0","0.1","2","0","63","70","90.0","6","57","1","0","0","/en/players/a400da8e/Luca-Jaquez","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Ameen Al-Dakhil","2","be BEL","CB","23-213","35","0","0","0","0","0","0","0","0","32","0","0","1","0.0","0.0","0.0","2","0","24","25","96.0","2","17","0","0","0","/en/players/93e08bce/Ameen-Al-Dakhil","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Lorenz Assignon","22","tg TOG","RB,WB","25-105","90","0","0","0","0","1","1","0","0","58","2","0","1","0.0","0.0","0.1","5","0","36","45","80.0","3","25","1","1","1","/en/players/b026bbf6/Lorenz-Assignon","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Stuttgart","Alexander Nübel","33","de GER","GK","29-005","90","0","0","0","0","0","0","0","0","44","0","0","0","0.0","0.0","0.0","0","0","35","43","81.4","0","25","0","0","0","/en/players/afb0c500/Alexander-Nubel","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Heidenheim","Mikkel Kaufmann","29","dk DEN","FW","24-275","88","0","0","0","0","2","1","0","0","26","0","0","0","0.3","0.3","0.0","0","0","13","20","65.0","4","12","1","0","0","/en/players/6e269dd3/Mikkel-Kaufmann","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Heidenheim","Tobias Weigel","37","de GER","FW","18-162","2","0","0","0","0","0","0","0","0","2","0","0","0","0.0","0.0","0.0","1","0","2","2","100.0","0","0","0","0","0","/en/players/a2be5df4/Tobias-Weigel","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Heidenheim","Arijon Ibrahimović","22","de GER","LM,CM","19-298","88","0","0","0","0","0","0","0","0","48","0","2","1","0.0","0.0","0.0","1","0","20","35","57.1","2","20","2","1","0","/en/players/f5c4fd91/Arijon-Ibrahimovic","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Heidenheim","Adam Kölle","28","de GER","CM","19-160","2","0","0","0","0","0","0","0","0","4","0","0","0","0.0","0.0","0.1","1","0","2","4","50.0","1","1","0","0","0","/en/players/86857234/Adam-Kolle","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Heidenheim","Niklas Dorsch","30","de GER","CM","27-263","73","0","0","0","0","0","0","0","0","28","2","1","1","0.0","0.0","0.0","1","0","17","19","89.5","0","13","0","3","1","/en/players/7f73bdf4/Niklas-Dorsch","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Heidenheim","Stefan Schimmer","9","de GER","FW","31-160","17","0","0","0","0","1","0","0","0","4","0","0","0","0.2","0.2","0.0","0","0","0","3","0.0","0","1","0","0","0","/en/players/395bbb60/Stefan-Schimmer","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Heidenheim","Jan Schöppner","3","de GER","CM","26-115","90","0","0","0","0","0","0","0","0","29","1","0","1","0.0","0.0","0.0","1","0","13","18","72.2","3","11","0","2","1","/en/players/932bfcac/Jan-Schoppner","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","6","Stuttgart","Heidenheim","Heidenheim","Luca Kerber","20","de GER","RM","23-209","79","0","0","0","0","0","0","1","0","17","2","0","1","0.0","0.0","0.0","0","0","5","9","55.6","0","9","1","1","0","/en/players/c107935c/Luca-Kerber","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","MHPArena"
