"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Zeki Çelik","19","tr TUR","WB","28-315","90","0","0","0","0","2","0","0","0","68","0","1","0","0.0","0.0","0.1","3","0","50","58","86.2","4","37","3","1","0","/en/players/31a62dc7/Zeki-Celik","Roma","0","14","29","25","5","68","0.0","1","100.0","153","60","1","3","4","2","41","4","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Mario Hermoso","22","es ESP","CB","30-194","90","0","0","0","0","1","0","0","0","78","3","4","1","0.0","0.0","0.0","1","0","53","62","85.5","2","29","0","2","0","/en/players/555f3a0b/Mario-Hermoso","Roma","5","38","33","8","4","78","0.0","2","100.0","103","28","0","0","1","0","46","1","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Jan Ziółkowski","24","pl POL","CB","20-207","90","0","0","0","0","0","0","0","0","62","4","2","1","0.0","0.0","0.0","1","0","40","45","88.9","1","24","0","0","0","/en/players/986dc2e3/Jan-Ziolkowski","Roma","10","36","26","0","0","62","","0","","164","62","0","0","0","0","33","0","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Gianluca Mancini","23","it ITA","CB","29-256","73","0","0","0","0","0","0","0","0","58","1","0","2","0.0","0.0","0.0","2","1","40","49","81.6","5","18","0","0","0","/en/players/5aa53281/Gianluca-Mancini","Roma","2","22","28","8","2","58","","0","","87","9","1","0","0","0","35","2","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Daniele Ghilardi","87","it ITA","CB","22-357","17","0","0","0","0","0","0","0","0","16","3","1","0","0.0","0.0","0.0","1","0","9","10","90.0","1","4","0","0","0","/en/players/9cedad4b/Daniele-Ghilardi","Roma","2","9","5","2","1","16","","0","","12","1","1","0","1","0","6","1","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Mile Svilar","99","rs SRB","GK","26-124","90","0","0","0","0","0","0","0","0","30","0","0","0","0.0","0.0","0.0","0","0","23","29","79.3","0","19","0","0","0","/en/players/bcf5058a/Mile-Svilar","Roma","27","30","0","0","0","30","","0","","81","39","0","0","0","0","17","0","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Vitinha","9","pt POR","FW,AM","25-289","71","0","0","0","0","2","0","0","0","28","1","0","1","0.1","0.1","0.4","2","0","9","16","56.3","2","20","4","5","4","/en/players/74d4cec6/Vitinha","Genoa","0","4","12","15","4","28","80.0","1","20.0","157","76","0","1","2","1","23","2","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Jeff Ekhator","21","it ITA","AM","19-048","19","1","0","0","0","2","1","0","0","8","0","0","0","0.2","0.2","0.0","0","0","1","3","33.3","0","4","0","1","0","/en/players/faf739d2/Jeff-Ekhator","Genoa","0","0","4","4","2","8","0.0","1","100.0","8","4","0","0","0","2","7","3","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Caleb Ekuban","18","gh GHA","FW","31-281","58","0","0","0","0","0","0","0","0","15","0","0","0","0.0","0.0","0.0","1","0","7","9","77.8","2","11","1","1","0","/en/players/7afbd2c3/Caleb-Ekuban","Genoa","0","1","6","9","0","15","0.0","1","100.0","84","39","1","0","3","2","13","3","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Lorenzo Colombo","29","it ITA","FW","23-296","32","0","0","0","0","0","0","0","0","11","1","0","0","0.0","0.0","0.0","0","0","3","8","37.5","1","10","0","1","0","/en/players/04df29a5/Lorenzo-Colombo","Genoa","0","0","9","2","1","11","0.0","1","100.0","40","6","0","0","0","2","11","3","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Mikael Ellertsson","77","is ISL","CM","23-293","90","0","0","0","0","0","0","0","0","30","2","2","2","0.0","0.0","0.0","0","0","15","20","75.0","4","14","0","3","0","/en/players/c55967eb/Mikael-Ellertsson","Genoa","1","7","14","9","0","30","0.0","2","66.7","41","14","0","0","0","1","19","3","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Morten Frendrup","32","dk DEN","CM","24-266","78","0","0","0","0","0","0","1","0","49","3","2","2","0.0","0.0","0.1","2","0","31","34","91.2","2","22","1","0","0","/en/players/f4d60499/Morten-Frendrup","Genoa","6","19","25","7","0","49","","0","","123","42","1","0","0","0","23","2","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Patrizio Masini","73","it ITA","CM","24-336","12","0","0","0","0","0","0","0","0","8","2","1","2","0.0","0.0","0.0","1","0","4","4","100.0","0","2","0","0","0","/en/players/151354b8/Patrizio-Masini","Genoa","1","4","3","2","0","8","","0","","7","1","0","0","0","0","3","0","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Ruslan Malinovskyi","17","ua UKR","CM","32-239","58","0","0","0","0","0","0","0","0","32","0","0","0","0.0","0.0","0.0","0","0","24","32","75.0","2","17","0","0","0","/en/players/48d5bd33/Ruslan-Malinovskyi","Genoa","0","10","20","3","0","32","","0","","88","9","0","0","0","3","25","1","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Seydou Fini","40","it ITA","AM,CM","19-210","32","0","0","0","0","0","0","0","0","7","0","0","0","0.0","0.0","0.0","1","0","2","4","50.0","0","6","1","1","1","/en/players/6411925d/Seydou-Fini","Genoa","0","1","1","6","2","7","100.0","0","0.0","52","17","0","1","1","0","6","4","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Aarón Martín","3","es ESP","WB","28-251","90","0","0","0","0","1","0","0","0","77","3","2","3","0.1","0.1","0.1","6","1","48","64","75.0","5","21","0","2","0","/en/players/2f3e911a/Aaron-Martin","Genoa","6","22","35","21","0","77","0.0","2","100.0","64","16","0","0","1","0","31","3","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Brooke Norton-Cuffy","15","eng ENG","WB","21-351","90","0","0","0","0","2","0","0","0","38","2","0","0","0.1","0.1","0.0","1","0","24","29","82.8","2","17","2","3","2","/en/players/54f5b2bd/Brooke-Norton-Cuffy","Genoa","3","14","12","12","2","38","66.7","1","33.3","124","44","1","1","0","0","19","1","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Johan Vásquez","22","mx MEX","CB","27-068","90","0","0","0","0","1","0","0","0","75","2","2","2","0.1","0.1","0.0","1","0","58","64","90.6","3","35","0","0","0","/en/players/5eaed77a/Johan-Vasquez","Genoa","15","43","26","7","1","75","","0","","133","59","0","0","2","0","39","1","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Sebastian Otoa","34","dk DEN","CB","21-230","90","0","0","0","0","1","0","0","0","41","3","3","0","0.0","0.0","0.0","1","0","20","24","83.3","1","13","0","1","1","/en/players/a214da59/Sebastian-Otoa","Genoa","6","25","15","1","1","41","100.0","0","0.0","36","12","0","0","1","0","16","0","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Leo Skiri Østigård","5","no NOR","CB","26-031","57","0","0","0","0","1","1","0","0","37","2","1","1","0.4","0.4","0.0","0","0","24","31","77.4","0","14","0","0","0","/en/players/b35a7399/Leo-Skiri-Ostigard","Genoa","5","18","17","2","1","37","","0","","67","34","0","0","0","0","19","1","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Alessandro Marcandalli","27","it ITA","CB","23-065","33","0","0","0","0","0","0","0","0","15","1","1","0","0.0","0.0","0.0","0","0","10","14","71.4","3","6","1","0","0","/en/players/d3225ad1/Alessandro-Marcandalli","Genoa","1","4","8","4","0","15","","0","","60","29","2","0","0","0","6","0","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
"Daniele Sommariva","39","it ITA","GK","28-164","90","0","0","0","0","0","0","0","0","55","0","0","0","0.0","0.0","0.0","0","0","28","51","54.9","0","39","0","0","0","/en/players/a8e7f7e9/Daniele-Sommariva","Genoa","38","55","0","0","0","55","","0","","278","209","0","0","0","0","39","0","Serie-A","2025-2026","Monday December 29, 2025, 20:45 (venue time) 19:45 (local time)","Roma","Genoa","https://fbref.com/en/matches/20344285/Roma-Genoa-December-29-2025-Serie-A","17","Stadio Olimpico"
