"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"49","Samuele Angori","Pisa","0.09","0.00","Blocked","23","Left Foot","Free kick","Mattéo Tramoni","Pass (Dead)","İsak Vural","Fouled","Pisa","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"55","Khéphren Thuram","Juventus","0.03","0.00","Off Target","23","Right Foot","","Loïs Openda","Pass (Live)","Manuel Locatelli","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"58","Manuel Locatelli","Juventus","0.03","0.01","Saved","28","Left Foot","","Loïs Openda","Pass (Live)","Manuel Locatelli","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"60","Mattéo Tramoni","Pisa","0.10","0.00","Woodwork","12","Head","","Mehdi Léris","Pass (Live)","Idrissa Touré","Pass (Live)","Pisa","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"63","Kenan Yıldız","Juventus","0.06","0.00","Blocked","15","Right Foot","","Andrea Cambiaso","Pass (Live)","Andrea Cambiaso","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"65","Lloyd Kelly","Juventus","0.04","0.00","Woodwork","16","Left Foot","","Khéphren Thuram","Pass (Live)","Lloyd Kelly","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"68","Edon Zhegrova","Juventus","0.03","0.00","Blocked","22","Left Foot","","Kenan Yıldız","Pass (Live)","Andrea Cambiaso","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"73","Pierre Kalulu","Juventus","0.32","0.71","Goal","4","Right Foot","Deflected","","","","","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"77","Edon Zhegrova","Juventus","0.05","0.02","Saved","24","Left Foot","Free kick","Kenan Yıldız","Fouled","Edon Zhegrova","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"81","Marius Marin","Pisa","0.04","0.00","Off Target","15","Left Foot","","","","","","Pisa","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"82","Edon Zhegrova","Juventus","0.02","0.13","Saved","28","Left Foot","","Khéphren Thuram","Pass (Live)","Andrea Cambiaso","Pass (Live)","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"85","Stefano Moreo","Pisa","0.12","0.00","Off Target","9","Head","","Mattéo Tramoni","Pass (Live)","Giovanni Bonfanti","Pass (Live)","Pisa","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"90+2","Kenan Yıldız","Juventus","0.78","0.99","Goal","5","Right Foot","","Fabio Miretti","Pass (Live)","Fabio Miretti","Take-On","Juventus","Serie-A","2025-2026","Saturday December 27, 2025, 20:45 (venue time) 19:45 (local time)","Pisa","Juventus","https://fbref.com/en/matches/606743fc/Pisa-Juventus-December-27-2025-Serie-A","17"
"20","Ruben Loftus-Cheek","Milan","0.04","0.00","Blocked","21","Right Foot","","Mike Maignan","Pass (Live)","Strahinja Pavlović","Pass (Dead)","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"29","Alexis Saelemaekers","Milan","0.02","0.00","Off Target","24","Right Foot","","","","","","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"35","Cheikh Niasse","Hellas Verona","0.02","0.00","Off Target","26","Right Foot","","Domagoj Bradarić","Pass (Live)","Antoine Bernede","Tackle","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"40","Antoine Bernede","Hellas Verona","0.01","0.00","Blocked","28","Right Foot","Volley","","","","","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"40","Almoatasem Al Musrati","Hellas Verona","0.03","0.00","Blocked","24","Right Foot","","Antoine Bernede","Shot","","","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"42","Adrien Rabiot","Milan","0.05","0.00","Off Target","11","Head","","Davide Bartesaghi","Pass (Dead)","Luka Modrić","Pass (Dead)","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"45+1","Adrien Rabiot","Milan","0.05","0.00","Off Target","10","Head","","Luka Modrić","Pass (Dead)","Christopher Nkunku","Pass (Live)","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"45+1","Christian Pulisic","Milan","0.30","0.83","Goal","5","Left Foot","","Adrien Rabiot","Shot","","","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"48","Christopher Nkunku (pen)","Milan","0.79","0.76","Goal","13","Right Foot","","Christopher Nkunku","Fouled","Alexis Saelemaekers","Pass (Dead)","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"53","Luka Modrić","Milan","0.04","0.40","Saved","22","Left Foot","","Luka Modrić","Pass (Live)","Adrien Rabiot","Pass (Live)","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"53","Christopher Nkunku","Milan","0.95","0.83","Goal","2","Right Foot","","Luka Modrić","Shot","","","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"55","Adrien Rabiot","Milan","0.02","0.00","Off Target","27","Left Foot","","Ruben Loftus-Cheek","Pass (Live)","Alexis Saelemaekers","Pass (Live)","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"61","Koni De Winter","Milan","0.10","0.00","Off Target","9","Head","","Luka Modrić","Pass (Dead)","Luka Modrić","Pass (Live)","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"61","Ruben Loftus-Cheek","Milan","0.11","0.11","Saved","10","Right Foot","","Christopher Nkunku","Pass (Live)","Christian Pulisic","Pass (Live)","Milan","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"62","Victor Nelsson","Hellas Verona","0.07","0.00","Off Target","10","Head","","Domagoj Bradarić","Pass (Dead)","Cheikh Niasse","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"69","Gift Orban","Hellas Verona","0.03","0.00","Blocked","28","Right Foot","Free kick","Antoine Bernede","Fouled","Amin Sarr","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"72","Gift Orban","Hellas Verona","0.04","0.00","Blocked","22","Right Foot","","Daniel Oyegoke","Pass (Live)","Antoine Bernede","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"86","Unai Núñez","Hellas Verona","0.07","0.00","Off Target","22","Right Foot","","","","","","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"87","Cheikh Niasse","Hellas Verona","0.04","0.04","Saved","16","Right Foot","Volley","Unai Núñez","Shot","","","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"90+3","Nicolás Valentini","Hellas Verona","0.07","0.00","Off Target","17","Right Foot","Volley","Cheikh Niasse","Pass (Live)","Unai Núñez","Pass (Live)","Hellas Verona","Serie-A","2025-2026","Sunday December 28, 2025, 12:30 (venue time) 11:30 (local time)","Milan","Hellas Verona","https://fbref.com/en/matches/edd9c430/Milan-Hellas-Verona-December-28-2025-Serie-A","17"
"7","Filippo Terracciano","Cremonese","0.03","0.02","Saved","31","Right Foot","","Martín Payero","Pass (Live)","Alberto Grassi","Pass (Live)","Cremonese","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"13","Leonardo Spinazzola","Napoli","0.14","0.00","Blocked","18","Right Foot","","Rasmus Højlund","Pass (Live)","Juan Jesus","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"13","Rasmus Højlund","Napoli","0.60","0.97","Goal","5","Right Foot","","Leonardo Spinazzola","Shot","","","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"16","Matteo Bianchetti","Cremonese","0.11","0.00","Off Target","15","Left Foot","","Giuseppe Pezzella","Pass (Dead)","Giuseppe Pezzella","Fouled","Cremonese","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"21","David Neres","Napoli","0.01","0.00","Off Target","27","Left Foot","","Rasmus Højlund","Pass (Live)","Giovanni Di Lorenzo","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"28","Martín Payero","Cremonese","0.09","0.00","Blocked","15","Right Foot","Volley","Tommaso Barbieri","Pass (Live)","Martín Payero","Pass (Live)","Cremonese","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"39","David Neres","Napoli","0.04","0.00","Off Target","21","Left Foot","Volley","David Neres","Pass (Live)","Elif Elmas","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"40","Scott McTominay","Napoli","0.08","0.00","Off Target","12","Right Foot","","David Neres","Pass (Live)","Rasmus Højlund","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"43","Giovanni Di Lorenzo","Napoli","0.14","0.00","Blocked","10","Right Foot","","Rasmus Højlund","Pass (Live)","Leonardo Spinazzola","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"44","Scott McTominay","Napoli","0.06","0.00","Off Target","10","Head","","Matteo Politano","Pass (Live)","Matteo Politano","Take-On","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"45","Rasmus Højlund","Napoli","0.33","0.51","Goal","11","Right Foot","","Matteo Politano","Pass (Live)","Matteo Politano","Take-On","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"","","","","","","","","","","","","","","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"46","Matteo Politano","Napoli","0.01","0.02","Saved","20","Left Foot","","David Neres","Pass (Live)","","","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"48","Martín Payero","Cremonese","0.01","0.04","Saved","23","Head","","Alessio Zerbin","Pass (Dead)","Jamie Vardy","Fouled","Cremonese","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"50","Rasmus Højlund","Napoli","0.08","0.00","Off Target","14","Left Foot","","Scott McTominay","Pass (Live)","Stanislav Lobotka","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"57","David Neres","Napoli","0.08","0.00","Blocked","22","Left Foot","","Miguel Gutiérrez","Pass (Live)","Juan Jesus","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"59","Scott McTominay","Napoli","0.14","0.00","Off Target","7","Head","","Noa Lang","Pass (Dead)","","","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"66","Matteo Politano","Napoli","0.03","0.00","Blocked","23","Left Foot","Volley","Rasmus Højlund","Pass (Live)","Vanja Milinković-Savić","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"67","Amir Rrahmani","Napoli","0.15","0.00","Off Target","7","Head","","Matteo Politano","Pass (Dead)","Matteo Politano","Shot","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"68","Martín Payero","Cremonese","0.17","0.00","Off Target","17","Left Foot","","Alberto Grassi","Pass (Live)","Giuseppe Pezzella","Pass (Live)","Cremonese","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"69","Matteo Politano","Napoli","0.04","0.03","Saved","22","Left Foot","","Noa Lang","Pass (Live)","Matteo Politano","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"73","Scott McTominay","Napoli","0.09","0.28","Saved","12","Right Foot","","Giovanni Di Lorenzo","Pass (Live)","Matteo Politano","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"73","Rasmus Højlund","Napoli","0.27","0.00","Off Target","8","Left Foot","Volley","Scott McTominay","Shot","","","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"75","Rasmus Højlund","Napoli","0.05","0.10","Saved","21","Left Foot","","Noa Lang","Pass (Live)","Stanislav Lobotka","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"81","Stanislav Lobotka","Napoli","0.03","0.02","Saved","29","Right Foot","Volley","Matteo Politano","Pass (Live)","Juan Jesus","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"85","Matteo Politano","Napoli","0.12","0.00","Blocked","25","Left Foot","Free kick","Rasmus Højlund","Fouled","Scott McTominay","Pass (Live)","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"86","Scott McTominay","Napoli","0.03","0.07","Saved","31","Right Foot","","Scott McTominay","Pass (Live)","Scott McTominay","Interception","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"90+3","Pasquale Mazzocchi","Napoli","0.04","0.00","Off Target","25","Left Foot","","Giovanni Di Lorenzo","Pass (Live)","","","Napoli","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"90+4","Warren Bondo","Cremonese","0.04","0.00","Off Target","26","Right Foot","","Warren Bondo","Pass (Live)","Giuseppe Pezzella","Pass (Live)","Cremonese","Serie-A","2025-2026","Sunday December 28, 2025, 15:00 (venue time) 14:00 (local time)","Cremonese","Napoli","https://fbref.com/en/matches/411b9095/Cremonese-Napoli-December-28-2025-Serie-A","17"
"11","Jonathan Rowe","Bologna","0.01","0.01","Saved","34","Right Foot","","Jhon Lucumí","Pass (Live)","Nikola Moro","Pass (Live)","Bologna","Serie-A","2025-2026","Sunday December 28, 2025, 18:00 (venue time) 17:00 (local time)","Bologna","Sassuolo","https://fbref.com/en/matches/6603c875/Bologna-Sassuolo-December-28-2025-Serie-A","17"
"20","Andrea Pinamonti","Sassuolo","0.23","0.76","Saved","17","Right Foot","","Cristian Volpato","Pass (Live)","Ismaël Koné","Pass (Live)","Sassuolo","Serie-A","2025-2026","Sunday December 28, 2025, 18:00 (venue time) 17:00 (local time)","Bologna","Sassuolo","https://fbref.com/en/matches/6603c875/Bologna-Sassuolo-December-28-2025-Serie-A","17"
"21","Riccardo Orsolini","Bologna","0.02","0.00","Off Target","35","Left Foot","","Martin Vitík","Pass (Live)","Nadir Zortea","Pass (Live)","Bologna","Serie-A","2025-2026","Sunday December 28, 2025, 18:00 (venue time) 17:00 (local time)","Bologna","Sassuolo","https://fbref.com/en/matches/6603c875/Bologna-Sassuolo-December-28-2025-Serie-A","17"
"26","Jonathan Rowe","Bologna","0.02","0.00","Blocked","27","Right Foot","","Riccardo Orsolini","Fouled","Nadir Zortea","Pass (Live)","Bologna","Serie-A","2025-2026","Sunday December 28, 2025, 18:00 (venue time) 17:00 (local time)","Bologna","Sassuolo","https://fbref.com/en/matches/6603c875/Bologna-Sassuolo-December-28-2025-Serie-A","17"
"26","Juan Miranda","Bologna","0.03","0.00","Off Target","18","Left Foot","","Jonathan Rowe","Pass (Live)","Jonathan Rowe","Shot","Bologna","Serie-A","2025-2026","Sunday December 28, 2025, 18:00 (venue time) 17:00 (local time)","Bologna","Sassuolo","https://fbref.com/en/matches/6603c875/Bologna-Sassuolo-December-28-2025-Serie-A","17"
"29","Nadir Zortea","Bologna","0.07","0.00","Off Target","15","Right Foot","","Nikola Moro","Pass (Live)","","","Bologna","Serie-A","2025-2026","Sunday December 28, 2025, 18:00 (venue time) 17:00 (local time)","Bologna","Sassuolo","https://fbref.com/en/matches/6603c875/Bologna-Sassuolo-December-28-2025-Serie-A","17"
