"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Andreas Hanche-Olsen","25","no NOR","CB","28-308","90","49","10","30","16","3","3","49","0","0","","0","","19","50","15","0","0","0","1","0","20","0","Mainz 05","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Lennard Maloney","15","us USA","CB","26-044","45","36","7","21","11","4","1","36","0","0","","0","","21","57","11","0","0","0","0","0","18","0","Mainz 05","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Danny da Costa","21","de GER","CB","32-131","45","34","9","20","7","8","3","34","2","1","50.0","1","50.0","11","52","4","1","0","0","2","0","8","0","Mainz 05","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Dominik Kohr","31","de GER","CB","31-294","87","41","10","30","8","3","1","41","0","0","","0","","24","66","39","0","0","0","1","0","25","1","Mainz 05","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Robin Zentner","27","de GER","GK","31-024","90","55","46","54","1","0","0","55","0","0","","0","","40","212","125","0","0","0","0","0","30","0","Mainz 05","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Bazoumana Touré","29","ci CIV","FW","19-264","76","44","1","5","21","20","6","44","2","0","0.0","2","100.0","25","143","52","1","0","1","3","1","32","8","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Max Moerstedt","33","de GER","FW","19-310","14","13","2","3","3","7","1","13","1","1","100.0","0","0.0","6","11","3","0","1","0","1","0","8","2","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Fisnik Asllani","11","xk KVX","FW","23-105","89","37","1","6","11","20","6","37","2","0","0.0","2","100.0","13","44","27","1","0","1","2","0","26","11","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Ihlas Bebou","9","tg TOG","FW","31-212","1","4","1","2","1","1","1","4","0","0","","0","","2","13","1","1","0","0","0","0","2","2","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Andrej Kramarić","27","hr CRO","AM","34-155","57","36","0","4","11","21","2","36","0","0","","0","","23","100","41","1","1","0","1","1","27","3","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Tim Lemperle","19","de GER","AM","23-289","33","26","1","3","5","18","11","26","0","0","","0","","16","88","73","2","1","1","1","0","21","10","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Wouter Burger","18","nl NED","LM","24-278","90","54","2","7","28","20","2","54","1","1","100.0","0","0.0","28","118","52","0","1","0","0","0","31","2","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Grischa Prömel","6","de GER","RM","30-316","90","74","4","11","37","28","6","74","2","2","100.0","0","0.0","34","212","150","4","5","0","1","0","36","1","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Leon Avdullahu","7","xk KVX","DM","21-271","90","52","7","22","26","5","0","52","0","0","","0","","26","103","54","0","0","0","0","0","28","1","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Bernardo","13","br BRA","LB","30-191","90","74","9","32","26","16","0","74","0","0","","0","","27","64","33","0","2","0","1","0","33","3","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Albian Hajdari","21","xk KVX","CB","22-187","90","70","11","32","33","5","2","70","0","0","","0","","33","109","54","0","0","0","0","0","40","0","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Robin Hranáč","2","cz CZE","CB","25-296","90","55","7","25","22","8","0","55","0","0","","0","","21","100","29","0","0","0","1","0","25","0","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Vladimír Coufal","34","cz CZE","RB","33-091","90","78","7","26","25","27","3","78","1","1","100.0","0","0.0","25","85","55","1","2","0","1","0","32","7","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Oliver Baumann","1","de GER","GK","35-172","90","37","26","37","0","0","0","37","0","0","","0","","20","65","27","0","0","0","0","0","18","0","Hoffenheim","Bundesliga","2025-2026","Friday November 21, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Hoffenheim","https://fbref.com/en/matches/9fc01308/Mainz-05-Hoffenheim-November-21-2025-Bundesliga","11"
"Harry Kane","9","eng ENG","FW,AM","32-117","82","39","3","8","15","17","6","39","3","2","66.7","1","33.3","18","125","90","1","2","0","1","0","30","3","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Wisdom Mike","36","de GER","LW","17-059","8","6","0","1","5","0","0","6","0","0","","0","","2","3","0","0","0","0","0","1","4","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Luis Díaz","14","co COL","LW,AM","28-313","90","50","0","0","20","30","4","50","2","0","0.0","2","100.0","32","181","85","3","2","1","2","2","42","7","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Michael Olise","17","fr FRA","RW","23-345","90","111","1","4","32","76","10","111","6","5","83.3","1","16.7","74","442","227","9","7","4","3","0","95","19","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Lennart Karl","42","de GER","AM","17-273","70","72","0","6","27","39","7","72","7","4","57.1","3","42.9","45","160","70","1","0","2","3","0","61","13","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Nicolas Jackson","11","sn SEN","FW","24-155","20","13","0","0","6","7","3","13","0","0","","0","","7","24","10","0","0","0","0","0","10","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Leon Goretzka","8","de GER","DM","30-289","45","37","2","9","22","6","0","37","0","0","","0","","21","126","76","2","0","0","0","1","27","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Konrad Laimer","27","at AUT","LB,DM","28-179","45","52","1","10","28","14","0","52","0","0","","0","","29","114","72","1","1","0","0","0","42","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Aleksandar Pavlovic","45","de GER","DM","21-203","82","106","3","10","51","45","2","106","2","1","50.0","1","50.0","60","223","85","2","3","0","2","0","90","4","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Hiroki Ito","21","jp JPN","LB","26-194","8","17","0","3","14","0","0","17","0","0","","0","","8","40","20","0","0","0","0","0","13","0","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Tom Bischof","20","de GER","DM,LB","20-147","90","72","3","17","32","23","0","72","1","1","100.0","0","0.0","35","130","25","0","0","0","0","1","49","2","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Jonathan Tah","4","de GER","CB","29-284","90","104","5","30","69","5","0","104","2","1","50.0","1","50.0","59","208","103","0","0","0","0","0","86","0","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Dayot Upamecano","2","fr FRA","CB","27-026","76","91","7","28","47","17","2","91","0","0","","0","","54","263","159","0","0","0","0","0","69","0","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Kim Min-jae","3","kr KOR","CB","29-007","14","29","2","9","18","2","0","29","0","0","","0","","21","134","91","1","1","0","0","0","22","0","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Josip Stanišić","44","hr CRO","RB","25-234","90","84","5","17","38","29","2","84","0","0","","0","","40","151","51","2","1","0","0","1","60","5","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Manuel Neuer","1","de GER","GK","39-240","90","41","26","41","0","0","0","41","0","0","","0","","21","79","43","0","0","0","0","0","26","0","Bayern Munich","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Lucas Höler","9","de GER","FW","31-135","63","31","0","7","14","11","1","31","1","1","100.0","0","0.0","8","19","7","0","1","0","1","0","22","2","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Igor Matanovic","31","hr CRO","FW","22-236","27","8","0","0","7","1","0","8","1","0","0.0","1","100.0","2","30","0","0","0","0","0","0","6","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Yuito Suzuki","14","jp JPN","FW","24-028","76","25","1","8","7","11","2","25","6","2","33.3","3","50.0","11","84","54","3","2","0","1","2","12","2","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Vincenzo Grifo","32","it ITA","LW","32-229","14","14","1","3","11","0","0","14","0","0","","0","","7","57","26","0","0","0","0","0","10","1","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Derry Scherhant","7","de GER","LM","23-012","63","19","1","4","7","9","1","19","2","2","100.0","0","0.0","10","102","42","1","2","0","2","4","11","2","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Eren Dinkçi","18","de GER","AM,LM","23-344","27","14","1","3","9","2","0","14","0","0","","0","","4","24","20","0","0","0","0","0","8","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Johan Manzambi","44","ch SUI","CM","20-039","63","31","1","6","16","10","1","31","0","0","","0","","14","152","77","2","0","0","1","2","14","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Patrick Osterhage","6","de GER","DM,CM","25-294","27","18","1","4","12","2","0","18","0","0","","0","","11","65","47","1","1","0","0","0","13","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Maximilian Eggestein","8","de GER","CM,DM","28-349","90","37","3","10","24","4","1","37","0","0","","0","","20","119","38","1","0","0","0","0","22","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Jan-Niklas Beste","19","de GER","RM,RW","26-322","90","34","2","7","12","16","4","34","2","0","0.0","2","100.0","10","51","19","1","0","0","2","0","13","4","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Jordy Makengo","33","fr FRA","LB","24-111","90","42","7","18","20","4","0","42","0","0","","0","","10","19","4","0","1","0","2","0","17","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Max Rosenfelder","37","de GER","CB","22-285","76","47","12","40","7","1","1","47","0","0","","0","","22","96","28","0","0","0","1","1","26","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Philipp Lienhart","3","at AUT","CB","29-134","14","17","5","9","6","2","0","17","0","0","","0","","4","37","8","0","0","0","0","0","12","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Matthias Ginter","28","de GER","CB","31-307","90","25","6","16","7","2","1","25","0","0","","0","","10","66","24","0","0","0","0","0","13","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Philipp Treu","29","de GER","RB","24-354","90","18","1","7","10","1","0","18","0","0","","0","","8","34","7","0","0","0","0","0","8","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Noah Atubolu","1","de GER","GK","23-181","90","57","40","56","1","0","0","57","0","0","","0","","25","152","68","0","0","0","0","0","33","0","Freiburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Bayern Munich","Freiburg","https://fbref.com/en/matches/1ed265a3/Bayern-Munich-Freiburg-November-22-2025-Bundesliga","11"
"Mert Kömür","36","de GER","FW","20-128","63","28","0","0","6","22","5","28","2","1","50.0","1","50.0","20","136","90","2","4","1","2","1","23","8","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Samuel Essende","9","cd COD","FW","27-303","27","11","0","1","6","5","1","11","3","1","33.3","2","66.7","7","48","21","1","1","0","1","0","8","2","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Alexis Claude-Maurice","20","fr FRA","LW","27-169","63","37","0","3","20","14","2","37","2","0","0.0","2","100.0","23","128","67","2","3","0","1","0","27","6","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Elias Saad","26","tn TUN","LW","25-330","27","13","0","2","8","3","1","13","2","0","0.0","1","50.0","6","11","1","0","0","0","4","1","6","3","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Fabian Rieder","32","ch SUI","RW","23-279","82","41","0","3","15","24","4","41","2","0","0.0","2","100.0","25","85","23","1","1","1","2","1","29","8","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Cedric Zesiger","16","ch SUI","CB","27-151","8","3","2","3","0","0","0","3","0","0","","0","","0","0","0","0","0","0","0","0","0","0","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Dimitris Giannoulis","13","gr GRE","LM","30-036","90","51","5","15","14","22","2","51","2","2","100.0","0","0.0","27","109","48","2","1","1","2","0","25","3","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Han-Noah Massengo","4","fr FRA","CM","24-138","72","40","1","5","23","12","2","40","0","0","","0","","26","159","75","3","0","2","1","1","26","2","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Elvis Rexhbeçaj","8","xk KVX","CM","28-021","18","5","2","4","1","0","0","5","0","0","","0","","1","21","21","1","0","0","0","0","0","0","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
"Robin Fellhauer","19","de GER","CM","27-305","90","56","2","14","26","17","2","56","1","1","100.0","0","0.0","37","133","53","1","0","0","1","0","36","5","Augsburg","Bundesliga","2025-2026","Saturday November 22, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Hamburger SV","https://fbref.com/en/matches/2ac33c25/Augsburg-Hamburger-SV-November-22-2025-Bundesliga","11"
