"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Jonathan Tah","4","de GER","CB","29-192","67","0","0","0","0","0","0","1","0","64","1","1","2","0.0","0.0","0.0","0","0","50","53","94.3","5","45","0","0","0","/en/players/bd142efb/Jonathan-Tah","Bayern Munich","6","22","41","1","0","64","","0","","164","67","0","0","2","0","41","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Kim Min-jae","3","kr KOR","CB","28-280","23","0","1","0","0","0","0","0","0","23","0","1","0","0.0","0.0","0.3","2","2","20","20","100.0","0","18","1","0","0","/en/players/e0f8151c/Kim-Min-jae","Bayern Munich","3","14","9","1","1","23","","0","","113","84","1","1","1","0","18","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Dayot Upamecano","2","fr FRA","CB","26-299","90","0","0","0","0","0","0","0","0","102","3","1","1","0.0","0.0","0.0","1","0","80","91","87.9","3","79","2","2","1","/en/players/d248cd8f/Dayot-Upamecano","Bayern Munich","6","47","54","2","1","102","50.0","1","50.0","344","191","0","1","1","1","81","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Konrad Laimer","27","at AUT","RB","28-087","68","0","0","0","0","1","1","1","0","47","2","1","1","0.1","0.1","0.0","2","0","33","36","91.7","4","27","3","1","0","/en/players/c1b7847c/Konrad-Laimer","Bayern Munich","3","8","28","12","3","47","0.0","1","100.0","127","69","0","1","1","0","32","7","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Sacha Boey","23","fr FRA","RB","24-343","22","0","0","0","0","0","0","0","0","27","0","1","0","0.0","0.0","0.0","1","0","20","23","87.0","2","19","1","2","1","/en/players/6c8ddd52/Sacha-Boey","Bayern Munich","0","4","15","8","0","27","50.0","1","50.0","83","39","2","0","1","0","20","1","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Manuel Neuer","1","de GER","GK","39-148","90","0","0","0","0","0","0","0","0","43","0","0","0","0.0","0.0","0.0","0","0","38","42","90.5","0","30","0","0","0","/en/players/8778c910/Manuel-Neuer","Bayern Munich","27","42","1","0","0","43","","0","","101","69","0","0","0","0","26","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Loïs Openda","11","be BEL","FW","25-187","45","0","0","0","0","1","0","0","0","19","0","0","0","0.0","0.0","0.0","1","0","10","12","83.3","2","6","0","1","0","/en/players/8652a85c/Lois-Openda","RB Leipzig","0","2","10","7","2","19","0.0","1","100.0","23","15","0","0","3","0","8","3","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Rômulo","40","br BRA","FW","23-195","45","0","0","0","0","0","0","0","0","19","1","1","1","0.0","0.0","0.1","1","0","10","15","66.7","2","8","0","1","1","/en/players/03dd053e/Romulo","RB Leipzig","0","0","15","4","1","19","100.0","0","0.0","32","5","0","0","1","1","13","1","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Yan Diomandé","49","ci CIV","LW","18-281","45","0","0","0","0","0","0","0","0","16","0","0","1","0.0","0.0","0.0","0","0","9","11","81.8","0","10","2","2","2","/en/players/919f5f54/Yan-Diomande","RB Leipzig","2","7","5","4","2","16","100.0","0","0.0","82","48","1","0","1","1","11","3","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Antonio Nusa","7","no NOR","LW","20-127","45","0","0","0","0","2","0","0","0","20","2","1","0","0.2","0.2","0.0","2","0","5","10","50.0","1","15","3","5","1","/en/players/4ab12002/Antonio-Nusa","RB Leipzig","1","5","6","11","3","20","20.0","4","80.0","159","74","1","3","0","0","15","3","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Johan Bakayoko","9","be BEL","RW","22-124","68","0","0","0","0","2","0","0","0","32","1","0","1","0.1","0.1","0.0","3","0","18","24","75.0","2","25","2","1","0","/en/players/0caa2fd4/Johan-Bakayoko","RB Leipzig","1","7","13","12","7","32","0.0","1","100.0","120","59","1","0","2","1","26","10","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Christoph Baumgartner","14","at AUT","RW","26-021","22","0","0","0","0","2","1","0","0","7","0","0","0","0.0","0.0","0.0","1","0","4","4","100.0","0","3","0","1","1","/en/players/437f2b00/Christoph-Baumgartner","RB Leipzig","0","1","2","4","1","7","100.0","0","0.0","13","6","0","0","0","0","4","2","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Xavi Simons","10","nl NED","LM","22-123","90","0","0","0","0","0","0","0","0","49","0","1","0","0.0","0.0","0.0","3","0","33","39","84.6","5","31","3","4","2","/en/players/da4d670f/Xavi-Simons","RB Leipzig","3","18","22","11","1","49","50.0","2","50.0","196","98","0","0","3","0","33","3","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Nicolas Seiwald","13","at AUT","CM","24-110","87","0","0","0","0","1","0","0","0","41","2","1","1","0.1","0.1","0.0","1","0","29","33","87.9","2","23","0","1","1","/en/players/28c6e925/Nicolas-Seiwald","RB Leipzig","1","15","23","3","1","41","100.0","0","0.0","85","45","0","0","0","0","27","1","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Assan Ouedraogo","20","de GER","CM","19-105","3","0","0","0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0","0","0","1","0.0","0","2","0","1","1","/en/players/75e6fc2f/Assan-Ouedraogo","RB Leipzig","0","0","0","1","1","1","100.0","0","0.0","7","1","0","0","0","0","1","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Xaver Schlager","24","at AUT","RM","27-328","68","0","0","0","0","2","0","0","0","34","1","0","1","0.1","0.1","0.1","4","0","23","27","85.2","7","20","3","1","1","/en/players/8f056768/Xaver-Schlager","RB Leipzig","2","8","17","9","1","34","100.0","0","0.0","130","62","1","0","1","0","22","1","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Ezechiel Banzuzi","6","nl NED","RM","20-187","22","0","0","0","0","0","0","0","0","7","2","0","0","0.0","0.0","0.0","0","0","3","3","100.0","0","3","0","0","0","/en/players/e9764fe5/Ezechiel-Banzuzi","RB Leipzig","2","3","3","1","0","7","","0","","26","4","0","0","0","0","4","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"David Raum","22","de GER","LB","27-122","90","0","0","0","0","1","0","0","0","61","1","2","1","0.0","0.0","0.0","3","0","34","51","66.7","4","23","4","2","1","/en/players/7d450ed3/David-Raum","RB Leipzig","4","26","19","17","1","61","50.0","1","50.0","158","107","1","0","2","0","29","1","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Castello Lukeba","23","fr FRA","CB","22-248","90","0","0","0","0","0","0","0","0","72","0","2","3","0.0","0.0","0.0","1","0","56","62","90.3","2","50","2","3","2","/en/players/5b9512c5/Castello-Lukeba","RB Leipzig","22","47","22","3","0","72","66.7","1","33.3","305","160","0","0","0","0","51","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Willi Orban","4","hu HUN","CB","32-292","90","0","0","0","0","0","0","1","0","37","1","0","1","0.0","0.0","0.0","0","0","28","31","90.3","0","21","0","0","0","/en/players/20030c06/Willi-Orban","RB Leipzig","8","24","13","0","0","37","","0","","137","72","0","0","0","0","23","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Ridle Baku","17","de GER","RB","27-136","90","0","0","0","0","1","0","0","0","57","7","1","3","0.0","0.0","0.0","1","0","33","39","84.6","4","29","3","0","0","/en/players/442b56fa/Ridle-Baku","RB Leipzig","4","32","19","7","3","57","","0","","162","107","1","0","2","0","28","3","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Péter Gulácsi","1","hu HUN","GK","35-108","90","0","0","0","0","0","0","0","0","48","0","0","0","0.0","0.0","0.0","0","0","34","44","77.3","0","34","0","0","0","/en/players/bcb2ccd8/Peter-Gulacsi","RB Leipzig","43","48","0","0","0","48","","0","","128","66","0","0","0","0","34","0","Bundesliga","2025-2026","Friday August 22, 2025, 20:30 (venue time) 19:30 (local time)","Bayern Munich","RB Leipzig","https://fbref.com/en/matches/8eb0f477/Bayern-Munich-RB-Leipzig-August-22-2025-Bundesliga","1","Allianz Arena"
"Patrik Schick","14","cz CZE","FW","29-211","90","0","0","0","0","0","0","0","0","18","0","0","0","0.0","0.0","0.0","1","0","10","13","76.9","1","11","0","1","1","/en/players/5d4f7d61/Patrik-Schick","Bayer Leverkusen","1","4","8","7","0","18","100.0","0","0.0","42","1","0","0","3","0","13","2","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Nathan Tella","23","ng NGA","AM","26-049","83","0","0","0","0","2","0","0","0","32","0","0","1","0.1","0.1","0.0","3","0","20","25","80.0","4","21","1","2","1","/en/players/f1e94cd6/Nathan-Tella","Bayer Leverkusen","0","1","15","16","2","32","50.0","1","50.0","73","42","2","1","1","0","24","7","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Christian Kofane","35","cm CMR","AM","19-028","7","0","0","0","0","0","0","0","0","5","0","0","0","0.0","0.0","0.0","0","0","5","5","100.0","0","5","0","0","0","/en/players/dc160de3/Christian-Kofane","Bayer Leverkusen","0","0","2","3","1","5","","0","","23","5","0","0","0","1","5","3","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Ibrahim Maza","30","dz ALG","AM,CM","19-272","83","0","0","0","0","0","0","0","0","36","0","0","2","0.0","0.0","0.0","0","0","17","22","77.3","4","23","2","4","1","/en/players/89b3bc5e/Ibrahim-Maza","Bayer Leverkusen","0","4","20","12","3","36","25.0","1","25.0","118","78","2","1","7","1","26","4","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Claudio Echeverri","9","ar ARG","AM","19-233","7","0","0","0","0","0","0","0","0","10","0","0","1","0.0","0.0","0.0","0","0","6","6","100.0","0","7","0","3","1","/en/players/49a605df/Claudio-Echeverri","Bayer Leverkusen","0","0","8","2","0","10","33.3","2","66.7","41","5","0","0","0","0","7","0","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Robert Andrich","8","de GER","CM","30-335","90","0","0","0","0","0","0","0","0","55","2","1","0","0.0","0.0","0.0","1","0","45","51","88.2","1","30","0","0","0","/en/players/e0b113a7/Robert-Andrich","Bayer Leverkusen","3","13","34","8","0","55","","0","","63","2","0","0","0","0","35","1","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Aleix García","24","es ESP","CM,WB","28-056","90","0","0","0","0","1","0","0","0","94","0","2","0","0.0","0.0","0.0","0","0","71","89","79.8","5","56","1","1","1","/en/players/a10361d2/Aleix-Garcia","Bayer Leverkusen","3","18","50","26","0","94","100.0","0","0.0","182","38","1","0","0","0","66","4","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Álex Grimaldo","20","es ESP","WB","29-337","90","0","1","0","0","1","0","0","0","83","0","0","0","0.0","0.0","0.3","6","2","57","74","77.0","5","55","3","5","1","/en/players/b1f4086c/Alex-Grimaldo","Bayer Leverkusen","0","6","45","32","2","83","20.0","3","60.0","210","87","2","0","1","1","60","11","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Arthur","13","br BRA","WB","22-159","45","0","0","0","0","0","0","0","0","16","2","0","0","0.0","0.0","0.0","0","0","10","12","83.3","1","8","1","0","0","/en/players/8a958856/Arthur","Bayer Leverkusen","1","6","3","7","0","16","","0","","45","29","1","0","0","1","7","3","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Ernest Poku","19","nl NED","AM,WB","21-207","45","0","0","0","0","0","0","0","0","25","0","0","0","0.0","0.0","0.0","1","0","16","20","80.0","3","22","1","2","0","/en/players/ddc31375/Ernest-Poku","Bayer Leverkusen","0","1","9","15","0","25","0.0","2","100.0","120","56","1","0","1","1","23","5","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Piero Hincapié","3","ec ECU","CB","23-226","90","0","0","0","0","2","1","0","0","100","0","2","1","0.4","0.4","0.0","0","0","82","95","86.3","8","77","2","0","0","/en/players/0c7a48f8/Piero-Hincapie","Bayer Leverkusen","0","18","74","9","2","100","","0","","349","209","1","0","0","0","78","1","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Edmond Tapsoba","12","bf BFA","CB","26-202","90","0","0","0","0","0","0","0","0","116","1","2","2","0.0","0.0","0.0","2","0","93","101","92.1","6","87","0","1","1","/en/players/a73c8f95/Edmond-Tapsoba","Bayer Leverkusen","9","43","71","2","1","116","100.0","0","0.0","532","341","0","0","2","0","91","0","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Jarell Quansah","4","eng ENG","CB","22-206","90","1","0","0","0","1","1","0","0","84","2","2","0","0.1","0.1","0.0","0","0","59","70","84.3","3","58","0","1","0","/en/players/4125cb98/Jarell-Quansah","Bayer Leverkusen","7","28","52","4","1","84","0.0","1","100.0","253","123","0","0","0","0","58","0","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Mark Flekken","1","nl NED","GK","32-071","90","0","0","0","0","0","0","0","0","36","0","0","0","0.0","0.0","0.0","0","0","27","35","77.1","0","27","0","0","0","/en/players/a92ab7be/Mark-Flekken","Bayer Leverkusen","29","36","0","0","0","36","","0","","109","45","0","0","0","0","19","0","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Tim Lemperle","19","de GER","FW","23-199","74","1","0","0","0","2","1","0","0","32","1","1","3","0.1","0.1","0.0","0","0","13","18","72.2","1","10","0","0","0","/en/players/792ffa71/Tim-Lemperle","Hoffenheim","3","3","16","13","3","32","","0","","15","10","0","0","4","0","20","4","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
"Alexander Prass","22","at AUT","LW","24-089","16","0","0","0","0","0","0","0","0","9","2","0","1","0.0","0.0","0.0","1","0","4","5","80.0","1","3","1","0","0","/en/players/6637e6a7/Alexander-Prass","Hoffenheim","0","1","3","5","1","9","","0","","35","14","0","0","0","1","3","2","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Hoffenheim","https://fbref.com/en/matches/78cc44a5/Bayer-Leverkusen-Hoffenheim-August-23-2025-Bundesliga","1","BayArena"
