"league","season","match_date","gameweek","home_team","away_team","team","player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","match_url","venue"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","Köln","Florian Kainz","11","at AUT","RW,CM","33-043","9","0","0","0","0","1","1","0","0","8","0","0","0","0.3","0.3","0.0","0","0","7","7","100.0","0","3","1","0","0","/en/players/94c18565/Florian-Kainz","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","Köln","Jan Thielmann","29","de GER","RM","23-194","90","0","0","0","0","0","0","0","0","42","2","2","1","0.0","0.0","0.0","0","0","23","31","74.2","1","18","0","0","0","/en/players/fd53759d/Jan-Thielmann","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","Köln","Rav van den Berg","33","nl NED","CB","21-152","90","0","0","0","0","0","0","0","0","109","0","0","1","0.0","0.0","0.0","1","0","98","100","98.0","4","84","0","0","0","/en/players/e962e4b5/Rav-van-den-Berg","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","Köln","Eric Martel","6","de GER","CB,CM","23-221","90","0","0","0","0","0","0","0","0","110","1","1","1","0.0","0.0","0.0","1","0","98","102","96.1","5","83","0","1","1","/en/players/92a16062/Eric-Martel","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","Köln","Sebastian Sebulonsen","28","no NOR","CB","25-313","90","0","0","0","0","1","1","0","0","56","0","2","2","0.1","0.1","0.0","0","0","37","50","74.0","0","37","0","0","0","/en/players/d62063b7/Sebastian-Sebulonsen","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","Köln","Marvin Schwäbe","1","de GER","GK","30-225","90","0","0","0","0","0","0","0","0","63","0","0","0","0.0","0.0","0.0","0","0","43","63","68.3","0","45","0","0","0","/en/players/87436846/Marvin-Schwabe","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Martijn Kaars","19","nl NED","FW","26-276","67","0","0","0","0","0","0","0","0","19","0","0","1","0.0","0.0","0.0","0","0","10","16","62.5","0","8","0","0","0","/en/players/8aee2731/Martijn-Kaars","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Ricky Jade-Jones","26","eng ENG","FW","24-165","23","1","0","0","0","1","1","1","0","4","0","0","0","0.0","0.0","0.0","0","0","0","2","0.0","0","1","0","0","0","/en/players/0e777d45/Ricky-Jade-Jones","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Mathias Pereira Lage","28","pt POR","LM","29-006","67","0","0","0","0","0","0","0","0","33","1","1","1","0.0","0.0","0.0","0","0","13","25","52.0","2","18","0","0","0","/en/players/8846a40f/Mathias-Pereira-Lage","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Connor Metcalfe","24","au AUS","LM","26-031","23","0","0","0","0","1","0","0","0","10","3","0","0","0.0","0.0","0.0","0","0","3","6","50.0","0","5","0","0","0","/en/players/73ce4d7d/Connor-Metcalfe","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Jackson Irvine","7","au AUS","CM","32-274","90","0","0","0","0","0","0","0","0","51","5","1","1","0.0","0.0","0.0","2","0","27","41","65.9","6","20","1","3","3","/en/players/4637747c/Jackson-Irvine","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","James Sands","6","us USA","CM","25-153","72","0","0","0","0","0","0","0","0","36","0","3","0","0.0","0.0","0.0","0","0","27","28","96.4","7","20","1","0","0","/en/players/dccd127f/James-Sands","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Danel Sinani","10","lu LUX","RM","28-245","18","0","1","0","0","1","0","0","0","10","0","0","0","0.0","0.0","0.0","2","1","6","8","75.0","0","4","0","1","0","/en/players/96ddfa79/Danel-Sinani","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Joel Fujita","16","jp JPN","RM,CM","23-293","90","0","0","0","0","1","0","0","0","56","1","1","1","0.0","0.0","0.0","3","0","34","47","72.3","3","28","1","4","2","/en/players/e57ebd24/Joel-Fujita","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Louis Oppie","23","de GER","LB","23-203","90","0","0","0","0","0","0","0","0","37","0","0","1","0.0","0.0","0.0","1","1","29","34","85.3","5","21","0","0","0","/en/players/e3a26cb2/Louis-Oppie","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Karol Mets","3","ee EST","CB","32-204","85","0","0","0","0","0","0","0","0","55","1","2","0","0.0","0.0","0.0","0","0","45","49","91.8","3","36","1","0","0","/en/players/ef2ad14e/Karol-Mets","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Abdoulie Ceesay","9","gm GAM","FW","21-335","5","0","0","0","0","0","0","0","0","2","0","0","0","0.0","0.0","0.0","0","0","1","2","50.0","0","2","0","0","0","/en/players/72ae8652/Abdoulie-Ceesay","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Eric Smith","8","se SWE","CB","28-332","90","0","0","0","0","0","0","0","0","64","2","1","2","0.0","0.0","0.0","1","0","43","52","82.7","1","41","0","0","0","/en/players/8817312f/Eric-Smith","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Hauke Wahl","5","de GER","CB","31-235","45","0","0","0","0","0","0","0","0","35","0","2","0","0.0","0.0","0.0","0","0","24","28","85.7","0","19","0","0","0","/en/players/f3db5b34/Hauke-Wahl","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Adam Dźwigała","25","pl POL","CB","30-072","45","0","0","0","0","1","0","0","0","39","4","0","1","0.0","0.0","0.0","1","0","21","23","91.3","5","16","0","0","0","/en/players/75edc8ce/Adam-Dzwigala","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Arkadiusz Pyrka","11","pl POL","RB","23-077","90","0","0","0","0","0","0","0","0","54","0","1","4","0.0","0.0","0.0","0","0","32","41","78.0","5","25","1","0","0","/en/players/8ae54a69/Arkadiusz-Pyrka","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Köln","St. Pauli","St. Pauli","Nikola Vasilj","22","ba BIH","GK","30-004","90","0","0","0","0","0","0","0","0","50","0","0","0","0.0","0.0","0.0","0","0","32","41","78.0","0","26","0","0","0","/en/players/f038585f/Nikola-Vasilj","https://fbref.com/en/matches/bd6f505b/Koln-St-Pauli-December-6-2025-Bundesliga","RheinEnergieSTADION"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Deniz Undav","26","de GER","FW","29-140","88","0","0","0","0","5","1","0","0","23","0","0","0","0.4","0.4","0.0","3","0","9","14","64.3","1","11","0","0","0","/en/players/dd549382/Deniz-Undav","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Finn Jeltsch","29","de GER","FW","19-142","2","0","0","0","0","0","0","0","0","3","0","0","0","0.0","0.0","0.0","0","0","1","1","100.0","0","1","0","0","0","/en/players/227c9f36/Finn-Jeltsch","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Jamie Leweling","18","de GER","LW,RW","24-283","88","0","0","0","0","2","0","1","0","30","0","0","0","0.0","0.0","0.1","2","0","14","21","66.7","3","21","2","4","3","/en/players/13fe7b69/Jamie-Leweling","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Atakan Karazor","16","tr TUR","RW","29-054","2","0","0","0","0","0","0","0","0","3","0","0","0","0.0","0.0","0.0","0","0","3","3","100.0","0","1","0","0","0","/en/players/5762be5c/Atakan-Karazor","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Nikolas Nartey","28","dk DEN","RW","25-287","60","0","0","0","0","1","0","0","0","21","0","1","0","0.0","0.0","0.2","3","0","15","16","93.8","0","17","1","2","2","/en/players/30261ba1/Nikolas-Nartey","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Chris Führich","10","de GER","LW","27-331","30","0","0","0","0","0","0","0","0","10","0","0","0","0.0","0.0","0.0","1","0","6","8","75.0","0","5","0","1","1","/en/players/0cf778df/Chris-Fuhrich","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Bilal El Khannouss","11","ma MAR","AM","21-210","73","0","0","0","0","1","0","0","0","40","1","0","0","0.1","0.1","0.1","2","0","30","38","78.9","5","17","0","0","0","/en/players/f7042636/Bilal-El-Khannouss","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Tiago Tomás","8","pt POR","AM","23-173","17","0","0","0","0","0","0","0","0","6","0","1","0","0.0","0.0","0.0","0","0","3","3","100.0","0","0","0","1","0","/en/players/b492126a/Tiago-Tomas","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Angelo Stiller","6","de GER","DM","24-246","90","0","0","0","0","0","0","0","0","74","2","0","2","0.0","0.0","0.2","4","0","59","71","83.1","5","42","0","1","0","/en/players/3b1ed320/Angelo-Stiller","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Chema","30","es ESP","DM","20-225","90","0","0","0","0","1","0","0","0","46","2","1","3","0.2","0.2","0.0","1","0","29","36","80.6","1","23","0","0","0","/en/players/39ef21fa/Chema","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Maximilian Mittelstädt","7","de GER","LB","28-263","90","0","0","0","0","2","0","0","0","50","3","1","2","0.1","0.1","0.0","3","0","27","35","77.1","2","22","1","0","0","/en/players/88d4144a/Maximilian-Mittelstadt","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Ramon Hendriks","3","nl NED","CB","24-141","90","0","0","0","0","0","0","0","0","63","0","4","0","0.0","0.0","0.0","0","0","44","53","83.0","0","33","0","2","2","/en/players/5a28ad23/Ramon-Hendriks","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Ameen Al-Dakhil","2","be BEL","CB","23-275","90","0","0","0","0","0","0","1","0","45","1","1","2","0.0","0.0","0.0","1","0","29","33","87.9","1","28","0","0","0","/en/players/93e08bce/Ameen-Al-Dakhil","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Josha Vagnoman","4","de GER","RB","24-360","73","0","0","0","0","1","0","0","0","32","2","0","0","0.1","0.1","0.0","1","0","20","26","76.9","1","18","1","0","0","/en/players/fb377d11/Josha-Vagnoman","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Lorenz Assignon","22","tg TOG","RB","25-167","7","0","0","0","0","0","0","0","1","2","0","0","0","0.0","0.0","0.0","0","0","0","1","0.0","0","0","0","0","0","/en/players/b026bbf6/Lorenz-Assignon","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Stuttgart","Alexander Nübel","33","de GER","GK","29-067","90","0","0","0","0","0","0","0","0","59","0","0","0","0.0","0.0","0.0","0","0","34","55","61.8","0","49","0","0","0","/en/players/afb0c500/Alexander-Nubel","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Nicolas Jackson","11","sn SEN","FW","24-169","59","0","0","0","0","3","1","0","0","25","0","0","1","0.2","0.2","0.0","1","0","12","17","70.6","1","14","0","1","0","/en/players/9c36ed83/Nicolas-Jackson","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Harry Kane","9","eng ENG","FW","32-131","31","3","0","1","1","3","3","0","0","17","0","0","0","1.7","0.9","0.3","2","0","8","11","72.7","3","9","3","0","0","/en/players/21a66f6a/Harry-Kane","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Luis Díaz","14","co COL","LW","28-327","90","0","1","0","0","2","0","1","0","60","2","1","1","0.2","0.2","0.2","7","2","44","49","89.8","1","39","6","5","3","/en/players/4a1a9578/Luis-Diaz","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Michael Olise","17","fr FRA","RW","23-359","90","0","2","0","0","3","1","0","0","80","0","0","2","0.4","0.4","1.4","5","3","52","66","78.8","2","57","12","3","1","/en/players/c4486bac/Michael-Olise","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Raphaël Guerreiro","22","pt POR","AM","31-349","59","0","0","0","0","1","0","0","0","21","0","0","1","0.0","0.0","0.0","1","0","10","16","62.5","1","9","0","0","0","/en/players/048a1cbc/Raphael-Guerreiro","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Lennart Karl","42","de GER","AM","17-287","31","0","0","0","0","1","0","0","0","25","0","2","1","0.2","0.2","0.0","0","0","18","20","90.0","5","19","1","1","0","/en/players/a0deb1e9/Lennart-Karl","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Leon Goretzka","8","de GER","DM","30-303","60","0","0","0","0","1","1","1","0","26","0","0","0","0.1","0.1","0.1","1","0","16","19","84.2","5","9","0","0","0","/en/players/cc86b9a3/Leon-Goretzka","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Aleksandar Pavlovic","45","de GER","DM","21-217","30","0","0","0","0","0","0","0","0","48","1","1","0","0.0","0.0","0.1","1","0","42","45","93.3","7","34","4","0","0","/en/players/2658c82f/Aleksandar-Pavlovic","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Joshua Kimmich","6","de GER","DM","30-301","90","0","1","0","0","0","0","0","0","103","1","1","2","0.0","0.0","0.1","3","1","82","94","87.2","5","59","0","0","0","/en/players/49296448/Joshua-Kimmich","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Tom Bischof","20","de GER","LB","20-161","45","0","0","0","0","0","0","1","0","30","0","0","1","0.0","0.0","0.0","1","0","17","21","81.0","4","13","0","0","0","/en/players/07d3bfec/Tom-Bischof","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
"Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","13","Stuttgart","Bayern Munich","Bayern Munich","Josip Stanišić","44","hr CRO","LB","25-248","45","1","0","0","0","1","1","0","0","40","0","0","0","0.0","0.0","0.0","1","0","37","38","97.4","3","23","1","0","0","/en/players/7ed08d5c/Josip-Stanisic","https://fbref.com/en/matches/951333e9/Stuttgart-Bayern-Munich-December-6-2025-Bundesliga","MHPArena"
