"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"37","Aleix García","Leverkusen","0.03","0.00","Blocked","33","Right Foot","Free kick","Ibrahim Maza","Fouled","Álex Grimaldo","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"45+1","Ibrahim Maza","Leverkusen","0.29","0.88","Goal","11","Right Foot","Volley","Aleix García","Pass (Live)","Edmond Tapsoba","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"47","Patrik Schick","Leverkusen","0.10","0.00","Blocked","10","Left Foot","Volley","Ibrahim Maza","Pass (Live)","Ibrahim Maza","Take-On","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"49","Martin Terrier","Leverkusen","0.02","0.00","Blocked","18","Right Foot","","Aleix García","Pass (Live)","Loïc Bade","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"53","Ibrahim Maza","Leverkusen","0.17","0.75","Goal","12","Right Foot","","Ibrahim Maza","Take-On","Edmond Tapsoba","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"55","Ibrahim Maza","Leverkusen","0.16","0.00","Blocked","12","Left Foot","","Ibrahim Maza","Take-On","Martin Terrier","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"57","Malik Tillman","Leverkusen","0.01","0.00","Off Target","12","Head","","Álex Grimaldo","Pass (Live)","Jonas Hofmann","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"57","Aleix García","Leverkusen","0.01","0.00","Blocked","32","Right Foot","","Malik Tillman","Pass (Dead)","Malik Tillman","Shot","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"69","Arijon Ibrahimović","Heidenheim","0.15","0.00","Blocked","17","Right Foot","","","","","","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"73","Robert Andrich","Leverkusen","0.02","0.04","Saved","29","Left Foot","","Martin Terrier","Pass (Live)","Aleix García","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"73","Álex Grimaldo","Leverkusen","0.02","0.00","Blocked","30","Left Foot","","Alejo Sarco","Pass (Live)","Álex Grimaldo","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"78","Loïc Bade","Leverkusen","0.05","0.00","Off Target","10","Head","","Álex Grimaldo","Pass (Dead)","Eliesse Ben Seghir","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"81","Álex Grimaldo","Leverkusen","0.60","0.30","Saved","12","Left Foot","","Álex Grimaldo","Pass (Live)","Alejo Sarco","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"82","Álex Grimaldo","Leverkusen","0.02","0.00","Off Target","23","Left Foot","","Jonas Hofmann","Pass (Live)","Álex Grimaldo","Pass (Dead)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"87","Jonas Hofmann","Leverkusen","0.05","0.00","Off Target","18","Right Foot","","","","","","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"90+1","Alejo Sarco","Leverkusen","0.09","0.00","Off Target","11","Left Foot","Volley","Jonas Hofmann","Pass (Dead)","Jeanuël Belocian","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Heidenheim","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","10"
"4","Franck Honorat","Gladbach","0.05","0.00","Blocked","15","Right Foot","","Joe Scally","Pass (Live)","Florian Neuhaus","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"10","Marius Bülter","Köln","0.08","0.58","Saved","12","Right Foot","","Ísak Jóhannesson","Pass (Live)","Denis Huseinbasic","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"18","Said El Mala","Köln","0.04","0.04","Saved","22","Right Foot","","Jakub Kamiński","Pass (Live)","Marius Bülter","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"22","Joël Schmied","Köln","0.02","0.00","Blocked","22","Right Foot","Volley","Said El Mala","Take-On","Jakub Kamiński","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"24","Lukas Ullrich","Gladbach","0.02","0.00","Blocked","29","Right Foot","","Lukas Ullrich","Take-On","Haris Tabakovic","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"45+2","Haris Tabakovic (pen)","Gladbach","0.79","0.89","Saved","13","Right Foot","","Franck Honorat","Fouled","Nico Elvedi","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"45+2","Rocco Reitz","Gladbach","0.12","0.00","Off Target","8","Head","","Yannik Engelhardt","Pass (Live)","Haris Tabakovic","Shot","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"45+2","Philipp Sander","Gladbach","0.12","0.88","Goal","13","Left Foot","Deflected","Rocco Reitz","Shot","","","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"48","Ragnar Ache","Köln","0.04","0.00","Blocked","22","Right Foot","","","","","","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"48","Marius Bülter","Köln","0.09","0.00","Off Target","15","Right Foot","Volley","Kristoffer Lund","Pass (Live)","Ísak Jóhannesson","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"51","Marius Bülter","Köln","0.21","0.00","Off Target","4","Head","","Ísak Jóhannesson","Pass (Dead)","Marius Bülter","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"55","Cenk Özkacar","Köln","0.04","0.22","Saved","10","Head","","Ísak Jóhannesson","Pass (Live)","Sebastian Sebulonsen","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"61","Kevin Diks (pen)","Gladbach","0.79","0.71","Goal","13","Right Foot","","","Fouled","","","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"64","Haris Tabakovic","Gladbach","0.93","1.00","Goal","8","Left Foot","","Franck Honorat","Pass (Live)","Franck Honorat","Tackle","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"65","Jakub Kamiński","Köln","0.06","0.00","Woodwork","23","Right Foot","","Eric Martel","Pass (Live)","","","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"68","Luca Waldschmidt","Köln","0.03","0.00","Blocked","22","Right Foot","","Ísak Jóhannesson","Pass (Live)","Sebastian Sebulonsen","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"68","Ragnar Ache","Köln","0.06","0.04","Saved","11","Head","","Ísak Jóhannesson","Pass (Dead)","Luca Waldschmidt","Shot","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"77","Sebastian Sebulonsen","Köln","0.15","0.00","Blocked","6","Head","","Linton Maina","Pass (Live)","Linton Maina","Take-On","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"81","Denis Huseinbasic","Köln","0.02","0.00","Off Target","31","Right Foot","","Linton Maina","Pass (Live)","Luca Waldschmidt","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"84","Shuto Machino","Gladbach","0.07","0.00","Off Target","8","Right Foot","","Lukas Ullrich","Pass (Live)","Gio Reyna","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"86","Rocco Reitz","Gladbach","0.11","0.00","Off Target","13","Right Foot","","Haris Tabakovic","Pass (Live)","Kevin Diks","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"90+2","Luca Waldschmidt (pen)","Köln","0.79","0.84","Goal","13","Left Foot","","Ragnar Ache","Fouled","Linton Maina","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"90+8","Luca Waldschmidt","Köln","0.06","0.00","Blocked","22","Left Foot","","Eric Martel","Pass (Live)","Marius Bülter","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"90+8","Marius Bülter","Köln","0.15","0.00","Off Target","7","Head","","Sebastian Sebulonsen","Pass (Live)","Ragnar Ache","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"90+11","Sebastian Sebulonsen","Köln","0.04","0.00","Blocked","17","Right Foot","Volley","Luca Waldschmidt","Fouled","Denis Huseinbasic","Pass (Live)","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"90+11","Joël Schmied","Köln","0.06","0.00","Blocked","12","Right Foot","Volley","Sebastian Sebulonsen","Shot","","","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"90+11","Luca Waldschmidt","Köln","0.06","0.00","Blocked","13","Left Foot","Volley","Joël Schmied","Shot","","","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"90+12","Ragnar Ache","Köln","0.21","0.00","Off Target","4","Head","","Marius Bülter","Pass (Live)","Luca Waldschmidt","Shot","Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","Mönchengladbach","Köln","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","10"
"14","Jan-Niklas Beste","Freiburg","0.10","0.13","Saved","11","Left Foot","","Vincenzo Grifo","Pass (Live)","Johan Manzambi","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"15","Maximilian Eggestein","Freiburg","0.06","0.00","Blocked","18","Right Foot","","Junior Adamu","Pass (Live)","Vincenzo Grifo","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"15","Maximilian Eggestein","Freiburg","0.20","0.00","Blocked","5","Head","","Jan-Niklas Beste","Pass (Dead)","Maximilian Eggestein","Shot","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"28","Yuito Suzuki","Freiburg","0.12","0.18","Saved","11","Right Foot","Volley","Matthias Ginter","Pass (Live)","Johan Manzambi","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"40","Yuito Suzuki","Freiburg","0.14","0.85","Goal","10","Right Foot","Deflected, Volley","Philipp Treu","Pass (Live)","","","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"50","Maximilian Eggestein","Freiburg","0.35","0.97","Goal","8","Right Foot","","Vincenzo Grifo","Pass (Live)","Johan Manzambi","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"62","Igor Matanovic","Freiburg","0.02","0.00","Saved off Target","27","Left Foot","","Johan Manzambi","Pass (Live)","Jordy Makengo","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"67","Derry Scherhant","Freiburg","0.03","0.00","Blocked","28","Right Foot","","Philipp Lienhart","Pass (Live)","Yuito Suzuki","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"69","Louis Oppie","St. Pauli","0.19","0.87","Goal","6","Left Foot","","Connor Metcalfe","Pass (Live)","","","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"72","Connor Metcalfe","St. Pauli","0.02","0.00","Blocked","28","Left Foot","","Connor Metcalfe","Take-On","Joel Fujita","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"85","Mathias Pereira Lage","St. Pauli","0.02","0.03","Saved","18","Right Foot","Volley","Danel Sinani","Fouled","Louis Oppie","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"85","Jackson Irvine","St. Pauli","0.02","0.00","Off Target","17","Head","","Louis Oppie","Pass (Live)","Mathias Pereira Lage","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"86","Danel Sinani","St. Pauli","0.02","0.00","Blocked","24","Left Foot","","Mathias Pereira Lage","Pass (Dead)","","","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"89","Jackson Irvine","St. Pauli","0.09","0.00","Off Target","12","Right Foot","","Mathias Pereira Lage","Pass (Live)","Joel Fujita","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"90+3","Andreas Hountondji","St. Pauli","0.17","0.00","Off Target","8","Left Foot","Volley","Mathias Pereira Lage","Pass (Live)","Hauke Wahl","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 15:30 (venue time) 14:30 (local time)","Freiburg","St. Pauli","https://fbref.com/en/matches/9b9ef973/Freiburg-St-Pauli-November-9-2025-Bundesliga","10"
"8","Anton Kade","Augsburg","0.05","0.16","Saved","10","Left Foot","","Keven Schlotterbeck","Pass (Live)","Noahkai Banks","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"8","Alexis Claude-Maurice","Augsburg","0.08","0.08","Saved","15","Left Foot","","Anton Kade","Shot","","","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"8","Fabian Rieder","Augsburg","0.43","0.88","Goal","10","Left Foot","","Alexis Claude-Maurice","Shot","","","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
"18","Maximilian Mittelstädt (pen)","Stuttgart","0.79","0.63","Goal","13","Left Foot","","Dan-Axel Zagadou","Fouled","Lorenz Assignon","Pass (Live)","Bundesliga","2025-2026","Sunday November 9, 2025, 17:30 (venue time) 16:30 (local time)","Stuttgart","Augsburg","https://fbref.com/en/matches/1c06d4ba/Stuttgart-Augsburg-November-9-2025-Bundesliga","10"
