"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"28","Tyrhys Dolan","Espanyol","0.13","0.59","Saved","15","Right Foot","","Javi Puado","Pass (Live)","Carlos Romero","Pass (Live)","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"29","Clemens Riedel","Espanyol","0.07","0.00","Off Target","9","Head","","Pere Milla","Pass (Dead)","Tyrhys Dolan","Shot","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"33","Axel Witsel","Girona","0.16","0.00","Blocked","8","Head","","Alejandro Francés","Pass (Live)","Iván Martín","Pass (Live)","Girona","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"38","Pere Milla","Espanyol","0.08","0.00","Off Target","10","Head","","Omar El Hilali","Pass (Live)","Tyrhys Dolan","Pass (Live)","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"41","Pere Milla","Espanyol","0.05","0.00","Off Target","29","Left Foot","Free kick","Urko González","Fouled","Tyrhys Dolan","Pass (Live)","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"","","","","","","","","","","","","","","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"51","Azzedine Ounahi","Girona","0.05","0.11","Saved","21","Right Foot","","Vladyslav Vanat","Pass (Live)","Alejandro Francés","Pass (Live)","Girona","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"52","Vladyslav Vanat","Girona","0.54","0.57","Saved","14","Left Foot","","","","","","Girona","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"54","Pol Lozano","Espanyol","0.05","0.00","Blocked","29","Right Foot","","Fernando Calero","Pass (Live)","Carlos Romero","Pass (Live)","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"57","Vladyslav Vanat","Girona","0.02","0.00","Blocked","15","Head","","Hugo Rincón","Pass (Live)","Azzedine Ounahi","Pass (Live)","Girona","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"59","Álex Moreno","Girona","0.01","0.00","Off Target","24","Left Foot","Volley","Álex Moreno","Pass (Dead)","Azzedine Ounahi","Pass (Live)","Girona","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"62","Javi Puado","Espanyol","0.03","0.31","Saved","17","Left Foot","Deflected","Pere Milla","Pass (Live)","Roberto Férnandez","Pass (Live)","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"66","Carlos Romero","Espanyol","0.02","0.00","Blocked","25","Left Foot","","Omar El Hilali","Pass (Live)","Pol Lozano","Pass (Live)","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"67","Fernando Calero","Espanyol","0.05","0.00","Off Target","11","Head","","Pere Milla","Pass (Dead)","Carlos Romero","Shot","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"68","Pere Milla","Espanyol","0.03","0.00","Off Target","16","Head","","Javi Puado","Pass (Live)","Edu Expósito","Pass (Live)","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"73","Carlos Romero","Espanyol","0.03","0.00","Blocked","27","Right Foot","","Carlos Romero","Take-On","","","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"73","Carlos Romero","Espanyol","0.05","0.00","Off Target","23","Left Foot","","Carlos Romero","Shot","","","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"75","Pere Milla","Espanyol","0.07","0.00","Off Target","24","Left Foot","","","","","","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"82","Yaser Asprilla","Girona","0.03","0.00","Off Target","27","Left Foot","","Axel Witsel","Pass (Live)","","","Girona","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"89","Ramón Terrats","Espanyol","0.02","0.00","Off Target","30","Left Foot","","Carlos Romero","Pass (Live)","Edu Expósito","Pass (Live)","Espanyol","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"90+2","Bryan Gil","Girona","0.06","0.00","Blocked","14","Left Foot","","Daley Blind","Pass (Live)","Yaser Asprilla","Pass (Live)","Girona","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"90+2","Álex Moreno","Girona","0.03","0.00","Off Target","17","Left Foot","","Bryan Gil","Shot","","","Girona","La-Liga","2025-2026","Friday September 26, 2025, 21:00 (venue time) 20:00 (local time)","Girona","Espanyol","https://fbref.com/en/matches/c3953d4e/Girona-Espanyol-September-26-2025-La-Liga","7"
"4","Iván Romero","Levante","0.02","0.00","Off Target","15","Head","","Manu Sánchez","Pass (Live)","Unai Vencedor Paris","Pass (Dead)","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"13","Iván Romero","Levante","0.40","0.33","Saved","17","Right Foot","","","","","","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"25","Javier Muñoz","Getafe","0.02","0.08","Saved","27","Right Foot","Volley","Luis Milla","Pass (Dead)","Javier Muñoz","Pass (Live)","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"26","Iván Romero","Levante","0.12","0.16","Goal","17","Right Foot","","Brugui","Pass (Live)","Adrián de la Fuente","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"38","Javier Muñoz","Getafe","0.01","0.00","Off Target","29","Right Foot","Volley","Mauro Arambarri","Pass (Live)","David Soria","Pass (Live)","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"45","Karl Etta Eyong","Levante","0.43","0.00","Off Target","11","Right Foot","Volley","Jeremy Toljan","Pass (Live)","Jeremy Toljan","Interception","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"45+3","Iván Romero","Levante","0.16","0.00","Off Target","8","Head","","Unai Vencedor Paris","Pass (Dead)","Karl Etta Eyong","Fouled","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"","","","","","","","","","","","","","","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"46","Javier Muñoz","Getafe","0.01","0.00","Off Target","35","Right Foot","","Davinchi","Pass (Live)","Davinchi","Take-On","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"48","Álex Sancris","Getafe","0.02","0.05","Saved","26","Left Foot","","Kiko Femenía","Pass (Live)","Mauro Arambarri","Pass (Live)","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"48","Coba da Costa","Getafe","0.07","0.09","Saved","22","Right Foot","","Álex Sancris","Shot","","","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"51","Karl Etta Eyong","Levante","0.02","0.00","Off Target","36","Right Foot","","","","","","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"57","Iglesias","Getafe","0.23","0.81","Goal","4","Right Foot","Volley","Abdel Abqar","Pass (Live)","Coba da Costa","Pass (Live)","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"67","Carlos Álvarez","Levante","0.01","0.00","Blocked","26","Left Foot","Volley","Pablo Martínez","Pass (Live)","Manu Sánchez","Pass (Dead)","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"75","Kiko Femenía","Getafe","0.01","0.00","Off Target","34","Right Foot","","Coba da Costa","Pass (Live)","Davinchi","Pass (Dead)","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"76","Goduine Koyalipou","Levante","0.01","0.00","Blocked","37","Right Foot","","Karl Etta Eyong","Pass (Live)","Goduine Koyalipou","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"82","Karl Etta Eyong","Levante","0.02","0.00","Off Target","10","Head","","Iván Romero","Pass (Dead)","Karl Etta Eyong","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"84","Iván Romero","Levante","0.01","0.00","Off Target","42","Right Foot","","","","","","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"90","Karl Etta Eyong","Levante","0.04","0.02","Saved","15","Head","","Jeremy Toljan","Pass (Live)","José Luis Morales","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"90","Coba da Costa","Getafe","0.02","0.00","Off Target","19","Right Foot","","David Soria","Pass (Live)","","","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"90+1","Davinchi","Getafe","0.02","0.00","Off Target","26","Left Foot","Volley","Coba da Costa","Shot","","","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"90+1","Coba da Costa","Getafe","0.02","0.00","Blocked","26","Right Foot","Volley","Davinchi","Shot","","","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"90+3","Mauro Arambarri","Getafe","0.12","0.00","Off Target","11","Head","","Luis Milla","Pass (Live)","Kiko Femenía","Pass (Live)","Getafe","La-Liga","2025-2026","Saturday September 27, 2025, 14:00 (venue time) 13:00 (local time)","Getafe","Levante","https://fbref.com/en/matches/8093d85d/Getafe-Levante-September-27-2025-La-Liga","7"
"2","Dávid Hancko","Atlético Madrid","0.05","0.00","Off Target","10","Left Foot","Volley","Julián Álvarez","Pass (Dead)","Nicolás González","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"11","Alexander Sørloth","Atlético Madrid","0.03","0.02","Saved","16","Head","","Pablo Barrios","Pass (Live)","Pablo Barrios","Take-On","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"14","Robin Le Normand","Atlético Madrid","0.26","0.16","Goal","5","Head","","Giuliano Simeone","Pass (Live)","Koke","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"23","Nicolás González","Atlético Madrid","0.06","0.00","Blocked","26","Left Foot","","Julián Álvarez","Pass (Live)","Nicolás González","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"24","Clément Lenglet","Atlético Madrid","0.05","0.00","Off Target","11","Head","","Julián Álvarez","Pass (Dead)","Nicolás González","Shot","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"25","Kylian Mbappé","Real Madrid","0.17","0.44","Goal","12","Right Foot","","Arda Güler","Pass (Live)","Kylian Mbappé","Pass (Live)","Real Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"30","Pablo Barrios","Atlético Madrid","0.04","0.00","Blocked","29","Right Foot","","","","","","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"36","Arda Güler","Real Madrid","0.32","0.26","Goal","15","Left Foot","","Vinicius Júnior","Pass (Live)","Kylian Mbappé","Pass (Live)","Real Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"39","Julián Álvarez","Atlético Madrid","0.02","0.00","Woodwork","32","Right Foot","","Nicolás González","Pass (Live)","Dávid Hancko","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"45+2","Arda Güler","Real Madrid","0.05","0.00","Off Target","22","Left Foot","","Jude Bellingham","Pass (Live)","Álvaro Carreras","Pass (Live)","Real Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"45+3","Alexander Sørloth","Atlético Madrid","0.23","0.64","Goal","9","Head","","Koke","Pass (Live)","Dávid Hancko","Pass (Dead)","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"","","","","","","","","","","","","","","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"51","Julián Álvarez (pen)","Atlético Madrid","0.79","0.60","Goal","13","Right Foot","","Nicolás González","Fouled","Clément Lenglet","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"59","Julián Álvarez","Atlético Madrid","0.05","0.00","Off Target","22","Right Foot","Free kick","Julián Álvarez","Fouled","","","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"62","Alexander Sørloth","Atlético Madrid","0.25","0.17","Saved","11","Left Foot","","Nicolás González","Pass (Live)","Nicolás González","Take-On","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"64","Julián Álvarez","Atlético Madrid","0.05","0.06","Goal","24","Right Foot","Free kick","Julián Álvarez","Fouled","Alexander Sørloth","Shot","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"68","Jude Bellingham","Real Madrid","0.03","0.00","Blocked","13","Head","","Franco Mastantuono","Pass (Dead)","Jude Bellingham","Fouled","Real Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"76","Rodrygo","Real Madrid","0.06","0.00","Blocked","23","Right Foot","","Rodrygo","Take-On","Álvaro Carreras","Pass (Live)","Real Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"88","Franco Mastantuono","Real Madrid","0.04","0.00","Off Target","28","Left Foot","Free kick","Franco Mastantuono","Fouled","Rodrygo","Pass (Live)","Real Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"90+3","Antoine Griezmann","Atlético Madrid","0.47","0.38","Goal","14","Right Foot","","Alex Baena","Pass (Live)","","","Atlético Madrid","La-Liga","2025-2026","Saturday September 27, 2025, 16:15 (venue time) 15:15 (local time)","Atlético Madrid","Real Madrid","https://fbref.com/en/matches/33523b09/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-27-2025-La-Liga","7"
"2","Abde Rebbach","Alavés","0.02","0.00","Off Target","16","Right Foot","","Abde Rebbach","Take-On","Lucas Boyé","Pass (Live)","Alavés","La-Liga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mallorca","Alavés","https://fbref.com/en/matches/61231d2f/Mallorca-Alaves-September-27-2025-La-Liga","7"
"19","Abde Rebbach","Alavés","0.02","0.00","Blocked","20","Right Foot","","Victor Parada","Pass (Live)","Carles Aleñá","Pass (Live)","Alavés","La-Liga","2025-2026","Saturday September 27, 2025, 18:30 (venue time) 17:30 (local time)","Mallorca","Alavés","https://fbref.com/en/matches/61231d2f/Mallorca-Alaves-September-27-2025-La-Liga","7"
