"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Trevoh Chalobah","23","eng ENG","CB","26-168","90","0","0","0","0","0","0","0","0","58","1","3","0","0.0","0.0","0.0","0","0","40","47","85.1","2","30","1","0","0","/en/players/5515376c/Trevoh-Chalobah","Chelsea","12","29","27","2","0","58","","0","","106","35","0","0","0","0","28","1","Premier-League","2025-2026","Saturday December 20, 2025, 12:30 (venue time)","Newcastle United","Chelsea","https://fbref.com/en/matches/4972e40c/Newcastle-United-Chelsea-December-20-2025-Premier-League","17","St James' Park"
"Wesley Fofana","29","fr FRA","CB","25-003","90","0","0","0","0","0","0","0","0","57","1","1","0","0.0","0.0","0.0","0","0","45","48","93.8","3","39","0","1","1","/en/players/132a82f1/Wesley-Fofana","Chelsea","3","20","35","3","1","57","100.0","0","0.0","178","33","0","0","1","1","42","0","Premier-League","2025-2026","Saturday December 20, 2025, 12:30 (venue time)","Newcastle United","Chelsea","https://fbref.com/en/matches/4972e40c/Newcastle-United-Chelsea-December-20-2025-Premier-League","17","St James' Park"
"Malo Gusto","27","fr FRA","RB","22-215","53","0","0","0","0","0","0","1","0","26","0","1","0","0.0","0.0","0.0","0","0","19","21","90.5","1","14","0","0","0","/en/players/d56b9520/Malo-Gusto","Chelsea","2","6","14","6","0","26","","0","","41","9","0","0","0","0","12","0","Premier-League","2025-2026","Saturday December 20, 2025, 12:30 (venue time)","Newcastle United","Chelsea","https://fbref.com/en/matches/4972e40c/Newcastle-United-Chelsea-December-20-2025-Premier-League","17","St James' Park"
"Enzo Fernández","8","ar ARG","DM","24-337","37","0","0","0","0","0","0","0","0","26","0","0","1","0.0","0.0","0.1","2","0","16","20","80.0","2","15","1","0","0","/en/players/5ff4ab71/Enzo-Fernandez","Chelsea","2","7","13","6","0","26","","0","","70","27","1","0","2","2","19","0","Premier-League","2025-2026","Saturday December 20, 2025, 12:30 (venue time)","Newcastle United","Chelsea","https://fbref.com/en/matches/4972e40c/Newcastle-United-Chelsea-December-20-2025-Premier-League","17","St James' Park"
"Robert Sánchez","1","es ESP","GK","28-032","90","0","1","0","0","0","0","1","0","48","0","0","0","0.0","0.0","0.5","1","1","19","45","42.2","0","31","0","0","0","/en/players/6a713852/Robert-Sanchez","Chelsea","36","47","1","0","0","48","","0","","127","52","0","0","0","0","29","0","Premier-League","2025-2026","Saturday December 20, 2025, 12:30 (venue time)","Newcastle United","Chelsea","https://fbref.com/en/matches/4972e40c/Newcastle-United-Chelsea-December-20-2025-Premier-League","17","St James' Park"
"Hwang Hee-chan","11","kr KOR","FW","29-328","88","0","0","0","0","1","1","1","0","40","1","0","0","0.2","0.2","0.0","0","0","19","30","63.3","0","21","1","0","0","/en/players/169fd162/Hwang-Hee-chan","Wolverhampton Wanderers","0","3","15","22","4","40","","0","","90","25","0","0","4","1","30","6","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Jhon Arias","10","co COL","FW","28-090","2","0","0","0","0","0","0","0","0","3","0","0","0","0.0","0.0","0.0","0","0","3","3","100.0","0","2","1","0","0","/en/players/86d96066/Jhon-Arias","Wolverhampton Wanderers","0","0","0","3","0","3","","0","","16","13","1","0","0","0","3","1","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Jørgen Strand Larsen","9","no NOR","FW","25-317","90","0","0","0","1","1","0","0","0","37","1","0","0","0.8","0.0","0.0","0","0","16","22","72.7","3","14","0","2","0","/en/players/f553b2b3/Jorgen-Strand-Larsen","Wolverhampton Wanderers","6","6","23","8","4","36","0.0","2","100.0","24","8","0","0","4","0","19","2","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"João Gomes","8","br BRA","CM","24-311","90","0","0","0","0","0","0","1","0","55","0","2","3","0.0","0.0","0.0","3","0","38","42","90.5","7","31","3","4","3","/en/players/8b57ad2c/Joao-Gomes","Wolverhampton Wanderers","2","8","35","14","0","55","75.0","1","25.0","267","136","4","0","2","1","36","3","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"André","7","br BRA","CM","24-157","90","0","0","0","0","1","0","0","0","53","2","2","1","0.1","0.1","0.0","3","0","28","40","70.0","3","20","0","1","0","/en/players/ec604e2c/Andre","Wolverhampton Wanderers","3","14","28","11","0","53","0.0","1","100.0","114","48","0","0","1","0","24","0","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Fer López","28","es ESP","CM","21-210","64","0","0","0","0","0","0","0","0","25","0","0","0","0.0","0.0","0.0","1","0","9","17","52.9","2","16","1","0","0","/en/players/675cacff/Fer-Lopez","Wolverhampton Wanderers","1","3","15","7","1","25","","0","","91","32","1","0","5","2","20","4","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Mateus Mane","36","pt POR","CM","18-095","26","0","0","0","0","0","0","0","0","15","1","0","1","0.0","0.0","0.1","4","0","6","10","60.0","0","12","2","3","1","/en/players/c15cb409/Mateus-Mane","Wolverhampton Wanderers","0","1","1","13","2","15","33.3","1","33.3","89","59","1","1","1","1","11","5","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"David Møller Wolfe","6","no NOR","WB","23-241","90","0","0","0","0","2","0","0","0","48","0","1","0","0.1","0.1","0.0","1","0","31","41","75.6","5","27","5","1","1","/en/players/9affc5f2/David-Moller-Wolfe","Wolverhampton Wanderers","1","6","17","25","5","48","100.0","0","0.0","151","100","1","1","2","0","29","4","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Ki-Jana Hoever","26","nl NED","WB","23-336","80","0","0","0","0","0","0","0","0","55","3","1","1","0.0","0.0","0.2","0","0","27","41","65.9","2","13","2","1","1","/en/players/9a71e978/Ki-Jana-Hoever","Wolverhampton Wanderers","1","18","21","17","0","55","100.0","0","0.0","80","49","0","0","0","0","22","7","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Tolu Arokodare","14","ng NGA","WB","25-027","10","0","0","0","0","1","0","0","0","8","0","0","0","0.1","0.1","0.0","0","0","2","4","50.0","0","4","1","2","1","/en/players/a42760bc/Tolu-Arokodare","Wolverhampton Wanderers","0","0","5","3","2","8","50.0","1","50.0","23","9","0","1","2","1","4","1","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Ladislav Krejčí","37","cz CZE","CB","26-244","90","0","0","0","0","0","0","0","0","60","1","1","0","0.0","0.0","0.0","0","0","43","50","86.0","5","35","0","0","0","/en/players/5b5c2228/Ladislav-Krejci","Wolverhampton Wanderers","8","35","20","5","1","60","","0","","147","66","0","0","0","0","37","0","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Santiago Bueno","4","uy URU","CB","27-041","90","0","0","0","0","0","0","0","0","51","4","1","1","0.0","0.0","0.0","0","0","31","36","86.1","1","22","0","0","0","/en/players/edc98fac/Santiago-Bueno","Wolverhampton Wanderers","12","29","20","2","1","51","","0","","81","43","0","0","0","0","24","0","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Matt Doherty","2","ie IRL","CB","33-338","88","0","0","0","0","2","0","0","0","47","2","1","1","0.0","0.0","0.1","2","0","29","38","76.3","7","23","0","0","0","/en/players/d557d734/Matt-Doherty","Wolverhampton Wanderers","3","20","21","7","1","47","","0","","72","35","1","0","1","0","25","1","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Jackson Tchatchoua","38","cm CMR","CB","24-097","2","0","0","0","0","0","0","0","0","4","1","0","0","0.0","0.0","0.0","0","0","1","2","50.0","0","1","0","0","0","/en/players/aeca7743/Jackson-Tchatchoua","Wolverhampton Wanderers","1","2","2","0","0","4","","0","","2","0","0","0","0","0","1","0","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"José Sá","1","pt POR","GK","32-337","90","0","0","0","0","0","0","0","0","36","0","0","0","0.0","0.0","0.0","0","0","22","31","71.0","0","20","0","0","0","/en/players/903b6e8b/Jose-Sa","Wolverhampton Wanderers","28","36","0","0","0","36","","0","","111","58","0","0","0","0","15","0","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Thiago","9","br BRA","FW","24-177","90","0","0","0","0","0","0","0","0","20","0","1","0","0.0","0.0","0.0","0","0","11","15","73.3","1","13","0","1","0","/en/players/dc45ac24/Thiago","Brentford","0","0","12","8","1","20","0.0","1","100.0","61","7","0","0","2","1","14","3","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Kevin Schade","7","de GER","LW","24-023","90","0","0","0","0","3","3","0","0","27","0","1","0","0.5","0.5","0.3","1","0","13","18","72.2","2","15","0","1","0","/en/players/52afb588/Kevin-Schade","Brentford","1","9","9","10","6","27","0.0","1","100.0","97","35","0","0","0","1","20","7","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Keane Lewis-Potter","23","eng ENG","RW","24-301","90","2","0","0","0","3","3","0","0","41","1","2","1","0.5","0.5","0.2","4","1","16","25","64.0","5","25","4","4","1","/en/players/41f08ac8/Keane-Lewis-Potter","Brentford","1","7","12","23","7","41","25.0","3","75.0","153","73","5","1","2","1","31","8","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Mathias Jensen","8","dk DEN","LM","29-353","63","0","0","0","0","0","0","0","0","39","1","1","0","0.0","0.0","0.0","0","0","29","36","80.6","5","25","0","1","1","/en/players/0f134faf/Mathias-Jensen","Brentford","1","3","27","9","2","39","100.0","0","0.0","115","45","1","0","0","2","30","3","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Mikkel Damsgaard","24","dk DEN","AM","25-170","27","0","1","0","0","1","0","0","0","20","1","0","0","0.3","0.3","0.2","1","1","13","15","86.7","2","12","0","0","0","/en/players/215f3907/Mikkel-Damsgaard","Brentford","1","3","9","8","2","20","","0","","33","24","1","0","1","1","13","4","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Vitaly Janelt","27","de GER","CM,DM","27-224","90","0","1","0","0","0","0","1","0","88","3","3","0","0.0","0.0","0.1","1","1","58","77","75.3","11","53","1","1","0","/en/players/8449d35e/Vitaly-Janelt","Brentford","2","15","56","17","1","88","0.0","1","100.0","253","123","2","0","0","0","52","1","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Yehor Yarmoliuk","18","ua UKR","RM,DM","21-294","90","0","0","0","0","0","0","0","0","70","2","3","2","0.0","0.0","0.1","2","0","50","59","84.7","7","48","1","0","0","/en/players/907a5d7c/Yehor-Yarmoliuk","Brentford","4","16","40","14","2","70","","0","","195","69","2","0","2","0","46","4","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
"Rico Henry","3","jm JAM","LB","28-165","90","0","0","0","0","0","0","1","0","86","1","0","2","0.0","0.0","0.0","0","0","56","72","77.8","4","45","0","3","1","/en/players/8a3c1dc7/Rico-Henry","Brentford","2","31","43","14","0","86","33.3","2","66.7","117","31","0","0","4","0","48","4","Premier-League","2025-2026","Saturday December 20, 2025, 15:00 (venue time)","Wolverhampton Wanderers","Brentford","https://fbref.com/en/matches/3c79be9f/Wolverhampton-Wanderers-Brentford-December-20-2025-Premier-League","17","Molineux Stadium"
