"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"40","Vedat Muriqi","Mallorca","0.09","0.00","Off Target","10","Head","","Sergi Darder","Pass (Live)","Martin Valjent","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"45","Vedat Muriqi (pen)","Mallorca","0.79","0.81","Goal","13","Left Foot","","Mateo Joseph","Fouled","Pablo Torre","Fouled","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"","","","","","","","","","","","","","","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"47","Vedat Muriqi","Mallorca","0.06","0.07","Saved","14","Right Foot","","Mateo Joseph","Pass (Live)","Jan Virgili","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"51","Mateo Joseph","Mallorca","0.03","0.12","Saved","28","Right Foot","","Pablo Torre","Pass (Live)","Martin Valjent","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"57","Johan Mojica","Mallorca","0.03","0.19","Saved","29","Right Foot","","Jan Virgili","Pass (Live)","Pablo Torre","Pass (Dead)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"58","Johan Mojica","Mallorca","0.02","0.00","Off Target","31","Left Foot","","Jan Virgili","Pass (Live)","Pablo Torre","Pass (Dead)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"60","Charles Pickel","Espanyol","0.03","0.00","Off Target","28","Right Foot","","Tyrhys Dolan","Pass (Live)","Javi Puado","Pass (Live)","Espanyol","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"65","Vedat Muriqi","Mallorca","0.13","0.00","Blocked","8","Head","","Pablo Torre","Pass (Dead)","","","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"65","Vedat Muriqi","Mallorca","0.14","0.62","Goal","9","Head","","Sergi Darder","Pass (Live)","Pablo Maffeo","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"69","Leandro Cabrera","Espanyol","0.45","0.00","Woodwork","5","Head","","Tyrhys Dolan","Pass (Dead)","Tyrhys Dolan","Fouled","Espanyol","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"71","Sergi Darder","Mallorca","0.09","0.00","Off Target","20","Left Foot","","","","","","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"73","Vedat Muriqi","Mallorca","0.05","0.07","Saved","26","Right Foot","","Samu Costa","Pass (Live)","Martin Valjent","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"77","Sergi Darder","Mallorca","0.03","0.03","Saved","32","Right Foot","","Antonio Raillo","Pass (Live)","Samu Costa","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"81","Kiké (pen)","Espanyol","0.79","0.63","Goal","13","Right Foot","","Tyrhys Dolan","Fouled","Leandro Cabrera","Pass (Live)","Espanyol","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"84","Vedat Muriqi","Mallorca","0.07","0.00","Blocked","10","Head","","Jan Virgili","Pass (Dead)","Sergi Darder","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"84","Sergi Darder","Mallorca","0.05","0.00","Off Target","22","Right Foot","","Vedat Muriqi","Shot","","","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"84","Vedat Muriqi","Mallorca","0.06","0.00","Off Target","10","Left Foot","","Sergi Darder","Shot","","","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"88","Martin Valjent","Mallorca","0.03","0.00","Blocked","28","Left Foot","","Abdón Prats","Pass (Live)","Martin Valjent","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"89","Vedat Muriqi","Mallorca","0.03","0.08","Saved","10","Head","Deflected","Pablo Maffeo","Pass (Live)","Pablo Maffeo","Take-On","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"90+5","Abdón Prats","Mallorca","0.10","0.00","Blocked","6","Left Foot","Volley","Johan Mojica","Pass (Live)","Johan Mojica","Take-On","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"90+5","Martin Valjent","Mallorca","0.10","0.00","Blocked","16","Right Foot","","Abdón Prats","Pass (Live)","Abdón Prats","Shot","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"90+5","Vedat Muriqi","Mallorca","0.08","0.00","Blocked","11","Right Foot","","Marc Domenech","Pass (Live)","Sergi Darder","Pass (Live)","Mallorca","La-Liga","2025-2026","Monday September 15, 2025, 21:00 (venue time) 20:00 (local time)","Espanyol","Mallorca","https://fbref.com/en/matches/d0c88999/Espanyol-Mallorca-September-15-2025-La-Liga","4"
"5","Cucho","Betis","0.07","0.51","Saved","14","Right Foot","","Abde Ezzalzouli","Take-On","Diego Llorente","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"7","Cucho","Betis","0.18","0.79","Goal","14","Right Foot","","Giovani Lo Celso","Pass (Live)","Junior Firpo","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"13","Brais Méndez","Real Sociedad","0.08","0.54","Goal","13","Left Foot","","Ander Barrenetxea","Pass (Live)","Ander Barrenetxea","Take-On","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"19","Abde Ezzalzouli","Betis","0.02","0.00","Off Target","27","Right Foot","","Sofyan Amrabat","Pass (Live)","Pablo Fornals","Interception","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"20","Brais Méndez","Real Sociedad","0.08","0.00","Blocked","21","Left Foot","","Takefusa Kubo","Pass (Live)","Brais Méndez","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"23","Antony","Betis","0.02","0.00","Blocked","25","Left Foot","","Giovani Lo Celso","Pass (Live)","Cucho","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"27","Antony","Betis","0.16","0.00","Blocked","12","Left Foot","","Pablo Fornals","Pass (Live)","Abde Ezzalzouli","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"29","Pablo Fornals","Betis","0.03","0.00","Blocked","30","Right Foot","","Antony","Pass (Live)","","","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"29","Pablo Fornals","Betis","0.04","0.00","Off Target","25","Left Foot","","Pablo Fornals","Shot","","","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"36","Ander Barrenetxea","Real Sociedad","0.02","0.01","Saved","25","Right Foot","","Mikel Oyarzabal","Pass (Live)","Duje Ćaleta-Car","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"37","Pablo Marín","Real Sociedad","0.06","0.12","Saved","6","Right Foot","","Brais Méndez","Pass (Dead)","Sergio Gómez","Interception","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"39","Sofyan Amrabat","Betis","0.04","0.00","Blocked","27","Right Foot","","Pablo Fornals","Pass (Live)","Abde Ezzalzouli","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"45","Takefusa Kubo","Real Sociedad","0.06","0.00","Blocked","12","Left Foot","","Mikel Oyarzabal","Pass (Live)","Brais Méndez","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"45","Pablo Marín","Real Sociedad","0.15","0.00","Blocked","17","Right Foot","","Takefusa Kubo","Shot","","","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"45+1","Jon Aramburu","Real Sociedad","0.07","0.00","Off Target","6","Head","","Brais Méndez","Pass (Dead)","Pablo Marín","Shot","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"45+3","Mikel Oyarzabal","Real Sociedad","0.07","0.00","Off Target","10","Head","","Brais Méndez","Pass (Live)","Takefusa Kubo","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"","","","","","","","","","","","","","","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"53","Abde Ezzalzouli","Betis","0.10","0.00","Blocked","15","Right Foot","","Abde Ezzalzouli","Take-On","Pablo Fornals","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"53","Giovani Lo Celso","Betis","0.13","0.00","Blocked","11","Left Foot","","Antony","Pass (Live)","Pablo Fornals","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"57","Antony","Betis","0.37","0.00","Off Target","13","Right Foot","","Abde Ezzalzouli","Pass (Live)","Pablo Fornals","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"59","Antony","Betis","0.04","0.17","Saved","28","Left Foot","","Héctor Bellerín","Pass (Live)","Pablo Fornals","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"61","Natan","Betis","0.07","0.60","Saved","10","Head","","Giovani Lo Celso","Pass (Dead)","","","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"61","Abde Ezzalzouli","Betis","0.10","0.00","Off Target","17","Left Foot","","","","","","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"63","Brais Méndez","Real Sociedad","0.05","0.54","Saved","26","Left Foot","","Mikel Oyarzabal","Pass (Live)","Pablo Marín","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"69","Pablo Fornals","Betis","0.16","0.64","Goal","11","Right Foot","","Héctor Bellerín","Pass (Live)","Giovani Lo Celso","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"72","Abde Ezzalzouli","Betis","0.05","0.00","Woodwork","29","Right Foot","","Abde Ezzalzouli","Take-On","Valentín Gómez","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"78","Cucho","Betis","0.04","0.00","Blocked","26","Right Foot","","Natan","Pass (Live)","","","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"87","Valentín Gómez","Betis","0.09","0.00","Off Target","8","Right Foot","","Valentín Gómez","Take-On","Rodrigo Riquelme","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"90","Abde Ezzalzouli","Betis","0.05","0.35","Saved","14","Left Foot","","Rodrigo Riquelme","Pass (Live)","Valentín Gómez","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"90+1","Gonçalo Guedes","Real Sociedad","0.08","0.00","Blocked","12","Right Foot","","Mikel Oyarzabal","Pass (Live)","","","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"90+2","Sofyan Amrabat","Betis","0.02","0.00","Off Target","31","Right Foot","","Abde Ezzalzouli","Pass (Live)","Marc Roca","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"90+3","Gonçalo Guedes","Real Sociedad","0.12","0.17","Saved","11","Right Foot","","Mikel Oyarzabal","Pass (Live)","Arsen Zakharyan","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"90+5","Pablo Garcia","Betis","0.48","0.00","Off Target","5","Left Foot","","Abde Ezzalzouli","Pass (Live)","Rodrigo Riquelme","Pass (Live)","Betis","La-Liga","2025-2026","Friday September 19, 2025, 21:00 (venue time) 20:00 (local time)","Real Betis","Real Sociedad","https://fbref.com/en/matches/98cdf1bd/Real-Betis-Real-Sociedad-September-19-2025-La-Liga","5"
"4","Joel Roca","Girona","0.04","0.00","Off Target","12","Left Foot","","Azzedine Ounahi","Pass (Live)","Azzedine Ounahi","Take-On","Girona","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"6","Iván Romero","Levante","0.06","0.00","Off Target","10","Head","","Brugui","Pass (Live)","Carlos Álvarez","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"17","Yaser Asprilla","Girona","0.09","0.00","Blocked","17","Left Foot","","Joel Roca","Pass (Live)","Yaser Asprilla","Pass (Live)","Girona","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"39","Brugui","Levante","0.08","0.00","Woodwork","10","Head","","Unai Elgezabal","Pass (Live)","Matias Moreno","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"39","Karl Etta Eyong","Levante","0.26","0.00","Off Target","5","Right Foot","Volley","Brugui","Shot","","","Levante","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"42","Yaser Asprilla","Girona","0.12","0.00","Off Target","25","Left Foot","Free kick","Azzedine Ounahi","Fouled","Joel Roca","Pass (Live)","Girona","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"43","Karl Etta Eyong","Levante","0.11","0.75","Goal","10","Head","","Jeremy Toljan","Pass (Live)","Carlos Álvarez","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"45+3","Álex Moreno","Girona","0.03","0.00","Blocked","26","Left Foot","","Daley Blind","Pass (Live)","Azzedine Ounahi","Pass (Live)","Girona","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"","","","","","","","","","","","","","","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"49","Carlos Álvarez","Levante","0.10","0.15","Goal","26","Left Foot","Free kick","Carlos Álvarez","Fouled","Karl Etta Eyong","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
"54","Brugui","Levante","0.23","0.00","Blocked","10","Right Foot","","Carlos Álvarez","Pass (Live)","Manu Sánchez","Pass (Live)","Levante","La-Liga","2025-2026","Saturday September 20, 2025, 14:00 (venue time) 13:00 (local time)","Girona","Levante","https://fbref.com/en/matches/99926e5a/Girona-Levante-September-20-2025-La-Liga","5"
