"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"David Raum","22","de GER","LB","27-130","90","81","4","12","42","28","4","81","1","1","100.0","0","0.0","39","200","121","3","2","0","0","0","45","4","RB Leipzig","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Castello Lukeba","23","fr FRA","CB","22-256","90","100","12","35","60","6","1","100","2","2","100.0","0","0.0","71","359","207","1","1","0","1","0","70","0","RB Leipzig","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Willi Orban","4","hu HUN","CB","32-300","90","81","7","22","58","1","0","81","0","0","","0","","54","250","170","1","1","0","1","0","56","0","RB Leipzig","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Ridle Baku","17","de GER","RB","27-144","89","80","2","9","48","25","3","80","4","3","75.0","1","25.0","47","291","208","6","4","1","1","0","55","8","RB Leipzig","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Kosta Nedeljković","19","rs SRB","RB","19-257","1","1","0","1","0","0","0","1","0","0","","0","","0","0","0","0","0","0","0","0","0","0","RB Leipzig","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Péter Gulácsi","1","hu HUN","GK","35-116","90","32","24","32","0","0","0","32","0","0","","0","","24","109","64","0","0","0","0","0","20","0","RB Leipzig","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Mikkel Kaufmann","29","dk DEN","FW","24-239","56","14","0","3","9","3","0","14","0","0","","0","","7","17","3","0","0","0","2","0","10","0","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Budu Zivzivadze","11","ge GEO","FW","31-173","34","7","0","0","2","5","1","7","0","0","","0","","4","44","0","0","0","0","1","0","3","1","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Mathias Honsak","17","at AUT","LW,RW,AM","28-253","76","21","0","3","13","5","3","21","0","0","","0","","6","27","4","0","0","0","2","0","8","2","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Omar Traoré","23","de GER","RB","27-207","14","6","0","2","5","0","0","6","0","0","","0","","4","36","30","1","0","0","0","1","3","0","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Arijon Ibrahimović","22","de GER","RW,LW","19-262","57","21","1","10","6","5","2","21","1","0","0.0","1","100.0","8","51","15","1","0","1","0","0","7","0","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Sirlord Conteh","31","de GER","RW,LW","29-052","33","5","0","0","3","2","1","5","0","0","","0","","3","10","8","1","0","1","0","0","5","1","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Léo Scienza","8","br BRA","AM,LW","26-351","90","37","0","3","18","17","2","37","8","2","25.0","5","62.5","25","202","103","5","4","0","5","1","23","7","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Niklas Dorsch","30","de GER","DM","27-227","57","18","4","10","6","2","0","18","1","1","100.0","0","0.0","4","19","1","0","0","0","2","0","5","0","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Julian Niehues","16","de GER","DM","24-135","33","17","0","6","10","1","0","17","1","1","100.0","0","0.0","13","60","17","0","0","0","0","1","10","0","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Luca Kerber","20","de GER","DM","23-173","67","16","0","4","9","3","2","16","0","0","","0","","5","6","0","0","0","0","0","1","7","3","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Adrian Beck","21","de GER","AM,DM","28-082","23","9","0","2","6","1","0","9","0","0","","0","","6","28","13","0","0","0","1","1","7","2","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Jonas Föhrenbach","19","de GER","LB","29-216","90","29","4","16","4","9","0","29","0","0","","0","","7","19","7","0","1","0","1","0","9","1","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Benedikt Gimber","5","de GER","CB","28-192","90","49","11","31","18","0","0","49","0","0","","0","","28","186","138","1","0","0","1","0","34","0","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Patrick Mainka","6","de GER","CB,DM","30-297","90","55","9","31","22","3","1","55","0","0","","0","","26","105","84","1","0","0","1","0","27","2","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Marnon Busch","2","de GER","RB,CB","30-265","90","43","5","21","17","5","0","43","0","0","","0","","13","37","5","0","0","0","0","0","18","1","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Diant Ramaj","41","de GER","GK","23-345","90","65","53","65","0","0","0","65","0","0","","0","","35","197","103","0","0","0","0","0","31","0","Heidenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","RB Leipzig","Heidenheim","https://fbref.com/en/matches/81523ca0/RB-Leipzig-Heidenheim-August-30-2025-Bundesliga","2"
"Fisnik Asllani","11","xk KVX","FW,RW","23-022","71","26","1","2","12","12","6","26","0","0","","0","","11","70","21","1","0","0","2","1","20","2","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Max Moerstedt","33","de GER","RW","19-227","19","7","1","2","0","5","2","7","0","0","","0","","1","7","1","0","0","0","0","0","2","1","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Bazoumana Touré","29","ci CIV","LW","19-181","90","61","0","7","18","39","7","61","11","5","45.5","5","45.5","31","278","132","9","4","2","5","0","42","18","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Tim Lemperle","19","de GER","RW,FW","23-206","90","30","2","4","9","17","5","30","0","0","","0","","10","35","9","0","1","0","1","0","19","7","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Umut Tohumcu","17","de GER","LM,RM","21-019","58","27","0","3","19","5","0","27","1","1","100.0","0","0.0","17","76","35","1","0","0","1","2","22","3","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Grischa Prömel","6","de GER","DM","30-233","32","32","0","3","16","14","1","32","1","0","0.0","1","100.0","12","78","57","2","2","0","0","0","22","3","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Leon Avdullahu","7","xk KVX","CM,DM","21-188","90","89","1","15","63","12","0","89","2","0","0.0","2","100.0","41","304","125","3","1","0","1","2","68","2","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Andrej Kramarić","27","hr CRO","RM,LM","34-072","58","46","1","4","31","11","1","46","0","0","","0","","19","113","52","1","0","0","3","0","30","5","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Muhammed Damar","10","de GER","AM","21-143","32","23","0","0","9","14","2","23","0","0","","0","","10","49","12","0","0","0","0","1","16","3","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Bernardo","13","br BRA","LB","30-108","85","78","2","23","42","13","0","78","1","0","0.0","1","100.0","29","209","141","4","2","0","1","0","50","3","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Alexander Prass","22","at AUT","LB","24-096","5","7","0","1","2","4","0","7","0","0","","0","","2","3","3","0","0","0","0","0","4","1","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Arthur Chaves","35","br BRA","CB","24-213","90","75","6","33","41","2","0","75","0","0","","0","","32","166","117","1","0","0","0","0","46","1","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Robin Hranáč","2","cz CZE","CB","25-213","71","54","12","24","29","1","1","54","0","0","","0","","19","87","27","0","0","0","1","0","28","0","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Albian Hajdari","21","xk KVX","CB","22-104","19","15","1","3","11","1","0","15","0","0","","0","","5","26","19","0","0","0","1","0","8","0","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Vladimír Coufal","34","cz CZE","RB","33-008","90","51","3","10","22","20","3","51","2","2","100.0","0","0.0","17","176","61","2","0","0","1","0","28","1","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Oliver Baumann","1","de GER","GK","35-089","90","34","20","32","2","0","0","34","0","0","","0","","14","72","49","0","0","0","0","0","20","0","Hoffenheim","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Elye Wahi","17","fr FRA","FW","22-240","82","25","0","1","15","9","2","25","1","1","100.0","0","0.0","13","41","3","0","0","0","8","1","18","2","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Michy Batshuayi","30","be BEL","FW","31-332","8","8","0","1","4","3","0","8","0","0","","0","","4","51","0","0","1","0","1","3","5","1","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Jean Mattéo Bahoya","19","fr FRA","LW","20-115","62","24","2","6","10","9","2","24","0","0","","0","","15","92","64","1","0","0","3","0","20","3","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Ansgar Knauff","7","de GER","AM","23-232","28","7","0","1","4","3","2","7","1","1","100.0","0","0.0","5","91","45","1","2","1","1","1","6","1","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Ritsu Doan","20","jp JPN","RW","27-075","77","35","0","5","15","15","2","35","3","0","0.0","2","66.7","13","59","33","2","2","1","1","0","24","5","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Aurélio Buta","24","pt POR","RB,RW","28-201","13","9","1","5","4","0","0","9","1","1","100.0","0","0.0","2","12","11","0","0","0","0","0","4","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Can Uzun","42","tr TUR","AM","19-292","62","35","1","3","17","15","3","35","1","0","0.0","1","100.0","20","75","29","0","1","0","4","4","27","6","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Nathaniel Brown","21","de GER","LW","22-075","28","6","0","2","1","3","0","6","0","0","","0","","3","42","38","1","1","0","0","0","4","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Fares Chaïbi","8","dz ALG","DM,RW","22-275","90","50","0","11","24","17","2","50","2","2","100.0","0","0.0","20","191","112","4","1","1","1","1","29","5","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Hugo Larsson","16","se SWE","DM","21-064","90","45","0","24","16","5","0","45","1","1","100.0","0","0.0","12","60","15","0","0","0","1","1","26","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Arthur Theate","3","be BEL","LB","25-097","90","62","8","27","18","17","0","62","1","0","0.0","1","100.0","24","173","134","2","1","0","1","0","29","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Robin Koch","4","de GER","CB","29-044","90","41","18","29","12","0","0","41","0","0","","0","","14","41","18","0","0","0","0","0","18","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Nnamdi Collins","34","de GER","CB","21-232","90","54","9","35","20","0","0","54","2","2","100.0","0","0.0","22","124","71","0","0","0","1","0","28","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Rasmus Kristensen","13","dk DEN","RB","28-050","81","61","3","33","19","9","1","61","0","0","","0","","15","52","36","1","1","0","1","0","27","2","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Oscar Højlund","6","dk DEN","DM","20-238","9","4","0","1","2","1","0","4","0","0","","0","","1","3","0","0","0","0","0","1","2","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Michael Zetterer","23","de GER","GK","30-049","90","45","39","45","0","0","0","45","0","0","","0","","22","180","84","0","0","0","0","0","22","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Eintracht Frankfurt","https://fbref.com/en/matches/3dd41a40/Hoffenheim-Eintracht-Frankfurt-August-30-2025-Bundesliga","2"
"Marco Grüll","17","at AUT","FW","27-055","70","27","0","0","13","15","5","27","1","0","0.0","1","100.0","15","32","9","0","0","0","4","0","16","5","Werder Bremen","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"Keke Topp","9","de GER","FW","21-158","20","16","0","1","6","9","4","16","0","0","","0","","12","53","42","2","1","1","0","0","14","5","Werder Bremen","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"Samuel Mbangula","7","be BEL","LW,LM","21-226","70","37","2","11","13","15","2","37","1","1","100.0","0","0.0","30","181","61","2","2","1","1","3","26","3","Werder Bremen","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
"Isaac Schmidt","23","ch SUI","RM","25-266","20","13","0","2","2","9","1","13","2","1","50.0","1","50.0","4","35","7","1","0","0","0","0","6","2","Werder Bremen","Bundesliga","2025-2026","Saturday August 30, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Bayer Leverkusen","https://fbref.com/en/matches/8d20b088/Werder-Bremen-Bayer-Leverkusen-August-30-2025-Bundesliga","2"
