"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Alexander Prass","22","at AUT","LM","24-152","24","18","1","2","13","4","0","18","1","1","100.0","0","0.0","13","85","54","2","1","0","1","0","14","2","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Wouter Burger","18","nl NED","CM","24-251","66","45","3","9","28","8","1","45","0","0","","0","","22","52","27","0","0","0","0","1","29","4","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Grischa Prömel","6","de GER","CM","30-289","24","25","0","2","12","11","1","25","0","0","","0","","17","33","12","0","2","0","1","0","21","2","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Leon Avdullahu","7","xk KVX","CM","21-244","90","72","2","16","44","12","0","72","0","0","","0","","42","94","25","0","0","0","0","0","52","1","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Andrej Kramarić","27","hr CRO","RM","34-128","82","56","1","5","24","28","3","56","3","2","66.7","1","33.3","35","174","97","2","1","1","1","3","39","6","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Ozan Kabak","5","tr TUR","CB","25-214","8","5","1","4","1","0","0","5","0","0","","0","","1","5","3","0","0","0","0","0","1","0","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Bernardo","13","br BRA","LB","30-164","90","77","3","23","42","12","1","77","2","2","100.0","0","0.0","38","144","106","3","3","0","1","0","39","3","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Albian Hajdari","21","xk KVX","CB","22-160","90","100","11","49","48","3","3","100","0","0","","0","","65","332","200","1","0","0","0","0","69","0","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Robin Hranáč","2","cz CZE","CB","25-269","90","60","10","39","21","0","0","60","0","0","","0","","27","53","29","0","0","0","0","0","31","0","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Vladimír Coufal","34","cz CZE","RB","33-064","90","72","4","21","35","17","1","72","3","2","66.7","1","33.3","40","180","83","4","1","0","2","0","39","0","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Oliver Baumann","1","de GER","GK","35-145","90","60","38","60","0","0","0","60","1","1","100.0","0","0.0","46","172","97","0","0","0","0","0","40","0","Hoffenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Budu Zivzivadze","11","ge GEO","FW","31-229","45","10","1","3","5","2","0","10","1","0","0.0","1","100.0","3","6","3","0","0","0","1","0","4","2","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Stefan Schimmer","9","de GER","FW","31-180","45","17","2","2","3","12","4","17","1","1","100.0","0","0.0","8","16","6","0","0","0","3","1","13","2","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Adrian Beck","21","de GER","AM","28-138","66","28","0","4","19","6","1","28","1","0","0.0","1","100.0","17","109","50","3","1","1","3","0","19","2","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Marnon Busch","2","de GER","RB,RW","30-321","24","15","3","5","6","4","1","15","0","0","","0","","5","32","26","0","0","0","2","0","9","0","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Arijon Ibrahimović","22","de GER","AM,RW","19-318","90","48","0","10","17","22","3","48","1","1","100.0","0","0.0","19","151","75","5","2","1","4","0","30","3","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Jan Schöppner","3","de GER","DM,CM","26-135","90","40","3","13","21","8","2","40","2","2","100.0","0","0.0","15","83","35","1","2","0","0","1","22","3","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Niklas Dorsch","30","de GER","CM","27-283","45","10","0","2","7","1","0","10","1","1","100.0","0","0.0","5","34","22","0","0","0","1","1","8","0","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Mathias Honsak","17","at AUT","LW","28-309","45","19","1","3","4","12","0","19","3","2","66.7","1","33.3","10","39","16","1","0","0","3","0","11","4","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Jonas Föhrenbach","19","de GER","LB,WB","29-272","90","49","2","16","16","18","0","49","0","0","","0","","13","80","58","1","2","0","1","0","25","2","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Omar Traoré","23","de GER","WB,RB","27-263","77","50","4","18","23","9","1","50","1","1","100.0","0","0.0","16","111","45","0","0","0","0","1","26","2","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Marvin Pieringer","18","de GER","AM","26-021","13","5","1","1","2","2","0","5","0","0","","0","","2","11","9","0","0","0","0","0","3","2","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Tim Siersleben","4","de GER","CB","25-230","90","60","8","35","20","5","0","60","0","0","","0","","21","147","120","2","0","0","1","0","33","0","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Benedikt Gimber","5","de GER","CB","28-248","45","22","2","9","13","0","0","22","0","0","","0","","7","50","17","0","0","0","0","0","9","1","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Julian Niehues","16","de GER","DM","24-191","45","31","3","11","17","3","1","31","1","1","100.0","0","0.0","8","43","3","0","0","0","0","0","12","0","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Patrick Mainka","6","de GER","CB","30-353","90","50","9","24","24","3","1","50","1","1","100.0","0","0.0","9","86","14","0","0","0","0","0","15","0","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Diant Ramaj","41","de GER","GK","24-036","90","65","35","60","5","0","0","65","0","0","","0","","42","254","211","0","0","0","0","0","33","0","Heidenheim","Bundesliga","2025-2026","Saturday October 25, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Heidenheim","https://fbref.com/en/matches/482ddc24/Hoffenheim-Heidenheim-October-25-2025-Bundesliga","8"
"Haris Tabakovic","15","ba BIH","FW","31-127","62","20","1","2","15","4","0","20","0","0","","0","","11","17","6","0","0","0","3","1","18","1","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Shuto Machino","18","jp JPN","FW","26-025","28","8","0","1","3","4","0","8","0","0","","0","","2","7","0","0","0","0","2","0","4","1","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Kevin Stöger","7","at AUT","LM","32-059","83","30","0","9","13","8","1","29","1","0","0.0","1","100.0","9","55","9","0","0","0","1","1","9","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Gio Reyna","13","us USA","LM","22-346","7","6","2","5","0","1","0","6","0","0","","0","","2","8","0","0","0","0","1","1","2","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Yannik Engelhardt","6","de GER","CM","24-260","90","36","5","20","13","3","0","36","1","0","0.0","1","100.0","13","71","20","1","0","0","4","1","16","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Rocco Reitz","27","de GER","CM","23-149","83","24","6","13","11","3","1","24","1","1","100.0","0","0.0","6","30","7","0","0","0","1","0","7","1","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Oscar Fraulo","22","dk DEN","CM","21-323","7","3","1","3","0","0","0","3","0","0","","0","","1","3","0","0","0","0","0","0","0","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Franck Honorat","9","fr FRA","RM","29-075","75","13","2","5","4","4","0","13","0","0","","0","","5","46","7","0","0","0","0","0","7","1","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Joe Scally","29","us USA","RM","22-298","15","4","1","4","0","0","0","4","0","0","","0","","1","0","0","0","0","0","0","0","1","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Luca Netz","20","de GER","LB","22-163","74","26","7","17","7","2","0","26","1","0","0.0","1","100.0","4","14","4","0","0","0","0","0","7","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Lukas Ullrich","26","de GER","LB","21-223","16","20","3","18","3","0","0","20","0","0","","0","","8","40","18","0","0","0","0","0","8","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Kevin Diks","4","id IDN","CB","29-019","90","31","14","25","5","1","1","31","0","0","","0","","12","61","2","0","0","0","0","0","13","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Nico Elvedi","30","ch SUI","CB","29-025","90","31","16","24","6","1","0","31","0","0","","0","","7","35","14","0","0","0","0","0","8","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Philipp Sander","16","de GER","CB","27-246","90","34","11","23","10","1","0","34","0","0","","0","","13","78","55","1","1","0","2","0","14","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Castrop Jens","17","kr KOR","RB","22-088","18","6","1","2","2","2","0","6","1","1","100.0","0","0.0","3","25","22","1","1","0","0","0","3","1","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Moritz Nicolas","33","de GER","GK","28-004","90","42","37","42","0","0","0","42","0","0","","0","","20","159","107","0","0","0","0","0","14","0","Mönchengladbach","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Nicolas Jackson","11","sn SEN","FW","24-127","58","25","0","1","4","20","3","25","2","0","0.0","2","100.0","20","54","17","0","0","0","3","0","23","8","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Serge Gnabry","7","de GER","LW,AM","30-103","32","32","0","2","2","28","3","32","1","1","100.0","0","0.0","23","84","43","1","0","0","0","0","28","10","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Luis Díaz","14","co COL","LW","28-285","75","76","0","1","10","65","10","76","2","0","0.0","1","50.0","66","338","199","7","4","5","1","2","68","24","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Lennart Karl","42","de GER","RW","17-245","15","24","0","0","3","21","5","24","0","0","","0","","19","78","37","3","0","3","0","0","22","2","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Michael Olise","17","fr FRA","RW,AM","23-317","90","86","0","4","20","63","3","86","10","2","20.0","7","70.0","67","295","88","1","1","0","5","2","69","12","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Harry Kane","9","eng ENG","AM,FW","32-089","90","28","1","1","7","20","8","28","0","0","","0","","20","52","19","1","0","1","2","2","29","9","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Leon Goretzka","8","de GER","DM,CB","30-261","90","142","1","13","53","76","0","142","0","0","","0","","119","640","427","8","12","0","1","0","123","1","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Joshua Kimmich","6","de GER","DM","30-259","90","127","0","6","55","66","4","127","0","0","","0","","94","380","185","2","5","0","3","0","103","4","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Tom Bischof","20","de GER","LB,DM","20-119","80","103","0","9","37","57","4","103","0","0","","0","","80","298","168","4","1","1","0","0","87","11","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Josip Stanišić","44","hr CRO","CB","25-206","10","25","0","2","10","13","0","25","0","0","","0","","22","57","25","0","2","0","0","0","21","0","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Kim Min-jae","3","kr KOR","CB","28-344","90","97","3","19","59","19","0","97","0","0","","0","","71","246","141","1","4","0","0","0","73","1","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Dayot Upamecano","2","fr FRA","CB","26-363","45","67","1","8","44","15","0","67","2","1","50.0","1","50.0","54","246","177","3","5","0","0","0","59","0","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Konrad Laimer","27","at AUT","LB","28-151","45","82","0","4","19","59","9","82","0","0","","0","","63","241","158","5","6","2","1","0","70","7","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Sacha Boey","23","fr FRA","RB","25-042","45","52","1","11","22","19","0","52","1","0","0.0","1","100.0","34","130","64","2","2","0","0","0","37","4","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Raphaël Guerreiro","22","pt POR","RB","31-307","45","49","0","6","10","33","2","49","0","0","","0","","41","106","52","1","1","0","0","1","41","5","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Jonas Urbig","40","de GER","GK","22-078","90","30","16","25","6","0","0","30","0","0","","0","","21","97","72","0","0","0","0","0","16","0","Bayern Munich","Bundesliga","2025-2026","Saturday October 25, 2025, 15:45 (venue time) 14:45 (local time)","Mönchengladbach","Bayern Munich","https://fbref.com/en/matches/bcdd851c/Monchengladbach-Bayern-Munich-October-25-2025-Bundesliga","8"
"Serhou Guirassy","9","gn GUI","FW","29-227","90","39","2","3","15","22","9","39","1","0","0.0","1","100.0","21","97","30","1","2","0","3","1","32","9","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Carney Chukwuemeka","17","eng ENG","AM","22-005","67","28","0","0","12","17","2","28","2","0","0.0","2","100.0","17","82","36","1","2","0","0","1","22","2","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Maximilian Beier","14","de GER","AM","23-008","23","27","0","1","9","17","2","27","1","0","0.0","1","100.0","19","83","45","1","1","0","0","0","19","6","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Karim Adeyemi","27","de GER","AM","23-280","78","44","0","1","16","28","9","44","5","3","60.0","2","40.0","28","174","84","4","1","4","3","2","31","8","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Fábio Silva","21","pt POR","AM","23-098","12","6","0","0","3","3","2","6","0","0","","0","","4","11","3","0","0","0","0","0","4","3","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Felix Nmecha","8","de GER","CM","25-015","84","60","0","5","40","16","5","60","6","1","16.7","3","50.0","41","218","112","2","1","1","0","0","45","1","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Jobe Bellingham","7","eng ENG","CM","20-032","6","8","0","1","3","4","0","8","0","0","","0","","3","36","25","0","0","0","1","0","4","0","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Pascal Groß","13","de GER","CM","34-132","67","73","1","2","46","25","2","73","0","0","","0","","42","216","134","2","2","0","0","0","60","8","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Marcel Sabitzer","20","at AUT","CM","31-222","23","18","0","1","8","9","4","18","0","0","","0","","7","27","10","0","0","0","0","1","11","0","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Daniel Svensson","24","se SWE","WB","23-255","84","45","0","2","21","22","1","45","0","0","","0","","14","88","37","1","0","0","0","0","21","7","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Julian Brandt","10","de GER","WB","29-176","6","9","0","0","3","6","0","9","0","0","","0","","6","32","12","0","1","0","0","0","7","1","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Julian Ryerson","26","no NOR","WB","27-342","90","81","0","4","20","58","4","81","4","0","0.0","4","100.0","45","186","79","3","0","1","3","1","53","15","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Ramy Bensebaini","5","dz ALG","CB","30-192","90","101","3","19","66","16","2","101","0","0","","0","","62","331","195","2","2","0","0","0","79","2","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
