"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"90+1","Nahuel Tenaglia","Alavés","0.06","0.00","Blocked","12","Right Foot","","","","","","Alavés","La-Liga","2025-2026","Sunday January 4, 2026, 18:30 (venue time) 17:30 (local time)","Alavés","Oviedo","https://fbref.com/en/matches/b2af51a7/Alaves-Oviedo-January-4-2026-La-Liga","18"
"90+1","Nahuel Tenaglia","Alavés","0.03","0.26","Saved","12","Head","","Carlos Vicente","Pass (Dead)","Nahuel Tenaglia","Shot","Alavés","La-Liga","2025-2026","Sunday January 4, 2026, 18:30 (venue time) 17:30 (local time)","Alavés","Oviedo","https://fbref.com/en/matches/b2af51a7/Alaves-Oviedo-January-4-2026-La-Liga","18"
"90+2","Nicolas Fonseca","Oviedo","0.02","0.00","Off Target","30","Right Foot","","Rahim Bonkano","Pass (Live)","Nicolas Fonseca","Pass (Live)","Oviedo","La-Liga","2025-2026","Sunday January 4, 2026, 18:30 (venue time) 17:30 (local time)","Alavés","Oviedo","https://fbref.com/en/matches/b2af51a7/Alaves-Oviedo-January-4-2026-La-Liga","18"
"5","Mikel Oyarzabal","Real Sociedad","0.02","0.00","Off Target","27","Left Foot","","Beñat Turrientes","Pass (Live)","Jon Aramburu","Tackle","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"7","Julián Álvarez","Atlético Madrid","0.04","0.00","Off Target","12","Right Foot","Volley","Koke","Pass (Dead)","Marcos Llorente","Pass (Dead)","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"12","Julián Álvarez","Atlético Madrid","0.09","0.00","Off Target","13","Right Foot","","Alex Baena","Pass (Live)","Matteo Ruggeri","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"16","Brais Méndez","Real Sociedad","0.09","0.09","Saved","24","Left Foot","","Mikel Oyarzabal","Pass (Live)","Gonçalo Guedes","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"30","Gonçalo Guedes","Real Sociedad","0.02","0.00","Off Target","21","Left Foot","","Gonçalo Guedes","Pass (Live)","Brais Méndez","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"36","Marcos Llorente","Atlético Madrid","0.03","0.00","Off Target","31","Right Foot","","Koke","Pass (Live)","Alex Baena","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"38","Beñat Turrientes","Real Sociedad","0.01","0.00","Off Target","29","Right Foot","Volley","Sergio Gómez","Pass (Live)","Jon Martin","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"39","Mikel Oyarzabal","Real Sociedad","0.07","0.00","Blocked","13","Left Foot","","Takefusa Kubo","Pass (Live)","Takefusa Kubo","Take-On","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"40","Mikel Oyarzabal","Real Sociedad","0.15","0.00","Blocked","5","Head","","Beñat Turrientes","Pass (Live)","Carlos Soler","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"40","Gonçalo Guedes","Real Sociedad","0.01","0.00","Blocked","24","Right Foot","Volley","Mikel Oyarzabal","Shot","","","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"40","Carlos Soler","Real Sociedad","0.33","0.18","Saved","11","Right Foot","","Gonçalo Guedes","Shot","","","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"","","","","","","","","","","","","","","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"47","Gonçalo Guedes","Real Sociedad","0.02","0.02","Saved","24","Right Foot","","Carlos Soler","Pass (Live)","Jon Aramburu","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"48","Alex Baena","Atlético Madrid","0.02","0.00","Off Target","28","Right Foot","","Alexander Sørloth","Pass (Live)","Koke","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"50","Alexander Sørloth","Atlético Madrid","0.42","0.91","Goal","5","Head","","Giuliano Simeone","Pass (Live)","Giuliano Simeone","Take-On","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"52","Conor Gallagher","Atlético Madrid","0.31","0.00","Off Target","14","Right Foot","","Alex Baena","Pass (Live)","Giuliano Simeone","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"55","Gonçalo Guedes","Real Sociedad","0.29","0.79","Goal","11","Right Foot","","Takefusa Kubo","Pass (Live)","Brais Méndez","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"66","Beñat Turrientes","Real Sociedad","0.07","0.44","Saved","22","Left Foot","","Beñat Turrientes","Take-On","Gonçalo Guedes","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"67","Giuliano Simeone","Atlético Madrid","0.03","0.00","Off Target","22","Right Foot","","Conor Gallagher","Pass (Live)","Giuliano Simeone","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"69","Takefusa Kubo","Real Sociedad","0.03","0.10","Saved","22","Left Foot","Deflected","Takefusa Kubo","Take-On","Sergio Gómez","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"70","Marcos Llorente","Atlético Madrid","0.06","0.00","Blocked","16","Right Foot","","Johnny Cardoso","Pass (Live)","Antoine Griezmann","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"74","Takefusa Kubo","Real Sociedad","0.10","0.20","Saved","20","Left Foot","","Brais Méndez","Pass (Live)","","","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"77","Brais Méndez","Real Sociedad","0.16","0.00","Blocked","12","Left Foot","","Ander Barrenetxea","Pass (Live)","","","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"79","Brais Méndez","Real Sociedad","0.08","0.00","Blocked","8","Left Foot","","Takefusa Kubo","Pass (Dead)","Jon Aramburu","Fouled","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"83","Antoine Griezmann","Atlético Madrid","0.15","0.48","Saved","12","Left Foot","","Johnny Cardoso","Pass (Live)","","","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"83","Jon Aramburu","Real Sociedad","0.03","0.00","Off Target","28","Right Foot","","Pablo Marín","Pass (Live)","Ander Barrenetxea","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"86","Takefusa Kubo","Real Sociedad","0.05","0.06","Saved","13","Left Foot","","Mikel Oyarzabal","Pass (Live)","","","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"86","Alexander Sørloth","Atlético Madrid","0.08","0.00","Blocked","5","Head","","Giuliano Simeone","Pass (Live)","Marcos Llorente","Pass (Live)","Atlético Madrid","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
"90+4","Carlos Soler","Real Sociedad","0.18","0.00","Off Target","18","Left Foot","","Ander Barrenetxea","Pass (Live)","Mikel Oyarzabal","Pass (Live)","Real Sociedad","La-Liga","2025-2026","Sunday January 4, 2026, 21:00 (venue time) 20:00 (local time)","Real Sociedad","Atlético Madrid","https://fbref.com/en/matches/d4ef475a/Real-Sociedad-Atletico-Madrid-January-4-2026-La-Liga","18"
