"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Tyrese Campbell","23","eng ENG","FW","25-343","90","0","0","0","0","0","0","0","0","26","0","0","0","0.0","0.0","0.1","2","0","9","20","45.0","0","8","1","1","1","/en/players/38aefb74/Tyrese-Campbell","Sheffield United","0","3","10","14","6","26","100.0","0","0.0","75","30","2","1","1","0","12","6","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Patrick Bamford","45","eng ENG","FW","32-092","64","1","0","0","0","2","1","0","0","20","1","0","0","0.2","0.2","0.6","4","1","5","8","62.5","0","10","1","4","1","/en/players/93feac6e/Patrick-Bamford","Sheffield United","1","2","4","15","3","20","25.0","2","50.0","70","47","1","1","2","1","13","2","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Thomas Cannon","7","ie IRL","FW","22-343","26","0","0","0","0","0","0","0","0","9","0","0","0","0.0","0.0","0.0","1","0","3","6","50.0","0","1","0","0","0","/en/players/4506aec5/Thomas-Cannon","Sheffield United","0","1","6","2","0","9","","0","","1","0","0","0","2","0","4","1","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Gustavo Hamer","8","nl NED","LM","28-165","71","0","1","0","0","1","1","0","0","39","0","0","0","0.0","0.0","0.4","9","1","23","34","67.6","6","19","2","1","1","/en/players/eebacc07/Gustavo-Hamer","Sheffield United","2","5","16","19","2","39","100.0","0","0.0","164","95","0","1","1","0","17","3","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Callum O'Hare","10","eng ENG","LM","27-219","19","0","0","0","0","0","0","0","0","11","0","0","0","0.0","0.0","0.1","2","0","7","9","77.8","3","8","0","0","0","/en/players/39072483/Callum-OHare","Sheffield United","0","1","4","6","0","11","","0","","22","5","0","0","2","0","9","2","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Sydie Peck","42","eng ENG","CM","21-084","90","1","0","1","1","1","0","0","0","44","1","1","3","0.9","0.1","0.0","1","1","15","31","48.4","5","16","1","0","0","/en/players/767d9605/Sydie-Peck","Sheffield United","5","9","25","10","3","43","","0","","70","25","0","1","0","2","27","4","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Jaïro Riedewald","44","nl NED","CM","29-088","64","0","0","0","0","0","0","0","0","21","1","1","1","0.0","0.0","0.0","1","0","11","13","84.6","1","4","0","1","1","/en/players/7a1f2c08/Jairo-Riedewald","Sheffield United","4","6","14","2","0","21","100.0","0","0.0","11","2","0","0","0","0","6","0","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Djibril Soumaré","18","sn SEN","CM","22-333","26","0","0","0","0","0","0","0","0","9","0","0","0","0.0","0.0","0.0","0","0","5","6","83.3","0","5","0","2","0","/en/players/9bac437a/Djibril-Soumare","Sheffield United","0","0","3","6","1","9","0.0","2","100.0","14","1","0","0","1","1","7","1","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Andre Brooks","11","eng ENG","RM","22-108","90","0","0","0","0","5","2","1","0","46","1","0","3","0.7","0.7","0.0","4","2","23","30","76.7","4","27","5","5","2","/en/players/5f346071/Andre-Brooks","Sheffield United","0","3","21","26","6","46","40.0","3","60.0","246","109","5","2","2","1","24","8","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
"Sam McCallum","3","eng ENG","LB","25-095","77","0","0","0","0","0","0","0","0","48","3","6","0","0.0","0.0","0.1","2","0","21","36","58.3","5","18","0","0","0","/en/players/7074c8f1/Sam-McCallum","Sheffield United","3","15","21","13","1","48","","0","","78","40","1","0","1","0","21","1","Championship","2025-2026","Saturday December 6, 2025, 15:00 (venue time)","Sheffield United","Stoke City","https://fbref.com/en/matches/65481e65/Sheffield-United-Stoke-City-December-6-2025-Championship","19","Bramall Lane"
