"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Yuki Ohashi","23","jp JPN","FW","29-158","90","0","0","0","0","3","0","0","0","39","1","1","3","0.2","0.2","0.0","3","0","19","29","65.5","3","28","2","2","2","/en/players/5fa86767/Yuki-Ohashi","Blackburn Rovers","0","3","24","12","4","39","100.0","0","0.0","125","55","0","2","1","1","29","8","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Axel Henriksson","18","se SWE","FW","23-260","81","0","0","0","0","0","0","0","0","26","0","0","1","0.0","0.0","0.0","2","0","9","18","50.0","2","14","0","0","0","/en/players/aec890b7/Axel-Henriksson","Blackburn Rovers","1","1","15","10","0","26","","0","","19","6","0","0","4","0","15","6","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Nathan Dlamini","52","","FW","","9","0","0","0","0","0","0","0","0","3","0","0","0","0.0","0.0","0.0","0","0","1","1","100.0","0","2","0","0","0","/en/players/ea68c1fc/Nathan-Dlamini","Blackburn Rovers","0","1","2","0","0","3","","0","","5","0","0","0","2","0","3","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Todd Cantwell","10","eng ENG","AM","27-308","90","0","0","0","0","2","0","1","0","64","0","2","0","0.1","0.1","0.1","3","0","43","56","76.8","6","42","2","1","0","/en/players/f63d8a4b/Todd-Cantwell","Blackburn Rovers","1","11","38","15","0","64","0.0","1","100.0","169","64","1","0","2","3","46","5","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Sondre Tronstad","6","no NOR","CM","30-128","90","0","0","0","0","1","0","1","0","78","2","1","2","0.1","0.1","0.0","2","0","61","70","87.1","12","43","0","0","0","/en/players/50e41224/Sondre-Tronstad","Blackburn Rovers","0","20","51","9","1","78","","0","","189","87","0","0","3","2","43","1","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Moussa Baradji","24","fr FRA","CM","25-042","90","0","0","0","0","4","1","1","0","61","4","3","0","0.2","0.2","0.0","4","0","30","42","71.4","3","39","2","1","0","/en/players/db82a512/Moussa-Baradji","Blackburn Rovers","2","10","28","23","2","61","0.0","1","100.0","157","41","3","0","3","2","41","6","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Ryan Hedges","19","wls WAL","WB","30-177","45","0","0","0","0","0","0","0","0","21","2","1","1","0.0","0.0","0.0","1","0","4","10","40.0","0","7","0","1","0","/en/players/c54816a4/Ryan-Hedges","Blackburn Rovers","2","7","10","4","0","21","0.0","1","100.0","13","5","0","0","3","0","7","1","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Harry Pickering","3","eng ENG","WB","27-003","45","0","0","0","0","0","0","0","0","21","0","0","0","0.0","0.0","0.0","0","0","10","15","66.7","0","11","0","0","0","/en/players/fd985c15/Harry-Pickering","Blackburn Rovers","0","3","11","7","1","21","","0","","37","7","1","0","1","0","12","3","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Matty Litherland","40","","WB","","58","0","0","0","0","1","0","0","0","25","0","0","1","0.0","0.0","0.0","0","0","10","21","47.6","1","18","2","0","0","/en/players/a82cfbe1/Matty-Litherland","Blackburn Rovers","0","8","5","12","3","25","","0","","80","24","1","1","2","0","20","3","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Tom Atcheson","38","nir NIR","CB","19-101","32","0","0","0","0","0","0","0","0","26","0","1","0","0.0","0.0","0.0","0","0","19","26","73.1","4","19","1","0","0","/en/players/1dd307a6/Tom-Atcheson","Blackburn Rovers","0","6","17","3","0","26","","0","","148","110","0","0","0","0","18","1","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"George Pratt","43","eng ENG","CB","22-106","90","0","0","0","0","0","0","0","0","63","3","0","1","0.0","0.0","0.1","1","0","36","48","75.0","2","26","0","0","0","/en/players/34eb88fe/George-Pratt","Blackburn Rovers","1","21","37","5","0","63","","0","","112","31","0","0","1","0","26","1","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Sean McLoughlin","15","ie IRL","CB","29-049","90","0","0","0","0","1","0","0","0","74","2","5","0","0.1","0.1","0.0","1","0","47","57","82.5","3","38","0","0","0","/en/players/315eb8f6/Sean-McLoughlin","Blackburn Rovers","6","40","31","3","2","74","","0","","280","132","0","0","1","0","31","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Lewis Miller","12","au AUS","CB,WB","25-130","90","0","0","0","0","0","0","1","0","78","2","1","0","0.0","0.0","0.0","1","0","42","67","62.7","4","36","0","2","0","/en/players/3b7f84f4/Lewis-Miller","Blackburn Rovers","0","29","26","24","0","78","0.0","2","100.0","152","78","1","0","2","2","42","5","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Aynsley Pears","1","eng ENG","GK","27-253","90","0","0","0","0","0","0","0","0","35","0","0","0","0.0","0.0","0.0","0","0","26","33","78.8","0","23","0","0","0","/en/players/dfa084b2/Aynsley-Pears","Blackburn Rovers","26","35","0","0","0","35","","0","","144","100","0","0","0","0","21","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Sam Smith","28","eng ENG","FW","27-299","90","1","0","0","0","2","1","1","0","36","0","0","2","0.3","0.3","0.3","2","0","14","23","60.9","0","14","1","2","0","/en/players/231a0b44/Sam-Smith","Wrexham","4","4","14","18","2","36","0.0","2","100.0","54","23","1","1","1","3","29","3","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Lewis O'Brien","27","eng ENG","AM","27-079","83","0","0","0","0","1","1","0","0","39","2","0","4","0.2","0.2","0.0","1","0","18","27","66.7","1","13","3","1","1","/en/players/089667a5/Lewis-OBrien","Wrexham","0","4","22","14","1","39","100.0","0","0.0","113","61","1","1","4","3","23","2","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Liberato Cacace","13","nz NZL","WB","25-096","7","0","0","0","0","0","0","0","0","8","0","0","1","0.0","0.0","0.0","0","0","7","7","100.0","1","3","0","1","1","/en/players/dd86e8e4/Liberato-Cacace","Wrexham","0","2","5","2","0","8","100.0","0","0.0","35","0","0","0","0","0","5","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Oliver Rathbone","20","eng ENG","AM","29-083","86","1","0","0","0","2","1","0","0","63","4","3","4","0.1","0.1","0.0","4","0","28","37","75.7","5","28","4","6","2","/en/players/a645e8c9/Oliver-Rathbone","Wrexham","3","14","27","26","2","63","33.3","2","33.3","225","136","6","1","3","0","30","2","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Harry Ashfield","45","eng ENG","AM","19-284","4","0","0","0","0","0","0","0","0","5","0","0","0","0.0","0.0","0.0","0","0","4","5","80.0","1","3","0","0","0","/en/players/bb1076f8/Harry-Ashfield","Wrexham","0","2","1","2","0","5","","0","","9","5","1","0","0","0","2","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Matty James","37","eng ENG","CM","34-163","71","0","1","0","0","0","0","0","0","36","1","1","2","0.0","0.0","0.1","1","1","20","30","66.7","0","6","0","1","0","/en/players/ebd0a048/Matty-James","Wrexham","2","10","22","4","0","36","0.0","1","100.0","32","5","0","0","0","0","12","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Ben Sheaf","18","eng ENG","CM","27-330","19","0","0","0","0","0","0","0","0","19","0","2","0","0.0","0.0","0.0","0","0","14","17","82.4","2","8","0","0","0","/en/players/7b4a62af/Ben-Sheaf","Wrexham","0","2","14","3","0","19","","0","","30","22","0","0","0","0","15","1","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"George Dobson","15","eng ENG","CM","28-047","90","0","0","0","0","0","0","1","0","50","2","2","1","0.0","0.0","0.0","1","0","29","40","72.5","3","19","1","1","0","/en/players/20a7d00d/George-Dobson","Wrexham","1","10","37","4","1","50","0.0","1","100.0","87","35","0","0","0","1","31","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"George Thomason","14","eng ENG","WB,AM","23-354","90","0","0","0","0","0","0","0","0","68","2","1","1","0.0","0.0","0.0","0","0","37","55","67.3","2","23","0","1","0","/en/players/ea8daeb6/George-Thomason","Wrexham","5","16","24","29","0","68","0.0","1","100.0","43","15","0","0","0","0","32","3","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Ryan Longman","47","eng ENG","WB","25-056","90","0","0","0","0","1","0","0","0","42","3","0","1","0.0","0.0","0.2","1","0","21","28","75.0","0","15","3","1","0","/en/players/9af7cc6d/Ryan-Longman","Wrexham","1","8","19","16","1","42","0.0","1","100.0","107","53","1","0","2","0","21","7","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Callum Doyle","2","eng ENG","CB","22-090","90","0","0","0","0","0","0","0","0","58","1","2","0","0.0","0.0","0.0","1","0","29","47","61.7","2","17","0","0","0","/en/players/984eb48c/Callum-Doyle","Wrexham","2","22","32","5","1","58","","0","","85","35","0","0","3","1","31","1","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Dan Scarr","24","eng ENG","CB","31-008","90","0","1","0","0","1","0","0","0","55","0","2","0","0.0","0.0","0.0","2","2","31","41","75.6","1","23","0","0","0","/en/players/24ffc012/Dan-Scarr","Wrexham","8","35","18","2","1","55","","0","","138","51","0","0","1","0","29","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Dominic Hyam","5","sct SCO","CB","30-012","90","0","0","0","0","0","0","0","0","77","0","1","3","0.0","0.0","0.0","0","0","43","63","68.3","2","27","0","1","1","/en/players/ce95958a/Dominic-Hyam","Wrexham","7","35","39","3","0","77","100.0","0","0.0","102","41","0","0","1","0","36","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
"Arthur Okonkwo","1","eng ENG","GK","24-114","90","0","0","0","0","0","0","0","0","25","0","0","0","0.0","0.0","0.0","0","0","13","25","52.0","0","10","0","0","0","/en/players/75834acc/Arthur-Okonkwo","Wrexham","20","25","0","0","0","25","","0","","34","25","0","0","0","0","8","0","Championship","2025-2026","Thursday January 1, 2026, 12:30 (venue time)","Blackburn Rovers","Wrexham","https://fbref.com/en/matches/07eefc14/Blackburn-Rovers-Wrexham-January-1-2026-Championship","25","Ewood Park"
