"player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","team","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries_distance","carries_progressive_distance","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","league","season","match_date","home_team","away_team","match_url","gameweek","venue"
"Sergio Camello","10","es ESP","FW","24-326","66","0","0","0","0","1","0","0","0","13","0","0","0","0.1","0.1","0.0","1","0","7","9","77.8","1","5","0","1","0","/en/players/873619c6/Sergio-Camello","Rayo Vallecano","0","0","6","7","1","13","0.0","1","100.0","10","2","1","0","1","0","10","3","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Francisco Perez","21","es ESP","RW","23-115","24","0","0","0","0","0","0","1","0","13","0","0","0","0.0","0.0","0.0","0","0","5","7","71.4","0","4","0","0","0","/en/players/3d79a68c/Francisco-Perez","Rayo Vallecano","0","1","6","6","0","13","","0","","16","0","0","0","2","1","9","2","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Álvaro García","18","es ESP","LW,FW","33-067","90","0","0","0","0","2","1","0","0","30","0","0","1","0.3","0.3","0.2","3","0","14","21","66.7","0","10","1","0","0","/en/players/90bbd822/Alvaro-Garcia","Rayo Vallecano","0","2","16","12","3","30","","0","","51","26","1","0","4","1","22","9","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Jorge de Frutos","19","es ESP","RW","28-316","66","1","0","0","0","2","1","0","0","24","1","0","0","0.1","0.1","0.3","2","0","8","12","66.7","0","10","1","1","0","/en/players/38ce1150/Jorge-de-Frutos","Rayo Vallecano","0","5","6","14","4","24","0.0","1","100.0","31","22","0","0","6","0","18","7","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Alfonso Espino","22","uy URU","LW","33-362","24","0","0","0","0","0","0","0","0","14","1","0","0","0.0","0.0","0.0","0","0","6","11","54.5","0","5","0","0","0","/en/players/db001fa9/Alfonso-Espino","Rayo Vallecano","0","4","9","2","0","14","","0","","21","3","0","0","1","0","9","4","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Isaac Palazón Camacho","7","es ESP","AM","31-006","80","0","0","0","0","2","0","0","0","45","5","0","0","0.0","0.0","0.3","3","0","18","35","51.4","3","15","1","3","2","/en/players/49dbab27/Isaac-Palazon-Camacho","Rayo Vallecano","0","3","33","9","0","45","66.7","1","33.3","106","33","1","0","1","1","31","6","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Pedro Díaz","4","es ESP","AM","27-211","10","0","0","0","0","0","0","0","0","9","0","0","1","0.0","0.0","0.0","0","0","6","8","75.0","1","3","0","0","0","/en/players/eea5130e/Pedro-Diaz","Rayo Vallecano","0","1","5","3","0","9","","0","","11","1","0","0","0","0","7","0","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Unai López","17","es ESP","DM","30-064","80","0","1","0","0","0","0","1","0","66","0","1","2","0.0","0.0","0.0","3","1","45","58","77.6","13","26","0","0","0","/en/players/88050721/Unai-Lopez","Rayo Vallecano","2","17","46","3","0","66","","0","","126","52","0","0","0","0","41","0","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Gerard Gumbau","15","es ESP","DM","31-015","10","0","0","0","0","0","0","0","0","3","0","0","0","0.0","0.0","0.0","0","0","3","3","100.0","2","3","0","0","0","/en/players/ac454a4f/Gerard-Gumbau","Rayo Vallecano","0","1","3","0","0","3","","0","","18","16","0","0","0","0","3","0","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
"Óscar Valentín","23","es ESP","DM","31-135","90","0","0","0","0","1","0","0","0","44","1","1","1","0.1","0.1","0.0","0","0","26","34","76.5","4","17","1","0","0","/en/players/592f3158/Oscar-Valentin","Rayo Vallecano","6","14","27","4","1","44","","0","","80","41","0","0","0","1","25","1","La-Liga","2025-2026","Friday January 2, 2026, 21:00 (venue time) 20:00 (local time)","Rayo Vallecano","Getafe","https://fbref.com/en/matches/e679147a/Rayo-Vallecano-Getafe-January-2-2026-La-Liga","18","Campo de Fútbol de Vallecas"
