"league","season","match_date","gameweek","home_team","away_team","team","player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","match_url","venue"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","St. Pauli","Manolis Saliakas","2","gr GRE","WB","29-002","45","0","0","0","0","1","0","0","0","26","1","1","0","0.0","0.0","0.0","2","1","17","21","81.0","1","8","1","0","0","/en/players/18fe6d90/Manolis-Saliakas","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","St. Pauli","Adam Dźwigała","25","pl POL","CB","29-354","74","0","0","0","0","0","0","0","0","75","3","0","1","0.0","0.0","0.0","0","0","59","66","89.4","4","27","0","0","0","/en/players/75edc8ce/Adam-Dzwigala","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","St. Pauli","Lars Ritzka","21","de GER","CB","27-130","16","0","0","0","0","0","0","0","0","11","1","1","0","0.0","0.0","0.0","0","0","4","6","66.7","0","5","0","0","0","/en/players/35d23b15/Lars-Ritzka","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","St. Pauli","Eric Smith","8","se SWE","CB","28-249","90","0","0","0","0","0","0","0","0","84","1","1","1","0.0","0.0","0.0","1","1","66","76","86.8","4","41","1","0","0","/en/players/8817312f/Eric-Smith","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","St. Pauli","Hauke Wahl","5","de GER","CB","31-152","90","0","0","0","0","0","0","0","0","81","3","0","2","0.0","0.0","0.0","1","0","59","67","88.1","7","27","2","0","0","/en/players/f3db5b34/Hauke-Wahl","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","St. Pauli","Nikola Vasilj","22","ba BIH","GK","29-286","90","0","0","0","0","0","0","0","0","60","0","0","0","0.0","0.0","0.0","0","0","45","57","78.9","0","37","0","0","0","/en/players/f038585f/Nikola-Vasilj","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Mert Kömür","36","de GER","FW,WB","20-059","90","0","0","0","0","1","0","0","0","45","1","1","0","0.0","0.0","0.0","2","0","24","32","75.0","5","27","5","3","1","/en/players/ec68a918/Mert-Komur","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Elias Saad","26","tn TUN","AM","25-261","68","0","0","0","0","2","1","1","0","31","4","0","1","0.1","0.1","0.0","3","0","11","16","68.8","1","19","3","7","3","/en/players/78a2284f/Elias-Saad","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Alexis Claude-Maurice","20","fr FRA","CM,AM","27-100","22","0","0","0","0","0","0","0","0","11","1","0","0","0.0","0.0","0.0","0","0","8","9","88.9","0","9","0","0","0","/en/players/741418c3/Alexis-Claude-Maurice","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Fabian Rieder","32","ch SUI","AM","23-210","83","1","0","0","0","2","1","0","0","40","1","0","0","0.5","0.5","0.0","2","0","19","26","73.1","2","23","0","4","3","/en/players/c2bd8585/Fabian-Rieder","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Ismaël Gharbi","11","tn TUN","AM,CM","21-157","7","0","0","0","0","0","0","0","0","7","0","0","0","0.0","0.0","0.0","0","0","2","3","66.7","0","4","0","2","0","/en/players/5b3cfa12/Ismael-Gharbi","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Han-Noah Massengo","4","fr FRA","CM","24-069","83","0","1","0","0","0","0","0","0","40","1","0","1","0.0","0.0","0.5","3","2","27","33","81.8","5","23","2","1","1","/en/players/eba1e557/Han-Noah-Massengo","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Aiman Dardari","28","lu LUX","CM,AM","20-177","7","0","0","0","0","0","0","0","0","3","0","0","0","0.0","0.0","0.0","0","0","2","3","66.7","1","3","0","0","0","/en/players/13e96797/Aiman-Dardari","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Kristijan Jakić","17","hr CRO","CM","28-123","44","0","0","0","0","0","0","0","0","19","1","0","0","0.0","0.0","0.0","0","0","10","13","76.9","2","11","0","0","0","/en/players/a8ee54ad/Kristijan-Jakic","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Robin Fellhauer","19","de GER","WB,AM","27-236","46","0","0","0","0","2","1","1","0","27","0","0","0","0.1","0.1","0.0","2","0","20","23","87.0","2","17","2","0","0","/en/players/b6ce3e6c/Robin-Fellhauer","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Elvis Rexhbeçaj","8","xk KVX","WB,CM,CB","27-317","90","0","0","0","0","0","0","1","0","58","0","1","0","0.0","0.0","0.0","1","0","35","48","72.9","3","31","1","0","0","/en/players/1ae836b1/Elvis-Rexhbecaj","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Marius Wolf","27","de GER","WB","30-110","68","0","0","0","0","1","1","0","0","34","0","3","1","0.0","0.0","0.0","0","0","18","23","78.3","0","11","1","1","0","/en/players/fa661778/Marius-Wolf","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Phillip Tietz","21","de GER","FW,WB","28-067","22","0","0","0","0","1","1","0","0","13","0","0","0","0.0","0.0","0.0","1","0","6","7","85.7","0","5","0","1","0","/en/players/3397e7b5/Phillip-Tietz","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Cedric Zesiger","16","ch SUI","CB","27-082","90","0","0","0","0","1","0","0","0","90","4","2","3","0.0","0.0","0.0","0","0","47","63","74.6","6","44","1","0","0","/en/players/2bab583c/Cedric-Zesiger","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Jeffrey Gouweleeuw","6","nl NED","CB,CM","34-066","90","0","0","0","0","0","0","0","0","77","2","0","1","0.0","0.0","0.0","2","0","51","65","78.5","2","54","0","0","0","/en/players/1025db8e/Jeffrey-Gouweleeuw","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Chrislain Matsima","5","fr FRA","CB","23-122","90","0","0","0","0","0","0","1","0","65","2","4","1","0.0","0.0","0.0","1","0","48","51","94.1","4","41","0","1","0","/en/players/cf1ef7ec/Chrislain-Matsima","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 15:30 (venue time) 14:30 (local time)","3","St. Pauli","Augsburg","Augsburg","Finn Dahmen","1","de GER","GK","27-171","90","0","0","0","0","0","0","0","0","50","0","0","0","0.0","0.0","0.0","2","0","36","43","83.7","0","36","0","0","0","/en/players/dee3013b/Finn-Dahmen","https://fbref.com/en/matches/940c2e4e/St-Pauli-Augsburg-September-14-2025-Bundesliga","Millerntor-Stadion"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Shuto Machino","18","jp JPN","FW,LW","25-349","90","0","0","0","0","2","0","1","0","25","1","0","0","0.1","0.1","0.1","2","0","8","14","57.1","0","12","1","0","0","/en/players/964dde35/Shuto-Machino","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Robin Hack","25","de GER","LW","27-018","59","0","0","0","0","3","0","0","0","37","0","0","0","0.2","0.2","0.1","1","0","17","23","73.9","4","24","0","2","0","/en/players/0174ba21/Robin-Hack","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Haris Tabakovic","15","ba BIH","FW","31-086","31","0","0","0","0","1","0","0","0","7","0","0","0","0.3","0.3","0.2","0","0","3","4","75.0","0","4","0","0","0","/en/players/723b19c7/Haris-Tabakovic","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Franck Honorat","9","fr FRA","RW,WB","29-034","90","0","0","0","0","0","0","0","0","63","1","0","1","0.0","0.0","0.1","4","0","33","52","63.5","4","33","1","3","0","/en/players/db7849ca/Franck-Honorat","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Gio Reyna","13","us USA","AM","22-305","73","0","0","0","0","3","1","0","0","41","2","0","0","0.2","0.2","0.1","3","0","20","30","66.7","8","23","2","5","2","/en/players/7fa4e703/Gio-Reyna","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Grant Ranos","28","am ARM","CM","22-056","17","0","0","0","0","0","0","0","0","10","0","1","1","0.0","0.0","0.0","1","0","7","9","77.8","0","7","0","1","1","/en/players/0ee6ea6a/Grant-Ranos","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Philipp Sander","16","de GER","DM","27-205","59","0","0","0","0","0","0","0","0","37","1","1","1","0.0","0.0","0.0","1","0","26","30","86.7","4","17","0","1","0","/en/players/5c90bad8/Philipp-Sander","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Yannik Engelhardt","6","de GER","CB,DM","24-219","31","0","0","0","0","0","0","0","0","33","3","0","1","0.0","0.0","0.0","0","0","25","27","92.6","3","19","0","0","0","/en/players/fac66db3/Yannik-Engelhardt","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Rocco Reitz","27","de GER","DM,CM","23-108","90","0","0","0","0","6","0","0","0","77","1","1","2","0.4","0.4","0.0","3","0","46","58","79.3","12","49","3","3","1","/en/players/cc971106/Rocco-Reitz","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Lukas Ullrich","26","de GER","LB","21-182","59","0","0","0","0","0","0","0","0","41","3","1","1","0.0","0.0","0.0","2","0","25","32","78.1","4","24","0","1","1","/en/players/d646c218/Lukas-Ullrich","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Luca Netz","20","de GER","WB,LB","22-122","31","0","0","0","0","0","0","0","0","25","1","0","0","0.0","0.0","0.0","0","0","16","22","72.7","0","14","1","0","0","/en/players/e79269bd/Luca-Netz","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Fabio Chiarodia","2","it ITA","CB","20-101","73","0","0","0","0","1","0","0","0","62","4","2","1","0.0","0.0","0.0","2","0","46","50","92.0","5","31","0","0","0","/en/players/48780156/Fabio-Chiarodia","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Kevin Stöger","7","at AUT","CM","32-018","17","0","0","0","0","0","0","0","0","22","0","0","0","0.0","0.0","0.6","3","0","19","22","86.4","2","9","1","0","0","/en/players/e5649a78/Kevin-Stoger","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Nico Elvedi","30","ch SUI","CB","28-349","90","0","0","0","0","1","0","0","0","86","1","1","0","0.0","0.0","0.0","0","0","70","79","88.6","4","54","2","0","0","/en/players/48035304/Nico-Elvedi","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Kevin Diks","4","id IDN","RB,CB","28-343","90","0","0","0","0","2","1","0","0","79","2","0","0","0.3","0.3","0.2","5","0","64","72","88.9","15","42","3","2","2","/en/players/f179ee11/Kevin-Diks","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Mönchengladbach","Moritz Nicolas","33","de GER","GK","27-328","90","0","0","0","0","0","0","0","0","32","0","0","0","0.0","0.0","0.0","0","0","27","30","90.0","0","24","0","0","0","/en/players/226ddf9d/Moritz-Nicolas","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Marco Grüll","17","at AUT","FW,LW","27-070","90","0","0","0","0","2","1","0","0","49","2","0","0","0.2","0.2","0.1","4","2","30","38","78.9","4","30","2","2","2","/en/players/8babb812/Marco-Grull","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Samuel Mbangula","7","be BEL","LW","21-241","74","1","1","0","0","1","1","0","0","38","0","1","0","0.1","0.1","0.2","4","2","25","29","86.2","3","28","2","5","2","/en/players/3e25e70c/Samuel-Mbangula","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Justin Njinmah","11","de GER","RW","24-303","16","1","0","0","0","1","1","0","0","5","0","0","0","0.3","0.3","0.0","0","0","3","4","75.0","0","4","0","0","0","/en/players/a45241d5/Justin-Njinmah","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Romano Schmid","20","at AUT","RW","25-230","74","1","0","1","1","0","0","0","0","42","2","0","0","0.8","0.0","0.5","5","1","25","34","73.5","6","33","1","3","1","/en/players/220ace7e/Romano-Schmid","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Victor Boniface","44","ng NGA","FW","24-265","16","0","1","0","0","0","0","0","0","7","0","0","0","0.0","0.0","0.3","1","1","5","5","100.0","1","6","1","1","0","/en/players/b146275b/Victor-Boniface","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Cameron Puertas","18","ch SUI","AM","27-027","82","0","0","0","0","3","1","0","0","43","4","0","2","0.2","0.2","0.0","3","0","21","28","75.0","0","28","3","2","0","/en/players/185a2732/Cameron-Puertas","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Patrice Čović","24","hr CRO","AM","18-081","8","0","0","0","0","0","0","0","0","8","1","0","2","0.0","0.0","0.0","0","0","4","5","80.0","0","5","0","0","0","/en/players/099bf7b3/Patrice-Covic","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Senne Lynen","14","be BEL","DM","26-207","90","0","0","0","0","0","0","0","0","63","3","4","6","0.0","0.0","0.0","1","0","36","42","85.7","3","31","0","0","0","/en/players/0ed60738/Senne-Lynen","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Sunday September 14, 2025, 17:30 (venue time) 16:30 (local time)","3","Mönchengladbach","Werder Bremen","Werder Bremen","Jens Stage","6","dk DEN","DM","28-310","62","1","0","0","0","1","1","0","0","34","1","0","1","0.1","0.1","0.0","1","1","19","25","76.0","1","23","0","0","0","/en/players/1fffae99/Jens-Stage","https://fbref.com/en/matches/3b5873a4/Monchengladbach-Werder-Bremen-September-14-2025-Bundesliga","Stadion im Borussia-Park"
