"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"74","Aaron Cresswell","Stoke City","0.04","0.14","Saved","9","Left Foot","","Sorba Thomas","Pass (Live)","Aaron Cresswell","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11"
"83","Junior Tchamadeu","Stoke City","0.05","0.00","Off Target","12","Right Foot","","Lewis Baker","Pass (Live)","Tomas Rigo","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11"
"84","Thierno Ballo","Millwall","0.09","0.00","Off Target","15","Right Foot","Volley","Femi Azeez","Pass (Live)","Jake Cooper","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Millwall","Stoke City","https://fbref.com/en/matches/99cbe1e9/Millwall-Stoke-City-October-21-2025-Championship","11"
"2","Ephron Mason-Clark","Coventry City","0.05","0.00","Off Target","17","Left Foot","","Luke Woolfenden","Pass (Live)","Carl Rushworth","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"8","Brandon Thomas-Asante","Coventry City","0.30","0.00","Blocked","4","Right Foot","","","","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"8","Matt Grimes","Coventry City","0.04","0.00","Blocked","14","Right Foot","","Liam Kitching","Pass (Live)","Jay Dasilva","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"12","John Swift","Portsmouth","0.06","0.00","Blocked","24","Right Foot","","Andre Dozzell","Pass (Live)","Yang Minhyeok","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"17","John Swift","Portsmouth","0.05","0.00","Blocked","30","Right Foot","Free kick","Connor Ogilvie","Fouled","Andre Dozzell","Pass (Dead)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"18","Regan Poole","Portsmouth","0.05","0.00","Woodwork","13","Head","","Zak Swanson","Pass (Live)","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"20","Ellis Simms","Coventry City","0.08","0.00","Blocked","11","Right Foot","Deflected","Bobby Thomas","Pass (Live)","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"30","Ellis Simms","Coventry City","0.13","0.00","Off Target","7","Head","","Bobby Thomas","Pass (Live)","Matt Grimes","Pass (Dead)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"30","Brandon Thomas-Asante","Coventry City","0.64","0.98","Goal","3","Right Foot","","Ellis Simms","Shot","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"31","Brandon Thomas-Asante","Coventry City","0.06","0.00","Off Target","64","Right Foot","","","","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"36","John Swift","Portsmouth","0.10","0.52","Saved","16","Right Foot","","Yang Minhyeok","Pass (Live)","Marlon Pack","Pass (Dead)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"36","Andre Dozzell","Portsmouth","0.03","0.00","Off Target","24","Left Foot","Volley","John Swift","Shot","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"37","Ellis Simms","Coventry City","0.03","0.00","Blocked","15","Right Foot","","Brandon Thomas-Asante","Pass (Live)","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"41","John Swift","Portsmouth","0.01","0.12","Saved","15","Right Foot","","Yang Minhyeok","Pass (Live)","John Swift","Pass (Dead)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"41","Ellis Simms","Coventry City","0.09","0.43","Saved","14","Right Foot","","Victor Torp","Pass (Live)","Bobby Thomas","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"42","Jay Dasilva","Coventry City","0.07","0.00","Blocked","18","Left Foot","","Ellis Simms","Shot","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"51","Andre Dozzell","Portsmouth","0.05","0.02","Saved","26","Left Foot","","Conor Chaplin","Pass (Live)","Zak Swanson","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"54","Ellis Simms","Coventry City","0.05","0.00","Blocked","9","Head","","Jay Dasilva","Pass (Live)","Matt Grimes","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"54","Victor Torp","Coventry City","0.06","0.00","Blocked","18","Left Foot","Volley","Ephron Mason-Clark","Pass (Live)","Ellis Simms","Shot","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"54","Conor Chaplin","Portsmouth","0.04","0.00","Off Target","21","Left Foot","","Yang Minhyeok","Pass (Live)","Colby Bishop","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"56","Brandon Thomas-Asante","Coventry City","0.44","0.56","Goal","21","Right Foot","","Ellis Simms","Pass (Live)","Matt Grimes","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"59","Regan Poole","Portsmouth","0.03","0.01","Saved","28","Right Foot","","Marlon Pack","Pass (Live)","Conor Chaplin","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"69","Adrian Segecic","Portsmouth","0.02","0.00","Blocked","15","Left Foot","Deflected","John Swift","Pass (Live)","Andre Dozzell","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"76","Brandon Thomas-Asante","Coventry City","0.06","0.00","Woodwork","15","Left Foot","Volley","Tatsuhiro Sakamoto","Pass (Live)","Ellis Simms","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"76","Brandon Thomas-Asante","Coventry City","0.03","0.07","Saved","24","Right Foot","","Jay Dasilva","Pass (Live)","Matt Grimes","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"82","Ellis Simms","Coventry City","0.28","0.00","Off Target","11","Left Foot","","Tatsuhiro Sakamoto","Pass (Live)","Tatsuhiro Sakamoto","Take-On","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"84","Brandon Thomas-Asante","Coventry City","0.09","0.00","Off Target","17","Right Foot","","Milan van Ewijk","Pass (Live)","Matt Grimes","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"87","Florian Bianchini","Portsmouth","0.05","0.00","Off Target","16","Right Foot","","Terry Devlin","Pass (Live)","Florian Bianchini","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"90","Kaine Kesler-Hayden","Coventry City","0.03","0.02","Saved","28","Left Foot","","Liam Kitching","Pass (Live)","Jamie Allen","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"90","Conor Chaplin","Portsmouth","0.02","0.00","Woodwork","26","Right Foot","","Conor Chaplin","Tackle","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"90+2","Makenzie Kirk","Portsmouth","0.06","0.00","Blocked","13","Right Foot","","Andre Dozzell","Pass (Live)","John Swift","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"90+2","Conor Chaplin","Portsmouth","0.05","0.00","Off Target","14","Left Foot","","Florian Bianchini","Pass (Live)","Makenzie Kirk","Shot","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"90+3","Kaine Kesler-Hayden","Coventry City","0.07","0.00","Off Target","14","Right Foot","","Tatsuhiro Sakamoto","Pass (Live)","Tatsuhiro Sakamoto","Take-On","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"90+6","Makenzie Kirk","Portsmouth","0.14","0.26","Goal","11","Right Foot","Volley","Conor Chaplin","Pass (Live)","Terry Devlin","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Portsmouth","Coventry City","https://fbref.com/en/matches/90adc828/Portsmouth-Coventry-City-October-21-2025-Championship","11"
"3","Liam Gibbs","Norwich City","0.34","0.34","Saved","7","Left Foot","","Jovon Makama","Pass (Live)","Kenny McLean","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"3","Oscar Schwartau","Norwich City","0.04","0.11","Saved","13","Right Foot","","Liam Gibbs","Pass (Live)","Liam Gibbs","Shot","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"4","Oscar Schwartau","Norwich City","0.06","0.00","Off Target","16","Left Foot","","Josh Sargent","Pass (Live)","Josh Sargent","Take-On","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"5","Mirko Topić","Norwich City","0.03","0.00","Blocked","27","Right Foot","","Jovon Makama","Pass (Live)","Jovon Makama","Take-On","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"9","Max Johnston","Derby County","0.02","0.00","Off Target","21","Right Foot","","Patrick Agyemang","Pass (Live)","Carlton Morris","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"24","Patrick Agyemang","Derby County","0.04","0.00","Blocked","13","Right Foot","","Ben Brereton","Pass (Live)","David Ozoh","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"29","Josh Sargent","Norwich City","0.06","0.00","Blocked","17","Right Foot","","","","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"30","Pelle Mattsson","Norwich City","0.03","0.00","Blocked","9","Right Foot","","Pelle Mattsson","Pass (Live)","Kenny McLean","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"30","Jovon Makama","Norwich City","0.12","0.00","Off Target","12","Right Foot","Volley","Liam Gibbs","Pass (Live)","Pelle Mattsson","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"31","Oscar Schwartau","Norwich City","0.05","0.00","Blocked","10","Right Foot","","Pelle Mattsson","Pass (Live)","Kenny McLean","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"38","Jack Stacey","Norwich City","0.03","0.00","Off Target","18","Right Foot","","Pelle Mattsson","Pass (Live)","Jovon Makama","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"40","Josh Sargent","Norwich City","0.03","0.00","Blocked","18","Left Foot","","Jakov Medić","Pass (Live)","Pelle Mattsson","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"42","Ben Brereton","Derby County","0.21","0.00","Blocked","11","Right Foot","","Carlton Morris","Pass (Live)","Carlton Morris","Take-On","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"47","Josh Sargent","Norwich City","0.02","0.00","Blocked","25","Left Foot","","Jack Stacey","Pass (Live)","Pelle Mattsson","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"49","Liam Gibbs","Norwich City","0.06","0.00","Off Target","29","Right Foot","Free kick","Josh Sargent","Fouled","Mirko Topić","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"54","Carlton Morris","Derby County","0.52","0.82","Saved","9","Left Foot","","Patrick Agyemang","Pass (Live)","Ben Brereton","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"55","David Ozoh","Derby County","0.20","0.88","Goal","12","Right Foot","","Patrick Agyemang","Pass (Live)","Patrick Agyemang","Take-On","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"65","Patrick Agyemang","Derby County","0.04","0.04","Saved","10","Head","","Ben Brereton","Pass (Live)","Carlton Morris","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"65","Sondre Langås","Derby County","0.23","0.00","Off Target","5","Head","","Patrick Agyemang","Shot","","","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"68","Josh Sargent","Norwich City","0.08","0.00","Blocked","9","Right Foot","","Jack Stacey","Pass (Live)","Oscar Schwartau","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"69","Jakov Medić","Norwich City","0.06","0.00","Off Target","6","Head","","Kenny McLean","Pass (Dead)","Josh Sargent","Shot","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"74","Jack Stacey","Norwich City","0.02","0.18","Saved","12","Head","","Pelle Mattsson","Pass (Live)","Kenny McLean","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"78","Ante Crnac","Norwich City","0.06","0.00","Woodwork","11","Left Foot","","Oscar Schwartau","Pass (Live)","Ante Crnac","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"90+2","Ebou Adams","Derby County","0.01","0.00","Off Target","31","Right Foot","","Kayden Jackson","Pass (Live)","Matthew Clarke","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"90+3","Pelle Mattsson","Norwich City","0.02","0.00","Off Target","13","Right Foot","","Pelle Mattsson","Fouled","Jacob Wright","Pass (Live)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Derby County","Norwich City","https://fbref.com/en/matches/a2ff8567/Derby-County-Norwich-City-October-21-2025-Championship","11"
"18","Sydie Peck","Sheffield Utd","0.03","0.00","Blocked","28","Right Foot","","Chiedozie Ogbene","Pass (Live)","Sydie Peck","Pass (Dead)","Championship","2025-2026","Tuesday October 21, 2025, 19:45 (venue time)","Blackburn Rovers","Sheffield United","https://fbref.com/en/matches/7dbf6eb3/Blackburn-Rovers-Sheffield-United-October-21-2025-Championship","11"
