"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"59","Brenden Aaronson","Leeds United","0.08","0.00","Blocked","26","Right Foot","","Brenden Aaronson","Take-On","Brenden Aaronson","Take-On","Leeds United","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"60","Jack Harrison","Leeds United","0.03","0.00","Blocked","25","Right Foot","","Brenden Aaronson","Shot","","","Leeds United","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"62","Jack Harrison","Leeds United","0.04","0.03","Saved","23","Left Foot","","Ethan Ampadu","Pass (Live)","Ao Tanaka","Pass (Live)","Leeds United","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"65","Lucas Paquetá","West Ham","0.09","0.00","Blocked","22","Right Foot","","Jarrod Bowen","Pass (Live)","","","West Ham","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"74","Callum Wilson","West Ham","0.09","0.29","Saved","9","Right Foot","","Aaron Wan-Bissaka","Pass (Live)","Jarrod Bowen","Pass (Live)","West Ham","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"78","El Hadji Malick Diouf","West Ham","0.02","0.00","Off Target","21","Left Foot","Volley","El Hadji Malick Diouf","Take-On","","","West Ham","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"83","El Hadji Malick Diouf","West Ham","0.02","0.00","Blocked","27","Left Foot","","Mateus Fernandes","Pass (Live)","Lucas Paquetá","Pass (Live)","West Ham","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"84","Mateus Fernandes","West Ham","0.02","0.00","Blocked","33","Right Foot","","Lucas Paquetá","Pass (Live)","Mateus Fernandes","Pass (Live)","West Ham","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"90","Mateus Fernandes","West Ham","0.07","0.47","Goal","13","Head","","Jarrod Bowen","Pass (Live)","Kyle Walker-Peters","Pass (Live)","West Ham","Premier-League","2025-2026","Friday October 24, 2025, 20:00 (venue time)","Leeds United","West Ham United","https://fbref.com/en/matches/236e3e4c/Leeds-United-West-Ham-United-October-24-2025-Premier-League","9"
"2","Raúl Jiménez","Fulham","0.02","0.00","Blocked","25","Left Foot","","Raúl Jiménez","Pass (Live)","Sander Berge","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"4","Nick Woltemade","Newcastle Utd","0.33","0.00","Woodwork","5","Right Foot","","Malick Thiaw","Pass (Live)","Kieran Trippier","Pass (Dead)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"5","Bruno Guimarães","Newcastle Utd","0.05","0.00","Off Target","23","Right Foot","","","","","","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"6","Jacob Murphy","Newcastle Utd","0.01","0.18","Saved","13","Right Foot","","Bruno Guimarães","Pass (Live)","Kieran Trippier","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"13","Raúl Jiménez","Fulham","0.09","0.00","Blocked","14","Left Foot","","Raúl Jiménez","Take-On","Ryan Sessegnon","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"17","Alex Iwobi","Fulham","0.05","0.00","Blocked","16","Left Foot","","","","","","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"18","Jacob Murphy","Newcastle Utd","0.06","0.11","Goal","19","Right Foot","","","","","","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"21","Jacob Murphy","Newcastle Utd","0.02","0.00","Blocked","33","Right Foot","","Bruno Guimarães","Pass (Live)","Jacob Murphy","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"27","Sander Berge","Fulham","0.04","0.18","Saved","23","Right Foot","","Emile Smith Rowe","Pass (Live)","Emile Smith Rowe","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"27","Adama Traoré","Fulham","0.06","0.00","Off Target","12","Right Foot","","Sander Berge","Shot","","","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"33","Raúl Jiménez","Fulham","0.07","0.00","Off Target","10","Head","","Saša Lukić","Pass (Dead)","","","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"33","Raúl Jiménez","Fulham","0.02","0.00","Blocked","15","Right Foot","","Saša Lukić","Pass (Live)","","","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"39","Jacob Murphy","Newcastle Utd","0.38","0.29","Saved","17","Right Foot","","Anthony Gordon","Pass (Live)","Joelinton","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"40","Jacob Murphy","Newcastle Utd","0.02","0.00","Blocked","26","Right Foot","","Kieran Trippier","Pass (Dead)","Jacob Murphy","Shot","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"42","Emile Smith Rowe","Fulham","0.10","0.15","Saved","23","Right Foot","","Sander Berge","Pass (Live)","","","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"45+1","Nick Woltemade","Newcastle Utd","0.06","0.00","Blocked","22","Right Foot","","Nick Pope","Pass (Dead)","Bruno Guimarães","Fouled","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"56","Raúl Jiménez","Fulham","0.37","0.58","Saved","6","Right Foot","","Alex Iwobi","Pass (Live)","Sander Berge","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"56","Saša Lukić","Fulham","0.53","0.98","Goal","3","Head","","Raúl Jiménez","Shot","","","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"63","Bruno Guimarães","Newcastle Utd","0.35","0.00","Off Target","8","Head","","Anthony Gordon","Pass (Live)","Nick Woltemade","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"65","Raúl Jiménez","Fulham","0.13","0.80","Saved","14","Right Foot","Volley","Kevin","Pass (Live)","Saša Lukić","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"67","Alex Iwobi","Fulham","0.05","0.00","Blocked","25","Right Foot","","Kevin","Pass (Live)","Kevin","Take-On","Fulham","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"75","Bruno Guimarães","Newcastle Utd","0.03","0.00","Off Target","26","Right Foot","","Joelinton","Pass (Live)","Anthony Gordon","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"80","Anthony Elanga","Newcastle Utd","0.17","0.00","Blocked","13","Right Foot","","Harvey Barnes","Pass (Live)","Harvey Barnes","Take-On","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"80","Sandro Tonali","Newcastle Utd","0.06","0.31","Saved","22","Right Foot","","Bruno Guimarães","Pass (Live)","Anthony Elanga","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"84","Joelinton","Newcastle Utd","0.07","0.00","Off Target","3","Head","","Kieran Trippier","Pass (Live)","Anthony Elanga","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"86","Sandro Tonali","Newcastle Utd","0.02","0.15","Saved","15","Right Foot","Volley","Joelinton","Pass (Live)","Bruno Guimarães","Take-On","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"88","Malick Thiaw","Newcastle Utd","0.04","0.00","Off Target","27","Right Foot","","Bruno Guimarães","Pass (Live)","Dan Burn","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"90","William Osula","Newcastle Utd","0.11","0.20","Saved","21","Left Foot","","Anthony Elanga","Interception","","","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"90","Bruno Guimarães","Newcastle Utd","0.36","0.90","Goal","11","Right Foot","","William Osula","Shot","","","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"90+7","William Osula","Newcastle Utd","0.02","0.00","Blocked","14","Left Foot","","William Osula","Take-On","","","Newcastle Utd","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Newcastle United","Fulham","https://fbref.com/en/matches/0f6b6849/Newcastle-United-Fulham-October-25-2025-Premier-League","9"
"1","Daniel Ballard","Sunderland","0.05","0.26","Saved","10","Head","","Bertrand Traoré","Pass (Live)","Granit Xhaka","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"2","Wilson Isidor","Sunderland","0.04","0.00","Blocked","14","Left Foot","","Enzo Le Fée","Pass (Live)","Lutsharel Geertruida","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"4","Alejandro Garnacho","Chelsea","0.04","0.05","Goal","11","Left Foot","","Pedro Neto","Pass (Live)","Trevoh Chalobah","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"10","Enzo Le Fée","Sunderland","0.04","0.00","Off Target","28","Right Foot","Free kick","Wilson Isidor","Fouled","Enzo Le Fée","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"13","Marc Guiu","Chelsea","0.19","0.00","Off Target","4","Head","","Enzo Fernández","Pass (Live)","Reece James","Pass (Dead)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"13","Marc Cucurella","Chelsea","0.12","0.00","Blocked","12","Left Foot","","Marc Guiu","Shot","","","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"13","Moisés Caicedo","Chelsea","0.01","0.00","Blocked","28","Right Foot","Volley","Marc Cucurella","Shot","","","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"13","Alejandro Garnacho","Chelsea","0.02","0.00","Off Target","12","Right Foot","","Moisés Caicedo","Shot","","","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"22","Bertrand Traoré","Sunderland","0.09","0.00","Blocked","13","Left Foot","Volley","","","","","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"22","Wilson Isidor","Sunderland","0.74","0.50","Goal","3","Right Foot","","Bertrand Traoré","Shot","","","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"28","Wilson Isidor","Sunderland","0.02","0.00","Off Target","15","Left Foot","","Granit Xhaka","Pass (Live)","Noah Sadiki","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"33","Marc Guiu","Chelsea","0.03","0.10","Saved","14","Right Foot","","Enzo Fernández","Pass (Live)","Trevoh Chalobah","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"40","Alejandro Garnacho","Chelsea","0.12","0.30","Saved","5","Right Foot","","Enzo Fernández","Pass (Live)","Reece James","Pass (Dead)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"42","Bertrand Traoré","Sunderland","0.03","0.06","Saved","22","Left Foot","","Noah Sadiki","Pass (Live)","Noah Sadiki","Take-On","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"44","Trevoh Chalobah","Chelsea","0.02","0.03","Saved","33","Right Foot","","Moisés Caicedo","Pass (Live)","Enzo Fernández","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"57","Alejandro Garnacho","Chelsea","0.03","0.00","Off Target","24","Right Foot","","Marc Cucurella","Pass (Live)","Moisés Caicedo","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"60","Estêvão Willian","Chelsea","0.08","0.00","Blocked","16","Left Foot","","Estêvão Willian","Take-On","Marc Cucurella","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"68","Enzo Fernández","Chelsea","0.07","0.49","Saved","12","Left Foot","Deflected, Volley","Moisés Caicedo","Pass (Live)","Marc Cucurella","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"71","Enzo Fernández","Chelsea","0.02","0.01","Saved","26","Right Foot","","Reece James","Pass (Live)","Estêvão Willian","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"72","Enzo Fernández","Chelsea","0.03","0.01","Saved","16","Head","","Estêvão Willian","Pass (Live)","Moisés Caicedo","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"74","Granit Xhaka","Sunderland","0.15","0.00","Blocked","13","Right Foot","","Enzo Le Fée","Pass (Live)","Wilson Isidor","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"82","Lutsharel Geertruida","Sunderland","0.03","0.00","Blocked","24","Right Foot","","","","","","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"85","Tyrique George","Chelsea","0.07","0.00","Off Target","12","Head","","Marc Cucurella","Pass (Live)","Jamie Gittens","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"90","Moisés Caicedo","Chelsea","0.03","0.00","Blocked","27","Right Foot","","Jamie Gittens","Pass (Live)","Enzo Fernández","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"90+3","Chemsdine Talbi","Sunderland","0.12","0.76","Goal","17","Right Foot","","Brian Brobbey","Pass (Live)","Lutsharel Geertruida","Pass (Live)","Sunderland","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"90+5","Enzo Fernández","Chelsea","0.02","0.00","Off Target","26","Right Foot","","Jamie Gittens","Pass (Live)","Enzo Fernández","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday October 25, 2025, 15:00 (venue time)","Chelsea","Sunderland","https://fbref.com/en/matches/cfda878f/Chelsea-Sunderland-October-25-2025-Premier-League","9"
"1","Bruno Fernandes","Manchester Utd","0.09","0.00","Off Target","11","Head","","Bryan Mbeumo","Pass (Live)","Matheus Cunha","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Saturday October 25, 2025, 17:30 (venue time)","Manchester United","Brighton & Hove Albion","https://fbref.com/en/matches/a190da2c/Manchester-United-Brighton-and-Hove-Albion-October-25-2025-Premier-League","9"
