"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Cedric Zesiger","16","ch SUI","CB","27-088","45","44","5","14","26","4","0","44","1","0","0.0","1","100.0","13","22","8","0","0","0","4","0","25","1","Augsburg","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Keven Schlotterbeck","31","de GER","CB","28-145","45","40","0","10","19","11","3","40","0","0","","0","","14","22","11","0","1","0","2","0","29","6","Augsburg","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Jeffrey Gouweleeuw","6","nl NED","CB","34-072","66","57","7","22","32","3","1","57","0","0","","0","","26","136","106","1","0","0","0","0","38","0","Augsburg","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Phillip Tietz","21","de GER","CB,AM","28-073","24","13","1","2","4","7","1","13","0","0","","0","","4","6","3","0","0","0","0","0","9","2","Augsburg","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Chrislain Matsima","5","fr FRA","CB","23-128","90","89","4","23","56","10","3","89","0","0","","0","","25","84","51","1","0","0","1","0","60","0","Augsburg","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Finn Dahmen","1","de GER","GK","27-177","90","35","19","30","5","0","0","35","0","0","","0","","19","84","58","0","0","0","0","0","20","0","Augsburg","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Armindo Sieb","11","de GER","FW,AM","22-215","80","32","1","7","8","18","6","32","1","0","0.0","0","0.0","13","40","23","2","3","1","3","1","17","4","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Nelson Weiper","44","de GER","AM","20-187","10","6","0","0","5","1","0","6","0","0","","0","","3","3","0","0","0","0","1","0","4","1","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Arnaud Nordin","9","fr FRA","AM","27-095","55","17","0","1","9","7","2","17","1","0","0.0","1","100.0","5","20","9","0","0","0","2","0","10","3","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Stefan Bell","16","de GER","CB","34-027","35","13","4","10","3","1","0","13","1","0","0.0","1","100.0","2","4","0","0","0","0","0","0","1","0","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Paul Nebel","8","de GER","AM","22-345","90","63","2","7","16","42","5","63","8","2","25.0","6","75.0","42","202","93","1","3","0","5","0","47","11","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Nadiem Amiri","10","de GER","CM","28-328","90","70","4","21","34","17","1","70","1","0","0.0","1","100.0","37","88","37","1","0","0","2","2","42","1","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Kaishu Sano","6","jp JPN","CM","24-264","90","48","1","14","15","23","4","48","4","4","100.0","0","0.0","26","213","140","3","2","0","2","0","26","3","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Phillipp Mwene","2","at AUT","WB","31-234","80","23","3","9","7","7","1","23","1","1","100.0","0","0.0","11","34","21","0","0","0","1","1","8","2","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Silvan Widmer","30","ch SUI","WB","32-199","10","11","1","2","2","7","2","11","0","0","","0","","6","24","15","1","0","1","0","0","7","1","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Anthony Caci","19","fr FRA","WB","28-081","82","66","9","14","28","24","1","66","4","3","75.0","1","25.0","34","94","32","1","1","0","0","0","34","1","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Nikolas Veratschnig","22","at AUT","WB","22-239","8","14","0","10","3","1","1","14","2","2","100.0","0","0.0","6","35","21","1","1","1","0","0","4","1","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Dominik Kohr","31","de GER","CB","31-232","52","26","4","8","14","4","1","26","1","1","100.0","0","0.0","11","26","5","0","0","0","0","0","10","1","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Andreas Hanche-Olsen","25","no NOR","CB","28-246","80","36","6","20","14","2","2","36","1","0","0.0","1","100.0","18","59","22","0","0","0","0","0","20","0","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Maxim Leitsch","5","de GER","CB","27-125","10","3","1","3","0","0","0","3","0","0","","0","","0","0","0","0","0","0","0","0","1","0","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Danny da Costa","21","de GER","CB","32-069","90","30","4","13","14","3","0","30","0","0","","0","","14","39","10","0","0","0","1","0","14","0","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Robin Zentner","27","de GER","GK","30-327","90","37","32","37","0","0","0","37","0","0","","0","","20","122","75","0","0","0","0","0","12","0","Mainz 05","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Mainz 05","https://fbref.com/en/matches/a959bbb1/Augsburg-Mainz-05-September-20-2025-Bundesliga","4"
"Muhammed Damar","10","de GER","FW","21-164","65","35","2","5","12","19","3","35","2","1","50.0","0","0.0","14","56","19","0","1","0","0","1","13","2","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Andrej Kramarić","27","hr CRO","FW","34-093","25","7","0","2","3","2","1","7","0","0","","0","","5","26","2","0","0","0","0","0","5","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Fisnik Asllani","11","xk KVX","FW","23-043","77","34","0","4","14","16","9","34","3","1","33.3","2","66.7","21","98","39","2","1","1","1","3","22","9","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Ihlas Bebou","9","tg TOG","FW","31-150","13","3","0","0","2","1","0","3","0","0","","0","","2","5","2","0","0","0","1","0","2","1","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Alexander Prass","22","at AUT","LM,RM","24-117","90","32","1","6","13","14","2","32","1","0","0.0","1","100.0","17","101","38","2","0","1","1","1","16","6","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Wouter Burger","18","nl NED","CM","24-216","77","43","4","13","21","10","1","43","0","0","","0","","23","120","60","1","1","0","1","2","27","1","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Grischa Prömel","6","de GER","CM","30-254","13","5","1","2","2","1","1","5","0","0","","0","","5","17","10","0","0","0","0","0","4","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Leon Avdullahu","7","xk KVX","CM","21-209","81","49","3","22","21","6","0","49","1","1","100.0","0","0.0","36","124","25","0","1","0","0","2","35","1","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Umut Tohumcu","17","de GER","CM","21-040","9","4","0","2","2","0","0","4","0","0","","0","","2","7","4","0","0","0","0","0","2","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Bazoumana Touré","29","ci CIV","RM,LM","19-202","90","36","2","9","14","16","1","36","5","3","60.0","1","20.0","27","234","92","3","3","1","2","4","23","4","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Bernardo","13","br BRA","LB","30-129","90","54","2","19","23","12","7","54","0","0","","0","","18","71","22","0","0","0","1","0","22","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Albian Hajdari","21","xk KVX","CB","22-125","90","55","6","36","17","2","1","55","0","0","","0","","30","98","20","0","0","0","0","0","33","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Robin Hranáč","2","cz CZE","CB","25-234","90","42","10","30","11","3","0","42","0","0","","0","","23","117","30","0","1","0","0","0","21","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Vladimír Coufal","34","cz CZE","RB","33-029","81","38","3","12","16","11","2","38","0","0","","0","","22","121","80","2","2","0","0","0","21","3","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Kevin Akpoguma","25","ng NGA","RB","30-154","9","3","0","3","0","0","0","3","0","0","","0","","3","13","4","0","0","0","0","0","3","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Oliver Baumann","1","de GER","GK","35-110","90","39","30","39","0","0","0","39","0","0","","0","","29","126","76","0","0","0","0","0","26","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Nicolas Jackson","11","sn SEN","FW","24-092","61","11","0","0","5","6","2","11","1","1","100.0","0","0.0","10","44","14","0","0","0","3","2","12","1","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Serge Gnabry","7","de GER","AM","30-068","29","20","0","0","9","11","3","20","1","0","0.0","1","100.0","15","77","35","1","1","0","1","0","16","2","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Luis Díaz","14","co COL","LW","28-250","90","47","0","3","19","25","7","47","5","3","60.0","2","40.0","37","266","179","8","4","4","1","2","35","10","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Lennart Karl","42","de GER","RW","17-210","61","47","2","5","22","20","2","47","6","1","16.7","5","83.3","33","208","63","2","2","1","3","4","33","12","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Michael Olise","17","fr FRA","RW","23-282","29","23","0","0","5","18","0","23","3","0","0.0","2","66.7","17","117","55","2","2","0","0","0","19","5","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Harry Kane","9","eng ENG","AM,FW","32-054","90","44","1","7","20","19","4","42","2","1","50.0","1","50.0","24","108","45","0","2","0","1","3","28","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Aleksandar Pavlovic","45","de GER","DM","21-140","90","76","3","20","47","9","0","76","2","0","0.0","2","100.0","60","300","136","3","0","0","2","0","62","3","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Leon Goretzka","8","de GER","DM","30-226","61","55","0","15","36","4","1","55","2","1","50.0","0","0.0","40","192","133","1","0","0","3","0","38","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Joshua Kimmich","6","de GER","DM,LB","30-224","29","31","1","11","11","9","0","31","0","0","","0","","23","124","22","0","0","0","0","0","28","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Konrad Laimer","27","at AUT","LB,RB","28-116","90","65","1","10","36","20","1","65","2","1","50.0","1","50.0","46","252","149","3","5","0","2","0","47","3","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Kim Min-jae","3","kr KOR","CB","28-309","68","76","13","38","36","2","1","76","0","0","","0","","55","275","106","0","0","0","0","0","50","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Dayot Upamecano","2","fr FRA","CB","26-328","22","18","0","9","10","0","0","18","0","0","","0","","12","70","29","0","0","0","0","0","12","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Jonathan Tah","4","de GER","CB","29-221","90","90","10","39","48","3","0","90","0","0","","0","","68","328","130","0","1","0","0","0","69","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Sacha Boey","23","fr FRA","RB","25-007","85","44","5","18","15","11","1","44","2","0","0.0","1","50.0","19","64","9","0","0","0","1","0","22","2","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Tom Bischof","20","de GER","DM","20-084","5","14","0","1","9","4","1","14","0","0","","0","","11","48","5","0","0","0","0","0","12","2","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Manuel Neuer","1","de GER","GK","39-177","90","57","40","55","2","0","0","57","0","0","","0","","45","226","87","0","0","0","0","0","38","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 20, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Bayern Munich","https://fbref.com/en/matches/f7a59cca/Hoffenheim-Bayern-Munich-September-20-2025-Bundesliga","4"
"Rômulo","40","br BRA","FW","23-224","90","31","2","5","12","14","6","31","0","0","","0","","18","56","25","1","0","1","4","0","21","2","RB Leipzig","Bundesliga","2025-2026","Saturday September 20, 2025, 18:30 (venue time) 17:30 (local time)","RB Leipzig","Köln","https://fbref.com/en/matches/41b85666/RB-Leipzig-Koln-September-20-2025-Bundesliga","4"
"Yan Diomandé","49","ci CIV","LW,RW","18-310","89","52","0","9","19","26","7","52","3","1","33.3","2","66.7","33","185","98","4","2","4","3","2","32","9","RB Leipzig","Bundesliga","2025-2026","Saturday September 20, 2025, 18:30 (venue time) 17:30 (local time)","RB Leipzig","Köln","https://fbref.com/en/matches/41b85666/RB-Leipzig-Koln-September-20-2025-Bundesliga","4"
"Andrija Maksimović","33","rs SRB","RW","18-107","1","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","RB Leipzig","Bundesliga","2025-2026","Saturday September 20, 2025, 18:30 (venue time) 17:30 (local time)","RB Leipzig","Köln","https://fbref.com/en/matches/41b85666/RB-Leipzig-Koln-September-20-2025-Bundesliga","4"
"Johan Bakayoko","9","be BEL","RW","22-153","79","35","1","3","15","17","5","35","3","2","66.7","1","33.3","26","136","86","3","0","3","1","0","30","7","RB Leipzig","Bundesliga","2025-2026","Saturday September 20, 2025, 18:30 (venue time) 17:30 (local time)","RB Leipzig","Köln","https://fbref.com/en/matches/41b85666/RB-Leipzig-Koln-September-20-2025-Bundesliga","4"
"Kosta Nedeljković","19","rs SRB","RB","19-278","11","1","0","0","1","0","0","1","0","0","","0","","1","4","0","0","0","0","0","0","1","0","RB Leipzig","Bundesliga","2025-2026","Saturday September 20, 2025, 18:30 (venue time) 17:30 (local time)","RB Leipzig","Köln","https://fbref.com/en/matches/41b85666/RB-Leipzig-Koln-September-20-2025-Bundesliga","4"
"Christoph Baumgartner","14","at AUT","AM","26-050","89","43","4","14","18","12","4","43","0","0","","0","","31","201","116","2","3","0","1","2","34","6","RB Leipzig","Bundesliga","2025-2026","Saturday September 20, 2025, 18:30 (venue time) 17:30 (local time)","RB Leipzig","Köln","https://fbref.com/en/matches/41b85666/RB-Leipzig-Koln-September-20-2025-Bundesliga","4"
"Kevin Kampl","44","si SVN","AM","34-346","1","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","RB Leipzig","Bundesliga","2025-2026","Saturday September 20, 2025, 18:30 (venue time) 17:30 (local time)","RB Leipzig","Köln","https://fbref.com/en/matches/41b85666/RB-Leipzig-Koln-September-20-2025-Bundesliga","4"
